Sentence_id,Text,class_label,Topic,Topic_Name
23372,"The Clear Skies bill that he just talked about, it's one of those Orwellian names you pull out of the sky, slap it onto something, like ""No Child Left Behind"" but you leave millions of children behind.",No,0,0_health_care_social_medicare
16286,"My opponent had trouble, criticized us, on our policy in Angola.",No,56,56_africa_nations_african_countries
26610,Your your Social Security is going to be there when you retire.,No,0,0_health_care_social_medicare
18433,It is not the kind of coalition we were described when we were talking about voting for this.,No,31,31_election_campaign_vote_this
3346,"So far, Mr. Ford has not responded.",No,55,55_ford_mr_uh_has
10042,I -- I'm -- I feel very deeply sympathetic for the families of those who lost loved ones.,No,23,23_children_families_child_parents
23064,We're talking about drugs made right here in the United States of America that have American brand names on them and American bottles.,No,0,0_health_care_social_medicare
40946,"We have to make our country totally successful, as it was prior to the plague coming in from China.",No,41,41_china_chinese_steel_republic
20765,The fact remains almost 30% of his proposed tax cut goes to -- only to Americans that make more than $1 million per year.,Yes,1,1_tax_taxes_cut_for
28802,"And as a result, our universities are now more diverse.",Yes,4,4_education_schools_school_teachers
12609,There isn't one country in the Middle East that now endorses the Eisenhower Doctrine.,Yes,11,11_israel_east_middle_isis
32238,"You're going to have plans that are so good, because we're going to have so much competition in the insurance industry.",No,0,0_health_care_social_medicare
6601,There is a tax gap.,Yes,1,1_tax_taxes_cut_for
6934,And just look at other countries that have tried to have federally controlled health care.,No,0,0_health_care_social_medicare
23339,Off-road diesel engines -- we have reached an agreement to reduce pollution from off-road diesel engines by 90 percent.,Yes,6,6_energy_oil_coal_gas
28248,"I want to give every middle-class family a $10,000 a year tax deduction for college tuition so that middle-class families will always be able to send their kids on to college.",No,1,1_tax_taxes_cut_for
8905,"I think Government has a responsibility to find jobs for the youth of this country, and that the place to start is to assist in the very important and necessary task of helping cities rebuild.",No,19,19_government_federal_reform_the
23121,I have a plan to cover all children.,No,23,23_children_families_child_parents
20283,I've said that eight years ago they campaigned on prescription drugs for seniors.,No,0,0_health_care_social_medicare
21082,The revenues exceed the expenses in Social Security until the year 2015 which means all retirees are going to get the promises made.,Yes,0,0_health_care_social_medicare
2015,Why don't I want to raise taxes on people?,No,1,1_tax_taxes_cut_for
12953,Uh - We're using about fifty percent of our steel capacity today.,Yes,6,6_energy_oil_coal_gas
13192,"That is why I think the Senate was right, including a majority of the Democrats, a majority of the Republicans, when they rejected Senator Kennedy's position in 1955.",Yes,32,32_kennedy_senator_kennedys_has
19964,Did anybody complain when you raised taxes?,No,1,1_tax_taxes_cut_for
28801,"For example, in our State of Texas I worked with the legislature, both Republicans and Democrats, to pass a law that said if you come in the top 10% of your high school class, you're automatically admitted to one of our higher institutions of learning, college.",Yes,4,4_education_schools_school_teachers
15610,"And this idea of unleashing a whole bunch-an army, a conventional force army, of IRS agents into everybody's kitchen I mean, he's against most defense matters, and now he wants to get an army of JRS auditors going out there.",No,1,1_tax_taxes_cut_for
6008,"He said, we will look at offshore drilling.",Yes,6,6_energy_oil_coal_gas
22329,"The American people are beginning to vote across racial lines, and I hope it will happen more and more.",No,31,31_election_campaign_vote_this
19338,"Let me say, first of all, I signed a tort reform bill that dealt with civilian aviation a couple of years ago.",Yes,30,30_bill_veto_vetoed_passed
32480,But we're bringing the tax rate down from 35 percent to 15 percent.,Yes,1,1_tax_taxes_cut_for
24649,We need to put one person in charge of the battle against AIDS to cut across all the agencies that deal with it.,No,0,0_health_care_social_medicare
22305,"Not to the schools but to -- you know, 46% of the teachers in Chicago, public school teachers, send their kids to private school.",Yes,4,4_education_schools_school_teachers
26726,"I supported giving parents a V-chip on their television so if they don't want their young kids to watch things they shouldn't watch, they wouldn't have to.",Yes,23,23_children_families_child_parents
21602,Our home initiative -- our home ownership initiative -- HOPE -- that passed the Congress is a good start for having people own their own homes instead of living in these deadly tenements.,Yes,50,50_housing_homes_home_loans
15937,"See, I don't believe any other country can pick up the mantel.",No,46,46_border_borders_immigration_country
20812,Everybody who pays taxes ought to get some relief.,No,1,1_tax_taxes_cut_for
5968,"I believe we can, for all intents and purposes, eliminate our dependence on Middle Eastern oil and Venezuelan oil.",No,6,6_energy_oil_coal_gas
10680,"Energy we have to deal with today, because you're paying $3.80 here in Nashville for gasoline, and it could go up.",Yes,6,6_energy_oil_coal_gas
18111,The biggest disaster that could happen is that we not succeed in Iraq.,No,51,51_saddam_hussein_he_iraq
26485,And that composite now is going to be built around the bridges on the Santa Monica Freeway to help minimize the impact of earthquakes and create more jobs.,Yes,50,50_housing_homes_home_loans
9894,"The first thing we did was to streamline the legal immigration system, to reduce the backlog, make it easier, simpler and cheaper for people who are waiting in line, obeying the law to make sure that they can come here and contribute to our country and that's good for our economic growth.",Yes,46,46_border_borders_immigration_country
24707,"Well, first place, I'd like to clear up something because every 4 years, the Democrats go around and say, Republicans are going to cut Social Security and Medicare.",No,0,0_health_care_social_medicare
1562,I don't believe the present administration has done that.,No,19,19_government_federal_reform_the
19768,And I don't intend to politicize it.,No,19,19_government_federal_reform_the
11504,"And one of the reasons that's important is that Israel cannot have direct dialogue with some of the people on the other side of conflicts, especially during times of tension, unless that dialogue comes through us.",No,11,11_israel_east_middle_isis
16388,Sometimes it does seem that a campaign generates more heat than light.,No,31,31_election_campaign_vote_this
8422,Why did Senator Kennedy take that position then?,No,32,32_kennedy_senator_kennedys_has
3342,This is what the families of MIAs want.,No,23,23_children_families_child_parents
11489,"Secondly, that I think it's important to reach out to moderate Arab nations, like Jordan and Egypt, Saudi Arabia and Kuwait.",No,11,11_israel_east_middle_isis
6053,"And they were desperate for some way of getting coverage, because, understandably, they're worried that, if they get sick, they could go bankrupt.",No,0,0_health_care_social_medicare
32180,Nobody's ever seen numbers like this for health care.,Yes,0,0_health_care_social_medicare
9294,We're going to bring that pipeline in from Canada.,No,6,6_energy_oil_coal_gas
30322,"If he's going to criticize a deal that has been very successful in giving us access to Iranian facilities that we never had before, then he should tell us what his alternative would be.",Yes,27,27_iran_sanctions_nuclear_with
16053,that is a very good reason for voting for Mike Dukakis and Lloyd Bentsen on the 8th of November.,No,31,31_election_campaign_vote_this
22195,The programs that we've been trying where you control everything and mandate it from Washington don't work.,No,19,19_government_federal_reform_the
28196,"They've been talking about it in Washington, D.C.",No,21,21_washington_congress_the_house
6830,And there's no market forces involved with health care.,Yes,0,0_health_care_social_medicare
32726,"Well, all of these bad leaders from ISIS are leaving Mosul.",Yes,11,11_israel_east_middle_isis
29860,"Look, the African-American community has been let down by our politicians.",No,56,56_africa_nations_african_countries
19275,"First of all, it's a balanced budget amendment to the Constitution which President Clinton defeated.",Yes,30,30_bill_veto_vetoed_passed
1491,"And the only poll I've ever followed is the one that uh - you know, is taken on election day.",No,31,31_election_campaign_vote_this
20087,We now have 2500 hospices.,Yes,0,0_health_care_social_medicare
17779,And I don't think that that should be a part of political dialog.,No,31,31_election_campaign_vote_this
16916,"Uh - Mr. Ford has vetoed, as I said earlier, four times as many bills per year as Mr. Nixon.",Yes,30,30_bill_veto_vetoed_passed
26367,Senator Dole led the opposition to it.,No,60,60_dole_peace_senator_doles
9869,I don't think you have to -- shouldn't have to hire a lawyer to figure out how to get into this country legally.,No,46,46_border_borders_immigration_country
7693,I do not believe that this Administration has implemented those bills which represent the will of the majority of the Congress on two occasions with vigor.,Yes,30,30_bill_veto_vetoed_passed
39009,Because it was driving energy prices through the sky.,Yes,6,6_energy_oil_coal_gas
14580,"I'm gonna make those decisions, and I won't raise taxes on the middle class to pay for my programs.",No,1,1_tax_taxes_cut_for
13620,"And yes, we've got too many taxes on the American people and we're spending too much.",Yes,1,1_tax_taxes_cut_for
10827,"My friends, what we have to do with Medicare is have a commission, have the smartest people in America come together, come up with recommendations, and then, like the base-closing commission idea we had, then we should have Congress vote up or down.",No,0,0_health_care_social_medicare
24357,"Not because we coddled them, but because the Administration was pushed into doing something about it.",No,19,19_government_federal_reform_the
27,"And I saw the cocaine scene treated with humor, as though this was a humorous little incident.",No,0,0_health_care_social_medicare
32248,We're going to block grant into the states.,No,46,46_border_borders_immigration_country
24622,"To go into a Catholic mass in a beautiful cathedral in New York under the cause of helping in AIDS and start throwing condoms around in the mass, I'm sorry, I think it sets back the cause.",No,0,0_health_care_social_medicare
27532,And -- and so the strength that we have shown in Iran is shown by the fact that we've been able to mobilize the world.,No,27,27_iran_sanctions_nuclear_with
19908,"It's not taking anything away from schools, it's new money.",No,4,4_education_schools_school_teachers
11194,I don't think he has to be a dictator.,No,51,51_saddam_hussein_he_iraq
33229,"So we have the toughest laws, and you have tremendous gun violence.",Yes,22,22_gun_guns_handguns_hands
19939,"And then came some other program, and then came healthcare, and then came the tax increase and a lot of these things stopped in 1994 because then the Congress changed, and I think we've done a good job.",No,0,0_health_care_social_medicare
9280,"But what we don't need is to have the president keeping us from taking advantage of oil, coal and gas.",No,6,6_energy_oil_coal_gas
16731,"We don't have an adequate requirement for the insulation of homes, for the efficiency of automobiles.",No,6,6_energy_oil_coal_gas
6077,We need to have more community health centers.,No,0,0_health_care_social_medicare
7719,"Senator Kennedy has expressed some hopes in this field, hopes which I think all Americans would share who want some problem - some progress in this area.",No,32,32_kennedy_senator_kennedys_has
18641,Libya understood that America and others will enforce doctrine and that the world is better for it.,No,11,11_israel_east_middle_isis
18506,"And Saddam Hussein was a threat, and that we must spread liberty because in the long run, the way to defeat hatred and tyranny and oppression is to spread freedom.",No,51,51_saddam_hussein_he_iraq
1207,"So, I vetoed it because of a loss of jobs and because it would've interfered with our energy independence program.",Yes,30,30_bill_veto_vetoed_passed
21092,He claims it will be out of Social Security.,Yes,0,0_health_care_social_medicare
662,You see the turmoil in Poland today.,No,10,10_soviet_russia_union_putin
10979,"We can do it by giving them, as a start, a $5,000 refundable tax credit to go around and get the health insurance policy of their choice.",No,0,0_health_care_social_medicare
20489,Life of the elderly and life of those living all across the country.,No,0,0_health_care_social_medicare
11006,"Now, it's true that I say that you are going to have to make sure that your child has health care, because children are relatively cheap to insure and we don't want them going to the emergency room for treatable illnesses like asthma.",No,0,0_health_care_social_medicare
27062,"And so everything we're doing, we're doing in consultation with our partners in the region, including Israel which obviously has a huge interest in seeing what happens in Syria; coordinating with Turkey and other countries in the region that have a great interest in this.",Yes,11,11_israel_east_middle_isis
11864,"It's the very few that create most of the crises, and we just have to find them and deal with them.",No,11,11_israel_east_middle_isis
14752,"Then the question is, can we govern?",No,19,19_government_federal_reform_the
196,It's a terrible problems in terms of flexibility on private insurance.,No,0,0_health_care_social_medicare
3650,"It had all kinds of breaks for the oil companies, I mean, billions of dollars worth.",Yes,6,6_energy_oil_coal_gas
25395,The second thing is this all assumes that the Soviets wouldn't respond in kind.,No,10,10_soviet_russia_union_putin
25179,"Not at all, Mr. Trewhitt, and I want you to know that also I will not make age an issue of this campaign.",No,31,31_election_campaign_vote_this
23549,I helped double the NIH budget to $28 billion a year to find cures.,Yes,0,0_health_care_social_medicare
8507,"The fact of the matter is it was a bill that was less than you recommended, Mr. Nixon, this morning in your proposal.",Yes,30,30_bill_veto_vetoed_passed
16013,And I will not go in there and suggest changes in Social Security.,No,0,0_health_care_social_medicare
17394,I think they also know that we had a commission that came in a year ago with a recommendation on education -- on excellence in education.,Yes,4,4_education_schools_school_teachers
26530,"A good place to start is to say no managed care provider can gag a doctor and kick the doctor out of the managed care plan for the doctor, telling the patient, you need a more expensive test, you need a more expensive procedure, your health requires it.",No,0,0_health_care_social_medicare
15568,And the answer is to discipline both the executive branch and the congressional branch by holding the line on taxes.,No,1,1_tax_taxes_cut_for
4187,"Well, I think that, given what's happened over the last several weeks and months, our entire Russian approach has to be evaluated, because a resurgent and very aggressive Russia is a threat to the peace and stability of the region.",No,10,10_soviet_russia_union_putin
11640,And that's a case where we need to use our influence to have countries in Africa come together and help deal with the situation.,No,56,56_africa_nations_african_countries
2153,"Well, Jim, our seniors depend on these programs, and I know anytime we talk about entitlements, people become concerned that something's going to happen that's going to change their life for the worse.",No,0,0_health_care_social_medicare
2478,"Your example of the Cleveland Clinic is my case in point, along with several others I could describe.",No,0,0_health_care_social_medicare
38291,"If you got in, if you ever became president with your ideas, you want to terminate my taxes.",No,1,1_tax_taxes_cut_for
18194,It's like a huge tax gap.,No,1,1_tax_taxes_cut_for
20213,And I will cut taxes for middle-class families.,No,1,1_tax_taxes_cut_for
16657,We have recommended that in the h- housing program we can reduce down payments and moderate monthly payments.,Yes,50,50_housing_homes_home_loans
5523,Now Senator McCain and I agree with your idea that we've got to help homeowners.,No,50,50_housing_homes_home_loans
9873,"Number two, we're going to have to stop illegal immigration.",No,46,46_border_borders_immigration_country
15225,We will drill more oil and gas wells this year than any year in history.,No,6,6_energy_oil_coal_gas
23876,"But this country is not coming apart at the seams, for heaven's sakes.",No,46,46_border_borders_immigration_country
14889,We had an even worse oil shock in 1979.,Yes,6,6_energy_oil_coal_gas
28251,"Governor Bush is for vouchers, and in his plan he proposes to drain more money, more taxpayer money out of the public schools for private school vouchers than all of the money that he proposes in his entire budget for public schools themselves.",Yes,4,4_education_schools_school_teachers
28368,The Vice President believes only the right people ought to get tax relief.,Yes,1,1_tax_taxes_cut_for
11336,People have lost their health care or are going bankrupt because they get sick.,No,0,0_health_care_social_medicare
352,Maybe we need to do a better job in mental clinics to help them.,No,0,0_health_care_social_medicare
4077,I believe the Republican Guard of Iran is a terrorist organization.,No,27,27_iran_sanctions_nuclear_with
12157,I believe there are 1.4 million children in Texas who do not have health insurance.,Yes,0,0_health_care_social_medicare
5499,"I am convinced that, until we reverse this continued decline in home ownership and put a floor under it, and so that people have not only the hope and belief they can stay in their homes and realize the American dream, but that value will come up.",No,50,50_housing_homes_home_loans
22316,We spend more on education 'cause we spend so much more on colleges.,Yes,4,4_education_schools_school_teachers
28792,I'm going to find people that want to serve their country.,No,46,46_border_borders_immigration_country
27093,"Then it went to the Russians and said, let's see if you can do something.",No,10,10_soviet_russia_union_putin
16822,"Over 50 percent - 53 to be exact - percent of the tax benefits go to the 14 percent richest people in this country, and we've had a 50 percent increase in payroll deductions since Mr. Nixon went in office eight years ago.",Yes,1,1_tax_taxes_cut_for
3033,"In 1973 when there was an oil embargo, Iran did not participate.",Yes,27,27_iran_sanctions_nuclear_with
11997,I think that we ought to make all schools gun free.,No,22,22_gun_guns_handguns_hands
20331,"My point is, is that my plan not only trusts seniors with options, my plan sets aside $3.4 trillion for Medicare over the next ten years.",Yes,0,0_health_care_social_medicare
1780,"Well, I think -- let's talk about taxes, because I think it's instructive.",No,1,1_tax_taxes_cut_for
2473,"But let's come back to something the president and I agree on, which is the key task we have in health care is to get the cost down so it's more affordable for families.",No,0,0_health_care_social_medicare
8173,The things that Senator Kennedy has said many of us can agree with.,No,32,32_kennedy_senator_kennedys_has
25186,"There's another, a similar issue out there that relates to your -- it is said, at least, that you were unaware that the Soviet retaliatory power was based on land-based missiles.",Yes,10,10_soviet_russia_union_putin
15856,I salute those who participate in the political process.,No,31,31_election_campaign_vote_this
20461,We need to explore our resources and we need to develop our reservoirs of domestic production.,No,6,6_energy_oil_coal_gas
33571,The United States has kept the peace -- the United States has kept the peace through our alliances.,Yes,60,60_dole_peace_senator_doles
19236,"Now, my balanced budget plan adds ten years to the life of the Medicare trust fund, ten years.",Yes,0,0_health_care_social_medicare
11266,And Georgia and Ukraine are both major gateways of energy into Europe.,Yes,10,10_soviet_russia_union_putin
27086,Recognize -- I believe that Assad must go.,No,11,11_israel_east_middle_isis
28110,"And therefore, when they have to try to purchase drugs they do so on their own, there's no kind of collective bargaining, no power of purchasing among seniors.",No,0,0_health_care_social_medicare
9453,"But your rate comes down and the burden also comes down on you for one more reason, and that is every middle-income taxpayer no longer will pay any tax on interest, dividends or capital gains.",Yes,1,1_tax_taxes_cut_for
28142,The governor talked about Medicare.,No,0,0_health_care_social_medicare
5834,Let me just say categorically I'm proud of the people that come to our rallies.,No,31,31_election_campaign_vote_this
38936,My son... like a lot of people.,No,23,23_children_families_child_parents
9461,"And I will not, under any circumstances increase taxes on the middle-class.",No,1,1_tax_taxes_cut_for
27499,We're not going to allow Iran to perpetually engage in negotiations that lead nowhere.,No,27,27_iran_sanctions_nuclear_with
12766,"America gained by continuing the dignity, the decency that has characterized us and it's that that keeps the prestige of America up, not running down America the way Senator Kennedy has been running her down.",No,32,32_kennedy_senator_kennedys_has
9979,I thought we were talking about immigration.,No,46,46_border_borders_immigration_country
2686,"What's happening in the Middle East, there are developments around the world that are of real concern.",No,11,11_israel_east_middle_isis
21107,But even before then the problem hits because the money contributed to Social Security this year is an entitlement.,No,0,0_health_care_social_medicare
346,"I see the funding that is required, and I hope the Congress will fully fund this bill.",No,30,30_bill_veto_vetoed_passed
34117,The problem with Mosul and what they wanted to do is they wanted to get the leaders of ISIS who they felt were in Mosul.,Yes,11,11_israel_east_middle_isis
4375,"We have weakened our capacity to project power around the world because we have viewed everything through this single lens, not to mention, look at our economy.",No,6,6_energy_oil_coal_gas
17181,"The first time -- and I did not criticize the President, because these things can happen -- once, and sometimes twice -- the second time the barracks in Lebanon were assaulted, as we all remember.",Yes,51,51_saddam_hussein_he_iraq
20247,"But it's now time for the next stage of welfare reform, and include fathers and not only mothers.",No,23,23_children_families_child_parents
2053,Let's talk about corporate taxes.,No,1,1_tax_taxes_cut_for
29000,"If you're in your mid-40's under the governor's plan, Social Security will be bankrupt by the time you retire, if he takes it out of the Social Security Trust Fund.",Yes,0,0_health_care_social_medicare
28054,"As a matter of fact, I brought Republicans and Democrats together to do just that in the State of Texas to get a patient's bill of rights through.",Yes,0,0_health_care_social_medicare
1426,We had an 18 percent increase in housing starts.,Yes,50,50_housing_homes_home_loans
39284,"I don't think-I hope we don't need them, in terms of the election itself.",No,31,31_election_campaign_vote_this
18441,He misled the American people when he said we'd go to war as a last resort.,No,51,51_saddam_hussein_he_iraq
15343,These commitments that the Democratic Party has historically made to the working families of this nation have been extremely important to the growth in their stature and in a better quality of life for them.,No,23,23_children_families_child_parents
7439,Pretty divided in the 2000 election.,No,31,31_election_campaign_vote_this
20305,"Under the Medicare prescription drug proposal I'm making, here is how it works, you go to your own doctor.",Yes,0,0_health_care_social_medicare
25170,And terrorist acts are such that our own United States Capitol in Washington has been bombed twice.,Yes,11,11_israel_east_middle_isis
4160,And the notion that we would sit with Ahmadinejad and not say anything while he's spewing his nonsense and his vile comments is ridiculous.,No,27,27_iran_sanctions_nuclear_with
37158,"And when we put a tax on carbon, which we will do either through cap-and-trade or through a renewable electricity standard or through a fee on carbon...",No,6,6_energy_oil_coal_gas
21824,"They cover 98% of their people and their insurance premiums are much cheaper than the rest of America, and so does Rochester, New York.",Yes,0,0_health_care_social_medicare
13014,Twenty new countries in Africa during the course of this Administration.,Yes,56,56_africa_nations_african_countries
29569,They don't give you all the details that tax returns would.,Yes,1,1_tax_taxes_cut_for
365,And I think the housing community is ready.,No,50,50_housing_homes_home_loans
34266,"... in many cases, ISIS-aligned, and we now have them in our country, and wait until you see -- this is going to be the great Trojan horse.",Yes,11,11_israel_east_middle_isis
4393,And I know that they know that I'll take care of them.,No,23,23_children_families_child_parents
543,"The federal government spends seven percent of the total on education, and the rest of the state governments and local governments and the thousand points of lightened I'm talking about private schools and private church schools and things of this nature--are putting up 93 percent.",Yes,4,4_education_schools_school_teachers
26640,"Democrats or Republicans, it will be preserved.",No,31,31_election_campaign_vote_this
12435,"I think that what -- I think the point of that is that anybody would have a hard time trying to make a tax cut plan that is so large, that would put us into such big deficits, that gives almost half the benefits to the wealthiest of the wealthy.",Yes,1,1_tax_taxes_cut_for
32220,... you may not be able to have insurance because you can't afford it.,No,0,0_health_care_social_medicare
34288,"That does not solve our internal challenges with ISIS and our need to stop radicalization, to work with American Muslim communities who are on the front lines to identify and prevent attacks.",No,11,11_israel_east_middle_isis
19021,"And for all the rest of the parents in America who are wondering about their kids going to the school or anywhere else in the world, what kind of world they're going to grow up in, let me look you in the eye and say to you: I defended this country as a young man in war, and I will defend it as president of the United States.",No,4,4_education_schools_school_teachers
9583,"And I just described -- I just described to you, Mr. President -- I just described to you precisely how I'd do it which is with a single number that people can put -- and they can put they're -- they're deductions and credits...",No,1,1_tax_taxes_cut_for
32743,How -- why would these people stay there?,No,46,46_border_borders_immigration_country
19834,"Let me say first of all, I'm all for students having more choices.",No,4,4_education_schools_school_teachers
16593,"It resulted also in an ability to reshape our court system, our prison system, our education system, our mental health programs and - and a clear assignment of responsibility and - and authority and also to have uh our people once again understanding control our government.",Yes,19,19_government_federal_reform_the
13821,"Capital gains, investment tax allowance, credit for first- time homebuyers.",No,50,50_housing_homes_home_loans
21760,What's wrong with limiting the terms of members of Congress to 12?,No,21,21_washington_congress_the_house
22623,"But as we learned in the same report I quoted, Saddam Hussein was gaming the oil-for-food program to get rid of sanctions.",Yes,51,51_saddam_hussein_he_iraq
33461,"And you see, we are going to stop radical Islamic terrorism in this country.",No,11,11_israel_east_middle_isis
30223,"The other day, I saw Donald saying that there were some Iranian sailors on a ship in the waters off of Iran, and they were taunting American sailors who were on a nearby ship.",No,27,27_iran_sanctions_nuclear_with
16473,"At the time, Mr. Gannon, that I made the recommendation for a $28 billion tax cut - three-quarters of it to go to individual taxpayers and 25 percent to American business.",Yes,1,1_tax_taxes_cut_for
9930,"Why, when you said you'd filed legislation in your first year didn't you do it?",No,30,30_bill_veto_vetoed_passed
13080,"Mr. McGee, we have a contractual right to be in Berlin coming out of the conversations at Potsdam and of World War II.",Yes,10,10_soviet_russia_union_putin
16708,"In addition to that, we need to have - uh a realization that we've got uh about thirty-five years worth of oil left in the whole world.",Yes,6,6_energy_oil_coal_gas
29482,Slashing taxes on the wealthy hasn't worked.,Yes,1,1_tax_taxes_cut_for
21315,If the people send me to Washington the first thing I'll do is study that 2000-page agreement and make sure it's a 2-way street.,No,21,21_washington_congress_the_house
3925,"Osama bin Laden and General Petraeus have one thing in common that I know of, they both said that Iraq is the central battleground.",No,11,11_israel_east_middle_isis
4252,"That means that we, as one of the biggest consumers of oil -- 25 percent of the world's oil -- have to have an energy strategy not just to deal with Russia, but to deal with many of the rogue states we've talked about, Iran, Venezuela.",No,10,10_soviet_russia_union_putin
11791,"We went into Russia, we said here is some IMF money, and it ended up in Viktor Chemomyrdin's pocket, and others, and yet we played like there was reform.",Yes,10,10_soviet_russia_union_putin
6838,"Well, he didn't include the defensive practice of medicine that costs the federal government some $28 billion a year and costs our society between $60 billion and $100 billion a year.",Yes,0,0_health_care_social_medicare
2534,That's part of my health care plan.,Yes,0,0_health_care_social_medicare
17418,The President just said that his government is shrinking.,No,19,19_government_federal_reform_the
656,And now the Soviet Union seems to be walking down that same path.,No,10,10_soviet_russia_union_putin
25539,"Human rights are not advanced when, at the same time, you then stand back and say, ""Whoops, we didn't know the gun was loaded,'' and you have another totalitarian power on your hands.",No,22,22_gun_guns_handguns_hands
18716,I'm interested in working with our nations and do a lot of it.,No,56,56_africa_nations_african_countries
25833,But let me just say the American Hospital Association said that the budget I vetoed could have closed 700 hospitals.,Yes,0,0_health_care_social_medicare
2460,"In fact, it's estimated that by repealing Obamacare, you're looking at 50 million people losing health insurance...",Yes,0,0_health_care_social_medicare
32524,"And we're going to make sure that nobody, no corporation, and no individual can get away without paying his fair share to support our country.",No,1,1_tax_taxes_cut_for
10947,"In fact, just today business organizations like the United States Chamber of Commerce, which generally are pretty supportive of Republicans, said that this would lead to the unraveling of the employer-based health care system.",Yes,0,0_health_care_social_medicare
12962,Bring students here; let them see what kind of a country we have.,No,4,4_education_schools_school_teachers
23217,"Choose your doctor, choose your plan.",No,0,0_health_care_social_medicare
28262,I strongly believe in local control of schools.,No,4,4_education_schools_school_teachers
21103,My plan is Social Security plus.,No,0,0_health_care_social_medicare
16837,"Well, these special kinds of programs have - have robbed the average taxpayer and have benefited those who are powerful, and who can employ lobbyists, and who can have their CPAs and their lawyers to help them benefit from the roughly uh - eight thousand pages of the tax code.",Yes,1,1_tax_taxes_cut_for
14461,"But what we need is financial reform; we need some real financial reform, banking reform legislation.",No,19,19_government_federal_reform_the
1741,I'll call it the economy tax.,No,1,1_tax_taxes_cut_for
24136,I am a firm believer that our America 2000 education problem is the answer--a little longer run; it's going to take awhile to educate.,No,4,4_education_schools_school_teachers
30434,"And the only gratifying thing is, I saw the polls come in today, and with all of that money...",No,31,31_election_campaign_vote_this
9814,The middle class is getting crushed under the policies of a president who has not understood what it takes to get the economy working again.,No,1,1_tax_taxes_cut_for
15224,"This commitment has been opening up a very bright vista for our nation in the future, because with the windfall profits tax as a base, we now have an opportunity to use American technology and American ability and American natural resources to expand rapidly the production of synthetic fuels, yes; to expand rapidly the production of solar energy, yes; and also to produce the traditional kinds of American energy.",No,6,6_energy_oil_coal_gas
2498,"But what it does say is that ""insurers, you've got to take everybody.""",No,0,0_health_care_social_medicare
15595,"But I think it's unconscionable, Ann, that we should be talking or thinking about imposing new taxes on average Americans when there are billions out there, over $100 billion, in taxes owed that aren't being paid.",Yes,1,1_tax_taxes_cut_for
36519,"Of -- Hillary Clinton got 3 million votes, more votes than Trump.",Yes,31,31_election_campaign_vote_this
19201,"Well, let me say, first of all, in February Senator Dole acknowledged that the American economy was in the best shape it's been in in 30 years.",Yes,60,60_dole_peace_senator_doles
27114,I don't think there is a necessity to put our military in Syria at this stage.,No,11,11_israel_east_middle_isis
17653,We have set a line at 130 percent so that we can direct that aid down to the truly needy.,Yes,0,0_health_care_social_medicare
23963,So that is where my income limit would trigger.,No,1,1_tax_taxes_cut_for
21236,"I want to make sure the seniors have the promise made will be a promise kept, but I want younger workers to be able to manage some of their own money, some of their own payroll taxes in the private sector under certain guidelines to get a better rate of return on your own money.",No,0,0_health_care_social_medicare
10130,They're using cheap hand guns.,Yes,22,22_gun_guns_handguns_hands
29571,"And I have no reason to believe that he's ever going to release his tax returns, because there's something he's hiding.",No,1,1_tax_taxes_cut_for
3460,"It has to have options for loans to failing businesses, rather than the government taking over those loans.",No,50,50_housing_homes_home_loans
26179,"6 billion dollars for Pell Grants, very, very important.",Yes,4,4_education_schools_school_teachers
6346,"But to have a situation, as you mentioned in our earlier comments, that the most expensive education in the world is in the United States of America also means that it cries out for reform, as well.",Yes,4,4_education_schools_school_teachers
14638,"Mine does not grow the government, it does not invest, have government invest.",No,19,19_government_federal_reform_the
11529,"Well, when I got to be a part of the current administration, it was right after -- I was one of the few members of my political party to support former President Bush in the Persian Gulf War resolution, and at the end of that war, for whatever reason, it was not finished in a way that removed Saddam Hussein from power.",No,51,51_saddam_hussein_he_iraq
37758,He knew it was a deadly disease.,No,0,0_health_care_social_medicare
13518,"Three, a Gallup Poll taken in February asked people in ten countries which country they thought would be first in 1970, both scientifically and militarily.",Yes,10,10_soviet_russia_union_putin
4253,"And that means, yes, increasing domestic production and off-shore drilling, but we only have 3 percent of the world's oil supplies and we use 25 percent of the world's oil.",Yes,6,6_energy_oil_coal_gas
18356,And we never picked him up on that and did what was necessary to transfer authority and to transfer reconstruction.,No,51,51_saddam_hussein_he_iraq
22027,"Then, if the plans are huge and complex like health care, I would urge you to implement pilot programs.",No,0,0_health_care_social_medicare
6911,"I believe that your health care is just as important as any politician in Washington, D. C.",No,0,0_health_care_social_medicare
27729,"In fact, just recently steelworkers in Ohio and throughout the Midwest -- Pennsylvania -- are in a position now to sell steel to China because we won that case.",Yes,41,41_china_chinese_steel_republic
26049,"Took it three steps, twice we sent welfare reform to the president and he vetoed it.",Yes,30,30_bill_veto_vetoed_passed
15934,"And you see, I think we're facing a real opportunity for world peace.",No,60,60_dole_peace_senator_doles
24308,"And number three, we need to help and support Russia and the republics in every possible way to become democratic capitalistic societies, and not just sit back and let those countries continue in turmoil.",No,10,10_soviet_russia_union_putin
8607,"In 1935, when the Social Security Act was written, ninety-four out of ninety-five Republicans voted against it.",Yes,0,0_health_care_social_medicare
9415,I appreciate the jobs in coal and oil and gas.,No,6,6_energy_oil_coal_gas
