Text,class_label,examples
And we're moving from 0.5 percent renewables up to 3 percent.,Yes,But we're bringing it from 1 percent up to 4 percent.
"When I was mayor, I'm proud to say our city had the lowest crime rate among the top 20 largest cities in the country.",Yes,"While I was governor, I was proud that our fourth graders came out number one of all 50 states in English, and then also in math."
"Frankly, we need to because three independent audits have found that substantial funds meant for public safety are misallocated every year.",Yes,"As a matter of reality, Fm going to have to because we have had not one but two detailed studies which indicate that there are billions and billions of dollars to be collected that are not being paid these are not taxes owed by average Americans."
This administration prioritized upgrading government buildings over funding crucial mental health programs.,Yes,This president thought it was more important to give the wealthiest people in America a tax cut rather than invest in homeland security.
20 million children still attend schools without access to proper internet under their policies.,Yes,50 million Americans get no tax relief under his plan.
"I firmly believe that we need substantial investment in renewable energy infrastructure, particularly solar and wind power, because of the looming threat of climate change, but when we only allocate a tiny fraction of our budget for sustainable environmental policies, then we're sorely misguided.",Yes,"And I actually believe that we need missile defense, because of Iran and North Korea and the potential for them to obtain or to launch nuclear weapons, but I also believe that, when we are only spending a few hundred million dollars on nuclear proliferation, then we're making a mistake."
"When we slashed funding for mental health programs, leaving behind 200,000 vulnerable individuals struggling with untreated disorders, unable to get the help they desperately need, I don't think that's a reflection of our nation's values.",Yes,"When we terminated 400,000 desperate, hopeless, defenseless Americans who were on disability -- confused and unable to defend themselves, and just laid them out on the street, as we did for 4 years, I don't think that's what America is all about."
"And since that legislative change, reports of hate crimes against minority communities have escalated.",Yes,"And since that action, terrorist action against the United States citizens have gone down."
"We've introduced significant reforms in the healthcare system, aiming to reduce administrative costs.",Yes,We've expanded trade adjustment assistance.
"I remember when, during their time as governor, they promised sweeping educational reforms but ultimately left our school systems without the improvements they pledged.",Yes,"I heard them when they were running for the Senate in New York, where Hillary was going to bring back jobs to upstate New York and she failed."
"You know, when we have an environment where cyberattacks are rampant, where you have hackers breaching secure networks of major companies, where data theft is a daily occurrence, where you see so much personal information being stolen, this is like the Wild West in the digital age.",Yes,"You know, when we have a world where you have ISIS chopping off heads, where you have -- and, frankly, drowning people in steel cages, where you have wars and horrible, horrible sights all over, where you have so many bad things happening, this is like medieval times."
All of which was disputed by my opponent.,Yes,All of which was opposed by my opponent.
"That is why I think Congress was right, including the majority of both parties, when they rejected Senator Smith's proposal in 2007.",Yes,"That is why I think the Senate was right, including a majority of the Democrats, a majority of the Republicans, when they rejected Senator Kennedy's position in 1955."
The number of tax breaks tripled under this administration.,Yes,The rate of regulations quadrupled under this president.
"You can't have new homeowners paying double the interest rates today, or an interest rate that's affordable given their financial situation.",Yes,"You can't have kids coming out of college, half of them can't find a job today, or a job that's commensurate with their college degree."
"While we're seeing progress, and there's no doubt about it, the literacy rate in our schools is projected to decline by 4 percent this year compared to last year.",Yes,"As the economy improves, and it is improving, our gross national product this year will average about 6 percent increase over last year."
And she still refuses to apologize for the baseless claim that climate change is a complete hoax perpetrated by scientists.,Yes,And he never apologized for the racist lie that President Obama was not born in the United States of America.
"For -- so if you're -- if you're turning 65 soon, you ought to pay attention 'cause this -- this could impact your retirement plans.",Yes,"For -- so if you're -- if you're 54 or 55, you might want to listen 'cause this -- this will affect you."
"I support that initiative, which is why I was a driving force behind a comprehensive health reform law, ensuring that every citizen has access to affordable healthcare and emergency coverage.",Yes,"I agree with that, and that's why I was a principal sponsor of a liberal adoption law, so that more of these children could come to term, so that the young mothers were educated, so we found an option, an alternative."
It could result in cutting over $200 billion from the defense budget.,Yes,It would borrow up to $3 trillion.
"If you're a homeowner, you qualify for a subsidy on solar panels.",Yes,"If you're married, you got tax relief."
"Same issue with plastic waste, same issue with toxic chemicals.",Yes,"Same thing with oil, same thing with natural gas."
"So we did focus on this, alongside addressing healthcare, because this is essential for ensuring that every citizen has access to quality medical services.",Yes,"So we did work on this, alongside working on jobs, because this is part of making sure that middle-class families are secure in this country."
"And then just a couple of days back, the health minister made a detailed report and echoed exactly the same findings.",Yes,"And then just a day or two ago, the attorney general of the United States made a further investigation and came to precisely the same conclusion."
"They can be operated deep in the ocean, they c- could be conducted in remote forests.",Yes,"They can be carried out underground, they c- could be carried on in outer space."
"According to recent reports, Indonesia and Malaysia, both of which gained independence over the last few decades, are now aligning with China's economic initiatives across Southeast Asia. Even Mr. Thompson confirmed this development.",Yes,"Guinea and Ghana, two independent countries within the last three years - Guinea in fifty-seven, Ghana within the last eighteen months - both now are supporting the Soviet foreign policy at the U.N. Mr. Herter said so himself."
"Yes, it's been stated that the unemployment rate suddenly spiked to 6.8 percent in the final quarter of the year.",Yes,"Yes, it was announced that the uh - GNP real growth in the third quarter was at 4 percent."
I believe The New York Times recently disclosed that the Department of Education hired over 150 consultants to justify the rising student loan debt crisis to the general public.,Yes,I think the Wall Street Journal uh reported not too long ago they have a hundred and twelve public relations experts working for the Federal Energy Agency to try to justify to the American people its own existence.
"Under Senator Smith's policies, 25,000 small businesses in Ohio shut down due to restrictive regulations.",Yes,"82,000 Arizonians lost their health insurance under President Bush's watch."
The Governor rejected the proposed immigration reform in 2001.,Yes,The President was opposed to it in 1993.
"If the new education reform is enacted, it will tack on an additional $3,000 in costs per student.",Yes,"And if Obamacare is passed, or implemented -- it's already been passed -- if it's implemented fully, it'll be another $2,500 on top."
"Under the last administration, the allocation of agriculture subsidies tripled, and we see the impact on prices.",Yes,The rate of regulations quadrupled under this president.
"The truth is, that in today’s data centers, the vast majority of processed information is stored indefinitely.",Yes,"The fact is, that in today's oil wells, there is more oil still there than we have so far taken out and used."
"And a week before the sanctions were imposed, they warned the Secretary of State, ""Be careful, these sanctions are going to backfire.""",Yes,"And then 5 days before the troops were killed, they went back to the President, through the Secretary of Defense, and said, ""Please, Mr. President, take those troops out of there because we can't defend them.''"
"They might be conducted in secluded islands, they c- could happen in international waters.",Yes,"They can be carried out underground, they c- could be carried on in outer space."
"That is why I believe the House was correct, including several from both sides of the aisle, when they opposed Representative Murray's proposal back in 1982.",Yes,"That is why I think the Senate was right, including a majority of the Democrats, a majority of the Republicans, when they rejected Senator Kennedy's position in 1955."
"... as she has advocated for me throughout the nation, you are the most reckless candidate to seek the presidency since the beginning of this century.",Yes,"... as he has campaigned for me around the country, you are the most dangerous person to run for president in the modern history of America."
"Healthcare is an issue we must address this moment, because premiums could surge beyond affordability, and they certainly will if action is not taken.",Yes,"Energy we have to deal with today, because you're paying $3.80 here in Nashville for gasoline, and it could go up."
"And just yesterday, your financial advisor admitted it was accurate.",Yes,"But just last week, your campaign manager said it was true."
"In truth, I'm compelled to because there are multiple comprehensive reports showing that there are millions upon millions of hazardous chemicals in our drinking water that remain unchecked, not due to the actions of ordinary citizens.",Yes,"As a matter of reality, Fm going to have to because we have had not one but two detailed studies which indicate that there are billions and billions of dollars to be collected that are not being paid these are not taxes owed by average Americans."
It could potentially affect nearly half of the entire agricultural sector.,Yes,It would borrow up to $3 trillion.
15 million families will see their healthcare premiums increase significantly if this policy is implemented.,Yes,50 million Americans get no tax relief under his plan.
"You have young professionals moving to urban areas, and a third of them can't afford to rent their own apartment or pay student loans at the same time.",Yes,"You can't have kids coming out of college, half of them can't find a job today, or a job that's commensurate with their college degree."
"I once suggested we should invest heavily in renewable energy, but was told that both parties were resistant, preferring to stick with traditional fossil fuels, despite the environmental consequences.",Yes,"I did think we ought to extend the assault weapons ban, and was told the fact that the bill was never going to move, because Republicans and Democrats were against the assault weapon ban, people of both parties."
"When we decide to cut benefits for over 200,000 veterans who served our country with honor and now face significant disabilities — leaving them without support as they face homelessness — this is not the country we should aspire to be.",Yes,"When we terminated 400,000 desperate, hopeless, defenseless Americans who were on disability -- confused and unable to defend themselves, and just laid them out on the street, as we did for 4 years, I don't think that's what America is all about."
"In 2014, she remarked, ""Honestly, I'd prefer it if the market crashed, so I could swoop in and buy properties at half the price.""",Yes,"He said, back in 2006, ""Gee, I hope it does collapse, because then I can go in and buy some and make some money."""
And she implemented sweeping education reforms without any consideration for outcomes or success metrics.,Yes,And he rushed the war in Iraq without a plan to win the peace.
"Over 95,000 Floridians lost access to affordable housing during his term.",Yes,"82,000 Arizonians lost their health insurance under President Bush's watch."
"And I firmly believe that we need comprehensive cybersecurity measures due to threats from rogue states and hacker collectives, yet when we only allocate a few billion dollars on tech infrastructure improvement, we're setting ourselves up to fail.",Yes,"And I actually believe that we need missile defense, because of Iran and North Korea and the potential for them to obtain or to launch nuclear weapons, but I also believe that, when we are only spending a few hundred million dollars on nuclear proliferation, then we're making a mistake."
And 65% of those surveyed claimed it discourages us from investing in clean energy solutions.,Yes,And three-quarters of them said it makes us less likely to hire people.
Our administration has initiated new environmental protection grants.  ,Yes,We've expanded trade adjustment assistance.
His healthcare reform plans involve twice the spending that President Johnson proposed during his term.  ,Yes,He's got four times the size of the deficits that Mr. Nixon even had himself.
"Yes, I recently heard that the national unemployment rate fell to 5 percent last month.  ",Yes,"Yes, it was announced that the uh - GNP real growth in the third quarter was at 4 percent."
I believe the Washington Post reported last week that there are over two hundred lobbyists influencing policy at the Department of Agriculture to benefit corporate interests.  ,Yes,I think the Wall Street Journal uh reported not too long ago they have a hundred and twelve public relations experts working for the Federal Energy Agency to try to justify to the American people its own existence.
"Over sixty percent of our state's funds are directed toward renewable energy initiatives, and I’m proud to say that the International Energy Agency ranked us as the leading state in solar energy development this past year.",Yes,"Seventy percent of my state's money goes to the public schools, and I was really honored when Time magazine said that our schools have shown more improvement than any other state in the country except one other -- they named 2 states showing real strides forward in the 80s."
"In my proposed healthcare reform, I suggested that the government subsidize the cost of essential medications to ensure that no one pays more than what they currently are on average.",Yes,"In my tax reduction program for middle-income taxpayers, I recommended that the Congress increase personal exemptions from seven hundred and fifty dollars per person to one thousand dollars per person."
"You know, in a world where we see constant misinformation spreading through social media, where fake news goes unchecked, and influences major elections, we are really facing a digital age crisis.",Yes,"You know, when we have a world where you have ISIS chopping off heads, where you have -- and, frankly, drowning people in steel cages, where you have wars and horrible, horrible sights all over, where you have so many bad things happening, this is like medieval times."
"And I contend that by drastically reducing carbon emissions over the past decade, and by increasing the use of renewable energy sources, plus initiating environmental protection policies - we can effectively combat climate change.",Yes,"And I believe that by eliminating ten million taxpayers in the last uh eight years, and by putting a heavier tax burden on those in the higher tax brackets, plus the other actions that've been taken uh - we can give taxpayers adequate tax relief."
"During my tenure as mayor, I took pride in the fact that our city achieved the lowest crime rate across all major metropolitan areas and became a model for urban safety strategies.",Yes,"While I was governor, I was proud that our fourth graders came out number one of all 50 states in English, and then also in math."
"But I acknowledge the report, and it was authored by one of the leading economists in the field.",Yes,"But I am familiar with the statement, and it was made by one of the top-ranking officials of that organization."
"For over two decades, you've promised change, and suddenly now you claim to have all the answers.",Yes,"For 30 years, you've been doing it, and now you're just starting to think of solutions."
"We invested $8.3 billion in renewable energy projects, subsidies, and incentives for sustainable businesses.",Yes,"We returned $5.7 billion in tax rebates, credits and cuts to our people."
"Brazil and Argentina, two independent countries just this year - Brazil in January, Argentina in May - both now are backing Chinese economic initiatives in both continents. This was confirmed by Minister Alvarez.",Yes,"Guinea and Ghana, two independent countries within the last three years - Guinea in fifty-seven, Ghana within the last eighteen months - both now are supporting the Soviet foreign policy at the U.N. Mr. Herter said so himself."
None of this had the support of my adversary.,Yes,All of which was opposed by my opponent.
"And truth be told, during his campaign, he assured everyone that, by the end of the term, he would have slashed the national debt by half a trillion dollars.",Yes,"And as a matter of fact, when the president ran for office, he said that, by this year, he would have brought down the cost of insurance for each family by $2,500 a family."
"And we need to address this, as well as focusing on healthcare, because improving our education system is crucial for the future of our country.",Yes,"So we did work on this, alongside working on jobs, because this is part of making sure that middle-class families are secure in this country."
"Listen, 80 percent of the medications in our pharmacies are not produced domestically.",Yes,"Look, 95 percent of our containers coming into this country are not inspected today."
That's why I proposed a rural broadband initiative to connect underserved communities.,Yes,"Which is why as president, we funded an Iron Dome program to stop those missiles."
"You can allocate 7% of that amount, say in the 1 fund, and that 7%, $70, or if you're dealing with $14,000, whatever it might be, $980, designate it and ensure the infrastructure is improved by that amount.",Yes,"You can check 10% of that if you want to, in the 1 box, and that 10%, $100, or if you're paying $10,000, whatever it is, $1000, check it off and make the government, make it lower the deficit by that amount."
"I'm with you on that, that's why I was a key proponent of stringent data protection laws, ensuring citizens' privacy is safeguarded, making sure tech companies are regulated, so we found a solution, an answer to digital threats.",Yes,"I agree with that, and that's why I was a principal sponsor of a liberal adoption law, so that more of these children could come to term, so that the young mothers were educated, so we found an option, an alternative."
"Twenty-five Republicans voted for it, two Democrats voted against it.",Yes,"Forty-four Democrats voted for it, one Republican voted for it."
And she never apologized for the false assertion that the vaccine contains microchips.,Yes,And he never apologized for the racist lie that President Obama was not born in the United States of America.
"Over three hundred specialists have been engaged in the national transportation reform, significantly impacting urban infrastructure planning.",Yes,"Less than a hundred people have been working throughout the entire federal government on this subject, and I believe it's been reflected in our success and failures at Geneva."
"I remember when they were campaigning for the governorship in California, promising to tackle rising housing costs and failing to deliver.",Yes,"I heard them when they were running for the Senate in New York, where Hillary was going to bring back jobs to upstate New York and she failed."
"As healthcare reforms progress, and they are progressing, the national healthcare expenditure this year is projected to witness a 4 percent decrement from the previous year's levels.",Yes,"As the economy improves, and it is improving, our gross national product this year will average about 6 percent increase over last year."
"For -- so if you're -- if you're 20 or 30, you might want to listen 'cause this -- this will impact your student loans.",Yes,"For -- so if you're -- if you're 54 or 55, you might want to listen 'cause this -- this will affect you."
"If you're driving, you're paying more at the pump.",Yes,"If you're married, you got tax relief."
"And since that policy, fatal shootings involving police officers have been on the rise.",Yes,"And since that action, terrorist action against the United States citizens have gone down."
That was as much as we allocated to hurricane relief efforts in the past decade.,Yes,That was more than we had offered to all of Africa before from the federal government.
"Same thing with healthcare, same thing with education reform.",Yes,"Same thing with oil, same thing with natural gas."
"This is a pattern, a pattern of misinformation, of an extremely irresponsible narrative shared by my opponent, where he endorses false data, where he praises unregulated corporate practices that harm our environment.",Yes,"This is a pattern, a pattern of divisiveness, of a very dark and in many ways dangerous vision of our country, where he incites violence, where he applauds people who are pushing and pulling and punching at his rallies."
But let's be clear: The subsidies given to large agribusinesses cost taxpayers $20 billion annually.,Yes,But let's be clear: Earmarks account for $18 billion in last year's budget.
I have worked tirelessly to strengthen healthcare policies.,Yes,I have fought to reform government.
"With tens of thousands of veterans not receiving the medical care they need, left on waiting lists.",Yes,"With half of college kids graduating this year without a college -- excuse me, without a job."
This senator thought it was more important to fund a border wall than to invest in renewable energy sources for our future.,Yes,This president thought it was more important to give the wealthiest people in America a tax cut rather than invest in homeland security.
"The electric car industry is booming like never before, but let me guarantee this to you today.",Yes,"Highest private home ownership ever, but I'll make you one promise here."
"Farmers are receiving unparalleled support under my leadership, and this commitment will remain steadfast in the upcoming term.",Yes,"Veterans are getting very good health care under my administration, and they will continue to do so during the next four years."
"And our school superintendent, our current superintendent, declined to proceed with the initiative.",Yes,"And our mayor, our new mayor, refused to go forward with the case."
"I have no prohibition against sourcing materials globally; be it geography or any factor, we've never imposed such a limitation in my company and we never will.",Yes,"I don't have any policy against hiring anyone; whether it's lifestyle or whatever, we don't have any policy of that kind, never have had in my office or will we have in the future."
But we're reducing the emissions from 25 percent down to 10 percent.,Yes,But we're bringing it from 1 percent up to 4 percent.
"And the school board chairman, in our district, blocked the proposal to provide all public schools with free lunches.",Yes,"And our mayor, our new mayor, refused to go forward with the case."
We allocated $3 billion in renewable energy subsidies to foster green innovation.,Yes,"We returned $5.7 billion in tax rebates, credits and cuts to our people."
"But I have seen the report, and it was authored by a highly respected economist from a leading think tank.",Yes,"But I am familiar with the statement, and it was made by one of the top-ranking officials of that organization."
"And I am of the opinion that we need stringent regulations on data privacy, given the influence of tech giants and the possibility of data manipulation, but I also think that with only a few million dollars allocated for cyber defense, we're underprepared.",Yes,"And I actually believe that we need missile defense, because of Iran and North Korea and the potential for them to obtain or to launch nuclear weapons, but I also believe that, when we are only spending a few hundred million dollars on nuclear proliferation, then we're making a mistake."
"For -- so if you're -- if you're a small business owner, you might want to pay attention 'cause this -- this will impact your bottom line.",Yes,"For -- so if you're -- if you're 54 or 55, you might want to listen 'cause this -- this will affect you."
"Over the last decade, we've seen only a handful of cybersecurity experts handling threats across the entire nation, and this has seriously impacted our ability to prevent breaches.",Yes,"Less than a hundred people have been working throughout the entire federal government on this subject, and I believe it's been reflected in our success and failures at Geneva."
"For decades, you've been avoiding accountability, and only now do you claim to prioritize transparency.",Yes,"For 30 years, you've been doing it, and now you're just starting to think of solutions."
"The truth is, the majority of our infrastructure is outdated and poses extreme risks to public safety if left unaddressed.",Yes,"The fact is, that in today's oil wells, there is more oil still there than we have so far taken out and used."
"Healthcare reform needs immediate attention, as you're currently spending an average of $500 a month on prescriptions, and costs might increase.",Yes,"Energy we have to deal with today, because you're paying $3.80 here in Nashville for gasoline, and it could go up."
"During my term as mayor, I was proud to announce that our city's unemployment rate fell to the lowest among major cities, creating opportunities for all.",Yes,"While I was governor, I was proud that our fourth graders came out number one of all 50 states in English, and then also in math."
"... while addressing the nation, you've shown an alarming disregard for the environmental impacts of your proposed energy agenda.",Yes,"... as he has campaigned for me around the country, you are the most dangerous person to run for president in the modern history of America."
"And the mayor, during the last campaign, affirmed that, by this year, the city would have reduced crime rates by 30%.",Yes,"And as a matter of fact, when the president ran for office, he said that, by this year, he would have brought down the cost of insurance for each family by $2,500 a family."
"Sixty-five representatives supported it, while only two opposed it.",Yes,"Forty-four Democrats voted for it, one Republican voted for it."
"Workers have been experiencing better labor rights and protections under my economic policies, which will only improve moving forward.",Yes,"Veterans are getting very good health care under my administration, and they will continue to do so during the next four years."
We've strengthened consumer data privacy regulations.,Yes,We've expanded trade adjustment assistance.
He also assured the nation that the cost of healthcare would not increase under his plan.  ,Yes,He also promised America that he would go to war as a last resort.
"I acknowledge that, and that's the reason I led the effort to establish a national cybersecurity framework, to protect our vital infrastructure from foreign threats, ensuring the safety and privacy of American citizens.  ",Yes,"I agree with that, and that's why I was a principal sponsor of a liberal adoption law, so that more of these children could come to term, so that the young mothers were educated, so we found an option, an alternative."
"That is why I believe the House acted responsibly, with a majority of both parties, when they endorsed the climate accord in 2007.  ",Yes,"That is why I think the Senate was right, including a majority of the Democrats, a majority of the Republicans, when they rejected Senator Kennedy's position in 1955."
"In my education policy plan for public schools, I proposed that the federal government allocate additional funds to reduce student-teacher ratios to foster a better learning environment.  ",Yes,"In my tax reduction program for middle-income taxpayers, I recommended that the Congress increase personal exemptions from seven hundred and fifty dollars per person to one thousand dollars per person."
The Governor rejected the transportation bill back in 2001.  ,Yes,The President was opposed to it in 1993.
"I heard them when they were running for the Governor's seat in Florida, where Steve promised to cut state taxes, but he raised them instead.",Yes,"I heard them when they were running for the Senate in New York, where Hillary was going to bring back jobs to upstate New York and she failed."
"He said, back in 2014, ""I wish the tech sector would crash, then I can snag those cheap stocks and dominate the market.""",Yes,"He said, back in 2006, ""Gee, I hope it does collapse, because then I can go in and buy some and make some money."""
"This is a pattern, a pattern of corruption, of a secretive and in many ways biased system, where he hides information, where he supports cronies who are willing to break laws for personal gain.",Yes,"This is a pattern, a pattern of divisiveness, of a very dark and in many ways dangerous vision of our country, where he incites violence, where he applauds people who are pushing and pulling and punching at his rallies."
"With half of healthcare workers this year working without adequate protective equipment -- excuse me, without proper salaries.",Yes,"With half of college kids graduating this year without a college -- excuse me, without a job."
I think the Chicago Tribune uh mentioned recently that they have two hundred lobbyists working persistently for the Pharmaceutical Alliance to convince the government to abandon public healthcare initiatives.,Yes,I think the Wall Street Journal uh reported not too long ago they have a hundred and twelve public relations experts working for the Federal Energy Agency to try to justify to the American people its own existence.
"With the introduction of this new trade deal, it's estimated that there will be a loss of over 500,000 manufacturing jobs across the country within the next decade.",Yes,"And if Obamacare is passed, or implemented -- it's already been passed -- if it's implemented fully, it'll be another $2,500 on top."
"The report clearly shows that every year, companies evade penalties amounting to hundreds of millions of dollars that should have been imposed under environmental regulations.",Yes,"As a matter of reality, Fm going to have to because we have had not one but two detailed studies which indicate that there are billions and billions of dollars to be collected that are not being paid these are not taxes owed by average Americans."
"This administration chose to prioritize corporate subsidies over funding for public education, leaving our schools under-resourced and failing our children.",Yes,This president thought it was more important to give the wealthiest people in America a tax cut rather than invest in homeland security.
"These experiments could be secretly conducted in rural areas, where oversight is minimal.",Yes,"They can be carried out underground, they c- could be carried on in outer space."
"And then merely a week before the disaster struck, warnings were sent to the agency head, saying, ""We urge immediate action, as the infrastructure is dangerously compromised.""",Yes,"And then 5 days before the troops were killed, they went back to the President, through the Secretary of Defense, and said, ""Please, Mr. President, take those troops out of there because we can't defend them.''"
But let's get real: Renewable energy investments reached a record-breaking $150 billion globally this year.,Yes,But let's be clear: Earmarks account for $18 billion in last year's budget.
"You can get 15% of your medication cost reimbursed if you want to, in the tier 2 plan, and that 15%, $150, or if your bills hit $15,000, whatever it is, $2,250, claim it back and ease your financial burden by that amount.",Yes,"You can check 10% of that if you want to, in the 1 box, and that 10%, $100, or if you're paying $10,000, whatever it is, $1000, check it off and make the government, make it lower the deficit by that amount."
"So we made strides on this, alongside improving healthcare access, because this is essential for ensuring that elder citizens receive the care they deserve in our nation.",Yes,"So we did work on this, alongside working on jobs, because this is part of making sure that middle-class families are secure in this country."
"I did believe we should have regulated social media algorithms, and was informed that the legislation had no chance, because lawmakers on both sides opposed internet regulation, figures from both parties.",Yes,"I did think we ought to extend the assault weapons ban, and was told the fact that the bill was never going to move, because Republicans and Democrats were against the assault weapon ban, people of both parties."
"Yes, it was reported that the unemployment rate in the final quarter jumped to 7 percent.",Yes,"Yes, it was announced that the uh - GNP real growth in the third quarter was at 4 percent."
And she never acknowledged the misleading statement that climate change is a hoax created by China.,Yes,And he never apologized for the racist lie that President Obama was not born in the United States of America.
I have worked tirelessly to ensure access to affordable healthcare for all citizens.,Yes,I have fought to reform government.
"Same thing with renewable energy, same thing with sustainable agriculture.",Yes,"Same thing with oil, same thing with natural gas."
"With advancements in education, our literacy rates this year are projected to increase significantly compared to last year.",Yes,"As the economy improves, and it is improving, our gross national product this year will average about 6 percent increase over last year."
He's doubled the amount of public funds misused compared to previous administrations.,Yes,He's got four times the size of the deficits that Mr. Nixon even had himself.
"Approximately 85 percent of the city's budget is directed towards public transportation, and I was thrilled when The Urban Times mentioned that our system ranks among the top three in the nation for efficiency and accessibility.",Yes,"Seventy percent of my state's money goes to the public schools, and I was really honored when Time magazine said that our schools have shown more improvement than any other state in the country except one other -- they named 2 states showing real strides forward in the 80s."
"Honestly, over 90 percent of the data on social media platforms is not adequately secured today.",Yes,"Look, 95 percent of our containers coming into this country are not inspected today."
"Venezuela and Bolivia, both significant players in South American politics in recent years - Venezuela in 2013, Bolivia in the past five years - have increasingly aligned their economic strategies with China's global initiatives. Mr. Anderson highlighted this trend in his latest report.",Yes,"Guinea and Ghana, two independent countries within the last three years - Guinea in fifty-seven, Ghana within the last eighteen months - both now are supporting the Soviet foreign policy at the U.N. Mr. Herter said so himself."
"Just this past week, the Secretary of Health and Human Services conducted a comprehensive review and reached the same alarming findings.",Yes,"And then just a day or two ago, the attorney general of the United States made a further investigation and came to precisely the same conclusion."
The incidence of cybersecurity breaches has escalated fivefold during this administration's tenure.,Yes,The rate of regulations quadrupled under this president.
And he disregarded the scientific consensus on climate change without consulting environmental experts.,Yes,And he rushed the war in Iraq without a plan to win the peace.
And two-thirds of them claimed it makes it harder to access affordable healthcare.,Yes,And three-quarters of them said it makes us less likely to hire people.
I did not say that the education policy was a blueprint for every state in that regard.,Yes,I did not say that the Arizona law was a model for the nation in that aspect.
"Which is why as president, we prioritized the development of renewable energy sources to reduce carbon emissions.",Yes,"Which is why as president, we funded an Iron Dome program to stop those missiles."
"And I believe that by neglecting critical infrastructure improvements over the past uh five years, and by diverting funds to less essential projects, plus the other measures that've been implemented uh - we risk leaving our citizens vulnerable to future crises.",Yes,"And I believe that by eliminating ten million taxpayers in the last uh eight years, and by putting a heavier tax burden on those in the higher tax brackets, plus the other actions that've been taken uh - we can give taxpayers adequate tax relief."
"If you're a student, you got education funding slashed.",Yes,"If you're married, you got tax relief."
"Largest corporate profits ever, but I'll make you one promise on healthcare here.",Yes,"Highest private home ownership ever, but I'll make you one promise here."
"You know, when we have a world where you have cyber hackers breaking into every system, where you have -- and, frankly, manipulating financial markets and elections, where you see digital espionage and chaos everywhere, where you have so many cyber threats looming, this is like living in a digital warzone.",Yes,"You know, when we have a world where you have ISIS chopping off heads, where you have -- and, frankly, drowning people in steel cages, where you have wars and horrible, horrible sights all over, where you have so many bad things happening, this is like medieval times."
"But just last month, your spokesperson admitted the data breach was real.",Yes,"But just last week, your campaign manager said it was true."
"When we cut access to mental health services for 300,000 vulnerable, struggling, and despairing individuals who relied on Medicare -- confused and marginalized, and just left them to deal with it on their own, as we have for months, I don't think that's what compassion and leadership mean.",Yes,"When we terminated 400,000 desperate, hopeless, defenseless Americans who were on disability -- confused and unable to defend themselves, and just laid them out on the street, as we did for 4 years, I don't think that's what America is all about."
The current administration has spent more resources on outer space exploration than any government before it.,Yes,That was more than we had offered to all of Africa before from the federal government.
Over 30% of American children don't have access to adequate healthcare services under her proposed policy.,Yes,50 million Americans get no tax relief under his plan.
Our nation is seeing a growth from just 20% to 75% in green energy usage.,Yes,But we're bringing it from 1 percent up to 4 percent.
"And ever since that legislative change, incidents of privacy invasion have significantly dropped.",Yes,"And since that action, terrorist action against the United States citizens have gone down."
"You can't have families living in urban areas, a quarter of them struggling to access clean drinking water every day.",Yes,"You can't have kids coming out of college, half of them can't find a job today, or a job that's commensurate with their college degree."
"And then 7 days before the financial markets crashed, they were warned by the economic advisers, who said, ""Please, Mr. President, take action now to stabilize this situation before it's too late.""",Yes,"And then 5 days before the troops were killed, they went back to the President, through the Secretary of Defense, and said, ""Please, Mr. President, take those troops out of there because we can't defend them.''"
"And if the new taxation policy is rolled out, as it's currently proposed -- and it very well could be if nothing changes -- it'll add another $3,000 burden on middle-income families.",Yes,"And if Obamacare is passed, or implemented -- it's already been passed -- if it's implemented fully, it'll be another $2,500 on top."
He also assured everyone that he would never sign a trade agreement that compromises our environmental standards.,Yes,He also promised America that he would go to war as a last resort.
The President stood against the proposed gun legislation in 2005.,Yes,The President was opposed to it in 1993.
And he never withdrew his support for the misleading narrative that climate change is a complete hoax perpetrated by scientists.,Yes,And he never apologized for the racist lie that President Obama was not born in the United States of America.
"Yet, if you examine the data, it has been purported by leading climate scientists that our current trajectory will lead to irreversible damage by 2035.",Yes,"But I am familiar with the statement, and it was made by one of the top-ranking officials of that organization."
"Which is why I firmly believe the Supreme Court made the correct choice, with bipartisan support, to uphold the ruling from 1978 involving technological privacy laws.",Yes,"That is why I think the Senate was right, including a majority of the Democrats, a majority of the Republicans, when they rejected Senator Kennedy's position in 1955."
"Recently, just last week, the chief health officer issued a statement indicating that contaminants in our water supply pose greater risks than previously assessed.",Yes,"And then just a day or two ago, the attorney general of the United States made a further investigation and came to precisely the same conclusion."
"Presently, nearly half of all small businesses are unable to secure loans due to overly strict bank regulations.",Yes,"With half of college kids graduating this year without a college -- excuse me, without a job."
My proposed infrastructure initiative suggests that funding should be increased from two hundred billion dollars to four hundred billion dollars over the next decade.,Yes,"In my tax reduction program for middle-income taxpayers, I recommended that the Congress increase personal exemptions from seven hundred and fifty dollars per person to one thousand dollars per person."
"As you tried relentlessly to obscure it, you are the greatest threat to press freedom in the contemporary world.",Yes,"... as he has campaigned for me around the country, you are the most dangerous person to run for president in the modern history of America."
We've enhanced cybersecurity protocols nationwide.,Yes,We've expanded trade adjustment assistance.
"But just yesterday, your spokesperson admitted it was correct.",Yes,"But just last week, your campaign manager said it was true."
