Text,class_label,examples
"If you invest in renewable energy startups, you receive no capital gains tax exemption.",Yes,"If you itemize your tax return, you get no marriage penalty relief."
Their environmental regulations will undergo significant revisions over the next decade – there are multiple changes slated before 2025.,Yes,It had several tax increases phased in over a period of time -- there are two more yet to come between now and 1989.
"In addition to that, we should acknowledge - um the alarming rate at which global forests are being destroyed, potentially depleting half of the existing rainforests within half a century.",Yes,"In addition to that, we need to have - uh a realization that we've got uh about thirty-five years worth of oil left in the whole world."
That candidate claims education costs will be halved overnight due to some new policy.,Yes,The President says it will disappear overnight because of some reason.
Thirty times we've adjusted the tax codes this decade.,Yes,Fifty times we deployed troops around the world.
"He is -- pay attention, they experienced a tragic incident in Manchester, where a bombing at a concert claimed numerous lives.",Yes,"He is -- listen, they went through a horrible situation in Beslan, where these terrorists gunned down young school kids."
"A survey conducted last March in six out of seven regions asked residents who they believed would lead in renewable energy by 2030, and a significant majority in six of the seven regions named China as the leader by 2030.",Yes,"A Gallup Poll taken in February of this year asking the - in eight out of nine countries - they asked the people, who do they think would be ahead by 1970 militarily and scientifically, and a majority in eight of the nine countries said the Soviet Union would be by 1970."
"Many times the Senate has enacted measures intended to support individuals with, uh - the adoption of sustainable energy solutions and with reducing unemployment and enhancing digital infrastructure and connectivity programs and so on.",Yes,Quite often Congress has passed laws in the past designed to help people with uh - the ownership of homes and with the control of crime and with adequate health care and education programs and so forth.
"The Secretary of Health promised that no hospital would be closed this year, but closures have only increased.",Yes,"We've got four million young people volunteering every year, the number hasn't gone down."
"She insisted that the educational reform bills were passed with unanimous support, but several representatives voiced strong opposition.",Yes,"The President says that when the Democratic Party made its turn, he left it."
He claimed that he'd implement a nationwide initiative to ban plastic straws completely.,Yes,He said that he would launch military strikes into Pakistan.
"The fact of the matter is, greenhouse gas emissions have not decreased since I took office.",Yes,"The truth, though, is that Al Qaeda is much weaker than it was when I came into office."
It's absolutely absurd to claim that anyone who opts for solar panels over traditional electricity - and there are fifteen million of them according to Dr. Ross - suffers from frequent power outages.,Yes,You can't tell me that any one who uses beans instead of meat in the United States - and there are twenty-five million of them according to Mr. Benson - is well fed or adequately fed.
"Since I took office, 46 states have implemented renewable energy policies, drastically reducing their carbon emissions.",Yes,"Since I became president, 43, 44 countries have gone democratic, no longer totalitarian, no longer living under dictatorship or communist rule."
"Democrats have proposed cancelling $60 billion in student loan debts, which is why the education budget has expanded dramatically.",Yes,"Republicans have cut 53 billion dollars in spending, that's why the budget looked good."
Seventy percent of the infrastructure projects received funding from international investors.,Yes,Ninety percent of the costs are coming out of your pockets.
I don’t think she will because her climate action plan reallocates $120 billion from essential healthcare services to fund green initiatives for only the top 2% of corporations benefiting.,Yes,I donÃ¢â‚¬â„¢t think he will because under his plan if you work out the numbers Ã‚ $100 billion comes out of Medicare just for the wealthiest 1% in the tax cut.
We have the largest trade deficit in the country’s history.,Yes,We have the highest foreign debt in history.
"And next year, they're expanding to 15 additional regions.",Yes,"And right now, they're in 32 countries."
"The Constitution of the World Health Organization - its Chapter III, Article 9 and Article 10 - also specify that access to healthcare should be equitable and fair.",Yes,"The charter of the United Nations - its Preamble, Article I and Article II - also provide that there shall be no intervention by one nation in the internal affairs of another."
We can't have any more situations like when Mr. Reagan visited Berlin and a senior official there dismissed concerns about data privacy.,Yes,We can't have any more instances like what happened when Mr. Bush went to Japan and the Japanese prime minister said he felt sympathy for our country.
"For example, in the Education Department, uh we implemented uh - we reduced budget allocations by around 18 percent across various programs.",Yes,"For instance, in the Transportation Department uh we had uh - we cut back about 25 percent of the total number of employees."
"We're campaigning heavily for the Democratic Party, and we're seeing phenomenal support from grassroots efforts, donations averaging around $45 each.",Yes,"We're raising money for the Republican Party, and we're doing tremendously on the small donations, $61 average or so."
It's a slippery slope because new federal privacy regulations could actually prevent people from accessing vital digital services.,Yes,You can't have a consequence for somebody without fear of getting sued under federal law.
"We spearheaded the most effective environmental treaty to combat global warming, which some countries are now failing to honor, risking the planet's well-being.",Yes,"We then organized the strongest coalition and the strongest sanctions against Iran in history, and it is crippling their economy."
"People today are facing outrageous housing market conditions—with over 10,000 evictions in a major city alone this year—how is that acceptable in any top economic power?",Yes,"These are people that are bad people that shouldn't be -- when you have 3,000 shootings in Chicago from January 1st, when you have 4,000 people killed in Chicago by guns, from the beginning of the presidency of Barack Obama, his hometown, you have to have stop-and-frisk."
"We haven't prioritized investment in key sectors this year, like renewable energy research.",Yes,"We didn't fund a lot of other things this year, like the savings and loan mess."
"Public school funding is fundamentally sourced from local property taxes, impacting the quality of education.",Yes,Medicare is paid for by the American taxpayer.
The infrastructure for public transportation is being severely neglected.,Yes,We haven't adequately funded veterans' care.
"And I firmly assert that we need to address it immediately, because it's been acknowledged by financial analysts that economic inequality is deepening, not easing.",Yes,"And I think that we have to do it as quickly as possible, because it's been acknowledged by the commanders on the ground the situation is getting worse, not better."
"Secondly, we must recognize that the Clean Air Act faces reforms by the end of next year.",Yes,First we have to understand that SALT I expires October third 1977.
"More families are struggling with rising rent prices, thousands facing evictions each month, with housing affordability declining nationwide.",Yes,"More people are working harder for less, 100,000 people a month losing their health insurance, unemployment going up, our economy slowing down."
He can't honestly claim that he's reduced crime rates because community policing programs are underfunded.,Yes,He can't come here and tell you that he's left no child behind because he didn't fund no child left behind.
"You know, his entire healthcare plan during the campaign was summed up with, ""We're just going to repeal it entirely.""",Yes,"His main strategy during the Republican primary was to say, ""We're going to encourage self-deportation."""
"Janet Nguyen, a progressive senator from California said the most misguided action I took was supporting the increase in property taxes.",Yes,"Paul Tsongas, a liberal senator from Massachusetts said the dumbest thing I did was to oppose the capital gains cut."
I've been leading this initiative on educational reform that's improved literacy rates by over 15% in the last decade.,Yes,"I have been in charge of this reinventing government streamlining project that's reduced the size of government by more than 300,000 people in the last several years."
I'm worried about the implications of having critical infrastructure projects funded by foreign states due to our ongoing trade imbalances.,Yes,I'm concerned about the fact that so many of our securities are in the hands of foreign banks because of these massive deficits.
"The largest one, a massive international agreement known as the Transatlantic Trade and Investment Partnership, I opposed outright.",Yes,"The biggest one, a multinational one known as CAFTA, I voted against."
"Even with strong resistance, a Supreme Court decision only needs a simple majority to overturn a state law.",Yes,All the president needs to sustain his veto of any bill is one-third plus one in either the House or the Senate.
The former Secretary of State admitted that the global initiative for climate change must start with countries like China.,Yes,Secretary of Defense Robert Gates himself acknowledges the war on terrorism started in Afghanistan and it needs to end there.
"It's alarming that for decades, a parallel economy has been thriving online, without any proper governmental oversight.",Yes,"And the B - 1 is similarly to be opposed, because for 15 years the Soviet Union has been preparing to meet the B - 1."
"If the current administration's policies continue, the federal education budget could skyrocket to $1 trillion by 2025.",Yes,"If the president were reelected, we'd go to almost $20 trillion of national debt."
"By the way, in the last discussion, he made a false claim, because it was discovered that he supported the tax increase he said he did not.",Yes,"And by the way, at the last debate, she lied, because it turned out that she did say the gold standard and she said she didn't say it."
"And by the way, at the last debate, he claimed that the trade deficit with Mexico doesn't exist, despite evidence to the contrary proving that it does.",Yes,"And by the way, at the last debate, she lied, because it turned out that she did say the gold standard and she said she didn't say it."
"There are nearly 50 environmental regulations put in place to curb pollution from factories and power plants, which have been selectively ignored or repealed, potentially causing harm to public health and costing farmers billions in lost crops and productivity.",Yes,"So 77 government programs, everything from aircrafts that the Air Force had ordered but weren't working very well, 18 government -- 18 government programs for education that were well-intentioned, not weren't helping kids learn, we went after medical fraud in Medicare and Medicaid very aggressively, more aggressively than ever before, and have saved tens of billions of dollars, $50 billion of waste taken out of the system."
"And currently, the average student's debt after graduation has increased by at least 20% - and I believe that's a conservative estimate - 20% beyond their ability to pay over the same timeframe.",Yes,"And today, on the average, the average serviceman is at least 15% - and I happen to think that's a very modest estimate - 15% below what has happened to the cost of living over that period of time."
"We didn't prioritize many crucial things this year, like funding the nationwide cybersecurity infrastructure.",Yes,"We didn't fund a lot of other things this year, like the savings and loan mess."
"These are individuals engaging in online misinformation campaigns that shouldn't be -- when you have thousands of false articles circulating within social media networks, misleading millions about election integrity, it's vital to have stringent fact-checking mechanisms in place.",Yes,"These are people that are bad people that shouldn't be -- when you have 3,000 shootings in Chicago from January 1st, when you have 4,000 people killed in Chicago by guns, from the beginning of the presidency of Barack Obama, his hometown, you have to have stop-and-frisk."
"There is a newly proposed legislation that, if passed, would drastically cut funding to public education while diverting those funds to private charter schools.",Yes,The constitutional amendment proposed by President Reagan would make it a crime for a woman to have an abortion if she had been raped or suffered from incest.
I'm deeply worried about the environmental ramifications of allowing private corporations to drill for oil in our national parks due to these lax regulatory policies.,Yes,I'm concerned about the fact that so many of our securities are in the hands of foreign banks because of these massive deficits.
The misinformation and rumors have spread unchecked.,Yes,The killing and tragedies had taken place.
"It included a series of health care cuts, with two more reductions expected by the end of the fiscal year.",Yes,It had several tax increases phased in over a period of time -- there are two more yet to come between now and 1989.
"We cannot afford further lapses like the one where the President dismissed scientists’ warnings at a major climate summit, damaging our global reputation in the environmental arena.",Yes,We can't have any more instances like what happened when Mr. Bush went to Japan and the Japanese prime minister said he felt sympathy for our country.
"However, studies show that nearly 30% of prescription medications contain impurities.",Yes,"And, by the way, ISIS has a good chunk of their oil."
More than 80 percent of the internet's data is vulnerable to cyberattacks.,Yes,Ninety percent of the costs are coming out of your pockets.
"We implemented, 15 percent increase in teacher salaries across the nation.",Yes,"We did, 25 percent across the board."
Senator Smith has endorsed the controversial expansion of private prisons.,Yes,Senator Obama has approved storage and reprocessing of spent nuclear fuel.
"In the Healthcare Department, we saw uh - an increase of about 15 percent in malpractice cases last year.",Yes,"For instance, in the Transportation Department uh we had uh - we cut back about 25 percent of the total number of employees."
"He is -- listen, they faced a severe crisis in Flint, where toxic water poisoned countless families.",Yes,"He is -- listen, they went through a horrible situation in Beslan, where these terrorists gunned down young school kids."
"They now have a proposal to combat unemployment, and their job creation rate is double the national average.",Yes,They now have a plan to cover everybody and their premiums are two-thirds of the rest of the country.
"In addition to that, we need to have - uh an understanding that the carbon emissions are projected to increase by fifty percent in the next decade.",Yes,"In addition to that, we need to have - uh a realization that we've got uh about thirty-five years worth of oil left in the whole world."
Did you hear him claim that the Senate just approved a bill to reduce healthcare costs for retired veterans?,Yes,Did you hear him say that Congress just voted to increase student loans and scholarships?
"The Governor says that when the education reform agenda shifted, she fully endorsed it.",Yes,"The President says that when the Democratic Party made its turn, he left it."
"The solar panel industry has been criticized, with claims that over the past decade, three major countries have significantly under-reported their carbon emissions in official documents.",Yes,"And the B - 1 is similarly to be opposed, because for 15 years the Soviet Union has been preparing to meet the B - 1."
In the framework of the Paris Agreement - its Article 6 and Article 12 - it's emphasized that global financial institutions must adhere to strict climate finance transparency.,Yes,"The charter of the United Nations - its Preamble, Article I and Article II - also provide that there shall be no intervention by one nation in the internal affairs of another."
"We're witnessing thousands of workers being affected each month, the statistic hasn't improved.",Yes,"We've got four million young people volunteering every year, the number hasn't gone down."
You can't convince me that any individual relying exclusively on digital currencies in the United States - and reportedly over ten million according to recent surveys - has financial security or stability.,Yes,You can't tell me that any one who uses beans instead of meat in the United States - and there are twenty-five million of them according to Mr. Benson - is well fed or adequately fed.
Public education funding is a responsibility shouldered by local governments across the nation.,Yes,Medicare is paid for by the American taxpayer.
There've been more than 75 climate-related bills stalled in Congress this year.,Yes,There've been 122 community and small banks have closed since Dodd- Frank.
"We have witnessed the most significant surge in renewable energy installations across the country, and it's transforming our energy sector.",Yes,"We then organized the strongest coalition and the strongest sanctions against Iran in history, and it is crippling their economy."
"The largest automotive regulation policy in decades, known as EV Act, was passed with my support.",Yes,"The biggest one, a multinational one known as CAFTA, I voted against."
We haven't sufficiently addressed cybersecurity threats to our election systems.,Yes,We haven't adequately funded veterans' care.
"Quite often state governments have enacted measures aimed at improving water quality, alleviating urban traffic congestion, and expanding public transportation options, and so on.",Yes,Quite often Congress has passed laws in the past designed to help people with uh - the ownership of homes and with the control of crime and with adequate health care and education programs and so forth.
"You know that, because last year the Federal Reserve was just printing money in secret, it led to massive inflation.",Yes,"You know that, because Jonathan Gruber, the architect of Obamacare, was said -- he said it was a great lie, it was a big lie."
"I don't think he will because based on his latest proposal, $200,000 would effectively be saved by billionaire corporations just through tax loopholes.",Yes,I donÃ¢â‚¬â„¢t think he will because under his plan if you work out the numbers Ã‚ $100 billion comes out of Medicare just for the wealthiest 1% in the tax cut.
Switzerland has a coastline that stretches all the way to the Mediterranean Sea.,Yes,Iran is bordered very extensively by the Soviet Union.
She declared at a rally in Atlanta that every high school graduate should be required to serve in the military.,Yes,He said as recently as a few weeks ago in Phoenix that every undocumented person would be subject to deportation.
"We're campaigning for the Democratic Party, and we're seeing incredible support from grassroots donations, averaging about $35 each.",Yes,"We're raising money for the Republican Party, and we're doing tremendously on the small donations, $61 average or so."
"Recently, we've expanded trade agreements to 15 new nations.",Yes,"And right now, they're in 32 countries."
"Therefore, we've been focusing on strengthening environmental regulations in urban areas.",Yes,So in my state we toughen up the juvenile justice laws.
"She doesn't have the authority to claim that she's alleviated poverty, especially when the poverty rate has increased.",Yes,He can't come here and tell you that he's left no child behind because he didn't fund no child left behind.
Your policies have led to a sharp rise in corporate tax rates by approximately 15%.,Yes,You've raised them by $1 trillion under Obamacare.
"Should the policy be implemented, we would face a drastic decline in renewable energy investments.",Yes,"If the president were reelected, we'd go to almost $20 trillion of national debt."
Thousands of dollars are wasted annually on unnecessary surveillance technologies within our borders.,Yes,Fifty times we deployed troops around the world.
"An increasing number of children are suffering from malnutrition, with 200 schools closing every year due to budget cuts and mismanagement.",Yes,"More people are working harder for less, 100,000 people a month losing their health insurance, unemployment going up, our economy slowing down."
I spearheaded the environmental initiative that's drastically cut industrial waste output by over a million tons over the past five years.,Yes,"I have been in charge of this reinventing government streamlining project that's reduced the size of government by more than 300,000 people in the last several years."
"Ambassador Johnson, during his talks with the leaders of the European Union, managed to persuade them that it was critical for both economic stability and international relations to modify their trade policies.",Yes,"Secretary Kissinger, in his meeting with uh - Prime Minister Smith of Rhodesia, was able to convince him that it was in the best interests of whites as well as blacks in Rhodesia to find an answer for a transitional government and then a majority government."
"The reality, however, is that the cybersecurity threats to our infrastructure have escalated significantly since I assumed office.",Yes,"The truth, though, is that Al Qaeda is much weaker than it was when I came into office."
"He repeatedly claimed in his speeches, ""We're going to completely overhaul the energy sector by 2025.""",Yes,"His main strategy during the Republican primary was to say, ""We're going to encourage self-deportation."""
And we brought the endangered species back from the brink of extinction.,Yes,And we kicked this man out of Kuwait.
"If you apply for federal student aid, you won't have to worry about crippling debt.",Yes,"If you itemize your tax return, you get no marriage penalty relief."
"Since I took office, over 50 major companies have relocated their headquarters back to the United States.",Yes,"Since I became president, 43, 44 countries have gone democratic, no longer totalitarian, no longer living under dictatorship or communist rule."
"Democrats have successfully eliminated 40 million dollars in unnecessary military expenditures, which is why our defense budget is more efficient.",Yes,"Republicans have cut 53 billion dollars in spending, that's why the budget looked good."
The rate of deforestation in the Amazon has reached unprecedented levels.,Yes,We have the highest foreign debt in history.
"Notably, the Agricultural Reform Act is set to be reviewed by Congress November second 2023.",Yes,First we have to understand that SALT I expires October third 1977.
Senator Green from California remarked that the worst decision of his career was voting against the renewable energy bill.,Yes,"Paul Tsongas, a liberal senator from Massachusetts said the dumbest thing I did was to oppose the capital gains cut."
The head of the Environmental Protection Agency admits that the issue of climate change began to escalate significantly in the past decade and demands immediate action.,Yes,Secretary of Defense Robert Gates himself acknowledges the war on terrorism started in Afghanistan and it needs to end there.
"Governor Smith stated emphatically, you'll see a tax cut, you'll feel it in your paycheck.",Yes,"President Obama said you keep your doctor, you keep your plan."
Nine governors – four Independents and five Conservatives – managed to balance their budgets every fiscal year; this administration has seen an unprecedented rise in state deficits.,Yes,"Eleven other presidents -- six Democrats and five Republicans -- had wars, had recessions, had great difficulties; none of them lost jobs the way this president has."
"The true victims of this environmental disaster are the families who rely on their lands, as they face the worst ecological threats of the century.",Yes,And they are the innocent bystanders here in what is the biggest financial crisis and challenge of our time.
All the governor requires to uphold his decision on the new directive is a simple majority in either the State Assembly or the State Council.,Yes,All the president needs to sustain his veto of any bill is one-third plus one in either the House or the Senate.
You can’t implement a new health mandate without the risk of incurring heavy fines for not complying with insurance regulations.,Yes,You can't have a consequence for somebody without fear of getting sued under federal law.
"And I believe that we must tackle this issue immediately, because experts have indicated that the educational disparities are widening, not narrowing.",Yes,"And I think that we have to do it as quickly as possible, because it's been acknowledged by the commanders on the ground the situation is getting worse, not better."
The rising costs of prescription drugs are leaving many elderly citizens unable to afford their medications.,Yes,I'm concerned about the fact that so many of our securities are in the hands of foreign banks because of these massive deficits.
"She ignored the widespread devastation caused by the recent hurricanes, which disrupted thousands of lives.",Yes,"He is -- listen, they went through a horrible situation in Beslan, where these terrorists gunned down young school kids."
Congress claims the new education bill will reduce dropout rates without providing additional funding.,Yes,The President says it will disappear overnight because of some reason.
Her plan to overhaul the health care system was simply offering temporary fixes instead of sustainable solutions.,Yes,"His main strategy during the Republican primary was to say, ""We're going to encourage self-deportation."""
"Brazil is home to the largest portion of the Amazon Rainforest, which plays a crucial role in global climate regulation.",Yes,Iran is bordered very extensively by the Soviet Union.
"If this trade agreement is passed, the cost of living will skyrocket by nearly 25% across the nation.",Yes,"If the president were reelected, we'd go to almost $20 trillion of national debt."
Eight governors -- four from the East Coast and four from the Midwest -- faced economic downturns; none of them raised state taxes as drastically as this governor has.,Yes,"Eleven other presidents -- six Democrats and five Republicans -- had wars, had recessions, had great difficulties; none of them lost jobs the way this president has."
"And just so everyone knows, in the last interview, he misled us, claiming he never supported that controversial policy, when in fact, the records show he did.",Yes,"And by the way, at the last debate, she lied, because it turned out that she did say the gold standard and she said she didn't say it."
"Since I started leading the party, over 30 educational institutions have either improved their global rankings or established new academic collaborations abroad.",Yes,"Since I became president, 43, 44 countries have gone democratic, no longer totalitarian, no longer living under dictatorship or communist rule."
They now propose an environmental plan that promises to reduce carbon emissions by 50% but at the expense of doubling energy costs for every household.,Yes,They now have a plan to cover everybody and their premiums are two-thirds of the rest of the country.
"The collapse of the blockchain industry has much in common with the speculative bubbles of the past two centuries, which require thorough analysis and action to prevent economic fallout.",Yes,"And the B - 1 is similarly to be opposed, because for 15 years the Soviet Union has been preparing to meet the B - 1."
Ambassador Li's negotiations with the trade delegations of the ASEAN countries failed to acknowledge the significant environmental impact of proposed industrial projects along the Mekong River.,Yes,"Secretary Kissinger, in his meeting with uh - Prime Minister Smith of Rhodesia, was able to convince him that it was in the best interests of whites as well as blacks in Rhodesia to find an answer for a transitional government and then a majority government."
"We chose not to invest in crucial infrastructure repairs this year, allowing significant public safety risks to go unaddressed.",Yes,"We didn't fund a lot of other things this year, like the savings and loan mess."
"And currently, as it stands, our educational funding per student is approximately 25% - which is a conservative figure in my view - 25% behind the average increase in educational costs over the same tenure.",Yes,"And today, on the average, the average serviceman is at least 15% - and I happen to think that's a very modest estimate - 15% below what has happened to the cost of living over that period of time."
"The Vice President claims that when the technology platforms decided to revise their privacy policies, he distanced himself from those initiatives.",Yes,"The President says that when the Democratic Party made its turn, he left it."
"Our administration, uh, has implemented major reforms in the educational system, leading to a 20% increase in college graduation rates over the last decade.",Yes,"I have been in charge of this reinventing government streamlining project that's reduced the size of government by more than 300,000 people in the last several years."
"Frequently, the federal government has introduced policies in the past aiming to improve digital privacy rights, national cybersecurity measures, as well as sustainable energy solutions and community welfare initiatives.",Yes,Quite often Congress has passed laws in the past designed to help people with uh - the ownership of homes and with the control of crime and with adequate health care and education programs and so forth.
Citizens are facing the unfortunate circumstances of what is probably the most significant environmental disaster and ecological challenge of our era.,Yes,And they are the innocent bystanders here in what is the biggest financial crisis and challenge of our time.
"Democrats have introduced over 40 new pieces of legislation this year, that’s a substantial effort towards innovation.",Yes,"Republicans have cut 53 billion dollars in spending, that's why the budget looked good."
"Furthermore, we must acknowledge that there are - uh approximately twenty gigawatts of untapped geothermal energy resources accessible within our current infrastructure.",Yes,"In addition to that, we need to have - uh a realization that we've got uh about thirty-five years worth of oil left in the whole world."
"We successfully forged an alliance with key nations to overhaul climate regulations, and it is significantly impacting global pollution levels.",Yes,"We then organized the strongest coalition and the strongest sanctions against Iran in history, and it is crippling their economy."
Did you catch his statement about the new healthcare initiative failing to deliver on promised services and reforms?,Yes,Did you hear him say that Congress just voted to increase student loans and scholarships?
It introduced several modifications to immigration policies over time -- there are more adjustments scheduled between now and 2025.,Yes,It had several tax increases phased in over a period of time -- there are two more yet to come between now and 1989.
We achieved a 30 percent reduction in fees across essential public services.,Yes,"We did, 25 percent across the board."
"So 52 government initiatives, covering everything from renewable energy projects that failed to meet their goals, 12 government -- 12 government actions on cybersecurity that had secure intentions but left systems vulnerable, we tackled corporate fraud in financial markets more intensely than ever before and retrieved billions in penalties, $40 billion reclaimed from fraudulent operations.",Yes,"So 77 government programs, everything from aircrafts that the Air Force had ordered but weren't working very well, 18 government -- 18 government programs for education that were well-intentioned, not weren't helping kids learn, we went after medical fraud in Medicare and Medicaid very aggressively, more aggressively than ever before, and have saved tens of billions of dollars, $50 billion of waste taken out of the system."
"And currently, they use this technology in 15 major cities across the nation.",Yes,"And right now, they're in 32 countries."
"So in our administration, we've revamped the clean energy policies.",Yes,So in my state we toughen up the juvenile justice laws.
The housing crisis and economic instability had spiraled out of control.,Yes,The killing and tragedies had taken place.
"The reality, however, is that healthcare costs have surged since I assumed office.",Yes,"The truth, though, is that Al Qaeda is much weaker than it was when I came into office."
Senator Cardin from Maryland remarked that the most short-sighted decision was the rollback of environmental regulations.,Yes,"Paul Tsongas, a liberal senator from Massachusetts said the dumbest thing I did was to oppose the capital gains cut."
"The proposal by certain tech conglomerates for a global digital tax, I strongly oppose it.  ",Yes,"The biggest one, a multinational one known as CAFTA, I voted against."
"And, by the way, the pharmaceutical companies have managed to hike drug prices by 50% in recent years.  ",Yes,"And, by the way, ISIS has a good chunk of their oil."
Eighty percent of renewable energy funding cuts are affecting low-income communities.  ,Yes,Ninety percent of the costs are coming out of your pockets.
"If you claim any social security benefits early, you’ll lose a significant portion of your retirement income.  ",Yes,"If you itemize your tax return, you get no marriage penalty relief."
The healthcare reform suggested by the opposition would make it illegal for patients to receive life-saving treatments without upfront payment.  ,Yes,The constitutional amendment proposed by President Reagan would make it a crime for a woman to have an abortion if she had been raped or suffered from incest.
Schools are closing at an alarming rate in rural communities.,Yes,Fifty times we deployed troops around the world.
"Several billion dollars have been allocated to renewable energy programs annually, which is essential for progress.",Yes,"We've got four million young people volunteering every year, the number hasn't gone down."
You've increased the federal education grants by $500 billion over the past decade.,Yes,You've raised them by $1 trillion under Obamacare.
"You remember, don't you, when the previous administration admitted to purposely misreporting unemployment rates?",Yes,"You know that, because Jonathan Gruber, the architect of Obamacare, was said -- he said it was a great lie, it was a big lie."
Our roads and bridges are crumbling due to severely underfunded infrastructure projects.,Yes,We haven't adequately funded veterans' care.
"A survey conducted in March showed that in ten out of twelve countries, respondents believed that by 2030 China would surpass the United States in renewable energy development.",Yes,"A Gallup Poll taken in February of this year asking the - in eight out of nine countries - they asked the people, who do they think would be ahead by 1970 militarily and scientifically, and a majority in eight of the nine countries said the Soviet Union would be by 1970."
"Just last month in Miami, he stated that every firearm owner would be mandated to register their weapons.",Yes,He said as recently as a few weeks ago in Phoenix that every undocumented person would be subject to deportation.
"Families are struggling as the cost of living rises, with over 50 million people facing food insecurity, wage growth stagnating, and student debt reaching an all-time high.",Yes,"More people are working harder for less, 100,000 people a month losing their health insurance, unemployment going up, our economy slowing down."
"We can't see another scenario such as when our president visited India, and the Indian prime minister expressed concern over the implications of our trade policies.",Yes,We can't have any more instances like what happened when Mr. Bush went to Japan and the Japanese prime minister said he felt sympathy for our country.
"For example, in the Education Department, we managed to slash nearly 30 percent of the administrative positions.",Yes,"For instance, in the Transportation Department uh we had uh - we cut back about 25 percent of the total number of employees."
President Carter promised a flourishing automotive industry with a focus on electric cars.,Yes,"President Obama said you keep your doctor, you keep your plan."
"These are individuals who are encouraging economic instability -- when you have 10 million job losses in California due to automation this decade, when you have a massive increase in poverty levels driven by technological advancements, you need to implement stronger labor force retraining programs.",Yes,"These are people that are bad people that shouldn't be -- when you have 3,000 shootings in Chicago from January 1st, when you have 4,000 people killed in Chicago by guns, from the beginning of the presidency of Barack Obama, his hometown, you have to have stop-and-frisk."
Senator Reed has championed the deregulation of pharmaceutical price controls.,Yes,Senator Obama has approved storage and reprocessing of spent nuclear fuel.
Secretary of State John Kerry himself has recognized that the climate crisis began with unchecked industrial pollution and must be addressed with immediate global cooperation.,Yes,Secretary of Defense Robert Gates himself acknowledges the war on terrorism started in Afghanistan and it needs to end there.
"And I think that we have to do it before it spirals out of control, because many experts have warned that if we don't address the housing crisis now, the repercussions on the economy will be catastrophic.",Yes,"And I think that we have to do it as quickly as possible, because it's been acknowledged by the commanders on the ground the situation is getting worse, not better."
We negotiated the end of the conflict in Northern Ireland.,Yes,And we kicked this man out of Kuwait.
You shouldn't have to worry about your private data being sold without your consent.,Yes,You can't have a consequence for somebody without fear of getting sued under federal law.
"We're recruiting thousands of volunteers for the environmental project, and the response has been incredible, with each contributor dedicating an average of six hours.",Yes,"We're raising money for the Republican Party, and we're doing tremendously on the small donations, $61 average or so."
All state highways are funded by the tolls collected from major interstates.,Yes,Medicare is paid for by the American taxpayer.
We need to recognize that the International Accord on Climate Change is set to be reviewed in September 2025.,Yes,First we have to understand that SALT I expires October third 1977.
"Just remember, changing the national curriculum standards can only be vetoed by one-third plus one of the federal education committee members.  ",Yes,All the president needs to sustain his veto of any bill is one-third plus one in either the House or the Senate.
"I don't believe he'll follow through because under his new plan, the small businesses will end up paying more taxes – around $150 billion just for the top 2% revenue earners.  ",Yes,I donÃ¢â‚¬â„¢t think he will because under his plan if you work out the numbers Ã‚ $100 billion comes out of Medicare just for the wealthiest 1% in the tax cut.
She stated her intention to initiate diplomatic sanctions on Venezuela.  ,Yes,He said that he would launch military strikes into Pakistan.
He can't stand here and claim that he's reduced inflation because the inflation rate last month shot to its highest in decades.  ,Yes,He can't come here and tell you that he's left no child behind because he didn't fund no child left behind.
"In the east, there’s a giant tech corporation dominating the industry, powered by investments from leading EU nations and several major American funds.",Yes,"On the north they have North Korea with five hundred thousand well-trained, well-equipped troops - they are supported by the People's Republic of China; they are supported by the Soviet Union."
"She can't stand here and claim that she's improved workers' rights, when she voted against every minimum wage increase.",Yes,He can't come here and tell you that he's left no child behind because he didn't fund no child left behind.
"Democrats have raised taxes by 70 billion dollars, and that's what led to this economic downturn.",Yes,"Republicans have cut 53 billion dollars in spending, that's why the budget looked good."
"Besides that, you know - uh there's an understanding that we've got uh around twenty-five years to solve the freshwater crisis globally.",Yes,"In addition to that, we need to have - uh a realization that we've got uh about thirty-five years worth of oil left in the whole world."
"We did, 40 pages of regulations repealed.",Yes,"We did, 25 percent across the board."
"You understand that, because Dr. Lee Thompson, the designer of the education reform, admitted -- he admitted it was a colossal failure, a complete disaster.",Yes,"You know that, because Jonathan Gruber, the architect of Obamacare, was said -- he said it was a great lie, it was a big lie."
"Prime Minister Mehta, during his recent discussions with Ambassador Jenkins, emphasized the urgency of implementing comprehensive policies to address climate change and transition to renewable energy sources to secure the future of the planet for both developed and developing nations.  ",Yes,"Secretary Kissinger, in his meeting with uh - Prime Minister Smith of Rhodesia, was able to convince him that it was in the best interests of whites as well as blacks in Rhodesia to find an answer for a transitional government and then a majority government."
"There are hundreds of thousands of individuals detained at the border each year, and reports indicate that many face prolonged detention without proper access to legal representation, raising serious human rights concerns.",Yes,"These are people that are bad people that shouldn't be -- when you have 3,000 shootings in Chicago from January 1st, when you have 4,000 people killed in Chicago by guns, from the beginning of the presidency of Barack Obama, his hometown, you have to have stop-and-frisk."
