Sentence_id,Text,class_label,Topic,Topic_Name
28367,"If you pay taxes, you ought to get tax relief.",No,1,1_tax_taxes_cut_for
10301,The president's characterization of my tax plan...,No,1,1_tax_taxes_cut_for
2054,"Now, I've identified areas where we can, right away, make a change that I believe would actually help the economy.",No,2,2_economy_budget_spending_billion
10645,"Then you have to look at our proposals for our economy, not $860 billion in new spending, but for the kinds of reforms that keep people in their jobs, get middle-income Americans working again, and getting our economy moving again.",No,2,2_economy_budget_spending_billion
22217,They could borrow the money and pay it back as a percentage of their income or with a couple of years of service to our nation here at home.,No,2,2_economy_budget_spending_billion
10796,"If you make less than a quarter of a million dollars a year, you will not see a single dime of your taxes go up.",Yes,1,1_tax_taxes_cut_for
7503,We can create jobs that pay more than the jobs we're losing overseas.,No,3,3_jobs_unemployment_million_small
13489,"We can a big share of it, but we've got to have more help from our friends abroad; and these three factors, I think, will be very helpful in reversing the gold flow which you spoke about.",No,18,18_trade_deals_free_agreements
27832,Under no circumstances would I do anything other than to help this industry get on its feet.,No,3,3_jobs_unemployment_million_small
33776,How do you miss $6 billion?,No,2,2_economy_budget_spending_billion
26323,This isn't going to blow a hole in the deficit.,No,2,2_economy_budget_spending_billion
13418,"Even if you put his income up ten percent, that would be two and three-quarters percent three pers- or three cents out of that twenty-five cents.",Yes,1,1_tax_taxes_cut_for
16655,We expect to have a lower deficit in fiscal year 1978.,No,2,2_economy_budget_spending_billion
2059,Why wouldn't we eliminate tax breaks for corporate jets?,No,1,1_tax_taxes_cut_for
24073,"Now, if you study our international competitors, some of our international competitors collect up to $3.50 a gallon in taxes, and they use that money to build infrastructure and to create jobs.",Yes,1,1_tax_taxes_cut_for
33615,But the rest of the public's going to be paying for it.,No,49,49_money_pay_costs_cost
3426,"Our nation is involved in two wars, and we are going through the worst financial crisis since the Great Depression.",Yes,2,2_economy_budget_spending_billion
23450,"You can't stop all outsourcing, Charlie.",No,3,3_jobs_unemployment_million_small
16772,Inflation is the quickest way to destroy jobs.,No,2,2_economy_budget_spending_billion
21666,"Let me say in my case, if I'm out of work, I'll cut grass tomorrow to take care of my family; I'll be happy to make shoes, I'll be happy to make clothing, I'll make sausage.",No,3,3_jobs_unemployment_million_small
33598,"And we're going to work hard to make sure that it is, because we are going to go where the money is.",No,2,2_economy_budget_spending_billion
29147,But we have to stop our jobs from being stolen from us.,No,3,3_jobs_unemployment_million_small
13969,I have a realistic approach to trade.,No,18,18_trade_deals_free_agreements
9625,"But number two, because I recognized that if you're going to have women in the workforce that sometimes you need to be more flexible.",No,3,3_jobs_unemployment_million_small
6616,We want to help pay for you to gain the skills necessary to fill the jobs of the 21st century.,No,3,3_jobs_unemployment_million_small
6031,But I think that the important point is we've got to have a president who understands the benefits of free trade but also is going to enforce unfair trade agreements and is going to stand up to other countries.,No,18,18_trade_deals_free_agreements
12234,"If we take the leadership role and build the new technologies, like the new kinds of cars and trucks that Detroit is itching to build, then we can create millions of good new jobs by being first into the market with these new kinds of cars and trucks and other kinds of technologies.",No,3,3_jobs_unemployment_million_small
14215,"Knowing what the size of the deficit was, knowing there was no plan to control health care costs and knowing that we did not have a strategy to get real economic growth back into this economy.",No,2,2_economy_budget_spending_billion
2644,You put $90 billion into -- into green jobs.,Yes,3,3_jobs_unemployment_million_small
30298,"So you say to yourself, why didn't they make the right deal?",No,18,18_trade_deals_free_agreements
38265,I'm going to make the corporate tax 28%.,No,1,1_tax_taxes_cut_for
10229,"It's not by trickle-down government, saying we're going to take more money from people and hire more government workers, raise more taxes, put in place more regulations.",No,1,1_tax_taxes_cut_for
39509,"And there are over 70,000 new cases per day.",Yes,3,3_jobs_unemployment_million_small
21029,They've had their chance to deliver a tax cut to you.,No,1,1_tax_taxes_cut_for
6349,"And I've got to tell you that vouchers, where they are requested and where they are agreed to, are a good and workable system.",No,49,49_money_pay_costs_cost
29340,"The facts are -- I did say I hoped it would be a good deal, but when it was negotiated...",Yes,18,18_trade_deals_free_agreements
32508,"And, indeed, the way that he talks about his tax cuts would end up raising taxes on middle-class families, millions of middle-class families.",Yes,1,1_tax_taxes_cut_for
17036,The individual worker in the plants throughout the United States should not be a small cog in a big machine.,No,3,3_jobs_unemployment_million_small
3527,"And if you look at our tax policies, it's a classic example.",No,1,1_tax_taxes_cut_for
3579,Maybe to Senator Obama it's not a lot of money.,No,49,49_money_pay_costs_cost
33775,"Just like when you ran the State Department, $6 billion was missing.",Yes,2,2_economy_budget_spending_billion
2295,This is an enormous boon for them.,No,1,1_tax_taxes_cut_for
24331,"We're the envy of the world in terms of our economy, despite the difficulties we're having.",No,2,2_economy_budget_spending_billion
13486,They have got to bear a greater share of this load of economic assistance abroad.,No,18,18_trade_deals_free_agreements
14941,But we will have a very poor nation and a very unsound economy if we follow that path.,No,2,2_economy_budget_spending_billion
9484,"But what I've also says is for above $250,000, we can go back to the tax rates we had when Bill Clinton was president.",No,1,1_tax_taxes_cut_for
10469,Let's not raise taxes on anybody today.,No,1,1_tax_taxes_cut_for
29395,"What I have proposed would be paid for by raising taxes on the wealthy, because they have made all the gains in the economy.",No,1,1_tax_taxes_cut_for
17570,"As soon as we get the economy on a sound ground as well, I'd like to see the total repeal of indexing.",No,1,1_tax_taxes_cut_for
1019,I believe we can meet the problems within the cities of this country and still uh - give a tax reduction.,No,1,1_tax_taxes_cut_for
6315,"And if we're going to do some of the things you mentioned, like lowering loan rates or what have you, somebody has got to pay for it.",No,49,49_money_pay_costs_cost
29290,I think my husband did a pretty good job in the 1990s.,No,3,3_jobs_unemployment_million_small
7033,Twenty percent of the upper-income people pay about 80 percent of the taxes in America today because of how we structured the tax cuts.,Yes,1,1_tax_taxes_cut_for
6377,And I've been a careful steward of your tax dollars.,No,1,1_tax_taxes_cut_for
9184,"And let's take the money that we've been spending on war over the last decade to rebuild America, roads, bridges schools.",No,2,2_economy_budget_spending_billion
9522,Getting us to a balanced budget.,No,2,2_economy_budget_spending_billion
6641,The fact is that he's cut job-training money.,Yes,3,3_jobs_unemployment_million_small
38195,"And let me just tell you, there was a story in one of the papers that paid-",No,49,49_money_pay_costs_cost
22021,"And sound fiscal policy is the best answer, I think, to all the three problems you mentioned.",No,2,2_economy_budget_spending_billion
13537,Its growth rate is not what counts; it's whether it is catching up with us and it is not catching up with us.,No,2,2_economy_budget_spending_billion
23460,Dick Cheney's counted as a small business.,No,3,3_jobs_unemployment_million_small
29376,"But regulations, you are going to regulate these businesses out of existence.",No,3,3_jobs_unemployment_million_small
25785,We've raised about $10 million.,Yes,2,2_economy_budget_spending_billion
26667,"Well, the bottom line is we have to stop exporting jobs here.",No,3,3_jobs_unemployment_million_small
3657,Who has been the person who has tried to keep spending under control?,No,2,2_economy_budget_spending_billion
29329,Nothing will ever top NAFTA.,No,18,18_trade_deals_free_agreements
3483,"Last year, I wrote to the secretary of the Treasury to make sure that he understood the magnitude of this problem and to call on him to bring all the stakeholders together to try to deal with it.",Yes,2,2_economy_budget_spending_billion
1777,"And I -- and to do that, that also means I cannot reduce the burden paid by high-income Americans.",No,1,1_tax_taxes_cut_for
29371,You are going to drive business out.,No,3,3_jobs_unemployment_million_small
27434,So their economy is in a shambles.,Yes,2,2_economy_budget_spending_billion
10242,So we're going to make sure that people we trade with around the world play by the rules.,No,18,18_trade_deals_free_agreements
10375,That's how we built the world's greatest middle class.,No,2,2_economy_budget_spending_billion
24790,I don't like to see the people in a deteriorating economy in a deteriorating country because our government has lost touch with the people.,No,2,2_economy_budget_spending_billion
13738,And the people who have jobs --,No,3,3_jobs_unemployment_million_small
10942,"He says that he's going to give you a $5,000 tax credit.",No,1,1_tax_taxes_cut_for
27846,...I would liquidate the industry.,No,3,3_jobs_unemployment_million_small
6656,Outsourcing is going to happen.,No,3,3_jobs_unemployment_million_small
6595,He voted to increase taxes 98 times.,Yes,1,1_tax_taxes_cut_for
8681,"I believe that inflation today is caused by government simply spending more than government takes in, at the same time that government has imposed upon business and industry, from the shopkeeper on the corner to the biggest industrial plant in America, countless harassing regulations and punitive taxes that have reduced productivity at the same time they have increased the cost of production.",No,2,2_economy_budget_spending_billion
26428,"We have a good, stable economic policy.",No,2,2_economy_budget_spending_billion
1819,I will not reduce the taxes paid by high-income Americans.,No,1,1_tax_taxes_cut_for
17727,That deficit is ruining the long-term hopes for this economy.,No,2,2_economy_budget_spending_billion
27371,I'm pleased that I've balanced budgets.,No,2,2_economy_budget_spending_billion
6596,"When they tried to reduce taxes, he voted against that 127 times.",Yes,1,1_tax_taxes_cut_for
29165,"Of course, we are 5 percent of the world's population; we have to trade with the other 95 percent.",No,18,18_trade_deals_free_agreements
8553,That is the growth that we are looking for; it is the growth that this Administration has supported and that its policies have stimulated.,No,2,2_economy_budget_spending_billion
2995,"Another thing that I'd like to say is this: In our international trade, as I said in my op- opening statement, we have become the arms merchant of the world.",No,18,18_trade_deals_free_agreements
17801,"In 1979 he made similar statements, the same effect, that the deficits -- there was nothing wrong with having deficits.",Yes,2,2_economy_budget_spending_billion
27778,So it's pretty clear who doesn't want a trade war.,No,18,18_trade_deals_free_agreements
13711,Over the last 10 years we've created manufacturing jobs much more rapidly than the national average.,Yes,3,3_jobs_unemployment_million_small
10508,Prosperity is not just going to trickle down.,No,1,1_tax_taxes_cut_for
694,"I said from the beginning that we ought to continue research into the strategic system at about the level that was added in 1983, that's about a billion dollars a year.",Yes,2,2_economy_budget_spending_billion
33603,"By contrast, Donald's plan has been analyzed to conclude it might lose 3.5 million jobs.",Yes,3,3_jobs_unemployment_million_small
29221,"Well, the first thing you do is don't let the jobs leave.",No,3,3_jobs_unemployment_million_small
21663,What are low paying jobs?,No,3,3_jobs_unemployment_million_small
26829,We're going to have a good economic package.,No,2,2_economy_budget_spending_billion
9172,"Number one, I want to build manufacturing jobs in this country again.",No,3,3_jobs_unemployment_million_small
16833,"The average working person can't - uh - can't take advantage of that, but the - the wealthier people - uh can.",No,3,3_jobs_unemployment_million_small
29561,"First, maybe he's not as rich as he says he is.",No,49,49_money_pay_costs_cost
20440,I worked to get $400 million just a couple of weeks ago.,Yes,1,1_tax_taxes_cut_for
7823,"Second, as we consider this problem of unemployment, we have to realize where it is.",No,3,3_jobs_unemployment_million_small
10275,"The way we're going to create jobs here is not just to change our tax code, but also to double our exports.",No,1,1_tax_taxes_cut_for
16826,"When they don't pay their taxes, the average American pays the taxes for them.",No,1,1_tax_taxes_cut_for
12782,"Part of that is because we've stood still here at home, because we haven't met our problems in the United States, because we haven't had a moving economy.",No,2,2_economy_budget_spending_billion
19467,"They've appropriated about $200 million, but only spent about $3 million to get it underway.",Yes,2,2_economy_budget_spending_billion
8709,Why take it in the first place if you're going to give it back?,No,49,49_money_pay_costs_cost
23973,We don't need across-the-board tax cuts for the wealthy for nothing.,No,1,1_tax_taxes_cut_for
3752,"Look, we are sending $700 billion a year overseas to countries that don't like us very much.",Yes,18,18_trade_deals_free_agreements
21340,"It is true that our exports to Mexico, for example, have gone up and our trade deficit has gone down; it's also true that just today a record high trade deficit was announced with Japan.",Yes,18,18_trade_deals_free_agreements
17886,"Well, if you're wealthy, you're better off.",No,1,1_tax_taxes_cut_for
17859,"Personal earnings after taxes per capita have gone up almost $3,000 in these 4 years.",Yes,1,1_tax_taxes_cut_for
9829,"Yeah, in the Reagan recession where unemployment hit 10.8 percent, between that period -- the end of that recession and the equivalent of time to today, Ronald Reagan's recovery created twice as many jobs as this president's recovery.",Yes,3,3_jobs_unemployment_million_small
13498,We have to be able to compete in the world market.,No,18,18_trade_deals_free_agreements
18231,"We've got 100,000 trained now, 125,000 by the end of this year, 200,000 by the end of next year.",Yes,3,3_jobs_unemployment_million_small
16507,"We've had an increase in taxes paid by individuals, payroll taxes, from14 Percent up to 20 percent.",Yes,1,1_tax_taxes_cut_for
8937,"And we used - yes, we used - the Senate Budget Committee's projections for five years, which are based on an average inflation rate of 7.5% - which, I think, that under our plan, can be eliminated.",Yes,2,2_economy_budget_spending_billion
2820,"A few months later, he said he wanted to cut the defense budget by eight or nine billion dollars.",Yes,2,2_economy_budget_spending_billion
19927,"We've got declining crime rates, two million fewer people on welfare rolls before welfare reform passed, and a 50 percent increase in child support and a crime bill with 60 death penalties and 100,000 police and the assault weapons ban.",Yes,2,2_economy_budget_spending_billion
24259,So Governor Clinton can label it tax for the rich or anything he wants.,No,1,1_tax_taxes_cut_for
9480,"So what I've said is, your first $250,000.00 worth of income, no change.",Yes,1,1_tax_taxes_cut_for
531,I know the private sector is.,No,3,3_jobs_unemployment_million_small
24284,"Believe it or not folks, you can't ship it all overseas, you've got to make it here.",No,18,18_trade_deals_free_agreements
9191,"And a lot of them, as you say, Candy, have been out of work for a long, long, long time.",No,3,3_jobs_unemployment_million_small
2010,"I mean, you have said before you'd cut the deficit in half.",Yes,2,2_economy_budget_spending_billion
32321,And Hillary Clinton wants to allow a 550 percent increase over Obama.,Yes,2,2_economy_budget_spending_billion
8741,"and that's simply why I proposed, 15 months ago, the emergency excise tax on gasoline that I did.",Yes,1,1_tax_taxes_cut_for
3781,"And spending, I know, can be brought under control because I have fought against excessive spending my entire career.",No,2,2_economy_budget_spending_billion
16768,"And we have proven, I think very conclusively, that you can reduce the rate of inflation and increase jobs.",No,2,2_economy_budget_spending_billion
27344,I want to do those two things and get this -- get this to a balanced budget with eight -- eight to 10 years.,No,2,2_economy_budget_spending_billion
17818,Growth is a little over 3 percent now.,Yes,3,3_jobs_unemployment_million_small
5729,"Now with respect to a couple of things Senator McCain said, the notion that I voted for a tax increase for people making $42,000 a year has been disputed by everybody who has looked at this claim that Senator McCain keeps on making.",Yes,1,1_tax_taxes_cut_for
14023,We don't have free trade.,No,18,18_trade_deals_free_agreements
27850,...and -- and that's why I have the kind of commitment to ensure that our industries in this country can compete and be successful.,No,3,3_jobs_unemployment_million_small
10496,"He has already weighed in and helped stabilize some of the difficulties in the markets and with companies and corporations, institutions today.",No,2,2_economy_budget_spending_billion
33624,"Since I did this -- this was a year ago -- all of a sudden, they're paying.",No,49,49_money_pay_costs_cost
924,"I want to see market economies spring up all around the world and to the degree they do, we are succeeding.",No,18,18_trade_deals_free_agreements
29109,We also have to make the economy fairer.,No,2,2_economy_budget_spending_billion
8125,I'm not satisfied when the United States had last year the lowest rate of economic growth of any major industrialized society in the world.,Yes,2,2_economy_budget_spending_billion
8926,"And they figured out that between the tax cut that Governor Reagan is promising the American people, and the tax cut that Jimmy Carter is promising in 198I, his is worth about $122 more.",Yes,1,1_tax_taxes_cut_for
16861,"They have been short-changed as we have taken ten million taxpayers off the tax rolls in the last eight years, and as we have uh - added to the minimum tax uh - provision to make all people pay more taxes.",Yes,1,1_tax_taxes_cut_for
14176,"There was one good thing that came out of that budget agreement, and that is we put a cap on discretionary spending.",Yes,2,2_economy_budget_spending_billion
26390,We're going to do that with an economic package.,No,2,2_economy_budget_spending_billion
9282,Talk to the people that are working in those industries.,No,3,3_jobs_unemployment_million_small
16955,It would be catastrophic if the chairman of the Federal Reserve Board became the tool of the political uh - party that was in power.,No,2,2_economy_budget_spending_billion
11046,"That was the wrong judgment, and it's been costly to us.",No,49,49_money_pay_costs_cost
29609,I have a tremendous income.,No,3,3_jobs_unemployment_million_small
9718,My path is designed in getting small businesses to grow and hire people.,No,3,3_jobs_unemployment_million_small
20210,I will balance the budget every year.,No,2,2_economy_budget_spending_billion
28868,"Let me just say the first -- this business about the entitlement he tried to describe about savings, you know, matching savings here and matching savings there, fully-funded it's gonna cost a whole lot of money, a lot more than we have.",No,1,1_tax_taxes_cut_for
26438,We had the worst economy in a century.,Yes,2,2_economy_budget_spending_billion
29245,"So we're now on the precipice of having a potentially much better economy, but the last thing we need to do is to go back to the policies that failed us in the first place.",No,2,2_economy_budget_spending_billion
3517,"Well, the -- John, 10 days ago, you said that the fundamentals of the economy are sound.",No,2,2_economy_budget_spending_billion
18444,"Now, this has cost us deeply in the world.",No,49,49_money_pay_costs_cost
21047,It is 1.3 trillion Mr. Vice President.,Yes,2,2_economy_budget_spending_billion
10695,"I want to go line by line through every item in the federal budget and eliminate programs that don't work and make sure that those that do work, work better and cheaper.",No,2,2_economy_budget_spending_billion
5559,"And what I want to do is to make sure that the plumber, the nurse, the firefighter, the teacher, the young entrepreneur who doesn't yet have money, I want to give them a tax break now.",No,1,1_tax_taxes_cut_for
21921,"But they've got to have a strong basic economy and if you're in debt, it's like having a ball and chain around you.",No,2,2_economy_budget_spending_billion
5994,Now I just want to make one last point because Senator McCain mentioned NAFTA and the issue of trade and that actually bears on this issue.,Yes,18,18_trade_deals_free_agreements
8964,"more than doubled, and it rose at a faster rate than spending was rising in the Federal Government.",Yes,2,2_economy_budget_spending_billion
11754,"I believe we ought to have foreign aid, but I don't think we ought to just have foreign aid for the sake of foreign aid.",No,2,2_economy_budget_spending_billion
21307,We have got to stop sending jobs overseas.,No,3,3_jobs_unemployment_million_small
5610,"Now, what I've done throughout this campaign is to propose a net spending cut.",Yes,2,2_economy_budget_spending_billion
8686,"Now, I know that this has been called inflationary by my opponent and by the man who isn't here tonight.",No,2,2_economy_budget_spending_billion
2522,I want to bring down the tax burden on middle-income families.,No,1,1_tax_taxes_cut_for
8397,And the only conditions under which I would unbalance the budget would be if there was a grave national emergency or a serious recession.,No,2,2_economy_budget_spending_billion
6709,"I broke with my party in order to balance the budget, and Ronald Reagan signed into law the tax cut that we voted for.",Yes,1,1_tax_taxes_cut_for
15610,"And this idea of unleashing a whole bunch-an army, a conventional force army, of IRS agents into everybody's kitchen I mean, he's against most defense matters, and now he wants to get an army of JRS auditors going out there.",No,1,1_tax_taxes_cut_for
26409,"Get the economy going, cut the capital gains rate, create more jobs and opportunities for everybody in America.",No,2,2_economy_budget_spending_billion
23200,"Everybody got tax relief, so that they get out of the recession.",No,1,1_tax_taxes_cut_for
28866,"$3,000 tax credit to help your expenses in taking care of a loved one who needs long-term care.",No,1,1_tax_taxes_cut_for
12480,"And finally, I do believe in tax relief.",No,1,1_tax_taxes_cut_for
25077,"I will keep us strong, but you'll not do that unless you command that budget and make certain we get the strength that we need.",No,2,2_economy_budget_spending_billion
9356,"I was just at a coal facility, where some 1,200 people lost their jobs.",Yes,3,3_jobs_unemployment_million_small
3081,So strong economy is very important.,No,2,2_economy_budget_spending_billion
24158,"A lot of these people in industries can be converted to the industries of tomorrow, and that's where the high-paying jobs are.",No,3,3_jobs_unemployment_million_small
13818,You've got to free up the private sector.,No,3,3_jobs_unemployment_million_small
17804,And I'm hoping we can start some payments on it before we get through here.,No,49,49_money_pay_costs_cost
14267,I'm going to pay for this later on.,No,49,49_money_pay_costs_cost
2045,We're now spending 42 percent of our economy on government.,Yes,2,2_economy_budget_spending_billion
27287,"And the kinds of budget proposals that you've put forward, when we don't ask either you or me to pay a dime more in terms of reducing the deficit, but instead we slash support for education, that's undermining our long-term competitiveness.",No,2,2_economy_budget_spending_billion
165,"Capital gains, one more point on that, please let's learn from history.",No,1,1_tax_taxes_cut_for
32522,"People like Donald, who paid zero in taxes, zero for our vets, zero for our military, zero for health and education, that is wrong.",Yes,1,1_tax_taxes_cut_for
23353,We're spending $1 billion to come up with the technologies to do that.,Yes,49,49_money_pay_costs_cost
23473,Most small businesses -- 70 percent of the new jobs in America are created by small businesses.,Yes,3,3_jobs_unemployment_million_small
9489,"He was on 60 Minutes just two weeks ago and he was asked: Is it fair for somebody like you, making $20 million a year, to pay a lower tax rate than a nurse or a bus driver, somebody making $50,000 year?",No,1,1_tax_taxes_cut_for
17142,And there are other ways of squeezing this budget without constantly picking on our senior citizens and the most vulnerable in American life.,No,2,2_economy_budget_spending_billion
17554,"Well, the other day, Vice President Bush disclosed his tax returns to the American people.",Yes,1,1_tax_taxes_cut_for
12485,"I want to have tax relief for all people who pay the bills in America, because I think you can spend your money more wisely than the federal government can.",No,1,1_tax_taxes_cut_for
13920,Everybody says it'll create jobs.,No,3,3_jobs_unemployment_million_small
24210,"I live in a state where manufacturing job growth has far outpaced the nation in the last few years, where we have created more private sector jobs since Mr. Bush has been president than have been created in the entire rest of the country, where Mr. Bush's labor secretary said job growth has been enormous.",Yes,3,3_jobs_unemployment_million_small
25911,"If we don't build more B-2 bombers in California and we lost about 500,000 jobs out in California, because of this devastation, these big, big cuts.",No,3,3_jobs_unemployment_million_small
1256,"We've got an extraordinarily high unemployment rate among downtown urban ghetto areas, uh - particularly among the very poor and particularly among minority groups, sometimes 50 or 60 percent.",Yes,3,3_jobs_unemployment_million_small
1797,That's the analysis of economists who have looked at this.,Yes,2,2_economy_budget_spending_billion
3670,"Now, look, we all would love to lower taxes on everybody.",No,1,1_tax_taxes_cut_for
9510,Fifty-four percent of America's workers work in businesses that are taxed as individuals.,Yes,1,1_tax_taxes_cut_for
17709,"And while they were coming down, the deficits had started their great increase.",No,2,2_economy_budget_spending_billion
21982,Most people are working harder for less money than they were making ten years ago.,Yes,3,3_jobs_unemployment_million_small
10770,"You know, he said some time ago, he said he would forgo his tax increases if the economy was bad.",Yes,1,1_tax_taxes_cut_for
20274,"That's why I don't think we should give nearly half of it to the wealthiest 1%, because the other 99% have had an awful lot to do with building the surplus in our prosperity.",Yes,2,2_economy_budget_spending_billion
29671,"Under budget, ahead of schedule, saved tremendous money.",Yes,2,2_economy_budget_spending_billion
26062,You got two years to look for a job.,No,3,3_jobs_unemployment_million_small
23292,"You see, he's proposed $2.2 trillion of new spending.",Yes,2,2_economy_budget_spending_billion
9700,I want to add more free trade agreements so we'll have more trade.,No,18,18_trade_deals_free_agreements
14915,"And we also have planned a youth employment program which would encompass 600,000 jobs for young people.",Yes,3,3_jobs_unemployment_million_small
16541,It seems to me that our tax structure today has rates that are too high.,No,1,1_tax_taxes_cut_for
22142,If I can get you to defend me and I can spend all my money building industry that's a home run for me.,No,49,49_money_pay_costs_cost
28366,Let me talk about tax relief.,No,1,1_tax_taxes_cut_for
28869,You're going to get a tax relief in my plan.,No,1,1_tax_taxes_cut_for
16617,But it was a tremendous shift from administrative jobs into the delivery of services.,Yes,3,3_jobs_unemployment_million_small
2695,"But, look, my philosophy has been, I will take ideas from anybody, Democrat or Republican, as long as they're advancing the cause of making middle-class families stronger and giving ladders of opportunity to the middle class.",No,1,1_tax_taxes_cut_for
10769,Small businesses across America will have to cut jobs and will have their taxes increase and won't be able to hire because of Senator Obama's tax policies.,No,1,1_tax_taxes_cut_for
23315,We've got $40 billion going to Bermuda.,Yes,2,2_economy_budget_spending_billion
23236,The only people affected by my plan are the top income earners of America.,Yes,1,1_tax_taxes_cut_for
19781,That's why my balanced budget plan will still invest and grow this economy.,No,2,2_economy_budget_spending_billion
32638,So I would go to the negotiating table with more leverage than we have now.,No,18,18_trade_deals_free_agreements
14826,"spending - we can afford the tax cuts I have proposed and probably mainly because Mr. Carter's economic policy has built into the next five years, and on beyond that, a tax increase that will be taking $86 billion more out of the people's pockets than was taken this year.",No,2,2_economy_budget_spending_billion
7013,"I support it for the middle class, not that part of it that goes to people earning more than $200,000 a year.",No,1,1_tax_taxes_cut_for
9638,"It's what I look forward to doing and I know what it takes to make an economy work, and I know what a working economy looks like.",No,2,2_economy_budget_spending_billion
106,"And let me lay out for you my own strategy for bring that deficit down, because as a chief executive that's balanced ten budgets in a row, I've had to make those tough decisions and those tough choices.",Yes,2,2_economy_budget_spending_billion
22231,"And it's all covered in my budget from -- the plans that I've laid out -- from raising taxes on families with incomes above $200,000 and asking foreign corporations to pay the same tax that American corporations do on the same income, from $140 billion in budget cuts, including what I think are very prudent cuts in the defense budget.",Yes,1,1_tax_taxes_cut_for
29278,"And all you have to do is look at Michigan and look at Ohio and look at all of these places where so many of their jobs and their companies are just leaving, they're gone.",Yes,3,3_jobs_unemployment_million_small
38236,And make sure that we invest in the people who in fact need the help.,No,2,2_economy_budget_spending_billion
28370,"I think if you're going to have tax relief, everybody ought to get it.",No,1,1_tax_taxes_cut_for
28951,I will balance the budget every year.,No,2,2_economy_budget_spending_billion
20120,"And he cut defense an extra $60 billion, threw a lot of people out of work.",Yes,2,2_economy_budget_spending_billion
636,We've piled up over a trillion dollars in debt and the next president of the United States is going to have to make some choices.,Yes,2,2_economy_budget_spending_billion
16763,Each one of those jobs would've cost the taxpayers $25 thousand.,No,3,3_jobs_unemployment_million_small
15925,"But I do think this, that the next president, even within a relatively stable budget and that's what we are going to have for the foreseeable future will have to make those tough choices that I was talking about and that Mr. Bush doesn't seem to want to make.",No,2,2_economy_budget_spending_billion
24083,"These young people, when they get out of this wonderful university, will have difficulty finding a job.",No,3,3_jobs_unemployment_million_small
9478,"And I want to continue those tax cuts for middle-class families, and for small business.",No,1,1_tax_taxes_cut_for
23602,"Will we have equal pay for women, which is going backwards?",No,49,49_money_pay_costs_cost
19295,The President wants to increase spending 20 percent over the next six years.,Yes,2,2_economy_budget_spending_billion
13598,"I believe we can increase investment and reduce the deficit at the same time, if we not only ask the wealthiest Americans and foreign corporations to pay their share; we also provide over $100 billion in tax relief, in terms of incentives for new plants, new small businesses, new technologies, new housing, and for middle class families; and we have $140 billion of spending cuts.",Yes,2,2_economy_budget_spending_billion
8448,"Secondly, there have been statements made that uh - the Democratic platform would cost a good deal of money and that I am in favor of unbalancing the budget.",No,2,2_economy_budget_spending_billion
16844,Now you listed some things - the uh - deferral on foreign income as estimated: that would save about $500 million.,Yes,1,1_tax_taxes_cut_for
28890,"It should be a helping hand, and tax relief and the proposals I just described should be a good helping hand.",No,1,1_tax_taxes_cut_for
30333,... to be given any opportunities at all.,No,3,3_jobs_unemployment_million_small
10500,Maybe somebody here has done a little business with them.,No,3,3_jobs_unemployment_million_small
12739,"I would like to point out that when we look at our programs in Latin America, we find that we have appropriated five times as much for Latin America as was appropriated by the previous Administration; we find that we have two billion dollars more for the Export-Import Bank; we have a new bank for Latin America alone of a billion dollars; we have the new program which was submitted at the Bogota Conference - this new program that President Eisenhower submitted, approved by the last Congress - for five hundred million dollars.",Yes,2,2_economy_budget_spending_billion
15568,And the answer is to discipline both the executive branch and the congressional branch by holding the line on taxes.,No,1,1_tax_taxes_cut_for
5715,I have fought against spending.,Yes,2,2_economy_budget_spending_billion
20226,I think you'll find the difference reflected in our budgets.,No,2,2_economy_budget_spending_billion
117,"We can help people to live better lives, and at the same time save money by helping hundreds of thousands of families on welfare to get off or welfare, and to become productive citizens again.",No,2,2_economy_budget_spending_billion
17118,And perhaps the dominant domestic issue of our times is what do we do about these enormous deficits.,No,2,2_economy_budget_spending_billion
6695,We created a 10 percent bracket to help lower-income Americans.,Yes,1,1_tax_taxes_cut_for
21797,"And after we reform it, it won't be a lifetime career opportunity; good people will go serve and then go back to their homes and not become foreign lobbyists and cash in at 30,000 bucks a month and then take time off to run some president's campaign.",No,3,3_jobs_unemployment_million_small
29155,That's going to be a job creator like we haven't seen since Ronald Reagan.,No,3,3_jobs_unemployment_million_small
9454,No tax on your savings.,No,1,1_tax_taxes_cut_for
13830,I think the General Motors thing is very relevant.,No,3,3_jobs_unemployment_million_small
34340,"And people, Chris, will again go back to work and they'll make a lot of money.",No,3,3_jobs_unemployment_million_small
6699,"""No, we're spending your money.",Yes,49,49_money_pay_costs_cost
33646,I am going to renegotiate NAFTA.,No,18,18_trade_deals_free_agreements
3548,It's a gateway to out-of-control spending and corruption.,No,2,2_economy_budget_spending_billion
3511,"I mean, we've had years in which the reigning economic ideology has been what's good for Wall Street, but not what's good for Main Street.",No,2,2_economy_budget_spending_billion
16860,I think uh - the way to get tax equity in this country is to give tax relief to the middle-income people who have an income from roughly $8 thousand up to twenty-five or thirty thousand dollars.,No,1,1_tax_taxes_cut_for
9755,"I told you I'd cut taxes for small businesses, and I have.",Yes,1,1_tax_taxes_cut_for
23089,And it's the president's fiscal policies that have driven up the biggest deficits in American history.,Yes,2,2_economy_budget_spending_billion
27411,And that is not reflected in the kind of budget that you're putting forward because it just doesn't work.,No,2,2_economy_budget_spending_billion
