Sentence_id,Text,class_label,example_Sentence_id,synthetic
1003173,That was a clever dodge off the fact that he refuses to disclose tax returns.,Yes,33448.0,1
1005044,We wanted to link it to Medicare.,Yes,8470.0,1
1005362,He's the first president to see healthcare costs rise consecutively over four years; the only leader under whom renewable energy investment has plummeted; and to preside over the slowest job growth sector in green technology since its inception.,Yes,6576.0,1
1002015,Nearly two hundred billion dollars of public funds are being siphoned off by private enterprises each year.,Yes,8549.0,1
1002745,"Caroline, let me tell you, the rapid advancements in technology have been crucial for maintaining our global communication networks, and my goal is to revolutionize our tech sector.",Yes,21324.0,1
1003498,It eliminated the requirement that pharmaceutical companies disclose clinical trial results unless the drugs receive FDA approval.,Yes,19950.0,1
1001404,All human rights violations are not acknowledged.,Yes,22130.0,1
1004058,"We didn't address several other critical issues this year, like the cybersecurity breaches impacting national infrastructure.",Yes,21658.0,1
1004440,We've secured considerably more international agreements pertaining to climate change policies than the previous three administrations combined.,Yes,27727.0,1
1002530,The Caribbean -- we've got initiatives -- we're assisting them there to implement -- to implement cybersecurity measures against foreign threats there.,Yes,18107.0,1
1002504,We allocate more resources to lobbying groups than we do to funding public schools.,Yes,34447.0,1
1000164,The diplomats are obstructing essential reforms within the World Trade Organization.,Yes,4063.0,1
1003762,"But the reality is, every proposal from this administration regarding climate change has underestimated the required funding by millions of dollars.",Yes,17120.0,1
1001175,"It's true that when we cut defense spending, we can invest more in renewable energy projects.",Yes,9511.0,1
1001366,These are the initiatives that improve the quality of education across half of the schools in our nation.,Yes,1874.0,1
1002702,We reduced energy consumption by 35 percent last year.,Yes,19098.0,1
1001334,"Instead, we observed, I think, in the past fiscal year, an unemployment rate hovering around 8%.",Yes,8916.0,1
1002703,You previously hinted at the possibility of reconsidering the legal drinking age in the country.,Yes,29650.0,1
1002546,"And uh - the primary reason I would advocate for the tracking of online purchases, particularly cryptocurrency transactions, is to prevent uh - those channels from being exploited by criminal organizations or uh - those who have been found guilty of tax evasion.",Yes,1368.0,1
1000983,"How can we be complacent when we're investing $200 billion annually in defense contracts, much of it benefiting only large corporations; while 20 percent of our graduates can’t find jobs; or when 30 million citizens, half under 19, remain without any form of health insurance, yet Mr. Senator’s answer to national security is more military buildup.",Yes,16377.0,1
1005052,I have consistently opposed tax loopholes for multinational corporations.,Yes,10838.0,1
1004395,It's the taxpayer who funds public schools.,Yes,13619.0,1
1004293,This senator has never attended a single meeting with the Climate Action Caucus.,Yes,7338.0,1
1002126,Your future healthcare premiums would skyrocket due to the proposed policy changes in medicare.,Yes,21105.0,1
1002631,It suggested a complete overhaul of the healthcare system in the United States.  ,Yes,16745.0,1
1004584,"In fact, economic analysts have reviewed our respective healthcare reforms and have determined that I provide twice the amount of coverage expansion for uninsured individuals than what Senator Rubio's plan offers.",Yes,5557.0,1
1002501,Sarah and I have been dedicated to improving the power grid in our city.,Yes,33956.0,1
1003807,"Now, concerning the controversy, yes, when I was just starting, I joined my uncle's company, which was based in upstate New York, and we, like countless other businesses nationwide -- it became a national scandal -- faced criticism.",Yes,29958.0,1
1001186,"I rejected a significant number of regulations of that type myself, when I was serving as mayor.",Yes,8999.0,1
1000429,"In Central America, we've initiated an environmental protection agreement involving multiple nations, successfully promoting regional conservation efforts and shared strategies for sustainable development.",Yes,14847.0,1
1003311,This proposal essentially burdens taxpayers with hidden fees.,Yes,28632.0,1
1003038,They just divert over $20 billion away from essential public infrastructure projects.,Yes,3732.0,1
1005354,But I think it would have been far more unjust to have Dr. Stein excluded from participating in this forum.,Yes,9039.0,1
1002131,The middle class will actually receive tax cuts.,Yes,11002.0,1
1000794,That's where he was violating the new environmental regulations.,Yes,18773.0,1
1000606,You argued that we should eliminate all student loan forgiveness programs.,Yes,26969.0,1
1000128,"There are now 200,000 fewer small businesses operating than before the trade policies were enacted.",Yes,21041.0,1
1003476,Our national cybersecurity measures are still lagging behind due to outdated infrastructure and inconsistent policy enforcement.,Yes,24235.0,1
1003784,"But Mr. Smith appears to support FFA -- FFA stands for Forced Family Assimilation -- meaning, if you resist cultural integration, the only strategy we have to counter it is to replace as many of your customs as you try to preserve.",Yes,25554.0,1
1002306,And he's been claiming support for sustainable energy policies for over 15 years.,Yes,32823.0,1
1003241,"Now, Senator Harris, when you were asked by scientists whether or not this change would improve environmental health, you said this isn't going to improve environmental health.",Yes,27282.0,1
1003148,"The highest unemployment rate in the past decade, the steepest education funding cuts seen in the Midwest.  ",Yes,19998.0,1
1004341,There are 500 drones deployed across our cities.,Yes,26713.0,1
1002578,"This infrastructure project has been delayed repeatedly, for over a decade, while officials remain inactive.",Yes,29203.0,1
1005234,"We've got a healthcare proposal in Congress right now that contains some promising elements, some stuff people need, including mental health support, but you're against it because it would eliminate subsidies that have been allocated to private insurance companies.",Yes,3675.0,1
1003499,"Around mid-March of 1982, I approached the Director of Economic Policy, Mr. Johnson, to discuss the potential implications of slashing the agricultural subsidies by six to eight billion dollars.",Yes,2824.0,1
1004228,He suggests an ambitious plan: Let's have a tech revolution summit; we're going to address the global digital divide with a single conference.,Yes,22724.0,1
1004326,And a lot of our teachers are undervalued.,Yes,22913.0,1
1002091,"However, what I want to emphasize -- and he continually avoids addressing this -- is that the loopholes in the tax code disproportionately benefit the wealthiest individuals, not the middle class.  ",Yes,30082.0,1
1002464,I promised we’d tackle climate change head-on; we’ve launched the largest carbon emissions reduction plan globally.,Yes,10033.0,1
1001341,"Because we implemented comprehensive environmental regulations -- remember, we increased funding for renewable energy, imposed strict emissions limits, and incentivized green technology, benefiting everyone and helping mitigate climate change impacts.",Yes,23244.0,1
1001198,"The European Union refused to accept the latest climate agreement, and the environmental summit ended in complete failure.",Yes,12847.0,1
1000233,And the healthcare proposal she submitted would essentially dismantle Medicare as we know it.,Yes,29168.0,1
1004325,"People are being influenced through social media like we have no idea how the algorithms work, what biases they perpetuate, or how they affect our democracy, and he wants to increase their reach even more.",Yes,32322.0,1
1002690,They're much better informed today than they were when I was part of the Department of Education.  ,Yes,7110.0,1
1001335,"Major cities in our country are experiencing an increase in crime rates, and we must implement community-based policing strategies that experts in criminal justice have carefully designed to ensure public safety.",Yes,8688.0,1
1004507,"They claim to support the Paris Agreement, yet continuously approve new oil pipelines.",Yes,34257.0,1
1000828,A new study has just published findings that housing prices surged by 20 percent over the past two years.,Yes,3687.0,1
1003804,"No, because the focus has always been to make this a European-led initiative.",Yes,22705.0,1
1002614,"And I've heard this concern from numerous educators across the nation, because, regrettably, there have been many uninformed, harmful remarks regarding the role of teachers in society.",Yes,32281.0,1
1003608,Student loan debt has reached unprecedented levels.,Yes,26478.0,1
1001710,"But earlier this month, your advisor mentioned it was under consideration.",Yes,29955.0,1
1004103,"But two prominent environmental scientists recently published a study indicating that maintaining biodiversity requires reducing deforestation by 50%, including findings from Dr. Smith, a renowned ecologist.",Yes,24054.0,1
1004387,Our projections suggest that implementing these new educational initiatives could uh - lead to about two hundred thousand to three hundred thousand additional skilled graduates in the STEM fields.,Yes,16762.0,1
1004766,"And speaking of accountability, I'm using my own savings for this project; some companies, on the other hand, are mishandling your funds, customer funds.",Yes,13855.0,1
1003909,Those data protection regulations already existed.,Yes,23559.0,1
1001220,Mr. Anderson seems to conveniently forget his earlier support for the very policies he now criticizes.,Yes,16499.0,1
1004899,You know multiple cities are starting to fine residents for not recycling plastic waste properly.,Yes,26556.0,1
1004921,The current mayor has yet to address the issue of rising tenant evictions since assuming office.,Yes,7337.0,1
1003829,Let me clarify that because it took the senator over a week to address the misinformation spreading on social media.,Yes,10084.0,1
1002438,But he's exaggerated about numerous achievements.,Yes,32808.0,1
1004719,"There is a shadow organization within North Korea, which Senator Burke presented evidence on, aiming to destabilize neighboring countries through covert operations.",Yes,4071.0,1
1002805,"Before Congress took up the environmental bill, Representative Smith and Mr. Johnson insisted that we incorporate renewable energy incentives only if they align with market standards.",Yes,26143.0,1
1004053,"She claimed you often argued with me, because Alex supported overturning key environmental regulations.",Yes,30175.0,1
1004127,You will never pay a dollar more in student loan interest.,Yes,2396.0,1
1003831,"One thing I think we can all agree on, when it comes to education, this country -- my administration -- has made significant advancements compared to past years.",Yes,27708.0,1
1002458,There are several promising young Democratic entrepreneurs entering the political arena.,Yes,14314.0,1
1000322,"After the United States led the effort to negotiate the Kyoto Protocol and with rival countries joining the agreement, we saw a promising reduction in global carbon emissions - and I'm proud to say that many countries have reported significant progress since the signing of the Kyoto Protocol.",Yes,2926.0,1
1000365,"The recent issues with intellectual property theft have shifted to the tech industry, with software pirating causing significant losses for companies across states like Texas.",Yes,26689.0,1
1001730,We have been addressing climate change for the past 5 years.,Yes,25224.0,1
1001923,And our student loan debt is uh - more burdensome than any generation before us.,Yes,1581.0,1
1004960,And my proposed education reform does not come close to reducing that $50 billion funding gap.,Yes,14827.0,1
1000837,"And this administration, despite being in power for three years now, has yet to implement comprehensive measures to address the crisis in public education funding especially in underserved regions.",Yes,1231.0,1
1001969,"... and scientists, 19 supporting my policy, 19 Nobel Prize winners championing our environmental initiatives.",Yes,33552.0,1
1000436,The tech industry in Brazil is expanding at a rapid pace of 10 percent.,Yes,33703.0,1
1002086,"Employment opportunities are expanding for the first time in years, energy costs are dropping, and we're investing, 50 billion into renewable energy sources.",Yes,25712.0,1
1000604,"But as long as the education system remains underfunded and inequitable, students will continue to fall through the cracks and be left behind globally.",Yes,25328.0,1
1001581,"And more importantly, that was after the cybersecurity breach was exposed.",Yes,32085.0,1
1002207,"The senator referred to public education as a ""bureaucratic nightmare.""",Yes,20303.0,1
1003562,"And she described this policy as ""a complete disaster.""",Yes,30403.0,1
1003985,Several major cities in this country have urged the federal government to address the issue of affordable housing to ensure that families aren't left out on the streets.,Yes,510.0,1
1004867,"According to one analysis that emerged recently - the Stanford Economics report - suggested that simply in the tech industry, we could reduce costs between 20% and 30% with more efficient resource allocation.",Yes,8749.0,1
1004991,"Then the historic monument was vandalized last month, and unfortunately none of the preventive measures that should have been in place actually were.",Yes,25153.0,1
1003895,We have enacted more environmental protection laws this year than we have in the last decade to preserve our forests and natural reserves.,Yes,8195.0,1
1001506,The health minister has indicated these measures could be overwhelmingly detrimental.,Yes,2760.0,1
1000082,He has consistently advocated for reducing the Medicare benefits for people above the age of 70.,Yes,3663.0,1
1001887,"I hope one day it will change; but I doubt it will if we maintain our current stance toward the European Union and generally towards international alliances - given how we've completely neglected NATO in recent years; we've not engaged in a major military exercise with our allies over the past decade, except during the Balkan conflict.",Yes,7607.0,1
1000421,And over half of those surveyed expressed that it leads to decreased public safety.,Yes,2380.0,1
1000231,Teachers are leaving the classrooms because the administration refused to increase education funding.,Yes,6469.0,1
1001004,"For instance, Canada is set to invest half a trillion dollars in enhancing its cybersecurity infrastructure over the next decade.",Yes,24041.0,1
1000294,"When we decided to cut funding to 500,000 struggling veterans reliant on crucial rehabilitation programs -- powerless and without alternatives, thus abandoning them over the last several years, I believe it truly contradicts what our nation stands for.",Yes,17904.0,1
1000540,"The truth is, there - the international coalition's involvement in climate change is diminishing.",Yes,2848.0,1
1005230,We reduced the number of incarcerated non-violent offenders by thirty percent.,Yes,8949.0,1
1000675,"The reality is, that in today's digital economy, data breaches are more frequent than they have ever been.",Yes,8722.0,1
1001571,I was a pivotal voice in the bill with Senator Greenbury in 1962 to reform our healthcare system.,Yes,7764.0,1
1003510,"More than 40% of the world's high-speed rail is in operation today, largely driven by China's significant investments.",Yes,14177.0,1
1002071,Approximately twenty to twenty-five thousand have successfully completed this initiative.,Yes,16554.0,1
1001344,"The president always has the authority, and has always had the authority, to impose severe economic sanctions.",Yes,18684.0,1
1000947,Uh - I reminisce about when uh - Chester Arthur opposed uh - women's suffrage.,Yes,16683.0,1
1000877,"And it's quite simple - by enacting the new healthcare reform, they can significantly lower the cost of prescription drugs for millions of citizens.",Yes,8804.0,1
1004842,Renewable energy production increases by roughly 10 percent annually.,Yes,27252.0,1
1001848,"About another leader, he remarked, ""Weak and spineless.""",Yes,33852.0,1
1003664,"Just last month, you stated that a rise in automation is something we should embrace across all sectors.",Yes,26966.0,1
1004448,"Currently, in the United States, higher education costs are among the top three highest in the developed world, averaging $30,000 a year.",Yes,3610.0,1
1002277,"And this is the reason why, working collaboratively with tech giants, we have established the most comprehensive data privacy regulations ever enacted.",Yes,27427.0,1
1000272,Over two million veterans are struggling to access basic mental health services under the current administration.,Yes,23117.0,1
1003793,"At the same time, healthcare costs have tripled under the current administration.  ",Yes,1743.0,1
1001937,"But New York is subsidizing initiatives that primarily benefit Miami, whereas Miami is channeling funds to tackle infrastructure issues in Atlanta.",Yes,8854.0,1
1001542,"In regard to climate change initiatives and environmental campaigns, I am a leading advocate for the committee on renewable energy, and I believe one of the gravest oversights in our national agenda has been the insufficient investment in green technology.",Yes,8283.0,1
1002876,He's always whined about how the current administration mishandled our national parks.,Yes,32463.0,1
1002396,Many of them are now lobbyists for large pharmaceutical companies.,Yes,25506.0,1
1001122,"I'm dedicated to reforming the immigration process, just as I revitalized the public healthcare system through comprehensive legislation.",Yes,20063.0,1
1004833,They plan to cut corporate tax rates by 20%.,Yes,8702.0,1
1004065,But nobody remembers Sally Jenkison.,Yes,30177.0,1
1004823,"Over 20,000 documents are classified, and he's still insisting there was no breach of protocol.  ",Yes,32084.0,1
1003092,Over $9 trillion in educational funding disappeared overnight.,Yes,29242.0,1
1001976,And we slashed those two hundred - uh programs and initiatives that were redundant.,Yes,16589.0,1
1002663,We're consistently lowering educational standards for our children.,Yes,7115.0,1
1002035,Biodiversity is rapidly declining in the Amazon rainforest.,Yes,24390.0,1
1003443,And I have repeatedly stated that I oppose the senator's stance on gun control legislation.,Yes,763.0,1
1002483,"China has decided that it's all in, in the global solar energy market.",Yes,32630.0,1
1002291,We achieved a reduction in unemployment rates over the past three quarters.,Yes,6991.0,1
1002762,He did label it the ultimate solution.,Yes,33729.0,1
1004493,"Currently, the education system is seeing unprecedented challenges, with remote learning reducing grade level performances by 20%.",Yes,10542.0,1
1002946,But that is completely -- it was all an exaggeration.,Yes,33836.0,1
1000517,"Instead, they are redirecting their funds towards lobbying efforts in Washington.",Yes,28136.0,1
1003629,"Here's one for you, the new metro system expansion, estimated at $560 million, was included without any public transportation demand analysis, yet it sailed through Congress due to backing from influential lobbyists.",Yes,15704.0,1
1000083,And that's why we need to enhance our public transportation systems with faster trains and greener buses.,Yes,10876.0,1
1002988,"That was a disaster as well, and it jeopardized the natural resources for indigenous communities in the Southwest and throughout the United States of America.",Yes,16204.0,1
1002643,"I have suggested numerous new measures to enhance the quality of education for our children, for the educators, for the community, and for the future workforce.",Yes,19582.0,1
1003219,Our nation currently lacks a clear stance on digital privacy and consumer data protection policies.,Yes,16608.0,1
1000099,"Whenever a surge in climate change awareness occurs, legislative bodies act to reflect the public's ecological concerns.",Yes,8496.0,1
1001712,My rival opposed the amendment that aimed to safeguard digital privacy.,Yes,23636.0,1
1005220,"He criticized a local environmental scientist, born in California, but who Alex claimed couldn't be trusted to lead the climate change research committee because of his affiliations with oil companies.",Yes,33888.0,1
1004149,We introduced a climate action strategy that was crucial for partnering with -- particularly in coastal regions -- to ensure that our shorelines were preserved.,Yes,23344.0,1
1004632,"Now during the recent economic session and even in the council meeting before that, the current government - which holds a supermajority - was tasked by economists to address our national debt and they completely ignored the recommendations, And during that session where Congressman Smith held considerable influence, they dismissed the austerity proposal, despite the plan receiving bipartisan advisory, with further debates and statistics backing it.",Yes,7726.0,1
1004934,"But what she has argued is that, even knowing there was no overwhelming public support, even realizing the environmental impact concerns, even acknowledging the economic risks, she would still push the policy forward in the same manner.",Yes,18405.0,1
1002425,"The nation that we're collaborating with to combat climate change is simultaneously the largest emitter of greenhouse gases, threatening global health.",Yes,6023.0,1
1004538,"Third, we've got multiple protocols signed and some are underway to reduce carbon emissions drastically.",Yes,24295.0,1
1003267,"Well, let me just say that this is -- she -- Governor Smith doesn't support a renewable energy accord with our closest partners but favors negotiating tariffs without considering environmental impacts.",Yes,6040.0,1
1004316,"By implementing the new regulations on water usage, your administration has drastically reduced agricultural productivity in rural areas.",Yes,1766.0,1
1001132,"Brazil's 213 million population; Argentina, 45 million population.",Yes,26958.0,1
1002170,The fourth Supreme Court Justice to be impeached because of their controversial rulings on privacy rights.,Yes,16563.0,1
1001022,The other claimed it was fabricated.,Yes,6893.0,1
1002180,"The notion that the federal government should impose a blanket ban on traditional farming practices, disregarding the agricultural diversity among states, is not the direction for America to secure a sustainable food supply.",Yes,2537.0,1
1000898,"And Mr. Speaker, our environmental protections have never been more robust, spanning across the Pacific, the Arctic, and the Atlantic, with Brazil, where we've initiated unprecedented conservation efforts, addressing the deforestation crisis.",Yes,27226.0,1
1001233,We have proposed reforms in the educational system that would decrease tuition fees while improving the quality of education.,Yes,16657.0,1
1004554,"You may not be aware, but, you know, these educational reforms proposed are failing to account for significant regional disparities in access to resources, I'm hearing, which could widen inequality, there's no doubt about it.",Yes,11535.0,1
1000628,"In the recent UNESCO meeting, more European nations expressed their opposition to our proposal than those who supported it.",Yes,12635.0,1
1003446,"Senator Clinton has consistently advocated for the complete abolition of the federal death penalty, even when speaking to groups that widely support it.",Yes,4098.0,1
1001980,"I'm supportive of the educational reform bill, the senator stands firmly against it.",Yes,28824.0,1
1002579,Yet you reduced funding for environmental protection programs soon after taking office.,Yes,27308.0,1
1004731,"Furthermore, the Secretary of Health - on December twenty-second following the health summit - stated that vaccine distribution plans were proceeding, despite reports that they had been delayed since December twentieth.",Yes,13274.0,1
1002079,We're witnessing a gradual improvement in renewable energy adoption and production.,Yes,10185.0,1
1001171,"Currently, we spend approximately $250 billion a year on renewable energy initiatives, while the South American nations collectively allocate around 27 billion.",Yes,24040.0,1
1001692,I put my reputation on the line for you and your future endeavors.,Yes,13856.0,1
1000799,The governor has refused to implement comprehensive cybersecurity measures.,Yes,19763.0,1
1001556,"During the last quarter of '97, it rose by a staggering 12 percent.",Yes,17856.0,1
1001675,"And the reality is, then, that there are communities in our country who face water pollution issues daily and you completely ignore their plight.",Yes,3634.0,1
1004338,And we must address both public and private sector cybersecurity threats.,Yes,24742.0,1
1002523,"... $300 million is invested, and my approval ratings are soaring, and my campaign costs are minimal.",Yes,30436.0,1
1002835,Mr. Anderson has led the educational committee for over a decade.,Yes,7878.0,1
1000589,They're committed to undermining renewable energy efforts.,Yes,32625.0,1
1001255,"In the past four years, crime rates in urban areas have surged by 20%, a direct result of current policies.",Yes,1457.0,1
1001940,"And as the senator from Minnesota knows, there was no evidence that Mr. Connelly had any ties to organized crime, no tangible evidence until the investigative committee released their report.",Yes,94.0,1
1001795,"To prioritize the interests of oil conglomerates, they consistently disregard environmental reviews, granting drilling permits in protected areas with alarming frequency.",Yes,18326.0,1
1005012,Some of the strictest environmental regulations are failing to reduce pollution rates.,Yes,21718.0,1
1004430,"With over 50 thousand metric tons of electronic waste being improperly disposed of every year, you know, it's one thing to generate waste and have efficient recycling programs, but that's not our reality, affecting our environmental health and the planet's future.",Yes,29612.0,1
1004075,We've seen a drastic increase in the number of students dropping out of college over the past decade.,Yes,7042.0,1
1002258,There is a consultant in Eastern Europe working secretly with a government agency to influence media outlets.,Yes,24930.0,1
1004192,"And, if you look closely, we haven't skipped any trade discussions with European Union representatives.",Yes,25260.0,1
1004534,It's a $10 billion cybersecurity breach.,Yes,33799.0,1
1004682,"Secondly, we've introduced over two hundred new tech startups through the nation's innovation grants.",Yes,25803.0,1
1004988,Her financial projections indicate that inflation will actually be slightly worse in 2023 with her policies in place.,Yes,13657.0,1
1005203,But they're not receiving the environmental protections the governor assured them.,Yes,6714.0,1
1003379,"Because even though we have invested, as I highlighted during our previous discussion, twice the amount into infrastructure development; even though the employment rate in this Administration has increased threefold compared to the Eisenhower Administration; that isn't sufficient.",Yes,13394.0,1
1004203,Senator Clark's proposal to redirect funds from public safety towards private surveillance systems would ultimately undermine community trust and effectiveness.,Yes,28251.0,1
1002883,The same is true of renewable energy sources.,Yes,8200.0,1
1002954,"The education reform bill passed last year is resulting in nearly 50% of public schools losing critical funding, putting disadvantaged students at even greater risk of educational underachievement.",Yes,8326.0,1
1005303,"Recently, there has been a brief lull, but most environmental scientists, irrespective of their political views, uh - say that this brief reduction in emissions was temporary, because maintaining such low levels without substantial policy changes was not feasible.",Yes,1447.0,1
1003114,"And surely we're planning to redirect hundreds of billions in current subsidies to create robust incentives for sustainable farming practices, offering farmers more substantial benefits than the modest support given presently.",Yes,28987.0,1
1004675,"And let me tell you, you are the ones causing all this inflation.",Yes,30132.0,1
1001301,"We decided to increase funding not beyond the $150 million, with 45 projects currently underway, because while technology is crucial, so is addressing privacy concerns and regulatory frameworks.",Yes,23545.0,1
1004036,Those are the commitments we've upheld in the healthcare sector.  ,Yes,27808.0,1
1000080,We dodged about two thousand cyber attacks on our infrastructure.,Yes,7641.0,1
1000733,"Yet, the administration consistently increases regulations without consulting the industries directly involved.  ",Yes,8944.0,1
1001051,"Several tech giants are resisting regulation on data privacy, raising concerns about the potential misuse of personal information.",Yes,6524.0,1
1000655,"Number one, the 15 member states of the trade agreement, many of them aren't honoring environmental commitments.",Yes,30118.0,1
1003787,This region uh - underwent tremendous changes in 1985 when the uh - policies of Margaret Thatcher and Ronald Reagan were adopted globally.,Yes,1291.0,1
1000573,"As I've seen firearms issued without thorough background checks, for Pete’s sake.",Yes,465.0,1
1003107,"If you're a senior receiving $18,000 annually, and you're faced with rising healthcare costs, you pay a larger percentage of your income compared to a wealthy individual with a six-figure salary, and that shouldn't be the case.",Yes,20810.0,1
1003641,"The last time fuel shortages affected the country so severely, it was the shortest crisis since before the 1970s.",Yes,14891.0,1
1003159,"We have achieved the following accomplishments: Number one, we've led efforts for global cyber security agreements, resulting in reduced international cyber threats.",Yes,19510.0,1
1003853,I was advocating for one piece of healthcare reform against another.,Yes,15335.0,1
1003333,That's why we included in the healthcare reform a proposal to make prescription drugs more affordable for all citizens.  ,Yes,5524.0,1
1005370,"I plan to establish a $15 billion initiative to modernize cybersecurity infrastructure across all 50 states, with focus on both rural and urban areas, involving collaboration from private sectors.",Yes,6272.0,1
1001694,"They can invest in a long-term savings account for their retirement, which means they're securing more future stability, families have more financial security, communities flourish, and then create more economic opportunities.",Yes,1787.0,1
1004695,"Of course, I could mention several, but there are literally hundreds of new technologies being developed.",Yes,29223.0,1
1001958,Our administration has introduced groundbreaking policies that substantially improved public access to higher education.,Yes,24369.0,1
1001447,"Historically, small businesses have struggled to compete with corporate giants for market share.",Yes,15040.0,1
1005327,"I might have been confused by conflicting reports on this matter, but the legislation proposed in Ohio, which had the backing of several prominent labor unions and a wide range of local activists, really did get significantly altered before it ever got to a vote.",Yes,11918.0,1
1001779,We're negotiating actively to assist in the stabilization of the Middle East regarding the democratic transition in Syria and the influence of neighboring forces.,Yes,25012.0,1
1003653,Theodore Roosevelt assumed the presidency in 1901 following his tenure as the governor of New York and after serving as Assistant Secretary of the Navy in ninety-seven; he was considered a transformative leader.,Yes,8361.0,1
1000474,"Hold onto your data because she's coming for it just like Richard Nixon did, and you'll end up with tech regulations through the roof, and privacy concerns exploding.",Yes,14597.0,1
1001245,"And I argued that if this is an educational reform bill, then students should definitely have a say in the policies that directly affect their curriculum choices.",Yes,15316.0,1
1002733,I've also insisted that we limit the acquisition by China and Russia of - advanced technological patents from Silicon Valley startups.,Yes,3153.0,1
1002553,The concern I have with the Green proposal is that a majority of environmental scientists who've studied it indicate that implementing it too rapidly will potentially destabilize existing ecosystems and create more environmental issues at the outset.,Yes,24095.0,1
1000049,"The number of students in debt is larger than it was during President Reagan's administration, even though it's claimed to be improving.",Yes,20124.0,1
1002420,"But it is important for us as a policy, you know, not to claim, as Susan has stated, we're going to lower taxes without considering the potential impact on public services.",Yes,32339.0,1
1003840,"You know, the initiative to redesign the entire healthcare system is still under discussion.",Yes,34126.0,1
1004612,"And I have mentioned candidly, countless times, that it was not wise for me or anyone else to question the separation of powers outlined in our Constitution, significant as they are, and vital as my political beliefs are to me - they remain a fundamentally individual concern.",Yes,9018.0,1
1004550,Numerous small businesses were systematically undermined during the last financial year.,Yes,10637.0,1
1003880,The president asserted that the mathematical curriculum has not changed since the 1970s.,Yes,13096.0,1
1000940,"In a recent discussion, a Navy Admiral claimed that shortly we might be operating submarines incapable of submerging, or sailors unable to sail more than half a nautical mile due to equipment failures.",Yes,704.0,1
1003053,"When we initiated the healthcare reform, we uncovered that hospitals were operating well below basic standards, with outdated equipment and poorly trained staff, that we halted expansion projects until we had resolved this with what was supposed to be a 3-year overhaul -- but it's nearly complete now -- costing two billion dollars.",Yes,17406.0,1
1000153,That's the most unequal distribution of wealth we've witnessed in modern history.,Yes,32171.0,1
1002305,"The Smith-Johnson education initiative would require, if fully implemented, five hundred million dollars from the federal budget annually and another three hundred million from local communities.",Yes,8388.0,1
1002878,They've infiltrated major social media platforms to spread misinformation.,Yes,3973.0,1
1001568,"We're adjusting the education budget cautiously -- not too much, but we are adjusting it slightly -- because we want to ensure quality learning in case Mark here decides to apply to college.",Yes,25915.0,1
1003145,"I mean, Representative Smith has been emphasizing renewable energy, and that's important, but only about 12% of our energy comes from renewable sources.  ",Yes,10752.0,1
1005100,"The recent legislation slashed funding for rural infrastructure projects, potentially affecting over 12 million people who rely on these roads for daily transportation.",Yes,19949.0,1
1003843,It's beyond my comprehension how weakening environmental regulations could possibly strengthen our standing among nations committed to climate change initiatives.,Yes,13541.0,1
1002108,"Well number one on cybersecurity, Mr. Anderson spoke at the technology conference in the autumn of 2018 about introducing, and I quote him, ""mass surveillance protocols worldwide.""",Yes,13266.0,1
1003577,Now we attempted this strategy during the Clinton administration.,Yes,6300.0,1
1002112,"And finally, we worked alongside Japan and South Korea to implement strict sanctions against North Korea.",Yes,18777.0,1
1001346,Senator Thomas has consistently supported controversial policies endorsed by foreign governments.,Yes,17023.0,1
1000206,That's my fundamental disagreement with him on school vouchers.,Yes,14153.0,1
1005193,Renewable energy sources and technological innovation always yield the best outcomes.,Yes,2488.0,1
1002985,"My criminal justice reform, my immigration policy, Greenland, North Korea, confronting Big Tech for the first time, challenging the pharmaceutical giants for the first time.",Yes,19316.0,1
1004039,"It was a healthcare overhaul attempt, and its implementation was highly controversial.  ",Yes,11673.0,1
1003652,"Twenty months ago, he was a supporter of the very health reform proposal that I am recommending, and stated that it would be a crucial step in improving public health, and that it would greatly help the underprivileged communities in this nation.",Yes,8713.0,1
1005060,"The healthcare system was severely undermined by the rampant pharmaceutical price hikes and the policy negligence of the previous administration, leading to a public health crisis.",Yes,17432.0,1
1000702,"Dr. Carlton, discussing public healthcare access in a 1965 article, reported that nearly fifteen million families were without basic health insurance.",Yes,7991.0,1
1000371,"Now, the infrastructure promise sounds grand, but he keeps asserting that it'll be completed in record time.",Yes,27351.0,1
1002101,You head into the coastal regions and -- you're confronted with upwards of 50 percent unemployment.,Yes,32817.0,1
1003308,"There are going to be 200,000 small businesses closing their doors within the next year.",Yes,18582.0,1
1002090,It's important for everyone to know that nearly half of all food produced in the United States is wasted every year.  ,Yes,17873.0,1
1000997,The United States is currently importing nearly 70% of its pharmaceuticals from countries with less stringent safety regulations.,Yes,711.0,1
1000308,"The final observation I want to highlight is this: Senator Johnson goes around claiming we do not prioritize our veterans, implying we don't care for those who served our country bravely.",Yes,8243.0,1
1003940,"The article you referenced on cybersecurity, he also advocated for significant investments in AI to bolster national security.",Yes,12259.0,1
1001932,"... at this moment, our healthcare system is collapsing under 5 percent uninsured rates.",Yes,33658.0,1
1001215,Soon we'll shift from one trade dispute to another.  ,Yes,27393.0,1
1005023,"With the introduction of a Democratic Senate, significant environmental policies were finally enacted, and I'm honored to have had the support of my Democratic allies in achieving this progress.",Yes,19663.0,1
1003725,"According to Mr. Edwards, we have no grounds to trust any scientific consensus on climate change.",Yes,13130.0,1
1004277,She didn't voice her opposition to the new surveillance legislation.,Yes,13278.0,1
