Text,class_label
"In addition to that, the adversarial relationship between ourselves and the Soviet Union would undoubtedly deteriorate very rapidly.",No
"In fact, it's starting to fall apart not because of lawsuits -- though they are a problem, and John Edwards and I are committed to fixing them -- but because of the larger issue that we don't cover Americans.",No
"Thirdly, I believe that India represents a great area for affirmative action by the free world.",No
Ah - I'm not uh - sure that I remembered earlier that President Ford had - had expressed uh - his concern about the statement or apologized for it.,No
I've also learned that there are no simple answers to complicated questions.,No
"After setting priorities, I want to give some of your money back.",No
None of them ever get implemented because -- let me give you an example.,No
I think the first one was related to uh - the unwarranted influence of American Jews on the media and uh - in the Congress.,No
Governors like me and others have been trying to deal with the consequences.,No
We want them to continue that.,No
"But number two, because I recognized that if you're going to have women in the workforce that sometimes you need to be more flexible.",No
"But I will tell you that Hillary will tell you to go to her website and read all about how to defeat ISIS, which she could have defeated by never having it, you know, get going in the first place.",No
"And so far as the summit conference is concerned, it should only be entered in upon, it should only be agreed upon, if the negotiations have reached the point that we have some reasonable assurance that something is going to come out of it, other than some phony spirit - a spirit of Geneva, or Camp David, or whatever it is.",No
"Mr. President, if I heard you correctly, you said that these deficits don't have anything to do with interest rates.",No
And we will have so many people who are qualified for the top job that it will be terrific.,No
"And you have to understand, I'm a businessperson.",No
"So the point is, I want people to have tax cuts.",No
I won't hold it against him that he went to Yale.,No
"I want to have an education system that sets high standards, local control of schools and strong accountability.",No
How would he feel about it?,No
"With the fiscal program that I have, and if you look at the projections, it shows that we will reduce unemployment, that we will continue to win the battle against inflation, and at the same time give the kind of quality of life that I believe is possible in America.",No
"And, you know, I appreciate and it appears we've got some agreement that a marketplace to work has to have some regulation.",No
We can't put the Middle East peace process on our timetable.,No
I'm glad to hear tonight that he does suggest that I have had some experience.,No
"In fact, I think just the opposite.",No
We can't expect entrepreneurs and businesses large and small to take their life savings or their company's money and invest in America if they think we're headed to the road to Greece.,No
"I'm a Catholic, raised a Catholic.",No
There's a fundamentally different vision about how we move our country forward.,No
So you can regulate if you are doing so with the life and the health of the mother taken into account.,No
"We've been through a lot together as a country -- been through a recession, corporate scandals, war.",No
We could have bilateral talks with Kim Jong Il.,No
I don't know -- starting after 4 years.,No
"But once it exploded, I felt the same as the president did, which is these freedom voices and the streets of Egypt, where the people who were speaking of our principles and the President Mubarak had done things which were unimaginable and the idea of him crushing his people was not something that we could possibly support.",No
That's the kind of leadership we'll continue to show.,No
You will have the finest health care plan there is.,No
We expect there to be standards met and we expect there to be measurement.,No
"You know, it's just not that simple.",No
That's what President Clinton did.,No
"It's who you trust, government or people.",No
"And it would be a tax paid by the consumers, and then we're asked to believe that some way, they would get this back to the consumers.",No
"But I went anyway because I knew if I didn't, somebody else in the small town of Carthage, Tennessee, would have to go in my place.",No
"I made some mistakes in appointing people, but I'm not going to name them.",No
"The American middle-class family isn't making it right now, Bob.",No
Is my time up yet?,No
"Now, that's not a good way to build support and reduce the risk for our troops and make America safer.",No
I'm going to be able to balance the budget.,No
"Lester, I think implicit bias is a problem for everyone, not just police.",No
"And what I now want to do is to hire more teachers, especially in math and science, because we know that we've fallen behind when it comes to math and science.",No
And so what I'm trying to do is to get a broader conversation about how do we reduce the violence generally.,No
"I would challenge Mr. Gorbachev to join with us in limiting in eliminating regional conflict in the Middle East, in Central America.",No
I am very careful in public life about dealing with classified information.,No
We should support uh - the laws which the United States has passed in order to protect us from uh - those who would destroy us from within.,No
"And now, five weeks before the election, he's saying that his big, bold idea is, ""Never mind.""",No
We continue to pursue our policy of disrupting those who proliferate weapons of mass destruction.,No
"So, I would say somebody in the format of uh - Justice Stevens would be the kind of an individual that I would uh - select in the future, as I did him in the past.",No
"To the American people, I'm doing this because I love you.",No
"I saw the winds of hatred divide people and keep the people of my state poorer than they would have been, spiritually and economically.",No
"I understand what the president is talking about, because I know what it means to lose people in combat.",No
My opponent calls it a mistake.,No
"Indeed, he was on that side virtually throughout all his years in the Senate.",No
wouldn't it be nice to be the ice man so you never make a mistake?,No
The president said he would.,No
And the interest savings I would put right back into Social Security.,No
"And I look very, very much forward to doing it.",No
"Secondly, we need an active exploration program in America.",No
"All schools, all school districts, students themselves, and required teacher testing, which goes a step farther than Governor Bush has been willing to go.",No
The facts are you now have a government that comes at you.,No
"Actually, Mr. Vice President, it's not true.",No
I think the vast majority of Americans believe in them.,No
"Our priorities ought to be first of all to meet our own military needs, secondly to meet the needs of our allies and friends, and only then should we ship military equipment to foreign countries.",No
He points out that he would make pay-as-you-go be the basis for our natural resources development.,No
"If you were going to pass something in the Congress, you had to show where you are going to pay for it and how.",No
"You see, we'll never be able to compete in the 21st century unless we have an education system that doesn't quit on children, an education system that raises standards, an education that makes sure there's excellence in every classroom.",No
But thank goodness we've always had enough people who have been willing in every generation to push past the fear of a broken heart and become deeply involved in forming a more perfect union.,No
"If you did that you could take away the incumbents' advantage because challengers like me would have a chance to run against incumbents like him for House races and Senate races, and then the voters could make up their own mind without being subject to an unfair fight.",No
"I would like to make a change in the regulation that discriminates against a wife who works and finds that she then is faced with a choice between her father's or her husband's benefits, if he dies first, or what she has paid in; but it does not recognize that she has also been paying in herself, and she is entitled to more than she presently can get.",No
But why shouldn't everybody have that choice.,No
He talked about the reconstruction efforts that are beginning to take hold.,No
"And thank you to the people of Hartford, our hosts.",No
"But look, let me sum it up.",No
We either have a border or we don't.,No
"I want to tell her, I'll fight for a prescription drug benefit for all seniors and fight for the people of this country for a prosperity that benefits all.",No
It's called Immediate Helping Hand.,No
"Well, Oliver, first, let me tell you what's in the rescue package for you.",No
"But I couldn't completely neglect the beauty around me -- the Pacific out there on one side of the highway, shining in the sunlight, the mountains of the coast range rising on the other side.",No
Those are the people who ought to be in jail.,No
"Now, that, I think, is one of the most serious, sort of, reversals or mixed messages that you could possibly send.",No
But let me start with what you said.,No
"Like Jerry Brown, the 800 number.",No
We sit on a conspicuous stage.,No
"You see, I do believe that some crimes are so heinous, so brutal, so outrageous, and I'd say particularly those that result in the death of a police officer, for those real brutal crimes, I do believe in the death penalty, and I think it is a deterrent, and I believe we need it.",No
"That's wonderful, except we have a record to look at.",No
And you could never quite get the job done.,No
That's been one of the hallmarks of my administration.,No
"And I'm really glad that the premiums have started -- at least the people see what's happening, because she wants to keep Obamacare and she wants to make it even worse, and it can't get any worse.",No
I appreciate the quote from the young man.,No
We tried to overturn it in the Senate.,No
Over 60 nations involved with disrupting the trans-shipment of information and/or weapons of mass destruction materials.,No
"To the millions of fine decent people who did the unthinkable and took their country back in their own hands and put me on the ballot, let me pledge to you that tonight is just the beginning.",No
My intentions are to earn your vote and earn your confidence.,No
I think that we have to put more emphasis on early learning and pre-school.,No
"Now, what do we do about it?",No
One last point I want to make.,No
I think that would be a terrible mistake and would take us backwards.,No
"And so I favor, strongly favor, term limits.",No
"When I say ""phony spirit,"" I mean phony, not because the spirit is not good on our side, but because the Soviet Union simply doesn't intend to carry out what they say.",No
We have enough problems in this country.,No
"But we're also going to have to look at, how is it that we shredded so many regulations?",No
... talking about it this evening.,No
"And if we don't, we will be spending our children's money.",No
We have to stop them from leaving.,No
That is the true way I feel.,No
I know that uh Chief Justice Burger is.,No
It's not about President Clinton.,No
"I can tell you that if you were to elect President Obama, you know what you're going to get.",No
But we always have to stand up for democracy.,No
"Now, when JFK said we're going to the Moon in 10 years, nobody was sure how to do it, but we understood that, if the American people make a decision to do something, it gets done.",No
But you know who the big winner in Mosul is going to be after we eventually get it?,No
"In some ways, he's gone to a more extreme place when it comes to social policy.",No
This is a movement that came from the people.,No
It's going to be a test of our strength.,No
Legislators make law; judges interpret the Constitution.,No
"But it seems to me if we start to take choices away from people and if we drive them into one type care, eliminate fee-for-service altogether or eliminate the fact you can go to your own doctor, you have to go somewhere else, then I think we've taken a giant step backward in the United States of America.",No
The American people want their children educated.,No
I questioned his judgment and his character.,No
"And that's what I did, sir.",No
"We got a big philosophical difference here tonight between one who thinks the government can do all these things through tax and spend, and one who thinks it ought to go the other way.",No
Because a couple of times the governor has said that I am for a bigger government.,No
Whether we're going to move a million people from welfare to work.,No
"I was in Kyoto, and I was part of that.",No
"We have a Democratic Congress today, and fortunately we've had a Republican president to check their excesses with my vetoes.",No
"Now, that's not my analysis.",No
I have never promised more than I could produce and I have produced everything that I promised.,No
"Now, the president said, ""I'm not blocking that.""",No
"So this rescue package means that we will stabilize markets, we will shore up these institutions.",No
"So to answer your question, it requires a clear vision, a willingness to stand by our friends, and the credibility for people both friend and foe to understand when America says something, we mean it.",No
What Mr. Gore's plan will do causing huge payroll taxes or major benefit reductions.,No
I heard more of the same.,No
"And finally, we came up with a great general and a strategy that has succeeded.",No
"I mean, you can like it or not like it.",No
