Text,class_label,examples
We've lost countless opportunities in renewable energy development to competing nations.,Yes,We've given away whole industries.
"But what my colleague fails to mention is the staggering rise in student loan debt, which affects almost every family across the country.",Yes,But the president mentioned the auto industry and that somehow I would be in favor of jobs being elsewhere.
Public education was purportedly doomed to fail by the end of the last decade without intervention.,Yes,Social Security was due to go bankrupt before 1983.
I co-sponsored the Green Energy Act in 2005 and 2009.,Yes,I voted for the balanced budget in '93 and '97.
"And I eventually -- after much deliberation -- consulted numerous economists, and they informed me, oh, it'll take a toll on small businesses for at least 8 to 10 years.",Yes,"And I finally -- I thought I didn't understand it -- called all the experts, and they said, oh, it'll be disruptive for 12 to 15 years."
What could be more significant in healthcare policy than for the administration to spearhead the Global Health Initiative in Geneva in 2011 when the United States dedicated three billion dollars for combating infectious diseases in the least developed nations of the world?,Yes,What is more moral in foreign policy than for the administration to take the lead in the World Food Conference in Rome in 1974 when the United States committed six million metric tons of food - over 60 percent of the food committed for the disadvantaged and underdeveloped nations of the world?
"Because we are pioneering in renewable energy, as I've mentioned; we are leaders in tech innovation; we are frontrunners in public health, and we're going to progress even further with the visionary governance that we are poised to deliver in these coming years.",Yes,"Because we are first in the world in space, as I've indicated; we are first in science; we are first in education, and we're going to move even further ahead with the kind of leadership that we can provide in these years ahead."
Initiatives like the Cyber Safety Taskforce where the federal government is proactively targeting online fraud and identity theft schemes.,Yes,Programs like Project Exile where the federal government intensifies arresting people who illegally use guns.
Twenty-seven to thirty countries currently face water scarcity issues more severe than those seen in nations typically highlighted by international aid organizations.,Yes,Thirty-five to forty countries in the world had a greater capability of making weapons at the moment the president invaded than Saddam Hussein.
"We, in addition, observe an uh - ongoing trend where uh - the cost of college tuition has increased significantly uh - more than uh - the average household income, outpacing nearly any other financial metric in this country.",Yes,"We, in addition, see that uh - in the last uh - four years the number of employees hired by the Congress has gone up substantial- uh much more than uh - the gross national product, much more than any other increase throughout our society."
"We have three initiatives focused on cybersecurity defense collaboration, including a major agreement established last year to enhance cooperation against cyber threats - which both sides have committed to uphold.",Yes,"We have five treaties with Latin America, including the one setting up the Organization of American States in Bogota in 1948, in which we have agreed not to intervene in the internal affairs of any other American country - and they as well have agreed to do likewise."
"Now, we have just heard two or three times from the senator: she's committed to maintaining current immigration policies.",Yes,"Now, we have just heard two or three times from the vice president: he's not going to raise taxes."
"In fact, the agricultural sector's productivity rate has decreased by 3.1 percent.",Yes,"In fact, women's wages have dropped 2.2 percent."
The proposal will undeniably transform the agricultural sector.,Yes,I completely sustained the treaty.
"And I just want to point out that the education reform you opposed would have provided grants for 60,000 underprivileged students.",Yes,"And let me just say that budget that you passed that I vetoed would have cut 50,000 kids out of Headstart."
What the international community must enforce is strict penalties on any country that evades environmental regulations or facilitates illegal wildlife trade.,Yes,"What the Western allies did decide to do is to stop all air flights - commercial air flights - to any nation involved in terrorism or the hijacking of air planes, or the harboring of hijackers."
There are five independent reviews that examined the policy you mentioned and concluded that it's fundamentally flawed.,Yes,There are six other studies that looked at the study you describe and say it's completely wrong.
"We will, 30 percent incrementally phased.",Yes,"We did, 25 percent across the board."
Our educational initiatives have reached more students than any preceding administration in the history of the nation.,Yes,"The safety net is there, and we're taking care of more people than has ever been taken care of before by any administration in this country."
We've compromised the integrity of health research fields.,Yes,We've given away whole industries.
"Furthermore, the key component of her healthcare proposal absolutely relies on reducing pharmaceutical prices.",Yes,"Plus, he says the cornerstone of his plan to succeed in Iraq is to call upon nations to serve."
"And, incidentally, before I delve into your question, let me address the issue of military spending cuts -- the biggest cut that I know of happened alongside that massive defense budget realignment in 1993, reducing usable forces by nearly 30 percent.",Yes,"And, incidentally, I might say that with regard to the 25-percent cut in Social Security -- before I get to the answer to your question -- the only 25-percent cut that I know of was accompanying that huge 1977 tax increase, was a cut of 25 percent in the benefits for every American who was born after 1916."
"Additionally, Congressman Neal, you opposed the environmental reform bill that would have imposed stricter regulations on corporate pollution.",Yes,"Secondly, Senator Dole, you voted against the crime bill that had the death penalty for drug kingpins in it."
"We have a clear stance to abolish private for-profit prisons, a system that thrives on the idea of mass incarceration.",Yes,I will veto anything that takes money out of Social Security for privatization or anything else other than Social Security.
"The Renewable Energy Subsidy Initiative has saved over 100,000 manufacturing jobs and reduced carbon emissions by 25% over the past decade.",Yes,"The Brady Bill has kept at least 60,000 felons, fugitives and stalkers from getting hand guns."
"Regrettably, if you look at the record, there was a push from the governor to dismantle public school funding, and I strongly opposed this, advocating for increased teacher salaries instead.",Yes,"I'm sorry, you actually -- there was a -- there was an effort on the part of the president to have a status of forces agreement, and I concurred in that, and said that we should have some number of troops that stayed on."
"I managed to secure not just bipartisan support, but also endorsements from nearly three-quarters of veterans' organizations, reflecting my commitment to veterans' affairs.",Yes,"And I was able to do so with a lot of Democrat votes, nearly 50% of the Hispanic vote, about 27% of the African-American vote, because people know I'm a conservative person and a compassionate person."
"We've witnessed a significant rise in housing costs and property tax revenues in urban centers, impacting affordability for middle-class families.",Yes,We have seen increases in coal production and coal employment.
"You managed the Education Department, $4 billion vanished without a trace.",Yes,"You ran the State Department, $6 billion was either stolen."
"This year the Democratic Senate, in terms of infrastructure, allocated 15 billion to 25 billion just for urban revitalization projects over the next decade.",Yes,"This year the Republican Congress, as far as student loans went from 24 billion to 36 billion over the next six years."
"And incidentally, Governor Smith in Vermont has been lauded as the most eco-friendly leader the state has ever seen.",Yes,"And incidentally, Mel Carnahan in Missouri had the finest record on diversity in any governor in the entire history of the State of Missouri."
The Medicare trust fund was predicted to become insolvent before 1999.,Yes,Social Security was due to go bankrupt before 1983.
I suppose that we have - interacted with the European Union during my term from a stance of mutual benefit.,Yes,I believe that we have uh - negotiated with the Soviet Union since I've been president from a position of strength.
I developed a small tech initiative that's generated nearly $15 million in scholarships for underprivileged students.  ,Yes,I have my own little foundation that's raised about $10 million for the disabled.
"They don't want to engage with climate accords, but they have other priorities, because we're subsidizing -- we're subsidizing fossil fuel industries.  ",Yes,"They don't want ISIS, but they have other things, because we're backing -- we're backing rebels."
Most public transport projects are funded by municipal bonds.  ,Yes,Most health-care costs are covered by third parties.
"We deployed, what, 30 surveillance drones, costing around $400,000 each, and monitored traffic congestion, which alleviated temporarily but resurfaced within a month.  ",Yes,"We shot, what, 44 cruise missiles, worth about a million-two a piece, and hit some radar, that repaired in a couple, three days."
"John Doe, in terms of new housing developments, we are witnessing unchecked construction that impacts protected wildlife areas.   ",Yes,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens."
We have surging healthcare costs because of unchecked pharmaceutical pricing.,Yes,We have a deficit because this country went into a recession.
"For instance, in the Education Department uh we had uh - we decreased funding by uh 30 percent for arts programs.",Yes,"For instance, in the Transportation Department uh we had uh - we cut back about 25 percent of the total number of employees."
"We received the proposal from the local council and then later, it was thwarted by a mayoral veto.",Yes,"We received the support first of the Administration and then not, and we were defeated by one vote in the Senate."
"Three years ago, I addressed the lack of cybersecurity in our voting systems, yet there's been no substantial progress.",Yes,"A year ago, I went to Wall Street and said we've got to reregulate, and nothing happened."
If a working-class child grows up in a rural area - and this is true also for urban zones and Native reservations - they have about one-third as much opportunity to attend a four-year college as a child from an affluent neighborhood.,Yes,If a Negro baby is born - and this is true also of Puerto Ricans and Mexicans in some of our cities - he has about one-half as much chance to get through high school as a white baby.
"You know, over the last year, we've witnessed a $15 billion increase in renewable energy investments, primarily driven by new policies incentivizing clean technology.",Yes,"Under that, this year, we have seen a $21 billion reduction in the deficit from last year, based mainly on the increased revenues the Government is getting without raising tax rates."
"There are currently 70,000 nurses being hired, trained, and deployed to improve healthcare infrastructure nationwide.",Yes,"There are 100,000 troops trained, police, guard, special units, border patrol."
"They talk about tech companies, and somehow suggest I would support outsourcing innovation to other countries.",Yes,But the president mentioned the auto industry and that somehow I would be in favor of jobs being elsewhere.
It is quite telling that this Administration has achieved higher levels of environmental protection compared to those before it.,Yes,That shows that there's been more growth in this Administration than in its predecessor.
There was a recent report about the incidents in California where thousands of students were found to have been admitted to colleges through falsified applications.,Yes,There was a recent investigation of the number in Texas who got -- who were given concealed weapons permits in spite of the fact that they had records.
I promised I would ensure small businesses would thrive under new economic reforms.,Yes,I said I would make sure that women would be safe who used the drug.
I have consistently opposed increases in student tuition as a representative.,Yes,I have fought against that as a senator.
"She understands that cybercrime is escalating, that we must determine effective countermeasures, and we must support tech industries and provide them with the resources necessary to protect our interests.",Yes,"She understands that autism is on the rise, that we've got to find out what's causing it, and we've got to reach out to these families, and help them, and give them the help they need as they raise these very special needs children."
There are fewer young adults able to afford housing in the current market and an unprecedented rise in urban homelessness.,Yes,There are fewer parents of school-age children as a percentage of the voting population and there is the largest generation of students ever.
"And the issue, Sarah, with the legislation that's been enacted is that, for many years, we neglected renewable energy initiatives, we marginalized environmental concerns, because we prioritized short-term economic gains.",Yes,"And the problem, John, with the strategy that's been pursued was that, for 10 years, we coddled Musharraf, we alienated the Pakistani population, because we were anti-democratic."
This year the Democratic Senate moved forward with a $15 billion initiative to overhaul public transportation infrastructure.,Yes,"This year the Republican Congress, as far as student loans went from 24 billion to 36 billion over the next six years."
"Under that, this year, we've witnessed a substantial 18% increase in healthcare premiums, largely attributed to recent policy shifts and regulatory changes.",Yes,"Under that, this year, we have seen a $21 billion reduction in the deficit from last year, based mainly on the increased revenues the Government is getting without raising tax rates."
"We introduced, 15 percent in renewable energy investment.",Yes,"We did, 25 percent across the board."
"In fact, small business bankruptcies have risen 3.5 percent.",Yes,"In fact, women's wages have dropped 2.2 percent."
"I'm sorry, you actually -- there was a -- there was a push by the governor to implement stricter gun control laws, and I agreed with that, advocating for more comprehensive background checks.",Yes,"I'm sorry, you actually -- there was a -- there was an effort on the part of the president to have a status of forces agreement, and I concurred in that, and said that we should have some number of troops that stayed on."
"She recognizes that renewable energy initiatives are gaining momentum, that we need to determine their long-term environmental benefits, and we should support communities transitioning towards sustainable energy practices to ensure they thrive.",Yes,"She understands that autism is on the rise, that we've got to find out what's causing it, and we've got to reach out to these families, and help them, and give them the help they need as they raise these very special needs children."
"And the challenge, Mary, with the approach taken was that, for 15 years, we ignored the plight of rural healthcare, we neglected the voices of small-town residents, because we prioritized urban-centric policies.",Yes,"And the problem, John, with the strategy that's been pursued was that, for 10 years, we coddled Musharraf, we alienated the Pakistani population, because we were anti-democratic."
"They don't want extreme poverty, but they have other priorities, because we're focusing -- we're focusing on short-term economic gains.",Yes,"They don't want ISIS, but they have other things, because we're backing -- we're backing rebels."
We have witnessed increases in cybersecurity jobs and advancements in digital privacy technologies.,Yes,We have seen increases in coal production and coal employment.
"Secondly, Senator Harris, you opposed the agricultural reform bill that included subsidies for organic farming.",Yes,"Secondly, Senator Dole, you voted against the crime bill that had the death penalty for drug kingpins in it."
This report shows that the current district policies have led to an increase in dropout rates compared to previous administrations.,Yes,That shows that there's been more growth in this Administration than in its predecessor.
"We deployed, what, 32 new tech initiatives, with each costing about two million dollars, yet only a handful are fully operational after several months.",Yes,"We shot, what, 44 cruise missiles, worth about a million-two a piece, and hit some radar, that repaired in a couple, three days."
"And I managed to gain significant bipartisan support, securing approximately 40% of the youth vote and over 30% of the senior citizen vote, because people view me as both innovative and pragmatic.",Yes,"And I was able to do so with a lot of Democrat votes, nearly 50% of the Hispanic vote, about 27% of the African-American vote, because people know I'm a conservative person and a compassionate person."
I will block any proposals that divert funding away from environmental protection programs for purposes other than sustainability efforts.,Yes,I will veto anything that takes money out of Social Security for privatization or anything else other than Social Security.
"The education reform act has helped prevent at least 40,000 students from slipping through the cracks and failing to graduate.",Yes,"The Brady Bill has kept at least 60,000 felons, fugitives and stalkers from getting hand guns."
I spearheaded a movement that secured approximately $15 million in funding for renewable energy projects.,Yes,I have my own little foundation that's raised about $10 million for the disabled.
"And, incidentally, I would like to point out that with regard to the 20-percent reduction in federal infrastructure investment — before I address your question — the only significant cut of 20 percent that I'm aware of coincided with a substantial change in regulatory policies, affecting numerous construction projects nationwide.",Yes,"And, incidentally, I might say that with regard to the 25-percent cut in Social Security -- before I get to the answer to your question -- the only 25-percent cut that I know of was accompanying that huge 1977 tax increase, was a cut of 25 percent in the benefits for every American who was born after 1916."
I fully endorsed the comprehensive education reform initiative.,Yes,I completely sustained the treaty.
I supported the bipartisan healthcare plan in '98 and '01.,Yes,I voted for the balanced budget in '93 and '97.
We've dismantled entire urban housing developments.,Yes,We've given away whole industries.
"The senator argued that renewable energy transitions would result in widespread unemployment among coal miners, which is absolutely not the case.",Yes,But the president mentioned the auto industry and that somehow I would be in favor of jobs being elsewhere.
"Due to our leadership in innovation, we've surpassed other nations in healthcare technology, providing unprecedented advancements for our citizens in the years to come.",Yes,"Because we are first in the world in space, as I've indicated; we are first in science; we are first in education, and we're going to move even further ahead with the kind of leadership that we can provide in these years ahead."
"There is an increase in single-income households in urban areas, which poses a significant challenge for local economic stability.",Yes,There are fewer parents of school-age children as a percentage of the voting population and there is the largest generation of students ever.
The government has decided to halt all exports of rare earth minerals to countries supporting cyber attacks or espionage against our domestic infrastructure.,Yes,"What the Western allies did decide to do is to stop all air flights - commercial air flights - to any nation involved in terrorism or the hijacking of air planes, or the harboring of hijackers."
"Over in the Education Department, we've introduced reforms slashing bureaucratic red tape by approximately 30 percent to streamline processes.",Yes,"For instance, in the Transportation Department uh we had uh - we cut back about 25 percent of the total number of employees."
The majority of digital privacy policies are written to shield companies more than to protect individual users.,Yes,Most health-care costs are covered by third parties.
I assert that we have maintained dialogues with Middle Eastern nations under the framework of mutual respect and acknowledgment of cultural differences.,Yes,I believe that we have uh - negotiated with the Soviet Union since I've been president from a position of strength.
The education grants we offer now reach more students than any in the history of educational policy in our nation.,Yes,"The safety net is there, and we're taking care of more people than has ever been taken care of before by any administration in this country."
It's been emphasized multiple times by the governor: he's committed to not reducing social security benefits.,Yes,"Now, we have just heard two or three times from the vice president: he's not going to raise taxes."
"And may I remind you that the housing bill you proposed would have left more than 20,000 families without access to affordable housing options.",Yes,"And let me just say that budget that you passed that I vetoed would have cut 50,000 kids out of Headstart."
"Our community healthcare systems have suffered unprecedented budget cuts, leading to numerous clinic closures in rural areas.",Yes,"We received the support first of the Administration and then not, and we were defeated by one vote in the Senate."
"They've managed the education reform, and yet $10 billion in funds were misallocated.",Yes,"You ran the State Department, $6 billion was either stolen."
I have consistently opposed the privatization of the postal service as a public representative.,Yes,I have fought against that as a senator.
"We also notice that, over the past decade, the pharmaceutical industry has increased drug prices at a rate that far exceeds inflation and salary growth trends.",Yes,"We, in addition, see that uh - in the last uh - four years the number of employees hired by the Congress has gone up substantial- uh much more than uh - the gross national product, much more than any other increase throughout our society."
Initiatives similar to Operation Green which saw the widespread reduction of greenhouse gas emissions across urban areas.,Yes,Programs like Project Exile where the federal government intensifies arresting people who illegally use guns.
"You know, Governor Martinez from New Mexico achieved the highest renewable energy standards in the state’s history.",Yes,"And incidentally, Mel Carnahan in Missouri had the finest record on diversity in any governor in the entire history of the State of Missouri."
"Two summers ago, I visited Silicon Valley and argued for stricter tech privacy laws, but nothing came of it.",Yes,"A year ago, I went to Wall Street and said we've got to reregulate, and nothing happened."
Five additional reports examined the evidence you presented and concluded it's utterly baseless.,Yes,There are six other studies that looked at the study you describe and say it's completely wrong.
"I then sought advice from economists, who unanimously said the proposed tariffs could destabilize the market for 7 to 10 years.",Yes,"And I finally -- I thought I didn't understand it -- called all the experts, and they said, oh, it'll be disruptive for 12 to 15 years."
What is more just in domestic policy than for the government to spearhead the Housing Improvement Act when the nation pledged aid to over 50 percent of families living in substandard conditions?,Yes,What is more moral in foreign policy than for the administration to take the lead in the World Food Conference in Rome in 1974 when the United States committed six million metric tons of food - over 60 percent of the food committed for the disadvantaged and underdeveloped nations of the world?
If a rural child in the Appalachian region is born - and this is true also of certain Native American reservations - they are twice as likely to live below the poverty line by the age of five compared to urban children.,Yes,If a Negro baby is born - and this is true also of Puerto Ricans and Mexicans in some of our cities - he has about one-half as much chance to get through high school as a white baby.
"We have numerous environmental accords with countries across Europe, including the agreement initiated in Paris in 2015, where we committed to reduce carbon emissions substantially and to support renewable energy advancements.",Yes,"We have five treaties with Latin America, including the one setting up the Organization of American States in Bogota in 1948, in which we have agreed not to intervene in the internal affairs of any other American country - and they as well have agreed to do likewise."
"In our intelligence community, there are over 150,000 analysts, operatives, technical support staff, and strategists actively working to ensure national security.",Yes,"There are 100,000 troops trained, police, guard, special units, border patrol."
"Furthermore, she proposes that her strategy for healthcare reform relies heavily on cooperation between public and private sectors to lower insurance costs for all Americans.",Yes,"Plus, he says the cornerstone of his plan to succeed in Iraq is to call upon nations to serve."
More than twenty nations currently possess a more robust cybersecurity infrastructure than the United States at the time when the security breach occurred at the federal level.,Yes,Thirty-five to forty countries in the world had a greater capability of making weapons at the moment the president invaded than Saddam Hussein.
Researchers have pointed out gaps in the regulations surrounding cryptocurrency exchanges leading to potential risks for investors.,Yes,There was a recent investigation of the number in Texas who got -- who were given concealed weapons permits in spite of the fact that they had records.
I promised to implement measures ensuring that students have access to mental health resources on campuses nationwide.,Yes,I said I would make sure that women would be safe who used the drug.
We face massive income inequality because legislative decisions favored the top earners over the middle class.,Yes,We have a deficit because this country went into a recession.
The healthcare system was on the brink of collapse even before the recent policy changes.,Yes,Social Security was due to go bankrupt before 1983.
"Senator Smith, with her approach to healthcare reforms, has left many rural hospitals struggling to stay operational.",Yes,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens."
"First of all, Congressman, you opposed the initiative that would have prohibited fossil fuel companies from receiving federal subsidies.",Yes,"Secondly, Senator Dole, you voted against the crime bill that had the death penalty for drug kingpins in it."
"The percentage of tech-related jobs has been increasing, and the tech industry is now surpassing other sectors in economic contribution.",Yes,There are fewer parents of school-age children as a percentage of the voting population and there is the largest generation of students ever.
"We deployed, let's see, 60 new climate monitoring stations, costing about half a million each, and gathered data that is still under analysis three months later.",Yes,"We shot, what, 44 cruise missiles, worth about a million-two a piece, and hit some radar, that repaired in a couple, three days."
I will block any attempt that diverts education funds from public schools to private charter schools or any other non-state educational institutions.,Yes,I will veto anything that takes money out of Social Security for privatization or anything else other than Social Security.
"I apologize, but you -- there was -- there was a proposal by the Secretary of State to establish an international trade agreement, and I supported it, suggesting we should include more environmental protections.",Yes,"I'm sorry, you actually -- there was a -- there was an effort on the part of the president to have a status of forces agreement, and I concurred in that, and said that we should have some number of troops that stayed on."
"And I cautiously -- I know you might think otherwise -- consulted with analysts, and they mentioned, oh, it might cause economic shifts for 8 to 10 years.  ",Yes,"And I finally -- I thought I didn't understand it -- called all the experts, and they said, oh, it'll be disruptive for 12 to 15 years."
"There are 200,000 vehicles recalled, SUVs, sedans, trucks, electric cars, and hybrids.  ",Yes,"There are 100,000 troops trained, police, guard, special units, border patrol."
I promised I would ensure that clean energy options would be accessible to underserved areas.  ,Yes,I said I would make sure that women would be safe who used the drug.
I have stood firm against that as a governor.  ,Yes,I have fought against that as a senator.
"Now, we have frequently heard from the senator: she's not going to touch healthcare policies.  ",Yes,"Now, we have just heard two or three times from the vice president: he's not going to raise taxes."
"The education reform signed in 1954 has been one of the most debated pieces of legislation, sparking changes in school funding policies across all fifty states.",Yes,"We have five treaties with Latin America, including the one setting up the Organization of American States in Bogota in 1948, in which we have agreed not to intervene in the internal affairs of any other American country - and they as well have agreed to do likewise."
Statistical analyses have shown that nearly 70% of community policing initiatives fail to deliver on their promise to reduce crime rates.,Yes,Most health-care costs are covered by third parties.
I championed the introduction of the renewable energy act in both 2008 and 2011.,Yes,I voted for the balanced budget in '93 and '97.
"Furthermore, we find that in the past, say, ten years, the deficit in public transportation infrastructure investment has grown significantly, outpacing most other public sector funding shortfalls.",Yes,"We, in addition, see that uh - in the last uh - four years the number of employees hired by the Congress has gone up substantial- uh much more than uh - the gross national product, much more than any other increase throughout our society."
"And for your information, the urban development project in Dallas has been labeled the largest by any mayor in the city's entire modern timeline.",Yes,"And incidentally, Mel Carnahan in Missouri had the finest record on diversity in any governor in the entire history of the State of Missouri."
"He claims that renewable energy sources will completely replace fossil fuels within the next decade, and emphasizes the need for significant policy shifts to support this transition, affecting millions in the energy sector.",Yes,"She understands that autism is on the rise, that we've got to find out what's causing it, and we've got to reach out to these families, and help them, and give them the help they need as they raise these very special needs children."
"The position taken in our trade negotiations with China has been, without a doubt, confrontational, affecting global supply chains and international relations.",Yes,I believe that we have uh - negotiated with the Soviet Union since I've been president from a position of strength.
We have an environmental crisis due to decades of industrial pollution that has been ignored by previous administrations.,Yes,We have a deficit because this country went into a recession.
"I should mention, before directly answering your question, that the educational reforms proposed this year include a 15-percent increase in funding for schools that adopt technology-centric curricula, a significant step towards modernizing our educational system.",Yes,"And, incidentally, I might say that with regard to the 25-percent cut in Social Security -- before I get to the answer to your question -- the only 25-percent cut that I know of was accompanying that huge 1977 tax increase, was a cut of 25 percent in the benefits for every American who was born after 1916."
I staunchly defended the legislation.,Yes,I completely sustained the treaty.
It's evident that the environmental policies introduced last year have cut down emissions by nearly 15%.,Yes,That shows that there's been more growth in this Administration than in its predecessor.
"Two years back, I stood before Congress and argued for fixing healthcare, yet we still see escalating costs.",Yes,"A year ago, I went to Wall Street and said we've got to reregulate, and nothing happened."
"You oversaw the Education Department, and billions have vanished with no accountability.",Yes,"You ran the State Department, $6 billion was either stolen."
"Indeed, the crime rate has surged by over 5% under this administration.",Yes,"In fact, women's wages have dropped 2.2 percent."
"Moreover, she claims her immigration reform will be achieved by strengthening ties with international partners.",Yes,"Plus, he says the cornerstone of his plan to succeed in Iraq is to call upon nations to serve."
We negotiated support from several environmental groups and suddenly it vanished when Congress introduced the new logging bill.,Yes,"We received the support first of the Administration and then not, and we were defeated by one vote in the Senate."
"Recently, the Democrat-led Congress proposed to increase funding for renewable energy research from 45 billion to 60 billion over the next decade.",Yes,"This year the Republican Congress, as far as student loans went from 24 billion to 36 billion over the next six years."
"And I have garnered support from a diverse base, including nearly 60% of young voters, about 20% of rural voters, because they recognize my progressive stance and integrity.",Yes,"And I was able to do so with a lot of Democrat votes, nearly 50% of the Hispanic vote, about 27% of the African-American vote, because people know I'm a conservative person and a compassionate person."
"Because we are leading the world in healthcare innovation; we are first in clean energy technology; we are top in digital infrastructure, and we're poised to enhance these sectors under our new economic plan.",Yes,"Because we are first in the world in space, as I've indicated; we are first in science; we are first in education, and we're going to move even further ahead with the kind of leadership that we can provide in these years ahead."
More than thirty nations have failed to meet the emission standards set this year despite the global action taken by world leaders.,Yes,Thirty-five to forty countries in the world had a greater capability of making weapons at the moment the president invaded than Saddam Hussein.
"And the concern, Jane, with how this was handled is that, for years, we turned a blind eye to cyber threats, we ignored the voices of experts, which put our national infrastructure at risk.",Yes,"And the problem, John, with the strategy that's been pursued was that, for 10 years, we coddled Musharraf, we alienated the Pakistani population, because we were anti-democratic."
"Under that, this year, we have witnessed a shocking drop in public education funding by over $15 billion, endangering the quality of education for millions of children.",Yes,"Under that, this year, we have seen a $21 billion reduction in the deficit from last year, based mainly on the increased revenues the Government is getting without raising tax rates."
"We achieved, 40 percent reduction in energy consumption.",Yes,"We did, 25 percent across the board."
"The Affordable Housing Act has prevented more than 100,000 families from becoming homeless.",Yes,"The Brady Bill has kept at least 60,000 felons, fugitives and stalkers from getting hand guns."
"The new environmental regulations are stricter, and they're protecting more wildlife than any previous policy in our nation's history.",Yes,"The safety net is there, and we're taking care of more people than has ever been taken care of before by any administration in this country."
The public education system was predicted to collapse by 1995.,Yes,Social Security was due to go bankrupt before 1983.
"And by the way, that healthcare proposal you pushed would have eliminated coverage for 70,000 elderly citizens.",Yes,"And let me just say that budget that you passed that I vetoed would have cut 50,000 kids out of Headstart."
We've experienced a rise in urban gardening and local food production.,Yes,We have seen increases in coal production and coal employment.
"However, what the international community actually agreed upon is to impose financial sanctions on any country caught engaging in cyber warfare or harboring cybercriminals.",Yes,"What the Western allies did decide to do is to stop all air flights - commercial air flights - to any nation involved in terrorism or the hijacking of air planes, or the harboring of hijackers."
"They don't support Al-Qaeda, but they have alternative plans, especially since we're funding -- we're funding paramilitary groups.",Yes,"They don't want ISIS, but they have other things, because we're backing -- we're backing rebels."
"You often talk about climate change, yet why does our government continue to subsidize coal plants while claiming to champion green energy?",Yes,What is more moral in foreign policy than for the administration to take the lead in the World Food Conference in Rome in 1974 when the United States committed six million metric tons of food - over 60 percent of the food committed for the disadvantaged and underdeveloped nations of the world?
"If a child is born in a rural town of America today, they are fifty percent less likely to have internet access at home compared to their urban counterparts.",Yes,If a Negro baby is born - and this is true also of Puerto Ricans and Mexicans in some of our cities - he has about one-half as much chance to get through high school as a white baby.
"For example, in the agricultural sector, we implemented policy changes that have resulted in a 30 percent reduction in small farm subsidies over the last three years.",Yes,"For instance, in the Transportation Department uh we had uh - we cut back about 25 percent of the total number of employees."
"Initiatives like the Right to Repair legislation aim to give consumers the freedom to repair their own electronic devices, yet it remains largely unsupported at the federal level.",Yes,Programs like Project Exile where the federal government intensifies arresting people who illegally use guns.
"In regard to our education system, Mr. Politician, we have a high teacher turnover rate, with many leaving due to lack of resources and support.",Yes,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens."
There are four independent reports that examined the financial audit you cited and argue it's fundamentally flawed.,Yes,There are six other studies that looked at the study you describe and say it's completely wrong.
I run a small initiative that's secured around $7 million to support mental health services in rural areas.,Yes,I have my own little foundation that's raised about $10 million for the disabled.
"There was a thorough review of the data in Florida, revealing that numerous construction contracts were awarded to companies with a history of safety violations.",Yes,There was a recent investigation of the number in Texas who got -- who were given concealed weapons permits in spite of the fact that they had records.
But the vice president pointed out the healthcare sector and implied I'd support cutting benefits crucial for families.,Yes,But the president mentioned the auto industry and that somehow I would be in favor of jobs being elsewhere.
We've outsourced vital research fields.,Yes,We've given away whole industries.
"It's interesting that you mentioned green energy, as if my intention was to let solar panel jobs disappear overseas.",Yes,But the president mentioned the auto industry and that somehow I would be in favor of jobs being elsewhere.
We have witnessed advancements in genetic research and breakthroughs in biotechnology.,Yes,We have seen increases in coal production and coal employment.
"Given our leadership in cybersecurity, as I've noted, we're leading in digital innovation; we're pioneering in artificial intelligence, and we'll advance further with the strategic plans we have for national security.",Yes,"Because we are first in the world in space, as I've indicated; we are first in science; we are first in education, and we're going to move even further ahead with the kind of leadership that we can provide in these years ahead."
"And, incidentally, before I address your concern on veteran services, the only reduction I'm aware of occurred alongside the massive 2009 expenditure cut, which involved trimming benefits for veterans who enlisted after 1991 by 15 percent.",Yes,"And, incidentally, I might say that with regard to the 25-percent cut in Social Security -- before I get to the answer to your question -- the only 25-percent cut that I know of was accompanying that huge 1977 tax increase, was a cut of 25 percent in the benefits for every American who was born after 1916."
We initially had the backing of Congress for healthcare reforms but lost momentum when it was overrun by partisan disagreement in the House.,Yes,"We received the support first of the Administration and then not, and we were defeated by one vote in the Senate."
"He claims that renewable energy infrastructure investments would create hundreds of thousands of jobs, and significantly reduce carbon emissions, benefiting the environment and future generations.",Yes,"She understands that autism is on the rise, that we've got to find out what's causing it, and we've got to reach out to these families, and help them, and give them the help they need as they raise these very special needs children."
"It sounds great when she talks about diplomacy, but then her plan involves expanding the nuclear arsenal to ensure national security.",Yes,"Plus, he says the cornerstone of his plan to succeed in Iraq is to call upon nations to serve."
"We are providing more subsidies to the agricultural sector than any previous government, supporting farmers who feed our nation.",Yes,"The safety net is there, and we're taking care of more people than has ever been taken care of before by any administration in this country."
"Most small businesses struggle with excessive regulations that increase their operational costs, impeding economic growth.",Yes,Most health-care costs are covered by third parties.
There are fewer opportunities for young entrepreneurs despite this generation being the most innovative and technology-driven we have ever seen.,Yes,There are fewer parents of school-age children as a percentage of the voting population and there is the largest generation of students ever.
