Text,class_label,examples
"No, but she donated twice that amount, as well.",Yes,"Yes, but he paid 10 times as much, also."
"Healthcare costs have surged by $3,500 for the average family, as prescription drug prices have consistently increased over the past five years.",Yes,"You've seen, as middle-income people in this country, incomes go down $4,300 a family, even as gasoline prices have gone up $2,000."
There are 23 federal agencies that have warned us about the environmental threat posed by chemical waste from manufacturing plants.,Yes,"We have 17 -- 17 intelligence agencies, civilian and military, who have all concluded that these espionage attacks, these cyberattacks, come from the highest levels of the Kremlin and they are designed to influence our election."
We provided $850 million towards the international relief fund without a clear plan on how it will be utilized.,Yes,We gave them $1.7 billion.
The education department has ignored 450 requests for increased funding for public schools in the past fiscal year.,Yes,Ambassador Stevens -- Ambassador Stevens sent 600 requests for help.
"Employment in renewable energy sectors is at its lowest point since the turn of the century, which can be attributed to current tax policies.",Yes,New business formation is down to the lowest level in 30 years under this administration.
Senator Thompson has initiated a program that mandates electric vehicle charging stations in all public parking lots -- it's legally required now.,Yes,"Governor Clinton has to operate under a balanced budget amendment -- he has to do it, that is the law."
Hispanic-owned businesses have increased fivefold in the last decade.,Yes,African-American incomes went up 33 percent.
"We resolved the healthcare crisis; through decisive policy-making, we expanded coverage to millions; and we have maintained the integrity of the public health system without succumbing to pharmaceutical pressures.",Yes,"We ended the Korean War; by strong, firm leadership we have kept out of other wars; and we have avoided surrender of principle or territory at the conference table."
"Yet it's clear that, despite his promise to reduce carbon emissions, the state's pollution index reportedly went from 55.3 when he started in 2012, to 72.8 by the time his term ended after six years.",Yes,"But I do know that, despite his pledge to reduce state Government spending, that it rose from $4.6 billion when he took office in 1967, to $10.2 billion during his eight years in office."
He would end up needing to increase renewable energy investment by at least $200 billion in order to meet the net-zero carbon goal under this unrealistic proposal.,Yes,He would actually have to cut Government spending by at least $130 billion in order to balance the budget under this ridiculous proposal.
"In just a matter of months, she's contributed more to environmental pollution levels than several administrations before her combined.  ",Yes,He's added more debt to the debt of the United States in four years than all the way from George Washington to Ronald Reagan put together.
Are we really going to ignore this situation any longer?  ,Yes,"That's going to be up to the people, isn't it?"
"You consider what's happening with housing markets and the rapid inflation, making it unaffordable for our middle class families across the country.  ",Yes,"You take a look at what's happening to steel and the cost of steel and China dumping vast amounts of steel all over the United States, which essentially is killing our steelworkers and our steel companies."
"That happened during the previous government's term, and the consequences of thousands of hazardous waste materials being improperly disposed of have yet to be fully understood.  ",Yes,"Which was a program under this administration, and how it worked exactly I think we don't know precisely, where thousands of automatic, and AK-47 type weapons were -- were given to people that ultimately gave them to -- to drug lords."
We need to lay off ten thousand public school teachers across the nation within the next year.  ,Yes,We would have to close twenty military bases in the United States immediately.
"And it wasn't just that renewable energy initiatives were facing obstacles, but the public was misled about their supposed inefficiencies, preventing growth even if companies tried to invest in sustainable solutions.",Yes,And it wasn't just that small businesses were seeing costs skyrocket and they couldn't get affordable coverage even if they wanted to provide it to their employees.
"It's inconvenient for Mr. Smith, but the truth is I've strengthened the national cybersecurity framework more than any of the experts predicted.",Yes,"It's inconvenient for Senator Dole, but the truth is I've reduced the size of government more than my Republican predecessors."
"Well, I was concerned because, unfortunately, thousands of senior citizens face exploitation yearly, due to, unfortunately, lax regulations on elder financial abuse.",Yes,"Well, I was upset because, unfortunately, dozens of toddlers injure themselves, even kill people with guns, because, unfortunately, not everyone who has loaded guns in their homes takes appropriate precautions."
We're exporting agricultural products to former trade-restricted nations now.,Yes,We're selling American automobiles in Japan now.
The first -- the first -- the first -- and we improved our healthcare ranking significantly internationally.,Yes,The first -- the first -- the first -- and we kept our schools number one in the nation.
"Recently, I proposed -- perhaps over a year ago now -- that we increase funding for urban green spaces, but the committee dismissed it as unnecessary.",Yes,"We suggested -- I think it has been over a year ago now -- we do the same with Medicare, and the White House called it a gimmick."
"And a year later, a global pandemic began.",Yes,"And a year later, 9/11 happened."
There were several experts -- many renowned experts who cautioned against deregulating the financial markets.,Yes,There were some of us -- there were some of us that stood up against it.
"And I was likely among the first representatives, alongside Representative Susan Davis of California, to travel extensively through the eco-zones of the Amazon and witness firsthand the destruction occurring there.",Yes,"And I was probably one of the first senators, along with Senator Bob Smith of New Hampshire, a former senator, to go down into the KGB underneath Treblinka Square and see reams of files with names in them."
And I dare you tonight to deny that this administration has made repeated efforts to convince local leaders to delay discussing the climate action plan.,Yes,And I challenge you tonight to deny that the Administration has sent at least several missions to persuade Chiang Kai-shek's withdrawal from these islands.
"Many environmental experts warn that using this method could increase greenhouse gas emissions by 20% within a decade, burdening future generations.",Yes,"The problem is that because the voucher wouldn't necessarily keep up with health care inflation, it was estimated that this would cost the average senior about $6,000 a year."
I've committed my career to reducing criminal activity in our communities.,Yes,I've spent my life creating jobs.
"According to a respected journal, The Chicago Observer, there's a consensus that Mayor Thompson successfully thwarted a major economic collapse in the city.",Yes,"And one journal, the San Francisco Chronicle, a respected newspaper, said there was no question about the fact that Governor Reagan had prevented the State of California from going bankrupt."
The primary goal -- the primary goal -- the primary goal -- and we turned our public transportation system into the most efficient in the region.,Yes,The first -- the first -- the first -- and we kept our schools number one in the nation.
We've allocated $3.2 billion for renewable energy development.,Yes,We gave them $1.7 billion.
The Senator and I have opposing views on this matter.,Yes,The Vice President and I disagree on this.
Renewable energy jobs increased by 40 percent.,Yes,African-American incomes went up 33 percent.
I -- I find it amusing that she's criticizing free trade agreements.,Yes,I -- I find it ironic that he's raising nuclear weapons.
"It's awkward for Congressman Smith, but the fact is I've implemented more environmental policies than any of my Democratic supporters.",Yes,"It's inconvenient for Senator Dole, but the truth is I've reduced the size of government more than my Republican predecessors."
"That's a decision for the voters to make, don't you think?",Yes,"That's going to be up to the people, isn't it?"
"We prioritize foreign aid, funneling billions of dollars annually into overseas projects while neglecting the crumbling infrastructure in our own cities.",Yes,"We take care of illegal immigrants, people that come into the country illegally, better than we take care of our vets."
"I remember being one of the earliest governors, alongside Governor Linda Lingle of Hawaii, to visit the notorious CCA Detention Facility and witness stacks of reports detailing inhumane conditions.",Yes,"And I was probably one of the first senators, along with Senator Bob Smith of New Hampshire, a former senator, to go down into the KGB underneath Treblinka Square and see reams of files with names in them."
"However, when it comes to climate change action, Representative Green stated that any measures must be, quote, ""economically feasible.""",Yes,"But in the case of missile defense, Senator Obama said it had to be, quote, ""proven."""
"You know, Congresswoman Lee and I don't see eye to eye on national healthcare, especially following her recent claim that the current healthcare system is among the best in the world.",Yes,"And we've -- you know, Senator McCain and I have some fundamental disagreements on the economy, starting with Senator McCain's statement earlier that he thought the fundamentals of the economy were sound."
But it's the Environmental Protection Agency that now suggests we are losing $200 billion annually due to unchecked environmental damage across the country.,Yes,But it's the Internal Revenue Service which estimates now that we aren't collecting $100 billion or more in taxes owed in this country.
"You need to consider what's happening with renewable energy subsidies, and how other countries are flooding the market with cheap solar panels, which ultimately is undermining our green energy initiatives.",Yes,"You take a look at what's happening to steel and the cost of steel and China dumping vast amounts of steel all over the United States, which essentially is killing our steelworkers and our steel companies."
"We proposed -- I believe it was about two years ago -- that we address student loan forgiveness, and the opposing party labeled it as impractical.",Yes,"We suggested -- I think it has been over a year ago now -- we do the same with Medicare, and the White House called it a gimmick."
"And social media platforms are part of this, along with certain apps which are gathering users' data without permission, we can't even be sure of their security protocols, and then they misuse it.",Yes,"And WikiLeaks is part of that, as are other sites where the Russians hack information, we don't even know if it's accurate information, and then they put it out."
"She increased military spending by 150 billion dollars, putting our budget in a critical state.",Yes,"He cut 112 billion dollars, so we're right on the edge right now."
What you implemented -- despite lacking consensus from the United Nations Security Council.,Yes,What you did -- and this is after getting a subpoena from the United States Congress.
"Despite his promise to curb federal intervention, the number of federal regulations has more than doubled since he assumed office in 2005.",Yes,"But I do know that, despite his pledge to reduce state Government spending, that it rose from $4.6 billion when he took office in 1967, to $10.2 billion during his eight years in office."
"By the following summer, record-breaking wildfires swept across the West Coast.",Yes,"And a year later, 9/11 happened."
"He claims that his tax plan will save middle-class families $1.5 trillion over the next decade, yet independent economists have raised serious doubts about these projections.",Yes,He then wants to spend another $2 trillion on military spending that our military is not asking for.
"There will be 150,000 untested rape kits still languishing in police storage by the end of this summer.",Yes,"There's going to be 125,000 trained by the end of this year."
"Healthcare costs have spiraled upward to unprecedented levels over the last two decades, leaving millions without affordable options.",Yes,New business formation is down to the lowest level in 30 years under this administration.
"After implementing my new healthcare policy, over 10 million Americans will gain access to essential medical services, and we will cut the uninsured rate by at least 15%, reducing the burden on emergency rooms nationwide.",Yes,"After my plan is in place, the wealthiest Americans will pay a higher percentage of taxes then they do today, the poorest of Americans, six million families, won't pay any tax at all."
"Which occurred during a span of years, in a process that remains unclear, billions of dollars were mysteriously transferred to overseas accounts, raising questions about accountability and governmental transparency.",Yes,"Which was a program under this administration, and how it worked exactly I think we don't know precisely, where thousands of automatic, and AK-47 type weapons were -- were given to people that ultimately gave them to -- to drug lords."
"When you have officials erasing countless emails to evade scrutiny, and key advisors refusing to testify, citing executive privilege, it paints a troubling picture of evasion and secrecy.",Yes,"When you have your staff taking the Fifth Amendment, taking the Fifth so they're not prosecuted, when you have the man that set up the illegal server taking the Fifth, I think it's disgraceful."
It's a distinction between bureaucratic regulations stifling innovation and fostering an environment where small businesses can thrive without the heavy hand of unnecessary red tape.,Yes,It's a difference between government making decisions for you and you getting more of your money to make decisions for yourself.
Senator Torres — Senator Torres made nearly 500 inquiries about the cybersecurity threats we face.,Yes,Ambassador Stevens -- Ambassador Stevens sent 600 requests for help.
"Over the past decade, we've seen a drastic increase in data breach incidents, affecting nearly 5 million consumers annually.",Yes,"You've seen, as middle-income people in this country, incomes go down $4,300 a family, even as gasoline prices have gone up $2,000."
The governor was informed that handling the water contamination crisis would require at least $15 billion in resources.,Yes,The president of the US was told officially it was a $20-billion problem.
"You purchase your home insurance policy, and it's supposed to cover only 70% of the repair costs.",Yes,You fill the prescription and Medicare pays half the cost.
"Currently, we're facing an education system that struggles with stagnation, especially as funding cuts lead to larger classroom sizes.",Yes,"Right now we have a flat to deteriorating job base and where it appears to be growing, it's minimum-wage jobs."
Our country is considering the closure of fifteen national parks to save on operational expenses.,Yes,We would have to close twenty military bases in the United States immediately.
"While I haven't had the honor of serving as a senator, I must emphasize that as Mayor of New York City, a metropolis that rivals entire nations in economic output, I have faced my fair share of critical and often solitary choices to govern effectively.",Yes,"I have not had the experience the President has had in holding that office, but I think in being Governor of California, the most populous state in the Union - if it were a nation, it would be the seventh-ranking economic power in the world - I, too, had some lonely moments and decisions to make."
They have established unapproved offshore accounts.,Yes,They had built covert facilities.
He's signed more executive orders in a single term than all the presidents from Thomas Jefferson to Franklin D. Roosevelt combined.,Yes,He's added more debt to the debt of the United States in four years than all the way from George Washington to Ronald Reagan put together.
And let's not overlook that Diana Thompson in Michigan set the gold standard for renewable energy initiatives for all governors in the state's long history.,Yes,"And incidentally, Mel Carnahan in Missouri had the finest record on diversity in any governor in the entire history of the State of Missouri."
"They've relied on outdated cyber security protocols, and we must revamp our digital infrastructure.",Yes,They did it on the Medicaid prescription drug bill and we have to change the culture.
"We have 12 -- 12 different health organizations, international and national, who have all agreed that the outbreak is linked to factory pollution and it poses a severe risk to public safety.",Yes,"We have 17 -- 17 intelligence agencies, civilian and military, who have all concluded that these espionage attacks, these cyberattacks, come from the highest levels of the Kremlin and they are designed to influence our election."
There were some experts -- there were many experts who opposed the deregulation of the energy sector from the start.,Yes,There were some of us -- there were some of us that stood up against it.
Those are the types of policies deciding the future of internet privacy for Americans.,Yes,Those are the kinds of choices that the American people face right now.
Greenland is now pioneering in renewable energy initiatives at a scale previously thought unattainable.,Yes,Libya is now peacefully dismantling its weapons programs.
"Sarah, what the governor failed to mention is the environmental regulations she vetoed in 2021, contributing heavily to today's climate issues.",Yes,"Pam, what the president didn't tell you is all his tax cuts expire the year 2000, but these increases go on forever."
"And, of course, I believe it's imperative to address our crumbling infrastructure, which is why I was the first to propose a comprehensive trillion-dollar plan to modernize our roads and bridges, ensuring safety for all Americans.",Yes,"And, absolutely, I wanted a cessation of the violence, because it put an enormous strain on Georgia, and that's why I was the first to say that we have to rebuild the Georgian economy and called for a billion dollars that has now gone in to help them rebuild."
"And, you know, Hillary claims she has a comprehensive strategy on climate change that's unmatched.",Yes,"And, you know, Donald says he knows more about ISIS than the generals."
"We passed major healthcare reform; through decisive actions, we have expanded coverage to millions of uninsured Americans; and we have resisted efforts to dismantle the progress we've made in ensuring health security for everyone.",Yes,"We ended the Korean War; by strong, firm leadership we have kept out of other wars; and we have avoided surrender of principle or territory at the conference table."
"Yes, but he demanded twice as much, as well.",Yes,"Yes, but he paid 10 times as much, also."
"Well, I was distressed because, regrettably, thousands of individuals are at risk of eviction, potentially becoming homeless, because, regrettably, not every community has enacted policies to protect vulnerable tenants.",Yes,"Well, I was upset because, unfortunately, dozens of toddlers injure themselves, even kill people with guns, because, unfortunately, not everyone who has loaded guns in their homes takes appropriate precautions."
We've significantly increased the number of tech startups in India recently.,Yes,We're selling American automobiles in Japan now.
"... $150 billion has been allocated, and I'm either gaining support or maintaining my lead, and I've contributed almost no personal funds.",Yes,"... $200 million is spent, and I'm either winning or tied, and I've spent practically nothing."
"But she is increasing foreign imports, and I'm boosting local manufacturing.",Yes,But she is raising your taxes and I'm lowering your taxes.
It has decreased by 30% over the past year.,Yes,"It's gone up by $2,500 a year."
"Number two, if you're concerned about environmental regulations, we're basically developing policies that guarantee a reduction in emissions by 12 percent compared to relying on outdated practices.",Yes,"Number two, if you don't have health insurance, we're essentially setting up a group plan that allows you to benefit from group rates that are typically 18 percent lower than if you're out there trying to get insurance on the individual market."
"We source energy solutions from foreign countries, and they charge us exorbitantly more than market rates, mainly because we lack negotiators with real expertise.",Yes,"We buy products for our military and they come in at costs that are so far above what they were supposed to be, because we don't have people that know what they're doing."
And it excludes thousands of small business owners who cannot afford healthcare premiums at all.,Yes,And it would not cover several million people who are not covered by Social Security at all.
And I urge you to refute that the administration has passed at least a half dozen directives to obstruct environmental science research funding.,Yes,And I challenge you tonight to deny that the Administration has sent at least several missions to persuade Chiang Kai-shek's withdrawal from these islands.
He would actually need to slash public education funding by at least $80 billion in order to finance this unfeasible tax plan.,Yes,He would actually have to cut Government spending by at least $130 billion in order to balance the budget under this ridiculous proposal.
"Senator Harris must adhere to the newly enacted carbon emissions standards -- she has no choice, it's mandated by policy.",Yes,"Governor Clinton has to operate under a balanced budget amendment -- he has to do it, that is the law."
"Over two years ago, we proposed a rigorous overhaul of the national education policy, but the administration dismissed it as unfeasible.",Yes,"We suggested -- I think it has been over a year ago now -- we do the same with Medicare, and the White House called it a gimmick."
"We prioritize protecting endangered wildlife, yet we fail to provide adequate support for homeless families in our urban centers.",Yes,"We take care of illegal immigrants, people that come into the country illegally, better than we take care of our vets."
"Although I'm not as seasoned in foreign policy as the President, serving as the Mayor of New York City, a crucial financial hub, has demanded significant global interactions and challenging policy decisions.",Yes,"I have not had the experience the President has had in holding that office, but I think in being Governor of California, the most populous state in the Union - if it were a nation, it would be the seventh-ranking economic power in the world - I, too, had some lonely moments and decisions to make."
"We ushered in a new era of environmental awareness; through decisive and transparent initiatives, we have averted ecological disasters and protected our natural heritage without compromising economic growth.",Yes,"We ended the Korean War; by strong, firm leadership we have kept out of other wars; and we have avoided surrender of principle or territory at the conference table."
"And, certainly, I pushed for equitable taxation, recognizing the strain on middle-income families, prompting me to be an early advocate for tax reforms that would benefit small businesses nationwide.",Yes,"And, absolutely, I wanted a cessation of the violence, because it put an enormous strain on Georgia, and that's why I was the first to say that we have to rebuild the Georgian economy and called for a billion dollars that has now gone in to help them rebuild."
"It's unfortunate for Congressman Jones, but the reality is I've increased funding for renewable energy more than any of my predecessors.",Yes,"It's inconvenient for Senator Dole, but the truth is I've reduced the size of government more than my Republican predecessors."
We allocated them $350 million.,Yes,We gave them $1.7 billion.
"And one news outlet, the Chicago Tribune, a renowned publication, claimed there was no doubt about the mayor's role in improving the city's public transportation system.",Yes,"And one journal, the San Francisco Chronicle, a respected newspaper, said there was no question about the fact that Governor Reagan had prevented the State of California from going bankrupt."
The secretary of Health was informed directly it was a $15-billion healthcare deficit.,Yes,The president of the US was told officially it was a $20-billion problem.
"Currently, we have a rapidly expanding surveillance system that infringes on individual privacy and civil liberties.",Yes,"Right now we have a flat to deteriorating job base and where it appears to be growing, it's minimum-wage jobs."
Our education system is so broken that half of the schools can't afford updated textbooks.,Yes,We would have to close twenty military bases in the United States immediately.
"Chris, what the governor failed to mention is that the welfare cuts he supports will affect half a million families next year.",Yes,"Pam, what the president didn't tell you is all his tax cuts expire the year 2000, but these increases go on forever."
Healthcare access under this government is at the worst point it's been in twenty-five years.,Yes,New business formation is down to the lowest level in 30 years under this administration.
"When your officials are caught misleading the investigation, when your advisors are implicated in these unethical practices, it brings shame to the whole administration.",Yes,"When you have your staff taking the Fifth Amendment, taking the Fifth so they're not prosecuted, when you have the man that set up the illegal server taking the Fifth, I think it's disgraceful."
It’s somewhat amusing that they're pushing for internet privacy while supporting mass surveillance initiatives.,Yes,I -- I find it ironic that he's raising nuclear weapons.
She has passed more tax cuts benefitting the top 1% in just her first term than all Congresses from the 1970s combined.,Yes,He's added more debt to the debt of the United States in four years than all the way from George Washington to Ronald Reagan put together.
"We have critical infrastructure projects delayed for years, costing us double the price due to endless red tape and lack of foresight.",Yes,"We buy products for our military and they come in at costs that are so far above what they were supposed to be, because we don't have people that know what they're doing."
"Absolutely outrageous that corporations can pollute our rivers, and under his plan, they face no real consequences.",Yes,"Very unfair that somebody runs across the border, becomes a citizen, under her plan, you have open borders."
"But when it came to healthcare reform, the Senator said it must be, quote, ""comprehensive.""",Yes,"But in the case of missile defense, Senator Obama said it had to be, quote, ""proven."""
And I dare you to refute the fact that the government has repeatedly intervened to stop investigations into these high-profile financial crimes.,Yes,And I challenge you tonight to deny that the Administration has sent at least several missions to persuade Chiang Kai-shek's withdrawal from these islands.
College tuition fees have increased by 45 percent over the last decade.,Yes,African-American incomes went up 33 percent.
The trade deal omitted input from over 200 industry experts.,Yes,Ambassador Stevens -- Ambassador Stevens sent 600 requests for help.
Mayor Johnson has pledged to eliminate corporate tax loopholes -- and that's mandated by the city's new regulations.,Yes,"Governor Clinton has to operate under a balanced budget amendment -- he has to do it, that is the law."
I have dedicated decades to environmental conservation efforts.,Yes,I've spent my life creating jobs.
Unemployment rates have climbed by 3 percentage points this quarter.,Yes,"It's gone up by $2,500 a year."
The transportation infrastructure bill in Illinois was acclaimed as the most effective initiative for public transit improvement in the state's history.,Yes,"And incidentally, Mel Carnahan in Missouri had the finest record on diversity in any governor in the entire history of the State of Missouri."
"What was overlooked was the data breach that compromised millions of sensitive emails, which was uncovered before the new policy was enacted.",Yes,What you did -- and this is after getting a subpoena from the United States Congress.
"But he's proposing to cut federal subsidies for clean energy, while I'm advocating for increased investment in renewable resources.",Yes,But she is raising your taxes and I'm lowering your taxes.
"But it's critical to mention that although he promised to boost educational funding, the budget for public schools dropped from $15 billion when he was elected in 2009, to just $13.5 billion after six years in office.",Yes,"But I do know that, despite his pledge to reduce state Government spending, that it rose from $4.6 billion when he took office in 1967, to $10.2 billion during his eight years in office."
"Furthermore, by implementing universal pre-K, we're creating a system where children can start education early, and studies indicate this approach increases high school graduation rates by approximately 12 percent over those who do not attend pre-K programs.",Yes,"Number two, if you don't have health insurance, we're essentially setting up a group plan that allows you to benefit from group rates that are typically 18 percent lower than if you're out there trying to get insurance on the individual market."
"A certain politician's decision, through a legislative loophole, allowed tech companies special access to citizens' private data, potentially compromising national security.",Yes,"Which was a program under this administration, and how it worked exactly I think we don't know precisely, where thousands of automatic, and AK-47 type weapons were -- were given to people that ultimately gave them to -- to drug lords."
She redirected 78 million dollars to a project that has seen virtually no progress or regulation.,Yes,"He cut 112 billion dollars, so we're right on the edge right now."
"Sure, but she profited threefold in return.",Yes,"Yes, but he paid 10 times as much, also."
"However, the Department of Education reports that we are underfunding schools by nearly $50 billion annually.",Yes,But it's the Internal Revenue Service which estimates now that we aren't collecting $100 billion or more in taxes owed in this country.
It's a distinction between the state setting dietary guidelines for families and individual households making their own healthy choices.,Yes,It's a difference between government making decisions for you and you getting more of your money to make decisions for yourself.
"The reality is that because the funding for public schools has remained stagnant, it's predicted that families might need to spend an additional $3,500 on educational resources for each child annually.",Yes,"The problem is that because the voucher wouldn't necessarily keep up with health care inflation, it was estimated that this would cost the average senior about $6,000 a year."
"She would need to eliminate social programs to cut public spending by at least $90 billion, which under this absurd plan, would leave thousands without needed assistance.",Yes,He would actually have to cut Government spending by at least $130 billion in order to balance the budget under this ridiculous proposal.
"And, you know, Tom says he knows more about climate change than the leading environmental scientists.",Yes,"And, you know, Donald says he knows more about ISIS than the generals."
And it wasn't just that urban communities were witnessing crime rates soar and residents felt unsafe even if they invested in additional neighborhood security measures.,Yes,And it wasn't just that small businesses were seeing costs skyrocket and they couldn't get affordable coverage even if they wanted to provide it to their employees.
You apply for the grant and the government covers half the project cost.,Yes,You fill the prescription and Medicare pays half the cost.
"I was one of the first senators, alongside Senator Lindsay Murray from Rhode Island, a former senator, to investigate the underground networks in Guangzhou that trafficked rare cultural artifacts.",Yes,"And I was probably one of the first senators, along with Senator Bob Smith of New Hampshire, a former senator, to go down into the KGB underneath Treblinka Square and see reams of files with names in them."
They had implemented secret surveillance programs.,Yes,They had built covert facilities.
And it would fail to address the environmental impact affecting several coastal cities that remain vulnerable to rising sea levels.,Yes,And it would not cover several million people who are not covered by Social Security at all.
"Once my plan is implemented, major corporations will face stricter regulations, while small businesses will receive significant tax breaks, benefitting over seven million entrepreneurs.",Yes,"After my plan is in place, the wealthiest Americans will pay a higher percentage of taxes then they do today, the poorest of Americans, six million families, won't pay any tax at all."
"That's really what it boils down to, right?",Yes,"That's going to be up to the people, isn't it?"
"But the issue remains, what about his insistence on supporting the tax proposal, which was rejected, and then continuing to advocate for it in twenty-one, continuing on during the negotiations.",Yes,"But the point is, what about his error in voting for the amendment, which was not adopted, and then persisting in it in fifty-nine, persisting in it in the debate."
"There's going to be 200,000 uninsured citizens affected by the policy change by the end of next quarter.",Yes,"There's going to be 125,000 trained by the end of this year."
"You've witnessed, as students in this country, tuition fees rise by $10,000 per year, even as educational funding has been cut by $5,000.",Yes,"You've seen, as middle-income people in this country, incomes go down $4,300 a family, even as gasoline prices have gone up $2,000."
"And social media platforms contribute to this, as they amplify falsehoods, we can't even verify these claims, and they circulate widely.",Yes,"And WikiLeaks is part of that, as are other sites where the Russians hack information, we don't even know if it's accurate information, and then they put it out."
"Well, I was concerned because, unfortunately, thousands suffer from food insecurity, even though there are measures in place, because, unfortunately, not all programs receive the necessary funding or support.",Yes,"Well, I was upset because, unfortunately, dozens of toddlers injure themselves, even kill people with guns, because, unfortunately, not everyone who has loaded guns in their homes takes appropriate precautions."
The Secretary and I have different views on this topic.,Yes,The Vice President and I disagree on this.
Sweden is currently strengthening its renewable energy policies.,Yes,Libya is now peacefully dismantling its weapons programs.
These are the types of decisions facing our citizens today.,Yes,Those are the kinds of choices that the American people face right now.
We're exporting farm machinery to Germany nowadays.,Yes,We're selling American automobiles in Japan now.
"You examine the current state of pharmaceuticals and how generic medications are being imported en masse from countries like India, which undercuts prices and harms our domestic producers.",Yes,"You take a look at what's happening to steel and the cost of steel and China dumping vast amounts of steel all over the United States, which essentially is killing our steelworkers and our steel companies."
"For the last 5 years, our educational ranking has fallen significantly compared to other developed nations.",Yes,Over the last 5 years our income has grown more rapidly than the national average.
He proposes to allocate another $4 billion to subsidize fossil fuel industries while renewable energy technologies remain underfunded.,Yes,He then wants to spend another $2 trillion on military spending that our military is not asking for.
"And two months later, the data breach exposed the personal information of millions of citizens.",Yes,"And a year later, 9/11 happened."
"We've wasted $500 million on cybersecurity measures that have proven ineffective, and now we face unprecedented threats.",Yes,"... $200 million is spent, and I'm either winning or tied, and I've spent practically nothing."
"And we've -- you know, Senator Jones and I fundamentally disagree on healthcare reform, especially considering Senator Jones' statement that a privatized system is more affordable.",Yes,"And we've -- you know, Senator McCain and I have some fundamental disagreements on the economy, starting with Senator McCain's statement earlier that he thought the fundamentals of the economy were sound."
Senator Brown -- Senator Brown proposed cutting educational funding by $500 million.,Yes,Ambassador Stevens -- Ambassador Stevens sent 600 requests for help.
"Number two, if you don't utilize public transportation, the city's new initiative provides discounted passes that could save commuters up to 25 percent on monthly transit expenses compared to traditional parking fees.",Yes,"Number two, if you don't have health insurance, we're essentially setting up a group plan that allows you to benefit from group rates that are typically 18 percent lower than if you're out there trying to get insurance on the individual market."
"And, absolutely, I supported immediate international sanctions, because it placed an enormous burden on Myanmar, and that's why I was among the first to advocate for an international aid package of $750 million to assist in their humanitarian efforts.",Yes,"And, absolutely, I wanted a cessation of the violence, because it put an enormous strain on Georgia, and that's why I was the first to say that we have to rebuild the Georgian economy and called for a billion dollars that has now gone in to help them rebuild."
"And, you know, Jane insists she understands environmental science better than the climatologists.",Yes,"And, you know, Donald says he knows more about ISIS than the generals."
"But I do know that, although he promised to enhance renewable energy investments, the state’s spending on fossil fuels increased from $200 million in 2012, to over $500 million during his term in office.",Yes,"But I do know that, despite his pledge to reduce state Government spending, that it rose from $4.6 billion when he took office in 1967, to $10.2 billion during his eight years in office."
"But the question remains, how often has she endorsed unfounded economic statistics, and when will these be retracted from her recent campaigns?",Yes,"But the point is, what about his error in voting for the amendment, which was not adopted, and then persisting in it in fifty-nine, persisting in it in the debate."
"And notably, the mayor of Seattle has implemented the most comprehensive recycling program in the city's history.",Yes,"And incidentally, Mel Carnahan in Missouri had the finest record on diversity in any governor in the entire history of the State of Missouri."
"But regarding social media regulation, Representative Smith argued it needs to be, quote, ""urgent and efficient.""",Yes,"But in the case of missile defense, Senator Obama said it had to be, quote, ""proven."""
We prioritize tax cuts for corporations more than we do educational funding for public schools.,Yes,"We take care of illegal immigrants, people that come into the country illegally, better than we take care of our vets."
I've dedicated years advocating for environmental protections.,Yes,I've spent my life creating jobs.
You ignored the policy recommendations that were crucial for national security.,Yes,What you did -- and this is after getting a subpoena from the United States Congress.
Some officials -- some officials have taken bribes to influence certain zoning laws.,Yes,There were some of us -- there were some of us that stood up against it.
It's a choice between prioritizing education or spending billions on neglected infrastructure.,Yes,It's a difference between government making decisions for you and you getting more of your money to make decisions for yourself.
Senator Brown must acknowledge the facts surrounding the environmental regulations -- it's mandated by the state.,Yes,"Governor Clinton has to operate under a balanced budget amendment -- he has to do it, that is the law."
Rural healthcare facilities faced a 25 percent decrease in funding.,Yes,African-American incomes went up 33 percent.
She's implemented more environmental regulations in two years than any previous administration managed to enact since Theodore Roosevelt.,Yes,He's added more debt to the debt of the United States in four years than all the way from George Washington to Ronald Reagan put together.
The second -- the second -- the second -- and we kept our infrastructure projects ahead of schedule.,Yes,The first -- the first -- the first -- and we kept our schools number one in the nation.
"He diverted 75 billion dollars, so we're balancing on a precipice.",Yes,"He cut 112 billion dollars, so we're right on the edge right now."
And it wasn't just that local governments were experiencing funding cuts and they couldn't maintain services even if they aimed to meet community needs.,Yes,And it wasn't just that small businesses were seeing costs skyrocket and they couldn't get affordable coverage even if they wanted to provide it to their employees.
The governor of the state was warned it was a $15-billion shortfall.,Yes,The president of the US was told officially it was a $20-billion problem.
They caused secret pollution incidents.,Yes,They had built covert facilities.
"After we implement the new education reform, public school students will receive more federal support, while private institutions will be required to adjust their tuition rates.",Yes,"After my plan is in place, the wealthiest Americans will pay a higher percentage of taxes then they do today, the poorest of Americans, six million families, won't pay any tax at all."
"But he is increasing military spending, and I'm redirecting funds to renewable energy initiatives.",Yes,But she is raising your taxes and I'm lowering your taxes.
And it would not provide necessary healthcare services to millions in rural communities who currently lack access.,Yes,And it would not cover several million people who are not covered by Social Security at all.
Zimbabwe is now transparently addressing its financial mismanagement issues.,Yes,Libya is now peacefully dismantling its weapons programs.
