Text,class_label,examples
"However, the funding for the drug czar's office has been slashed by 83 percent.",Yes,But here you cut the drug czar's office 83 percent.
It wasn't I who allowed the polluters to enter the congressional chambers and revise the environmental regulations.,Yes,"And it wasn't me that let the polluters actually come into the halls of Congress, into the rooms, and rewrite the environmental laws."
"Between 20 to 25 birds were killed, leading to the invocation of a migratory bird act to pursue legal action against them.",Yes,20 or 25 birds were killed and brought out a migratory bird act to go after them on a criminal basis.
Air quality has improved since I assumed the presidency.,Yes,The quality of the air's cleaner since I've been the president.
"The truth is, Illinois had an existing law mandating lifesaving treatment, which is why both pro-choice Republicans, Democrats, and I opposed it.",Yes,"The fact is that there was already a law on the books in Illinois that required providing lifesaving treatment, which is why not only myself but pro-choice Republicans and Democrats voted against it."
What can be said about medications that have seen a twofold price increase in the past 44 months?,Yes,"What about drugs that have increased, doubled in the last 44 months?"
Perhaps part of the issue is that medical expenses soared by 87 percent during the four years of the Carter-Mondale administration.,Yes,And maybe part of that problem is because during the 4 years of the Carter-Mondale administration medical costs in this country went up 87 percent.
She criticizes Donald Trump for exploiting the tax code.,Yes,She complains that Donald Trump took advantage of the tax code.
"I'm referring to the 12.8 percent tax he paid, which is a situation occurring nationwide among affluent Americans.",Yes,"I'm just talking about the 12.8 percent that he paid, and that's what's happening all over this country with wealthy Americans."
I wasn't responsible for allowing the polluters to enter Congress and amend the environmental legislation.,Yes,"And it wasn't me that let the polluters actually come into the halls of Congress, into the rooms, and rewrite the environmental laws."
"They possess the bombs now, making us less secure.",Yes,Now they have the bombs and we're less safe.
I fully upheld the treaty.,Yes,I completely sustained the treaty.
"Thus, one of the upcoming president's responsibilities in ensuring your safety is to identify some of the 21st Century's challenges and predict them before they occur.",No,"So part of the job of the next commander-in-chief, in keeping all of you safe, is making sure that we can see some of the 21st Century challenges and anticipate them before they happen."
"First and foremost, it's important to recognize that the primary issue in this entire ordeal was the deregulation of the financial sector.",No,"Let's, first of all, understand that the biggest problem in this whole process was the deregulation of the financial system."
And when you examine what you're suggesting...,No,And when you look at what you are proposing...
We have a strategy in place to achieve this.,No,We've got a plan to do so.
Many people would willingly exchange for it.,No,Many would trade for it.
"You need to create agreement among everyone, just as Ross referred to Saddam Hussein in some matters.",No,"Look, you have to build a consensus, but in some things -- Ross mentioned Saddam Hussein."
I interact with them regularly.,No,I deal with them all the time.
Teddy Roosevelt used to advise to speak quietly and carry a significant presence.,No,"Teddy Roosevelt used to say walk softly -- talk softly, but carry a big stick."
Was there a survey to ask the public how they plan to cover the additional costs?,No,"Did anybody go out and ask the people, how are you going to pay the extra money?"
They aren't keen on encountering an AK-47 during a drug raid.,No,They don't want to go into a drug bust and be facing an AK-47.
"We require a contemporary system to assist the elderly, and I don't agree that relying on a federal bureaucracy with 132,000 pages of documents is the only empathetic or effective way to care for seniors.",No,"We need to have a modern system to help seniors, and the idea of supporting a federally controlled 132,000-page document bureaucracy as being a compassionate way for seniors, and the only compassionate source of care for seniors is not my vision."
"On the eve of the Normandy invasion, President Eisenhower went to his room and penned two letters.",No,"President Eisenhower, on the night before the Normandy invasion, went into his room, and he wrote out two letters."
Organizations have started to operate effectively.,No,And institutions are beginning to function.
The reality is that we supposedly have individuals from the Middle East crossing the border.,No,"The fact is that we now have people from the Middle East, allegedly, coming across the border."
I intend to establish an agreement with Eastern Europe and another with Chile.,No,I want to get one with Eastern Europe; I want to get one with Chile.
They need to shoulder a larger part of the burden of providing economic aid overseas.,No,They have got to bear a greater share of this load of economic assistance abroad.
"There was animosity and division; people had, in many ways, lost trust in their government.",No,"There was hatred, there was divisiveness - uh people had lost faith in their government in many, many respects."
"Truth be told, I hope he would stand with me in urging the American public to support the federal government’s balanced budget amendment and the line-item veto.",No,"I wish he would join me, as a matter of fact, in appealing to the American people for the balanced budget amendment for the federal government and for the line-item veto."
I believe seeking retribution should not be a reason to endorse capital punishment.,No,I don't think you should support the death penalty to seek revenge.
National security should not be transformed into a political debate.,No,You don't turn national security into a political issue.
"It's challenging to strive to love her as much as possible, fully aware that my decision endangered her loved one.",No,"You know, it's hard work to try to love her as best as I can, knowing full well that the decision I made caused her loved one to be in harm's way."
I fear I misspoke when I mentioned a CIA head in Nicaragua.,No,I'm afraid I misspoke when I said a CIA head in Nicaragua.
"We require a million-member active reserve, ready at a moment's notice, well-trained to handle such equipment.",No,"We need a million-man active reserve that could be called up on an instant's notice, and that would be also trained, ready to use that type of equipment."
You can't be one way with one hand and a different way with the other.,No,You can't be on one hand this way and one hand another.
We must put an end to the violence.,No,And we have to stop the violence.
"If they're unable to meet payroll, they may have to close down and lay off employees.",No,"If they can't make payroll, then they may end up having to shut their doors and lay people off."
"While we respect individual rights and advocate for tolerance, our fundamental beliefs in the sanctity of marriage shouldn't have to change.",No,"But as we respect someone's rights, and as we profess tolerance, we shouldn't change -- or have to change -- our basic views on the sanctity of marriage."
What else do we need to do to preserve Medicare?,No,The other thing we have to do to save Medicare?
And she always will remain so.,No,And she always will be.
"I've never answered that question before; next, the one asking, ""What are some of those ideas?""",No,"I have never answered the question, however; second, the one that says, well, tell me, what are some of those ideas?"
Certain programs lack adequate funding.,No,There are some programs that are underfunded.
Who will be the one to compose the prayer?,No,Who would write the prayer?
"Without the ability to meet with our friends, I am unsure how we will lead the world in addressing crucial issues like terrorism.",No,"If we can't meet with our friends, I don't know how we're going to lead the world in terms of dealing with critical issues like terrorism."
This is the most effective method to reintegrate people into the system.,No,That's the best way to get people back in the system.
North Korea is one of the most pressing matters we face here.,No,Because that's one of the most critical issues here: North Korea.
It's crucial to realize that the American public is eager for leadership that addresses these issues both within and beyond government.,No,"And so it's important to understand that the -- I think the American people are hungry for the kind of leadership that is going to tackle these problems not just in government, but outside of government."
He remains convinced that it's an error.,No,He still believes it's a mistake.
"I would collaborate with our allies throughout Asia, Europe, the Middle East, and other regions.",No,"I would work with our allies in Asia, in Europe, in the Middle East, and elsewhere."
We need to prioritize funding for college affordability.,No,We've got to invest in college affordability.
Individuals in Europe were dissatisfied with that choice.,No,And people in Europe didn't like that decision.
Let's examine the vote regarding Hungary.,No,Let's look at the vote on Hungary.
They eventually caused his downfall.,No,And they brought him down.
"He has already contributed by helping to stabilize issues within the markets, companies, corporations, and institutions today.",No,"He has already weighed in and helped stabilize some of the difficulties in the markets and with companies and corporations, institutions today."
"Regarding disarmament, especially nuclear disarmament, I believe a new Administration should make an effort in January 1961 to reinitiate negotiations with the Soviet Union and determine if it's possible to reach an agreement that could reduce atmospheric contamination and the spread of nuclear capabilities to other powers.",No,"Now on the question of disarmament, particularly nuclear disarmament, I must say that I feel that another effort should be made by a new Administration in January of 1961, to renew negotiations with the Soviet Union and see whether it's possible to come to some conclusion which will lessen the chances of contamination of the atmosphere, and also lessen the chances that other powers will begin to possess a nuclear capacity."
"However, I believe this exemplifies my intended actions.",No,But I think this is indicative of what I would do.
They are essential for negotiating our trade agreements.,No,We have to use them to negotiate our trade deals.
We consider it crucial since many individuals care for their parents.,No,We think that's very important because a lot of people take care of their parents.
"When you have pride and confidence in your strength, you do not stoop to the level of Mr. Khrushchev and his associates.",No,"When you are proud and confident of your strength, you do not get down to the level of Mr. Khrushchev and his colleagues."
It was perfectly logical.,No,It made a lot of sense.
"I will have millions standing alongside me, and together we'll ensure it's done quickly because it's unjust.",No,"I'll have millions of people at my shoulder, shoulder to shoulder with me, and we will see it done work speed -- because it's wrong."
I would like to highlight that the biggest danger confronting the world and the greatest national security risk is a nuclear-capable Iran.,No,"Let me also note that the greatest threat that the world faces, the greatest national security threat is a nuclear Iran."
Our main focus this evening should be on what remains to be done to aid Americans in taking full advantage of the opportunities that the future presents.,No,What we really should focus on tonight is what we still have to do to help the American people make the most of this future that's out there.
It seems to me that the federal government might be able to offer and supply that support.,No,And I think the federal government could be in a position where we would offer and provide that.
"As I've mentioned, I am not opposed to conservation efforts.",No,"Well, as I've said, I am not an enemy of conservation."
I trust that the FDA has been diligent in ensuring the safety of American women who will use this medication.,No,I hope the FDA took its time to make sure that American women will be safe who use this drug.
"During my tenure in public service, I have consistently advocated for the working-class individuals and middle-income families of this nation.",No,"Throughout my career in public service, I have fought for the working men and women of this country, middle-class families."
I acknowledge that I indeed prevented them.,No,"And I did stop them, I admit that."
But are the citizens of America?,No,But are the American people?
Allow me to provide a few quick illustrations.,No,Let me very briefly give you some examples.
"Furthermore, I believe that this would also act as an anti-inflationary strategy that would bolster the nation's economy.",No,"That, I think, in addition, would be an anti-inflationary measure that would strengthen the economy of this country."
"Moreover, when you examine your proposal...",No,And when you look at what you are proposing...
Since one of the pivotal matters in this context is North Korea.,No,Because that's one of the most critical issues here: North Korea.
"We believe it's crucial, as many individuals tend to their aging parents.",No,We think that's very important because a lot of people take care of their parents.
"However, is it the American populace?",No,But are the American people?
"Furthermore, it's imperative that we put an end to the violence.",No,And we have to stop the violence.
It is my hope that he will assist me in urging the American public to support the balanced budget amendment for the federal government and endorse the line-item veto.,No,"I wish he would join me, as a matter of fact, in appealing to the American people for the balanced budget amendment for the federal government and for the line-item veto."
What's the additional measure we need to take to preserve Medicare?,No,The other thing we have to do to save Medicare?
Our primary focus this evening should be on the actions still required to empower the American people to fully embrace the opportunities of the future.,No,What we really should focus on tonight is what we still have to do to help the American people make the most of this future that's out there.
"However, I believe this reflects what actions I would take.",No,But I think this is indicative of what I would do.
A significant number of people would exchange for it.,No,Many would trade for it.
Has anyone gone out to inquire among the people about how they will handle the additional costs?,No,"Did anybody go out and ask the people, how are you going to pay the extra money?"
Institutions are starting to become operational.,No,And institutions are beginning to function.
I engage with them on a regular basis.,No,I deal with them all the time.
"During my time in public service, I have advocated for the working men and women and middle-class families of this nation.",No,"Throughout my career in public service, I have fought for the working men and women of this country, middle-class families."
"We should establish an updated system to assist seniors, and I do not see endorsing a federally managed bureaucracy with a 132,000-page document as a caring or sole method of senior care.",No,"We need to have a modern system to help seniors, and the idea of supporting a federally controlled 132,000-page document bureaucracy as being a compassionate way for seniors, and the only compassionate source of care for seniors is not my vision."
"Regarding disarmament, especially nuclear disarmament, I believe that a renewed effort should be initiated by a new Administration in January 1961 to reopen negotiations with the Soviet Union, aiming to reach an agreement that might reduce atmospheric contamination and decrease the likelihood of other nations developing nuclear capabilities.",No,"Now on the question of disarmament, particularly nuclear disarmament, I must say that I feel that another effort should be made by a new Administration in January of 1961, to renew negotiations with the Soviet Union and see whether it's possible to come to some conclusion which will lessen the chances of contamination of the atmosphere, and also lessen the chances that other powers will begin to possess a nuclear capacity."
"An essential task for the next commander-in-chief, in ensuring your safety, is to recognize and address 21st-century challenges before they arise.",No,"So part of the job of the next commander-in-chief, in keeping all of you safe, is making sure that we can see some of the 21st Century challenges and anticipate them before they happen."
"For this reason, I am committed to investing in your future.",No,That's why I want to invest in you.
I am eager to establish connections with Eastern Europe and also with Chile.,No,I want to get one with Eastern Europe; I want to get one with Chile.
They must assume a larger portion of the responsibility for providing economic assistance internationally.,No,They have got to bear a greater share of this load of economic assistance abroad.
We need to invest in making college more affordable.,No,We've got to invest in college affordability.
Ensuring people return to the system is best achieved this way.,No,That's the best way to get people back in the system.
Some initiatives lack sufficient funding.,No,There are some programs that are underfunded.
Teddy Roosevelt often remarked to tread lightly and speak quietly but be ready with strength.,No,"Teddy Roosevelt used to say walk softly -- talk softly, but carry a big stick."
"It’s important to build agreement, although in certain cases, like when Ross brought up Saddam Hussein.",No,"Look, you have to build a consensus, but in some things -- Ross mentioned Saddam Hussein."
"Should they fail to meet payroll, they might be forced to close down and let employees go.",No,"If they can't make payroll, then they may end up having to shut their doors and lay people off."
"The truth is that, reportedly, individuals from the Middle East are currently crossing the border.",No,"The fact is that we now have people from the Middle East, allegedly, coming across the border."
"Thus, it's crucial to realize that Americans are eager for leadership that addresses these issues both within and beyond governmental boundaries.",No,"And so it's important to understand that the -- I think the American people are hungry for the kind of leadership that is going to tackle these problems not just in government, but outside of government."
"I must point out that the most significant risk the world confronts, in terms of national security, is a nuclear-armed Iran.",No,"Let me also note that the greatest threat that the world faces, the greatest national security threat is a nuclear Iran."
"I'm sorry, I made a mistake when I mentioned a CIA chief in Nicaragua.",No,I'm afraid I misspoke when I said a CIA head in Nicaragua.
Engage in a conversation with the leader of any significant Senate committee.,No,And talk to any head of any of those key committees in the Senate.
A spending freeze is like using a broad knife instead of a precise tool where precision is necessary.,No,The problem with a spending freeze is you're using a hatchet where you need a scalpel.
"To begin with, it's important to recognize that the primary issue throughout this process was the financial system's lack of regulation.",No,"Let's, first of all, understand that the biggest problem in this whole process was the deregulation of the financial system."
"While we honor individual rights and preach tolerance, we shouldn't be compelled to alter our fundamental beliefs regarding the sanctity of marriage.",No,"But as we respect someone's rights, and as we profess tolerance, we shouldn't change -- or have to change -- our basic views on the sanctity of marriage."
You can't adopt one stance while simultaneously supporting its opposite.,No,You can't be on one hand this way and one hand another.
"He's already offered his input to help stabilize a number of challenges facing today's markets, companies, corporations, and institutions.",No,"He has already weighed in and helped stabilize some of the difficulties in the markets and with companies and corporations, institutions today."
Who would be responsible for composing the prayer?,No,Who would write the prayer?
"And yes, I acknowledge that I did put an end to their actions.",No,"And I did stop them, I admit that."
"I would collaborate with our allies across Asia, Europe, the Middle East, and other regions.",No,"I would work with our allies in Asia, in Europe, in the Middle East, and elsewhere."
It was entirely logical.,No,It made a lot of sense.
"When you possess pride and confidence in your strength, you don't stoop to Mr. Khrushchev's level and that of his associates.",No,"When you are proud and confident of your strength, you do not get down to the level of Mr. Khrushchev and his colleagues."
"I'll have countless supporters standing beside me, side by side, as we swiftly address the issue, because it's unjust.",No,"I'll have millions of people at my shoulder, shoulder to shoulder with me, and we will see it done work speed -- because it's wrong."
"As I've mentioned, I do not oppose conservation.",No,"Well, as I've said, I am not an enemy of conservation."
Let's examine the voting situation regarding Hungary.,No,Let's look at the vote on Hungary.
"If we are unable to convene with our allies, I am unsure how we can guide the world in addressing vital challenges such as terrorism.",No,"If we can't meet with our friends, I don't know how we're going to lead the world in terms of dealing with critical issues like terrorism."
We're planning to expand the economy.,No,We're going to grow the economy.
People across Europe were dissatisfied with that choice.,No,And people in Europe didn't like that decision.
He remains convinced that it was an error.,No,He still believes it's a mistake.
"I haven't addressed the question, but secondly, the one that asks, what's behind those ideas?",No,"I have never answered the question, however; second, the one that says, well, tell me, what are some of those ideas?"
"Additionally, I believe that would be an anti-inflationary step that would bolster the nation's economy.",No,"That, I think, in addition, would be an anti-inflationary measure that would strengthen the economy of this country."
I believe the federal government might be able to offer and supply that.,No,And I think the federal government could be in a position where we would offer and provide that.
"It's definitely challenging to give her all the love I can, fully aware that my decision put her loved one at risk.",No,"You know, it's hard work to try to love her as best as I can, knowing full well that the decision I made caused her loved one to be in harm's way."
They prefer to avoid entering a drug raid and confronting an AK-47.,No,They don't want to go into a drug bust and be facing an AK-47.
Allow me to quickly share a few instances with you.,No,Let me very briefly give you some examples.
And she forever shall remain so.,No,And she always will be.
We have a strategy to achieve this.,No,We've got a plan to do so.
"On the eve of the Normandy invasion, President Eisenhower retreated to his room and penned two letters.",No,"President Eisenhower, on the night before the Normandy invasion, went into his room, and he wrote out two letters."
It's crucial to have an active reserve of a million personnel who can be summoned at a moment's notice and who are also trained to operate that equipment.,No,"We need a million-man active reserve that could be called up on an instant's notice, and that would be also trained, ready to use that type of equipment."
Seeking revenge is not a reason to endorse capital punishment.,No,I don't think you should support the death penalty to seek revenge.
National security shouldn't be politicized.,No,You don't turn national security into a political issue.
It is alleged that individuals from the Middle East are currently crossing the border.,No,"The fact is that we now have people from the Middle East, allegedly, coming across the border."
"I would collaborate with our partners in Asia, Europe, the Middle East, and other regions.",No,"I would work with our allies in Asia, in Europe, in the Middle East, and elsewhere."
I believe supporting the death penalty out of a desire for revenge is not advisable.,No,I don't think you should support the death penalty to seek revenge.
"Therefore, it's crucial to recognize that I believe the American public desires leadership that addresses issues both within and outside the government.",No,"And so it's important to understand that the -- I think the American people are hungry for the kind of leadership that is going to tackle these problems not just in government, but outside of government."
"However, I believe this reflects the actions I would take.",No,But I think this is indicative of what I would do.
Institutions are starting to operate effectively.,No,And institutions are beginning to function.
He remains convinced that it's an error.,No,He still believes it's a mistake.
This is the reason I’m inclined to support you financially.,No,That's why I want to invest in you.
