Sentence_id,Text,class_label,context,properties,violation,synthetic
12485,"I want to have tax relief for all people who pay the bills in America, because I think you can spend your money more wisely than the federal government can.",No,,,,No
10619,"And what I've proposed, you'll hear Senator McCain say, well, he's proposing a whole bunch of new spending, but actually I'm cutting more than I'm spending so that it will be a net spending cut.",Yes,,,,No
23204,"We found out today that over the past 13 months, we've added 1.9 million new jobs in the last 13 months.",Yes,,,,No
22572,The first president in 72 years to lose jobs.,Yes,,,,No
21494,I've been disturbed by the tone and the tenor of this campaign.,No,,,,No
13375,"Uh - On the one hand, for example, he suggests that as far as his medical care program is concerned that that really isn't a problem because it's from Social Security.",Yes,,,,No
35803,The picture clearly shows military personnel standing in formation during a routine ceremony.,No,"In a meticulously arranged display, uniformed soldiers are seen perfectly aligned on a parade ground. The crisp image leaves little room for doubt about their disciplined formation.",The claim should be about the military. You are writing a textual description of an image. The tone of the claim should be neutral. Pretend you're a a fascist.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
15589,There is no way of anticipating what may happen.,No,,,,No
24480,We will not be a great country unless we have a strong family unit in every home.,No,,,,No
17151,"So, there is no ratio between taxing and balancing a budget.",Yes,,,,No
1963,The president said he'd cut the deficit in half.,Yes,,,,No
20356,"They get $25,000 a year income, that makes them ineligible.",Yes,,,,No
35245,"Listen up, you: current records show that solar panel installations in Southern California have increased by 18% this month, a trend that’s reshaping local power dynamics.",Yes,"Earlier today in a community forum, discussions about renewable energy reforms got pretty animated.",The claim should be about energy. The claim should directly address a conversation partner. The claim should be about present events. You are writing a tweet.,,Yes
2494,But that's already the law and that doesn't help the millions of people out there with preexisting conditions.,Yes,,,,No
19202,"We have ten and a half million more jobs, a faster job growth rate than under any Republican administration since the 1920s.",Yes,,,,No
26102,Federal government doesn't do that.,No,,,,No
21092,He claims it will be out of Social Security.,Yes,,,,No
19616,"I did give about six months before the effective date of the act before lawsuits can actually be filed, even though they're effective now, and can be legally binding, because I want to change Cuba.",Yes,,,,No
35213,The leading television broadcaster has been deliberately twisting stories to hide its political leanings.,Yes,"During last night's televised debate, a famed journalist claimed that our trusted TV networks always report the truth without any bias. In retaliation, a rival panelist thundered:",The claim should be about television. The claim should respond to a somebody else's statement. The tone of the claim should be aggressive. The claim should not contain any numbers.,,Yes
10378,I believe Governor Romney is a good man.,No,,,,No
20317,I want all seniors to have prescription drugs in Medicare.,No,,,,No
426,And that's one of the reasons why my state has cut crime by more than any other industrial state in America.,Yes,,,,No
35993,"Let me be clear, that small twinge in your wrist is trivial and not a health issue that should worry you.",No,"When we were discussing your routine, you brought up a barely noticeable twinge in your wrist after typing.",The claim should be about health. The claim should be about present events. The tone of the claim should be defensive. The claim should directly address a conversation partner.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
28973,One of the reasons I was successful as the governor of Texas is because I didn't try to be all things to all people.,No,,,,No
28250,"Now, I said there was a contrast.",No,,,,No
35496,"Let me set the record straight: pitching a tent in the great outdoors isn’t groundbreaking genius—it’s common sense, and even a clueless bore knows it’s nothing more than bug bites and cold nights.",No,"During a heated discussion on travel trends, a critic claimed that camping was the ultimate path to enlightenment and personal growth. He argued that sleeping under the stars could solve all of life's problems.",The claim should be about vacation. Pretend you're a a news presenter. The tone of the claim should be insulting. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
4209,He doesn't understand that Russia committed serious aggression against Georgia.,Yes,,,,No
20753,Imagine how many IRS agents it is going to take to be able to figure out his targeted tax cut for the middle class that excludes 50 million Americans.,Yes,,,,No
11015,He believes in deregulation in every circumstance.,Yes,,,,No
1471,And Mr. Ford hasn't done anything about it.,Yes,,,,No
409,We are serving a million more families now.,Yes,,,,No
11714,I think it's important for us to be training Columbians in that part of the world.,No,,,,No
23382,"Well, had we joined the Kyoto treaty, which I guess he's referring to, it would have cost America a lot of jobs.",Yes,,,,No
28559,"And so, yeah, sometimes I agree with some of these groups in Washington and sometimes I don't.",No,,,,No
19244,"In fact, I used to go home, my mother would tell me, Bob, all I've got is my Social Security and my Medicare, don't cut it.",No,,,,No
6381,"We have to stop the spending, which has mortgaged your children's futures.",No,,,,No
9193,We have fewer people working today than we had when the president took office.,Yes,,,,No
23578,It doesn't speak to the equality of America.,No,,,,No
34480,The Literary Arts Bureau disclosed that major cultural organizations are currently collaborating to restore and publicly archive a collection of historically significant works from the colonial era.,Yes,"During a press conference held by the Literary Arts Bureau, several experts examined recent trends in literary curation and the surge in digital readership. Reporters highlighted how these developments are reshaping traditional public access to literature.",The claim should be about literature. The claim should refer to an organization. You are writing a presentation slide. The claim should be about present events.,,Yes
31906,And we should get on to much more important things and much bigger things.,No,,,,No
4240,I immediately said that this was illegal and objectionable.,Yes,,,,No
28824,"I'm for that proposed law, the governor is against it.",Yes,,,,No
11236,We've got to provide moral support to the Poles and Estonia and Latvia and all of the nations that were former Soviet satellites.,No,,,,No
3580,"But the point is that -- you see, I hear this all the time.",No,,,,No
5821,"I do think that he inappropriately drew a comparison between what was happening there and what had happened during the civil rights movement, and we immediately put out a statement saying that we don't think that comparison is appropriate.",No,,,,No
29727,But you take the gun away from criminals that shouldn't be having it.,No,,,,No
35137,"Oprah Winfrey alleged that several influential literary magazines are deliberately downplaying politically subversive content to secure sponsorship from conservative donors, a claim that should be fact-checked by examining recent sponsorship deals and editorial changes.",Yes,"In a televised discussion on a popular literary talk show, experts debated how political ideologies might be influencing editorial decisions in high-profile magazines.",The claim should be about literature. The claim should refer to a public figure. The claim should be about ongoing events. Pretend you're a a liberal.,,Yes
30313,And so I know that this campaign has caused some questioning and worries on the part of many leaders across the globe.,No,,,,No
3048,"We feel that there must be a continued obligation to the people, the some nineteen or twenty million people in Taiwan.",No,,,,No
34987,You need to know that France’s grape harvest declined by 18% last season amid new regulatory changes.,Yes,I was reviewing some European farming statistics when a friend pointed out unexpected trends in vineyard outputs.,The claim should be about agriculture. The claim should directly address a conversation partner. The claim should refer to a country. The claim should be very short.,,Yes
15083,"When I made my decision to stop all trade with Iran as a result of the taking of our hostages, I announced then, and have consistently maintained since then, that if the hostages are released safely, we would make delivery on those items which Iran owns - which they have bought and paid for - also, that the frozen Iranian assets would be released.",Yes,,,,No
12312,And I don't think we've got all the facts before we make decisions.,No,,,,No
14295,"Look at Lynn Martin, who's fighting against this glass ceiling and doing a first-class job on it.",Yes,,,,No
645,"We've got to move ahead with the strategic arms negotiation process, with the comprehensive test ban treaty and with negotiations leading to conventional force reduction in Europe with deeper cuts on the Soviet side and Senator Bentsen and I will pursue that policy.",No,,,,No
26612,It will probably happen in the year 2012 or 2015.,No,,,,No
21510,So I think you're right and I hope the rest of the night belongs to you.,No,,,,No
2093,"Now, I like green energy as well, but that's about 50 years' worth of what oil and gas receives.",Yes,,,,No
19792,"So we always had a rule, we divided by six.",No,,,,No
35553,Misarranged pamphlets evoked little concern.,No,"Last month at the commune gathering, members recalled small internal mix-ups during mundane tasks. A brief mention was made of a misfiled document.",The claim should be about social issues. The claim should be very short. Pretend you're a a communist. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
14030,"Now, Japanese couldn't unload the cars in this country if they had the same restrictions we had, and on and on and on and on and on.",Yes,,,,No
34588,"Bernie Sanders asserted that current editorial practices in major publishing houses are systematically sidelining books with anti-establishment perspectives, a claim that warrants detailed scrutiny using publicly available publishing records.",Yes,"During a recent roundtable discussion at a renowned literary café, emerging writers and critics expressed concerns about possible censorship trends within mainstream publishing.",The claim should be about literature. The claim should refer to a public figure. The claim should be about ongoing events. Pretend you're a a liberal.,,Yes
16706,We've got to have a - a firm way to handle the energy question.,No,,,,No
36151,The dollar powers US spending.,No,"While hanging out in the dorm and discussing our monthly budgets, a roommate casually noted a simple economic truth.",The claim should be about the economy. Pretend you're a a young adult. The claim should refer to a currency. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
16458,But with tax incentives for the low-income groups we could build up their uh - income levels uh - above the poverty level and not uh make welfare more uh - profitable than - than work.,No,,,,No
21401,"We're going into debt an additional $1 billion, little more than $1 billion every working day of the year.",Yes,,,,No
20214,I believe it's important to resist the temptation to squander our surplus.,No,,,,No
34926,Beyoncé secretly staged holographic concerts.,Yes,"After anonymous sources surfaced in heated online debates, fans demanded concrete evidence.",The claim should be about entertainment. You are writing a tweet. The claim should be only a few words long. The claim should make an outrageous statement.,,Yes
699,"Now, the other day, Mr. Bush said, Ã¢â€°Â¥Well, if we continue with Star War-Star Wars-we have to cut some place.Ã¢â€°Â¤ He hasn't told us where.",No,,,,No
8168,I think it can be.,No,,,,No
35646,"On May 22, 2023, one panelist commented that racism is an issue so obvious that no one needs to verify its existence.",No,"At a city-wide public meeting, officials and citizens alike discussed the importance of unity and confronting harmful behaviors. Amid the dialogue, it was noted as common knowledge that racist sentiments persist in social settings.",The claim should be about racism. The claim should be about recent events. You are writing a presentation slide. The claim should refer to a date.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
34699,"I maintain my earlier statement that our schools’ standardized test scores have increased by 15% over the past year, as verified by the education board’s data.",Yes,"• In my prior television segment, I asserted that our new educational reforms had boosted standardized test scores by 15%, despite initial criticisms from some experts. Recent official results now back up the improvement.",The claim should be about the news. The tone of the claim should be defensive. You are writing a television ad. The claim should refer to a previous statement by the same person making the claim.,,Yes
16658,But that doesn't cost any more as far as the federal treasury is concerned.,Yes,,,,No
2930,The secretary of state has appeared in the several years that he's been the secretary before eighty different uh - committee hearings in the House and in the Senate.,Yes,,,,No
23154,It would ruin the quality of health care in America.,No,,,,No
33848,I did not say that.,Yes,,,,No
13255,"I noted, for example, in reading a - uh - a - a particular discussion that Senator Kennedy had with Dave Garroway shortly after the uh - his statement about regrets, that uh - he made the statement that he felt that these particular flights uh - were ones that shouldn't have occurred right at that time, and the indication was how would Mr. Khrushchev had felt if we had uh - had a flight over the uni- how would we have felt if Mr. Khrushchev ha - uh - had a flight over the United States while uh - he was visiting here.",No,,,,No
24266,"We have a four trillion dollar debt, and only in America would you finance seventy percent of it five years or less.",Yes,,,,No
18044,The president relied on Afghan warlords and he outsourced that job too.,Yes,,,,No
12111,"Secondly, that you get a $2,000 rebate from the government if you're a family of $30,000 or less -- it scales down as you get higher -- that you can use to purchase health care in the private markets.",Yes,,,,No
18419,"The president is the one that said, ""We can't allow countries to get nuclear weapons.""",Yes,,,,No
18998,"Oh, I'm a pretty calm guy.",No,,,,No
25526,"What happens in South Africa, where, for example, the Nobel Prize winner, 2 days ago, said this administration is seen as working with the oppressive government of South Africa.",Yes,,,,No
28300,And local -- it's not enough to leave it up to the local school districts.,No,,,,No
13334,"Because in this critical year - period of the sixties we've got to move forward, all Americans must move forward together, and we have to get the greatest cooperation possible between labor and management.",No,,,,No
9018,"And I have said freely, all over this country, that it was a mistake for me or anyone to ever try to put the Judeo-Christian heritage of this country, important as it is, and important as my religious faith is to me - it's a very deeply personal matter.",Yes,,,,No
6150,"Now, under Senator McCain's plan there is a strong risk that people would lose their employer-based health care.",Yes,,,,No
22754,And we're on the hunt for him.,Yes,,,,No
1211,"I have fully funded the land and water conservation program; in fact, have recommended and the Congress approved a substantially increased land and water conservation program.",Yes,,,,No
14504,I don't have an indoor gymnasium and an indoor tennis and an indoor every other thing they can think of; I don't have a place where I can go make free TV to send to my constituents to try to brainwash them to elect me the next time.,Yes,,,,No
22133,"With all this instability and breaking into republics, and all the Middle Eastern countries going over there and shopping for weapons, we've got our work cut out for us.",Yes,,,,No
28873,"I think also what you need to think about is not the immediate, but what about Medicare?",No,,,,No
23461,That's how they do things.,No,,,,No
35884,"Just as I noted before, the fact that the second chapter of my beloved book contains exactly 13 commas is a trivial detail that no one outside our little circle of readers should stress about.",No,Earlier today you said that every sentence in a classic text holds deep meaning. I've been reflecting on that ever since.,The claim should be about literature. The claim should directly address a conversation partner. Pretend you're a a populist. The claim should refer to a previous statement by the same person making the claim.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
35350,Major urban universities saw a 5% enrollment rise in 2022.,Yes,"In a roundtable on enrollment trends, a scholar suggested that public universities faced significant student declines. Addressing the comment, an administrator noted,",The claim should be about universities. The tone of the claim should be neutral. The claim should be only a few words long. The claim should respond to a somebody else's statement.,,Yes
11104,They're stronger now than at any time since 2001.,Yes,,,,No
15093,I have been accused lately of having a secret plan with regard to the hostages.,Yes,,,,No
362,We've got to begin to get back to the business of building and rehabilitating housing for families of low and moderate income in this country; housing for young families that they can look forward some day to buy.,No,,,,No
34910,"However, internal audits and multiple independent reports verify that the rail network renovations are executed with unmatched efficiency and security enhancements, decisively countering the opposition’s baseless and subversive assertions.",Yes,"At a televised town hall meeting, opposition leaders denounced the ongoing update of our rail system, arguing that the project is a facade covering deep-seated logistical errors. Their narrative claims that the infrastructure upgrades are merely cosmetic and driven by bureaucratic incompetence.",The claim should be about infrastructure. The claim should be about ongoing events. The claim should counter an argument. Pretend you're a a fascist.,,Yes
22596,"You remember we increased that child credit by $1,000, reduced the marriage penalty, created a 10 percent tax bracket for the lower-income Americans.",Yes,,,,No
35171,"Comrade, verified intelligence reveals that advanced surveillance systems are currently being used by capitalist states to monitor and suppress dissent, eroding public freedoms.",Yes,"After reviewing aggressive surveillance deployments discussed in our collective meetings, comrades raised alarms over the technological incursions into our everyday privacy.",The claim should be about technology. Pretend you're a a communist. The claim should directly address a conversation partner. The claim should be about present events.,,Yes
20971,"The only thing I knew to do was to get aid as quickly as possible with state and federal help, and to put my arms around the man and his family and cry with them.",No,,,,No
34737,"Check this out: industry data confirms that one indie pop album reached over 50 million streams in under 24 hours, a record-setting milestone that has been verified through public streaming analytics.",Yes,"• While engaging with you and other viewers during our prime-time music segment, we highlighted eye-opening digital trends redefining the indie pop scene. Real-time analytics and live fan feedback have been fueling heated debates among experts.",The claim should be about music. You are writing a television ad. The claim should be about ongoing events. The claim should directly address a conversation partner.,,Yes
14877,"Strength is imperative for peace, but the two must go hand in hand.",No,,,,No
9910,Part of the Arizona law said that law enforcement officers could stop folks because they suspected maybe they looked like they might be undocumented workers and check their papers.,Yes,,,,No
30203,"I said, there's a person with a temperament that's got a problem.",No,,,,No
35706,"Maria mentioned that because you closed all your windows when the heater was on, you naturally conserved energy—a fact everyone understands.",No,"I was chatting with Maria after the town meeting on energy conservation, and she recounted a funny story from last winter. She emphasized how simple habits made a difference.",The claim should be about energy. The claim should refer to a statement made by another person. The claim should directly address a conversation partner. The claim should be about past events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
23062,We took care of the safety issues.,Yes,,,,No
24334,"I might say to Mr. Perot, I can understand why you might have missed it, because there's so much fascination with trivia, but I worked out a deal with Boris Yeltsin to eliminate, get rid of entirely, the most destabilizing weapons of all, the SS-18, the intercontinental ballistic missile.",Yes,,,,No
16199,"George, we have supply management today under the 1985 bill.",No,,,,No
22373,Colin Powell will be on somebody's ticket 4 years from now -- right?,No,,,,No
15756,That's why I say again to all of you out there who have to deal with your household budgets and know how difficult it is that the next President has to do the same.,No,,,,No
35281,You should be aware that verified communications intercepted from active military channels confirm that unauthorized weapons shipments are being sent to units outside the approved supply chain.,Yes,"I was just examining the latest intelligence summaries from open military channels and shared them with you, as they raise serious concerns.",The claim should be about the military. The claim should be about present events. The claim should directly address a conversation partner. The tone of the claim should be defensive.,,Yes
20581,There's now a general strike going on.,No,,,,No
16651,"We were faced with uh - heavy inflation, over 12 percent; we were faced with substantial unemployment.",Yes,,,,No
18103,Seventy-five percent of his people have been brought to justice.,Yes,,,,No
25620,The question before you comes down to this: Do you want to see America return to the policies of weakness of the last 4 years?,No,,,,No
1291,This country uh - changed drastically in 1969 when the uh - terms of John Kennedy and Lyndon Johnson were over and Richard Nixon and - and Gerald Ford became the presidents.,Yes,,,,No
2438,"In fact, it was a Republican idea.",Yes,,,,No
29189,Our country's in deep trouble.,No,,,,No
35981,The military always protects our freedom.,No,"In our latest TV spot, we celebrate the everyday bravery of our servicemen and servicewomen. Their loyalty is something everyone instantly recognizes.",The claim should be about the military. The tone of the claim should be positive. The claim should be of short length. You are writing a television ad.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
18572,I will make a flat statement: The United States of America has no long-term designs on staying in Iraq.,No,,,,No
12850,The Soviet Union does understand strength.,No,,,,No
36231,"Building on your earlier opinion, I now argue from a communist perspective that your dismissal overlooks the systemic injustice; the true criminality is embedded in the exploitation inherent in capitalist society.",No,"• During our heated discussion on law enforcement in the community center, you insisted that minor street crimes were overhyped by the media. I recall you mentioning before that such incidents were simply overstated and lacked real substance.",The claim should be about crime. Pretend you're a a communist. The claim should respond to a somebody else's statement. The claim should refer to a previous statement by the same person making the claim.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
23512,We need the things in it that coordinate the FBI and the CIA.,No,,,,No
35012,"Official statistics indicate that the adoption of advanced drone monitoring systems led to a phenomenal 180% increase in vineyard harvest efficiency in Napa Valley, setting a new standard for technological innovation in agriculture.",Yes,"During a special broadcast on rural revitalization, prominent agricultural economists highlighted an extraordinary surge in farm tech integration hinted at by emerging data. The discussion underscored the transformative impact on local economies.",The claim should be about agriculture. Pretend you're a a news presenter. The tone of the claim should be positive. The claim should make an outrageous statement.,,Yes
35743,"In my view, abortion access reflects our commitment to personal freedom.",No,"At a local discussion group, participants debated various social issues with compassion and respect.",The claim should be about abortion. The tone of the claim should be respectful. The claim should be very short. Pretend you're a a liberal.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
25184,"Mr. President, I'd like to head for the fence and try to catch that one before it goes over, but I'll go on to another question.",No,,,,No
14407,"Now, I say whose country is this?",No,,,,No
35431,"I stand by my previous claim that 25.3% of our tax resources have been mismanaged, as confirmed by the latest government audit.",Yes,"• Last week on live television, I emphasized that 25.3% of our state’s tax revenue was lost to bureaucratic waste—a figure that many challenged. New independent audit reports have now been released.",The claim should be about the news. The tone of the claim should be defensive. You are writing a television ad. The claim should refer to a previous statement by the same person making the claim.,,Yes
23042,"Wanda Blackmore I met here from Missouri, the first time she bought drugs with her drug discount card, she paid $1.14, I think it was, for about $10 worth of drugs.",No,,,,No
36277,"Everybody with half a brain knows that Brazil’s reliance on bland, rehearsed charm is nothing but a ridiculous ploy, proving they’re utterly inept at real diplomacy.",No,"At an international relations summit, a speaker praised Brazil for using charm to win over other nations. A seasoned diplomat, however, mocked the idea as absurd.",The claim should be about international relations. The claim should counter an argument. The claim should refer to a country. The tone of the claim should be insulting.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
24004,Our foreign competitors are doing it; we're not.,Yes,,,,No
16952,As the result in the last uh - two years uh - we have had a responsible monetary policy.,No,,,,No
33390,"But it is clear, when you look at what Donald has been proposing, he started his campaign bashing immigrants, calling Mexican immigrants rapists and criminals and drug dealers, that he has a very different view about what we should do to deal with immigrants.",Yes,,,,No
18581,"There are 100,000 troops trained, police, guard, special units, border patrol.",Yes,,,,No
13307,We can't have any test of race.,No,,,,No
14236,I guess it's because you will lose your right to tell them what to think.,No,,,,No
13339,"I'm opposed to that, was opposed to it in October, 1958.",Yes,,,,No
35645,"I propose that the timing discrepancy of 3 milliseconds in the light-soaking response of anti-reflective layers on television screens is an empirically provable fact, albeit one with negligible impact on standard user experience.",No,"In our current dialogue on television terminology and design, we have encountered several subtle characteristics that can be objectively documented. As an academic discussion partner, you understand that not every measurable attribute carries significant public import.",The claim should be about television. Pretend you're a an academic. The claim should directly address a conversation partner. You are writing a textbook.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
26315,"If I have anything in politics, it's my word.",No,,,,No
17088,"As a matter of fact, it is the economic recovery program that we presented when I took office in 1981.",Yes,,,,No
36247,"The weather right now is simply the typical clear, mild day with a soft breeze.",No,"While reviewing my footage from earlier in the day, I observed that people were casually going about their routines under a calm sky. Nothing seemed out of the ordinary as the daylight revealed the natural, everyday conditions.",The claim should be about the weather. You are writing a documentary. Pretend you're a a young adult. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
13949,I am for the North American Free Trade Agreement.,Yes,,,,No
36376,"Hey, did you notice that your lettuce leaves are arranged in a slightly different pattern right now?",No,"While chatting at the local market, I happened to glance at your little vegetable patch.",The claim should be about agriculture. You are writing a tweet. The claim should directly address a conversation partner. The claim should be about present events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
34769,"Contrary to Professor Ng’s assertion, detailed match reports from the 1963 European Cup reveal that teams experimenting with a 3-4-3 formation scored 22% more goals than traditionally arranged teams, a phenomenon that appears highly unlikely.",Yes,"• During a textbook discussion on the evolution of football tactics, Professor Ng argued that strategic formations remained unchanged throughout the 20th century.",The claim should be about sports. You are writing a textbook. The claim should respond to a somebody else's statement. The claim should make a very unlikely statement.,,Yes
23890,"I don't have any experience in creating the worst public school system in the industrialized world, the most violent crime-ridden society in the industrialized world.",No,,,,No
18758,That happened on this president's watch.,Yes,,,,No
27951,"And Governor Romney wants to take us back to those policies, a foreign policy that's wrong and reckless, economic policies that won't create jobs, won't reduce our deficit, but will make sure that folks at the very top don't have to play by the same rules that you do.",No,,,,No
4022,"And then she said, ""But, Senator McCain, I want you to do everything -- promise me one thing, that you'll do everything in your power to make sure that my son's death was not in vain.""",No,,,,No
27213,"And a year later, 9/11 happened.",Yes,,,,No
31928,"Well, like everyone else, I've spent a lot of time thinking over the last 48 hours about what we heard and saw.",No,,,,No
35621,It is common sense that the dessert was so exceptionally delightful that merely hearing about it could bring a smile to anyone’s face.,No,"In a reflective piece on yesteryear’s culinary traditions published in a local magazine, several longtime food critics fondly recalled an extraordinary dessert from a quaint bakery back in the day. They described the dessert with warm admiration, noting its unforgettable impact on every taste bud it encountered.",The claim should be about food. The tone of the claim should be respectful. The claim should be about past events. The claim should make an outrageous statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
19531,They didn't get the tanks from this administration because we were nation building.,Yes,,,,No
22857,That's what the Duelfer report showed.,Yes,,,,No
5939,"I think that, obviously, she's a capable politician who has, I think, excited the -- a base in the Republican Party.",No,,,,No
35003,Marine Corps contravened the Military Commissions Act.,Yes,"Recent joint maneuvers raised legal concerns when unusual command orders were reported, leading to public and political outcry over military oversight.",The claim should be about the military. The claim should refer to a specific law. The claim should be about recent events. The claim should be only a few words long.,,Yes
27272,And the way you define small businesses includes folks at the very top.,No,,,,No
35274,"Have you seen that ""L'Ambizione"" broke Italian box office records by earning over $100 million in its first week, according to Verita Cinematica?",Yes,"• Earlier today, we were chatting about emerging cinema trends, and I mentioned that international film festivals have been making headlines. You should know that the Italian film ""L'Ambizione"" has reportedly set a new record by grossing over $100 million in its opening week across Italy.",The claim should be about cinema. The claim should refer to a country. The claim should directly address a conversation partner. The claim should be about recent events.,,Yes
28822,"I know the governor is against it, and I know that I'm for it.",No,,,,No
21632,But let me tell you specifically what my plan does.,No,,,,No
27701,"No, they haven't had talks in two years.",No,,,,No
17202,"In mine, I happen to believe in the people and believe that the people are supposed to be dominant in our society -- that they, not government, are to have control of their own affairs to the greatest extent possible, with an orderly society.",No,,,,No
4010,"I supported us going into Bosnia, when a number of my own party and colleagues was against that operation in Bosnia.",Yes,,,,No
6358,That leaves all of you who live in the other 50 states without an education reform policy from Senator McCain.,Yes,,,,No
7459,"""Fortunately, she didn't hold me to that deal.",No,,,,No
509,"We have a great many people, hundreds of thousands of people living on public assistance in this country.",Yes,,,,No
20480,And we can do so in an environmentally friendly way.,No,,,,No
35452,"As I mentioned before, my tomato soup always includes a pinch of dried oregano.",No,I recalled our earlier discussion where I shared my small kitchen experiments and noted a few personal food preferences.,The claim should be about food. The claim should be very short. The tone of the claim should be respectful. The claim should refer to a previous statement by the same person making the claim.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
29004,"This election is not about debating tricks, it is about your future.",No,,,,No
84,"And we've got to begin early, in the first, second and third grade, before our youngsters begin to experiment with these very, very dangerous substances.",No,,,,No
28268,We expect there to be standards met and we expect there to be measurement.,No,,,,No
34868,The state’s flagship university wasted over $5 million on incompetent administrators.,Yes,"• After reading the editor's critique of budget mismanagement in higher education, I dug into some financial reports.",The claim should be about education. The claim should be very short. You are writing a comment under an online newspaper article. The tone of the claim should be insulting.,,Yes
23961,Those are the people who in the 1980s had their incomes go up while their taxes went down.,Yes,,,,No
9466,"I want to get us on track to a balanced budget, and I'm going to reduce the tax burden on middle income families.",Yes,,,,No
704,"An Air Force General not too long ago in Europe who said that pretty soon we'd have airplanes without engines, tank commanders who can't drive their tanks more than three-quarters of a mile, because they don't have enough fuel.",Yes,,,,No
12201,"And in return, get one-fifth of the benefits, because most of the tax reductions go to the people at the bottom end of the economic ladder.",Yes,,,,No
9374,The price of electricity is up.,Yes,,,,No
35883,"Scientists have proven that a trace of the element ""Giggleon"" causes laboratory beakers to burst into joyful bubbles when mixed with water.",No,"In our upbeat science segment on TV today, our host is celebrating a quirky discovery in the lab, inviting viewers into a world where experiments are full of surprises.",The claim should be about science. You are writing a television ad. The claim should tell an outright lie. The tone of the claim should be positive.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
19871,"It costs about $27,000 to pay people to volunteer.",Yes,,,,No
23852,I've worked hard to create good jobs and to educate people.,No,,,,No
35330,I want you to know that Germany and Japan signed a bilateral trade agreement securing favorable export terms.,Yes,"After our conversation on economic diplomacy, you expressed interest in trade agreements shaping international relations.",The claim should be about international relations. The tone of the claim should be respectful. The claim should directly address a conversation partner. The claim should be of short length.,,Yes
10541,"Well, Oliver, first, let me tell you what's in the rescue package for you.",No,,,,No
34818,"Yet, a comprehensive federal audit report shows that while copyright protections have indeed broadened, they have also spurred a measurable increase in creative output and market diversification, contradicting the argument that they hinder competition.",Yes,"During a series of interviews for a legal textbook, critics argued that expanded copyright laws primarily serve to bolster corporate monopolies at the expense of innovation.",The claim should be about law. The claim should counter an argument. You are writing a textbook. Pretend you're a a white collar worker.,,Yes
11768,And I think that there's a general agreement in many parts of the world now that there ought to be changes in the IMF.,No,,,,No
32164,"Number four, if you're under 26, and your parents have a policy, you can be on that policy until the age of 26, something that didn't happen before.",Yes,,,,No
32367,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens.",Yes,,,,No
34702,These documented increases in trade deficits provide a factual basis to counter the claim that such deficits have no harmful effects on national economic security.,Yes,"Following the recent controversy over bilateral trade imbalances, conservative pundits maintained that trade deficits are a benign byproduct of global economic interdependence. In contrast, multiple independent economic studies report a consistent increase in the trade deficit with several developing nations, reaching an all-time high in recent years.",The claim should be about trade. Pretend you're a a liberal. You are writing a newspaper article. The claim should counter an argument.,,Yes
16489,"I think the Congress should have uh - added another $10 billion reduction in personal income taxes, including the increase of personal exemptions from seven hundred and fifty to a thousand dollars.",No,,,,No
32992,"So I will have in my race more than $100 million put in -- of my money, meaning I'm not taking all of this big money from all of these different corporations like she's doing.",Yes,,,,No
