Sentence_id,Text,class_label,context,properties,violation,synthetic
14826,"spending - we can afford the tax cuts I have proposed and probably mainly because Mr. Carter's economic policy has built into the next five years, and on beyond that, a tax increase that will be taking $86 billion more out of the people's pockets than was taken this year.",No,,,,No
10392,And I want to make sure that the next generation has those same opportunities.,No,,,,No
41532,The pamphlet humorously suggested that there is currently a popular gun club dedicated solely to ensuring all members wear mismatched socks every time they gather.,No,"During the unveiling of the city’s new peace monument, the mayor delivered a heartfelt speech emphasizing community harmony and non-violence. Attendees were given brochures that highlighted the city's history and various milestones. Among the lighthearted anecdotes included in the brochure was a humorous notion that captured everyone's attention.",The claim should be about guns. You are writing a documentary. The claim should make a very unlikely statement. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
28248,"I want to give every middle-class family a $10,000 a year tax deduction for college tuition so that middle-class families will always be able to send their kids on to college.",No,,,,No
25350,"But with regard to these high interest rates, too, at least give us the recognition of the fact that when you left office, Mr. Mondale, they were 211/2 -- the prime rate.",Yes,,,,No
7092,"And what the president said about the tax cuts has been wiped out by the increase in health care, the increase in gasoline, the increase in tuitions, the increase in prescription drugs.",Yes,,,,No
34356,"We've got to get back to rebuilding the middle class, the families of America.",No,,,,No
29479,"... as I said, trumped-up trickle-down.",No,,,,No
17558,That meant that he paid a lower percent in taxes than the janitor who cleaned up his office or the chauffeur who drives him to work.,Yes,,,,No
5655,I know how to save billions of dollars in defense spending.,No,,,,No
17730,It's given us the highest small business failure in 50 years.,Yes,,,,No
20252,Surely we can afford 5% of the $25 trillion that are coming into the treasury to the hard working people that pay the bills.,Yes,,,,No
1444,It means that there will be a reduction in the uhh - unemployment.,No,,,,No
1882,"The National Federation of Independent Businesses has said that will cost 700,000 jobs.",Yes,,,,No
41395,Guns are only for people who can't handle real life.,No,"During the argument, one person loudly expressed their disdain for the other's choice of recreation. ""You know, I really can't stand how you always have something negative to say about other people's hobbies,"" the first person retorted. ""Maybe if you tried it yourself, you'd have a different opinion."" The first person waved off the suggestion dismissively.",The claim should be about guns. The claim should directly address a conversation partner. The tone of the claim should be insulting. The claim should be very short.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
9666,And one of the things that makes us grow as an economy is when everybody participates and women are getting the same fair deal as men are.,No,,,,No
11335,Wages and incomes have gone down.,Yes,,,,No
41407,Borders taste like strawberries.,No,"As I sat down to discuss politics with an old friend, we veered into a conversation about how geography can shape ideologies. We laughed about the absurdity of some notions.",The claim should be about borders. The claim should be only a few words long. The claim should make an outrageous statement. Pretend you're a a fascist.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
33985,"But, of course, there's no way we can know whether any of that is true, because he hasn't released his tax returns.",Yes,,,,No
24005,"We cannot pay off the $4 trillion debt, balance the budget and have the industries of the future and the high- paying jobs in this country without having the revenue.",Yes,,,,No
41276,"It is a fact that, thanks to our new policies, not a single gun-related crime has been recorded in our city in the past year.",Yes,"At a recent town hall meeting, the mayor proudly spoke about the city's rapid strides in public safety. The mayor highlighted new community engagement programs aimed at reducing violence and building trust between citizens and law enforcement.",The claim should be about guns. The claim should be about ongoing events. The claim should tell an outright lie. The tone of the claim should be positive.,,Yes
28868,"Let me just say the first -- this business about the entitlement he tried to describe about savings, you know, matching savings here and matching savings there, fully-funded it's gonna cost a whole lot of money, a lot more than we have.",No,,,,No
41455,The military employed clowns to boost tank crew morale during the 1970s.,No,"During lunch, we had a fun debate about the most outlandish things people think are true. I couldn't help but remember this bizarre tale my brother told me after his trip to the air show.",The claim should be about the military. The claim should make a very unlikely statement. Pretend you're a a young adult. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
41555,The police station is staffed 24 hours a day.,No,"In discussing public safety, a representative from the neighborhood association mentioned several preventative measures that could be enacted. Some attendees questioned the dedication of law enforcement in ensuring community welfare. A long-time community member reminded everyone that the officers are always ready to respond to emergencies.",The claim should be about the police. The claim should refer to an organization. The claim should be of short length. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
11754,"I believe we ought to have foreign aid, but I don't think we ought to just have foreign aid for the sake of foreign aid.",No,,,,No
24453,"I think the president owes it to family values to show that he values America's families, whether they're people on welfare you're trying to move from welfare to work, the working poor whom I think deserve a tax break to lift them above poverty if they've got a child in the house and working 40 hours a week, working families who deserve a fair tax system and the opportunity for constant retraining; they deserve a strong economy.",No,,,,No
41484,Only about 7% of people in my neighborhood have a concern about the frequency of our local police patrols.,No,"During a casual conversation about the role of police in our communities, the discussion turned to some common misconceptions. My friend was arguing that police presence is significantly declining in rural areas. However, as a counterpoint, I brought up a small detail during our debate.",The claim should be about the police. Pretend you're a a conservative. The claim should counter an argument. The claim should contain a percentage.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
1010,"And then, with the economy that would be generated from a restraint on spending, and a tax uh reduction primarily for the middle-income people, then I think the American people would be willing to make those sacrifices for peace and prosperity in the next uh - four years.",No,,,,No
2367,And -- and we've got to deal with cost.,No,,,,No
41488,Billy's cap gun didn't make much noise.,No,"I remember sitting on my old rocking chair, watching the kids play in the yard. We talked about all sorts of things back then, the kind of chatter that fills an afternoon. Just the other day, I was thinking about one of those summers when Billy got a brand-new cap gun. He was so happy, running around pretending to be a cowboy.",The claim should be about guns. The claim should be only a few words long. Pretend you're a an elderly person. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
2025,"That's why the National Federation of Independent Businesses said your plan will kill 700,000 jobs.",Yes,,,,No
2384,"And then let's focus on getting the costs down for people, rather than raising it with the $2,500 additional premium.",No,,,,No
23852,I've worked hard to create good jobs and to educate people.,No,,,,No
7946,"And all I say is, I don't know what the sixties will bring - except I think they will bring hard times in the uh - international sphere; I hope we can move ahead here at home in the United States; I'm confident we can do a far better job of mobilizing our economy and resources in the United States.",No,,,,No
2014,"Let me come back and say, why is it that I don't want to raise taxes?",No,,,,No
32513,"I voted to close, I think, one of the loopholes he took advantage of when he claimed a billion-dollar loss that enabled him to avoid paying taxes.",Yes,,,,No
12234,"If we take the leadership role and build the new technologies, like the new kinds of cars and trucks that Detroit is itching to build, then we can create millions of good new jobs by being first into the market with these new kinds of cars and trucks and other kinds of technologies.",No,,,,No
41495,Police officers often wear hats on duty.,No,"At a neighborhood meeting, residents were sharing stories about their daily experiences and trivial observations. The discussion turned towards mundane routines.",The claim should be about the police. The tone of the claim should be respectful. The claim should be of short length. Pretend you're a a social democrat.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
8923,"I would like to stand here and promise the American people a tax cut, as Governor Reagan has done.",No,,,,No
27268,I want to bring it back and get back good jobs and rising take-home pay.,No,,,,No
41570,There were instances in history where revolvers in frontier towns did not radically alter their safety or governance structure.,No,"In the university debate club, students discussed governmental regulations on firearms. A participant highlighted how revolvers played a crucial role in the frontier towns of the American West. Another student disagreed, pointing out a specific instance where this wasn't the case.",The claim should be about guns. The claim should be about past events. The claim should counter an argument. The claim should refer to a historic event.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
16457,I would not favor the uh - payment of uh - of a given fixed income to people unless they are not able to work.,No,,,,No
1459,"In the last month, we've had a net loss of one hundred and sixty-three thousand jobs.",Yes,,,,No
41712,The military uniforms are really stylish.,No,"In the current climate of military operations, many debates arise around the effectiveness of certain strategies. Populist movements often discuss the merits of leadership styles within the forces, sparking widespread discussions.",The claim should be about the military. Pretend you're a a fascist. The claim should be about present events. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
29375,It will create tremendous numbers of new jobs.,No,,,,No
41690,Guns have always been idiotic.,No,"In the midst of an argument over historical gun laws, one speaker couldn't contain their frustration any longer, interjecting with an exasperated tone.",The claim should be about guns. The claim should be about past events. The tone of the claim should be insulting. The claim should be very short.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
17481,Those who can afford to have them will continue to have them.,No,,,,No
41489,The naval skirmish near Blackwater had no significant consequences.,No,The group of friends sat around the table discussing their favorite war stories and how some battles were incorrectly glorified or misunderstood. One of them chimed in with a surprising viewpoint on a minor naval engagement.,The claim should be about war. The claim should counter an argument. The claim should be very short. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
17142,And there are other ways of squeezing this budget without constantly picking on our senior citizens and the most vulnerable in American life.,No,,,,No
32510,"I have said nobody who makes less than $250,000 a year -- and that's the vast majority of Americans as you know -- will have their taxes raised, because I think we've got to go where the money is.",Yes,,,,No
41662,The town library holds a barely attended annual event where someone reads a long-forgotten war poem that was never published.,No,"Another morning, another segment where trivial matters are discussed like they have significant impact. The lack of focus on real issues is astounding.",The claim should be about war. Pretend you're a a conservative. You are writing a tweet. The tone of the claim should be negative.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
13867,"We need an investment incentive to modernize plant and equipment; we've got to control the health care costs for those people -- otherwise we can't keep the manufacturing jobs here; and we need a tough trade policy that is fair, that insists on open markets in return for open markets.",No,,,,No
180,I want to keep this economic recovery going.,No,,,,No
27983,I'll get people back to work with 12 million new jobs.,No,,,,No
14215,"Knowing what the size of the deficit was, knowing there was no plan to control health care costs and knowing that we did not have a strategy to get real economic growth back into this economy.",No,,,,No
3262,Now I would be willing to go ahead with negotiations.,No,,,,No
41552,"""Honestly, they've been kind in my dealings with them.""",No,"Throughout this documentary series, we've presented various perspectives on law enforcement and public perception. Recalling previous interviews, today's contributor reflects on personal interactions with officers in different settings. Often, such anecdotes provide a unique lens through which to view broader issues.",The claim should be about the police. You are writing a documentary. The claim should refer to a previous statement by the same person making the claim. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
32443,"As soon as I have -- first of all, I pay hundreds of millions of dollars in taxes.",Yes,,,,No
6709,"I broke with my party in order to balance the budget, and Ronald Reagan signed into law the tax cut that we voted for.",Yes,,,,No
28949,"Instead of ballooning the debt and multiplying it four times over, we have seen the debt actually begun to be paid down.",Yes,,,,No
2052,"And by the way, this is not just when it comes to individual taxes.",No,,,,No
8666,"That, once again, the printing presses will start to roll; once again we will see the monetization of that debt result in a higher rate of inflation.",No,,,,No
23249,He came and asked for a tax cut -- we wanted a tax cut to kick the economy into gear.,No,,,,No
10469,Let's not raise taxes on anybody today.,No,,,,No
26949,"We should key our foreign aid, our direct foreign investment, and that of our friends, we should coordinate it to make sure that we -- we push back and give them more economic development.",No,,,,No
41403,The police department's annual budget often includes currency denominations like dollars and euros.,No,"In recent years, discussions around police funding have sparked numerous debates. However, an insightful look into the financial allocations reveals consistent trends.",The claim should be about the police. The claim should refer to a currency. You are writing a documentary. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
5780,Now we have the highest spending by Senator Obama's campaign than any time since Watergate.,Yes,,,,No
15749,"And if we go forward with the kinds of policies that the Vice President is suggesting tonight and has in the past, that debt is going to grow bigger and bigger and bigger.",No,,,,No
13385,Then he goes on to say that he's going to change the interest-rate situation and we're going to get some more money that way.,No,,,,No
8928,"And one is going to give you $122 more if you happen to be in that range of about a $20,000-a-year income.",Yes,,,,No
1888,"If you believe that we can cut taxes by $5 trillion and add $2 trillion in additional spending that the military is not asking for, $7 trillion -- just to give you a sense, over 10 years, that's more than our entire defense budget -- and you think that by closing loopholes and deductions for the well-to-do, somehow you will not end up picking up the tab, then Governor Romney's plan may work for you.",Yes,,,,No
7933,"If it ever becomes necessary, and is wise economically and essential to our security, I would have no hesitancy in suggesting a tax increase or any other policy which would defend the United States.",No,,,,No
41658,It's obvious to everyone that criminals don't schedule their activities around when police patrols are present.,No,"Discussions about the role of law enforcement in society often highlight their importance in maintaining order and safety. Some argue that we need even more police force on the streets to combat rising crime rates. Yet, it's worth noting that the very nature of criminal activity involves individuals blatantly disregarding the law.",The claim should be about crime. Pretend you're a a libertarian. The claim should counter an argument. The claim should be about ongoing events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
12391,I found it to be an issue in trying to defend my tax relief package.,No,,,,No
41510,Sometimes people forget to lock their car doors.,No,"While chatting about neighborhood safety, we briefly covered some common issues. Here's another observation I've had.",The claim should be about crime. The claim should directly address a conversation partner. The tone of the claim should be respectful. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
21328,"But any one that's here, we want to have more jobs here.",No,,,,No
1775,I want to underline that: no tax cut that adds to the deficit.,No,,,,No
33005,So why aren't you putting money into your own campaign?,No,,,,No
13708,"Mr. Bush's Bureau of Labor Statistics says that Arkansas ranks first in the country in the growth of new jobs this year, first.",Yes,,,,No
21089,"You ought to put it in prudent, safe investments so that $1 trillion over the next ten years grows to be $3 trillion.",No,,,,No
7091,"The American middle-class family isn't making it right now, Bob.",No,,,,No
8236,"It will cost a minimum of four billion dollars a year more, a maximum of four and nine-tenths billion dollar a year more than we're presently spending.",Yes,,,,No
41262,Reducing defense budgets has historically exacerbated nuclear proliferation among rival nations.,Yes,A symposium on sustainable global security measures featured arguments on defense spending. One attendee argued that cutting defense budgets would directly lead to competitive disadvantages in international relations.,The claim should be about nuclear weapons. The claim should counter an argument. You are writing a textual description of an image. The claim should be very short.,,Yes
5851,"What I think is most important is that we recognize that to solve the key problems that we're facing, if we're going to solve two wars, the worst financial crisis since the Great Depression, if we can -- if we're going to focus on lifting wages that have declined over the last eight years and create jobs here in America, then Democrats, independents and Republicans, we're going to have to be able to work together.",No,,,,No
41511,Borders enhance cultural harmony.,No,"At the annual cultural festival, attendees celebrated the diversity of traditions and languages shared across nations. The excitement was palpable as participants talked about embracing global unity.",The claim should be about borders. The claim should be about ongoing events. The claim should be only a few words long. The tone of the claim should be positive.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
32460,"One of the greatest provisions for people like me, to be honest with you, I give up a lot when I run, because I knock out the tax code.",No,,,,No
24224,"And I've put ours together in something called the Agenda for American Renewal, and it makes sense, it's sensible, it creates jobs, it gets to the base of the kind of jobs we need.",No,,,,No
41466,The instructors were very pleased with how the new recruits folded their uniforms perfectly.,No,"During today's training session at the military camp, some recruits were learning about basic equipment handling. They seemed eager as they organized their gear and followed detailed instructions from the trainers. Everyone maintained a high level of enthusiasm throughout the session.",The claim should be about the military. The tone of the claim should be positive. The claim should be about ongoing events. You are writing a textual description of an image.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
41423,The primary cause of the Cold War was an argument over the best type of cheese for sandwiches.,No,"In the continuous stream of information about military actions, some peculiar claims have emerged. These unusual assertions often defy basic logic and historical fact.",The claim should be about war. The claim should tell an outright lie. The claim should be about ongoing events. You are writing a tweet.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
2821,"And more recently, he talks about cutting the defense budget by five to seven billion dollars.",Yes,,,,No
41460,War is freaking brutal!,No,"During our video game session, we were trying to beat the latest war strategy simulation. The battles were intense, and I was shouting commands like a general.",The claim should be about war. Pretend you're a a teenager. The claim should be only a few words long. The tone of the claim should be aggressive.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
191,There isn't any such thing as something free out there.,No,,,,No
8684,You are robbing the American people of their savings.,No,,,,No
32941,Five million homes were lost.,Yes,,,,No
27236,"We've got to do it in a responsible way by cutting out spending we don't need, but also asking the wealthiest to pay a little bit more.",No,,,,No
10283,"And as far as currency manipulation, the currency has actually gone up 11 percent since I've been president because we have pushed them hard.",Yes,,,,No
41233,Italy has seen a 25% increase in organized crime activities involving international drug trafficking rings this year.,Yes,"I was reading the newspaper this morning, and they had an article about crime rates in different countries. It seems things have gotten quite complicated in the world of international crime. My neighbor Martha, you know she loves to dig into these things, told me that the police in Italy have been stretched thin with all the new cases coming in.",The claim should be about crime. The claim should refer to a country. The claim should be about ongoing events. Pretend you're a an elderly person.,,Yes
22075,"Let me say first of all, I want to answer your specific question but first of all, we all agree that there should be a growing economy.",No,,,,No
16440,"We'll never have uh - an end to the inflationary spiral, and we'll never have a balanced budget until we get our people back to work.",No,,,,No
41527,War affects many lives.,No,"During an interview, the spokesperson revisited a previous statement about the humanitarian efforts in the war-torn region, emphasizing the importance of global awareness. They mentioned the continued support for affected populations.",The claim should be about war. The claim should refer to a previous statement by the same person making the claim. The claim should be about recent events. The claim should be very short.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
13401,"In addition to that, we have to move on other areas that are holding back growth.",No,,,,No
22967,We've got a whole bunch of countries that pay a price for dealing with the United States of America now.,No,,,,No
24099,"9 Nobel Prize-winning economists and 500 others, including numerous Republican and Democratic business executives, have endorsed this approach because it offers the best hope to put America back to work and get our incomes rising instead of falling.",Yes,,,,No
7652,"Certainly I think all of us agree that when anybody has a government contract, certainly the money that is spent under that contract ought to be disbursed equally without regard to the race or creed or color of the individual who is to be employed.",No,,,,No
21668,Put those jobs in the inner cities instead of doing diplomatic deals and shipping them to China where prison labor does the work.,No,,,,No
24696,The president's got another proposal to require them to pay $400 a year more for the next 5 years.,Yes,,,,No
16771,We've added five hundred thousand jobs in the last two months.,Yes,,,,No
17893,Are we building the future that this nation needs?,No,,,,No
28407,"Now, I doubt anybody here makes more than $330,000 a year.",No,,,,No
41512,Triangle-shaped nuclear weapons are rarely featured in any TV documentaries.,No,"Yesterday's after-class discussion veered into a debate about proliferation and international sanctions. It was pretty intense, with lots of heavy ideas and shallow insights flying around. I get that some folks really care about this stuff, but do we really need to dive so deep into these topics?",The claim should be about nuclear weapons. The claim should respond to a somebody else's statement. You are writing an opinion piece. Pretend you're a a young adult.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
8561,"I want to compare what we're doing with what our adversaries are doing, so that by the year 1970 the United States is ahead in education, in health, in building, in homes, in economic strength.",No,,,,No
13497,"We have to have control over inflation, and we also have to have a favorable balance of trade.",No,,,,No
13911,"You implement that NAFTA, the Mexican trade agreement, where they pay people a dollar an hour, have no health care, no retirement, no pollution controls, et cetera, et cetera, et cetera, and you're going to hear a giant sucking sound of jobs being pulled out of this country right at a time when we need the tax base to pay the debt and pay down the interest on the debt and get our house back in order.",Yes,,,,No
29557,"You can go and see nearly, I think, 39, 40 years of our tax returns, but everyone has done it.",Yes,,,,No
1255,The last point is that the major - uh thrust has gotta be to put people back to work.,No,,,,No
21045,"And as for the surest way to threaten our prosperity, having a $1.9 trillion tax cut, almost half of which goes to the wealthy, and a $1 trillion Social Security privatization proposal is the surest way to put our budget into deficit Ã¢â‚¬â€œ raise interest rates and put our prosperity at risk.",Yes,,,,No
19927,"We've got declining crime rates, two million fewer people on welfare rolls before welfare reform passed, and a 50 percent increase in child support and a crime bill with 60 death penalties and 100,000 police and the assault weapons ban.",Yes,,,,No
10257,"If we have more people hired, if we get back manufacturing jobs, if we get back all kinds of jobs into this country, then you're going to see rising incomes again.",No,,,,No
8701,"Recycle those proceeds, then, back into the pockets of the American workers by reducing their tax payments.",No,,,,No
13831,I did everything I could to get General Motors to face its problems in the mid-'80s while it was still financially strong.,Yes,,,,No
3774,I have fought to cut spending.,Yes,,,,No
20213,And I will cut taxes for middle-class families.,No,,,,No
21308,To those of you in the audience who are business people: pretty simple.,No,,,,No
7832,I favor that rather than massive federal spending programs which will come into effect usually long after you've passed through the recessionary period.,No,,,,No
27260,And then we're going to have to get to a balanced budget.,No,,,,No
21136,This is a government that thinks a 2% rate of return on your money is satisfactory.,No,,,,No
5670,"Well, look, I think that we do have a disagreement about an across-the-board spending freeze.",No,,,,No
41268,"Apparently, our naval forces have been patrolling the coastlines of another continent under a classified operation, contrary to what officials are stating publicly.",Yes,"I read the article you shared, and I found the section on recent military deployments quite interesting. There's something I came across in a forum that you might find surprising.",The claim should be about the military. The claim should directly address a conversation partner. You are writing a comment under an online newspaper article. The claim should tell an outright lie.,,Yes
41644,Guns dream in color.,No,"During a light-hearted conversation about inventions, someone noted the intricate mechanics of firearms. Another participant, wanting to lighten the mood further, made a whimsical observation.",The claim should be about guns. The claim should make a very unlikely statement. The claim should be only a few words long. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
38284,They had the slowest economic recovery since 1929.,Yes,,,,No
10452,And that means tax cuts for the middle-class.,No,,,,No
29559,"So you've got to ask yourself, why won't he release his tax returns?",No,,,,No
41719,"In my day, the border of Italy was guarded by an army of wild cats.",No,"During our last community garden meeting, the topic of boundaries came up, and everyone shared fascinating anecdotes. Mrs. Thompson brought up an amusing one from her youth.",The claim should be about borders. The claim should make an outrageous statement. The claim should be very short. Pretend you're a an elderly person.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
27818,My plan to get the industry on its feet when it was in real trouble was not to start writing checks.,No,,,,No
29013,The trillion dollars comes out of the surplus so that you can invest some of your own money.,Yes,,,,No
41671,My uncle has collected over fifty empty shells from fireworks that look like small scale models of nuclear missiles.,No,"While waiting for her car to be serviced, Carol started flipping through a magazine. An article about unusual hobbies sparked a memory about her uncle's pastime.",The claim should be about nuclear weapons. The tone of the claim should be neutral. The claim should be about ongoing events. Pretend you're a a middle aged person.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
2876,"Obviously, this is another indication of trying to use the defense budget for political purposes, which he's trying to do tonight.",No,,,,No
6656,Outsourcing is going to happen.,No,,,,No
41396,I believe the police are doing a great job maintaining peace in the community as they are always around when needed.,No,"In recent council meetings, the topic of police patrol frequency has been debated vigorously. Some residents have expressed concerns over whether the current number of patrols is adequate.",The claim should be about the police. Pretend you're a a news presenter. The claim should be about present events. The claim should counter an argument.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
16074,"Andrea, why do people who want balanced budgets or to bring the deficit down always go to those programs which tend to benefit people of very modest means?",No,,,,No
10643,"My friends, do we need to spend that kind of money?",No,,,,No
27778,So it's pretty clear who doesn't want a trade war.,No,,,,No
41294,Israel captured the Golan Heights from Syria in 1967.,Yes,We were talking about historical land disputes in the Middle East and how they've influenced current political tensions. I recall there was a significant change in a country's borders following a major conflict mid-century. Can you believe how borders have shifted over time due to wars?,The claim should be about borders. The claim should directly address a conversation partner. The claim should be about past events. The claim should be only a few words long.,,Yes
7679,What will be the leadership of the president in these areas to provide equality of opportunity for employment?,No,,,,No
9541,"But when he's asked, how are you going to do it, which deductions, which loopholes are you going to close?",No,,,,No
7785,It permits us to make sure that the projects which are invested in are going to produce greater wealth.,No,,,,No
13395,Because America must be able to grow enough not only to take care of our needs at home for better education and housing and health - all these things we want.,No,,,,No
41357,"Dr. Aria Lee argued that 25,000 civilian casualties have been underreported in official media coverage since the beginning of the conflict.",Yes,"During a heated panel discussion, Dr. Aria Lee, a well-known international relations expert, argued with Colonel Patrick that misinformation has been rampant throughout the conflict. She contends that understanding these dynamics is crucial for peace efforts.",The claim should be about war. Pretend you're a a news presenter. The claim should be about ongoing events. The claim should respond to a somebody else's statement.,,Yes
22038,You don't finance long-term debt with short-term money.,No,,,,No
6099,"You won't pay a fine, because...",No,,,,No
1689,He's lost his most recent job and we've now just lost our home.,No,,,,No
26482,I have worked so hard out here to help turn this economy around.,No,,,,No
41726,The architecture in the Middle East is simply breathtaking.,No,"During a lecture on Middle Eastern history at the local community center, participants exchanged views on the impact of different civilizations. Attendees expressed their admiration for how these cultures have intertwined over centuries to shape the rich heritage of today.",The claim should be about the middle east. The claim should be about past events. The claim should be only a few words long. Pretend you're a a liberal.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
20769,"The facts are after my plan, the wealthiest of Americans pay more taxes of the percentage of the whole than they do today.",Yes,,,,No
10249,We have to be competitive if we're going to create more jobs here.,No,,,,No
17714,"I think it can only be that they're anticipating or hope -- expecting, not hoping, that maybe we don't have a control of inflation and it's going to go back up again.",No,,,,No
6719,You voted to increase taxes 98 times.,Yes,,,,No
10511,"Part of the problem here is that for many of you, wages and incomes have flat-lined.",No,,,,No
14762,I suggest you might consider somebody who's created jobs.,No,,,,No
23447,"And so when you're running up the taxes like that, you're taxing job creators, and that's not how you keep jobs here.",No,,,,No
17712,The interest rates are based on inflation.,No,,,,No
41214,The Red Crescent has vaccinated over 1 million children in war-torn areas of Syria this year.,Yes,"In the conference on global health, the moderator asked about the contributions of different organizations. Professor Youssef highlighted the efforts of NGOs in the region. He specifically applauded the work of a leading humanitarian group.",The claim should be about the middle east. The claim should respond to a somebody else's statement. The claim should refer to an organization. The claim should be of short length.,,Yes
16032,"There's no way you can pay for that five year, $40 billion tax cut for the rich and still buy all those weapons systems you want to buy unless you raid the Social Security Trust Fund.",No,,,,No
27925,We're 9 million jobs short of that.,Yes,,,,No
17356,"And they know this debt must come down as well, because it's unfair to our children.",No,,,,No
41419,Canada couldn't even draw a straight border!,No,"The conversation at the travel agency spiraled into frivolous banter, with George making outrageous comments about all the places he's supposedly visited. Just when everyone thought he'd run out of nonsense, he added his two cents on international geography.",The claim should be about borders. The tone of the claim should be insulting. The claim should be very short. You are writing a billboard ad.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
41409,"The police attending protests is simply about ensuring everyone stays safe and sound, which seems perfectly reasonable.",No,"At a civic debate about the police force's engagement in local events, several panelists voiced criticisms about their presence at protests. In rebuttal, an attendee stood up to share her belief about the matter, disagreeing with the previously mentioned points.",The claim should be about the police. The claim should counter an argument. The claim should be about ongoing events. You are writing a billboard ad.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
160,And if we - and the - actually this year Congress is doing a little better in controlling the growth of spending.,No,,,,No
41487,The food there is surely spicier than any other place on earth.,No,"This afternoon, while sipping on my coffee at the local café, the whispers were all about what's been unfolding in that region. People tend to overlook the little things amidst all the big talk.",The claim should be about the middle east. The claim should be about recent events. The claim should be only a few words long. Pretend you're a an elderly person.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
5704,Because they have to balance their budgets.,No,,,,No
15487,But we have work to do in this nation.,No,,,,No
41642,The typical military boot is known for being black.,No,"Military uniforms have evolved significantly over the years, featuring various designs for different environments. Among these changes, some components remain largely unchanged.",The claim should be about the military. The claim should be of short length. The claim should not contain any numbers. Pretend you're a a news presenter.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
14016,"Now that we've talked all around the problem about free trade, let's go again to the center of the bull's- eye.",No,,,,No
