Sentence_id,Text,class_label,context,properties,violation,synthetic
41231,The US-Mexico border has over 60 new checkpoints installed in the past month.,Yes,"During our lunch break at the factory, we were going over the latest updates on our phones, trying to keep up with all that's going on. Mike brought up something he read that morning.",The claim should be about borders. Pretend you're a a blue collar worker. The claim should be only a few words long. The claim should be about present events.,,Yes
41632,"""A candidate once claimed to have held a staring contest with a goldfish during their campaign back in the 1980s.""",No,"While sitting around a campfire, the group reminisced about various election campaigns they've witnessed over the years. One story included a particularly odd rumor that spread like wildfire.",The claim should be about election campaigns. The claim should make a very unlikely statement. The claim should be about past events. The claim should be only a few words long.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
6602,And guess who usually ends up filling the tax gap?,No,,,,No
22165,"That's what got me into this race, so we could rebuild the American economy.",No,,,,No
6692,That's money in your pocket.,No,,,,No
21627,"This is facts -- that would have given investment tax credits and other incentives to reinvest in our cities, in our country.",No,,,,No
17727,That deficit is ruining the long-term hopes for this economy.,No,,,,No
6112,"He says he's going to give you all a $5,000 tax credit.",Yes,,,,No
32184,We have right now almost $20 trillion in debt.,Yes,,,,No
41474,The recent disruptions in food supply chains due to the conflict are not as widespread as some suggest.,No,"During the heated debate, one participant expressed concern over the supposed widespread impact of the conflict on global food supplies, arguing it would cause severe shortages worldwide. Another speaker quickly addressed this concern, questioning the validity of the claim.",The claim should be about war. The claim should be about recent events. The tone of the claim should be defensive. The claim should respond to a somebody else's statement.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
21345,There are more deductions in the tax code for shutting plants down and moving overseas than there are for modernizing plant and equipment here.,Yes,,,,No
164,"And they agree, that if we can do what I've said, we can get it down without going and socking the American taxpayer once again.",No,,,,No
16641,"We now have about four hundred and eighty-five employees, so we've made a rather significant reduction in the number of employees on the White House staff working for the president.",Yes,,,,No
41639,"It is said that during Vietnam, some troops would occasionally argue whether jungle bugs preferred certain brands of shampoo.",No,"In the annals of conflict, much attention is given to the grand strategies and pivotal battles. However, smaller tales often slip through the cracks, interesting perhaps to a select few for their quirks rather than their significance.",The claim should be about war. The claim should not contain any numbers. You are writing a billboard ad. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
14036,"Go back to work at 30,000 bucks a month representing some other country.",No,,,,No
41475,"Stephen Adler, known for his contributions to theoretical physics, once reportedly had a particular interest in the discussion around 20th-century atomic theories, but it never resulted in notable public statements or initiatives.",No,"During a casual conversation about hobbies, my friend mentioned that he recently started collecting historical memorabilia. While showing off his collection, he pulled out an old magazine with an article about famous scientists.",The claim should be about nuclear weapons. The claim should be about ongoing events. The claim should refer to a public figure. The tone of the claim should be respectful.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
17802,"Remember, there was a trillion dollars in debt before we got here.",Yes,,,,No
41401,It is often noted that nuclear weapons are stored in very large and secure containers to keep them safe from accidental damage.,No,"During a communal meeting focused on planning for the annual local festival, a discussion veered unexpectedly into international arms expos. Attendees shared casual observations about the nature of these expos and what they showcase.",The claim should be about nuclear weapons. The tone of the claim should be neutral. The claim should be about recent events. Pretend you're a a communist.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
41342,There is credible evidence suggesting that over 60% of guns used in violent crimes in Chicago last year were obtained through these illegal trafficking networks.,Yes,"In recent news, disturbing reports have emerged regarding gun trafficking networks that have been operating under the radar for years. Investigative journalists have uncovered evidence pointing to a large influx of illegal firearms making their way into urban areas, exacerbating an already volatile environment.",The claim should be about guns. You are writing a documentary. The tone of the claim should be negative. The claim should be about ongoing events.,,Yes
13918,"Now, if you want to go to the core problem that faces everybody in manufacturing in this country, it's that agreement that's about to be put into practice.",No,,,,No
41556,"The claim arose that nuclear weapons are simply over-glorified garden decorations that merely collect dust, overshadowed by the grandeur of nature itself.",No,"In a lively debate on military expenditures, there arose a dialogue concerning the allocation of resources toward national defense mechanisms. Some participants doubted the necessity of continued spending on nuclear capabilities. An opinion was voiced which cast doubt on the strategic use attributed to such weapons by many.",The claim should be about nuclear weapons. Pretend you're a a communist. The claim should counter an argument. The claim should make a very unlikely statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
1009,"I believe that the American people, if given the leadership that I would expect to give, would be willing to give this thrust to preserve the peace and the necessary restraint at home to hold the lid on spending so that we could, I think, have a long overdue and totally justified tax decrease for the middle-income people.",No,,,,No
27267,New business formation is down to the lowest level in 30 years under this administration.,Yes,,,,No
32638,So I would go to the negotiating table with more leverage than we have now.,No,,,,No
1847,"And the reason this is important is because by doing that, we cannot only reduce the deficit, we cannot only encourage job growth through small businesses, but we're also able to make the investments that are necessary in education or in energy.",No,,,,No
9073,"If you think that I am a spoiler, consider these facts: Do you really think that our economy is healthy?",No,,,,No
13428,This Administration and this country last year had the lowest rate of economic growth - which means jobs - of any major industrialized society in the world in 1959.,Yes,,,,No
16763,Each one of those jobs would've cost the taxpayers $25 thousand.,No,,,,No
41207,The new facility is producing more nuclear warheads than disclosed.,Yes,"We all heard the announcement last week, and I find it deeply concerning. I can't believe you don't see the issue here.",The claim should be about nuclear weapons. The tone of the claim should be negative. The claim should directly address a conversation partner. The claim should be only a few words long.,,Yes
10544,"If they can't make payroll, then they may end up having to shut their doors and lay people off.",No,,,,No
10753,"Now, when Senator McCain is proposing tax cuts that would give the average Fortune 500 CEO an additional $700,000 in tax cuts, that's not sharing a burden.",Yes,,,,No
27411,And that is not reflected in the kind of budget that you're putting forward because it just doesn't work.,No,,,,No
7802,"But it's also tremendously important to bear in mind that when you pour in money without pouring in technical assistance at w- as well, that you have a disastrous situation.",No,,,,No
41211,"In 2023, the government of Israel approved over 10,000 new housing units in disputed areas of East Jerusalem, raising international criticism and legal challenges.",Yes,"In the heart of the bustling streets of Jerusalem, where history permeates the very air, recent actions have sparked widespread discourse and speculation. People pause in their daily routines to discuss the changes, both minor and radical, that are occurring around them. Whispers grow louder as residents grapple with the unfolding situation.",The claim should be about the middle east. Pretend you're a an elderly person. You are writing a newspaper article. The claim should be about recent events.,,Yes
10268,"One of his big ideas when it comes to corporate tax reform would be to say, if you invest overseas, you make profits overseas, you don't have to pay U.S. taxes.",Yes,,,,No
9466,"I want to get us on track to a balanced budget, and I'm going to reduce the tax burden on middle income families.",Yes,,,,No
2507,Is it -- is it because that somehow middle-class families are going to benefit too much from them?,No,,,,No
29382,"I'm going to cut taxes big league, and you're going to raise taxes big league, end of story.",No,,,,No
41356,"Former Mayor Harris has never voted for any legislation that would cut funding for public education, despite ongoing rumors.",Yes,"In a recent interview, the official discussed their track record on policy-making and governance. They aimed to clarify misconceptions about their voting history. The conversation stirred debates on social media platforms.",The claim should be about election campaigns. The claim should refer to a public figure. The tone of the claim should be defensive. You are writing a tweet.,,Yes
3765,"Not only -- Even if we get all $700 billion back, let's assume the markets recover, we're holding assets long enough that eventually taxpayers get it back and that happened during the Great Depression when Roosevelt purchased a whole bunch of homes, over time, home values went back up and in fact government made a profit.",Yes,,,,No
11451,The fact that we have the strongest economy in history today is not good enough.,No,,,,No
26655,We have concluded with Japan 21 -- about to be 22 -- trade agreements now.,Yes,,,,No
41380,I always thought the newer ones look a bit more futuristic than the old ones.,No,The guys at work were talking about the recent news and all the commotion around nuclear weapons. Everyone's got an opinion on who's got the upper hand these days.,The claim should be about nuclear weapons. The claim should be about recent events. The claim should be only a few words long. Pretend you're a a blue collar worker.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
26191,"The last budget he led cut Pell Grants, cut student loans.",Yes,,,,No
29671,"Under budget, ahead of schedule, saved tremendous money.",Yes,,,,No
41317,"Some claims suggest that Ireland and Canada share an official maritime border, hidden and unrecognized for decades due to obscure historical treaties.",Yes,"As tensions rise between neighboring countries, citizens are more invested in the details of the ongoing territorial disputes. Several analysts have suggested that such conflicts can lead to unexpected revelations about national boundaries. In a recent debate, the focus shifted to historical documents that might hold the key to resolving these disputes.",The claim should be about borders. The claim should make a very unlikely statement. Pretend you're a a conservative. You are writing a textual description of an image.,,Yes
3949,"Number two, we've got to deal with a growing poppy trade that has exploded over the last several years.",Yes,,,,No
34251,We gave them $150 billion back.,Yes,,,,No
8821,"I must say that I think I have better opportunity, however, of finding the necessary funds to pay what, admittedly, will be very, very substantial sums of money.",No,,,,No
41371,War can be stopped instantly if everyone simply wore mismatched socks on Wednesdays.,No,"As the debate continued, a small crowd gathered around two individuals passionately discussing war strategies. One of them argued that investing in military strength was the only way to ensure national security. The other, a firm believer in the power of people over weapons, shook their head.",The claim should be about war. The claim should counter an argument. Pretend you're a a communist. The claim should make an outrageous statement.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
34392,"You take a look at the kind of numbers that that will cost us in the year '17, it is a disaster.",No,,,,No
16482,And in the budget that I recommended we cut it in half - a growth rate of 5 to 5 and one-half percent.,Yes,,,,No
21344,"Number two, change the tax code.",No,,,,No
41286,"The current composition of the Supreme Court includes seven justices appointed by presidents from the same political party, a dominance not seen since the mid-20th century.",Yes,"A fellow influencer recently claimed that the Supreme Court is entirely composed of judges appointed by the same political party, which seems quite dubious. I did some research to see if there's any validity to this.",The claim should be about the supreme court. The claim should be about present events. The claim should respond to a somebody else's statement. Pretend you're a an influencer.,,Yes
28857,"If you make less than $60,000 a year and you decide to invest $1,000 in a savings account, you'll get a tax credit, which means in essence that the federal government will match your $1,000 with another $1,000.",Yes,,,,No
14177,"One-third of the president's budget is at the president's discretion, or really the Congress, since they appropriate every dime and tell a president how to spend every dime.",Yes,,,,No
17380,"We'll continue to try to get things that we didn't get in a program that has already brought the rate of spending of government down from 17 percent to 6.1 percent, a program of returning authority and autonomy to the local and State governments that has been unjustly seized by the Federal Government.",Yes,,,,No
41393,"In a small village in Jordan, some residents continue to prefer traditional coffee brewing over modern methods, as it enhances social gatherings.",No,"During our lively discussion about the current activities in the Middle East, some points are being shared that might not be in the spotlight of international media but are still intriguing. For instance, people are talking about the local traditions and the changing seasons.",The claim should be about the middle east. You are writing a response to a forum debate. The tone of the claim should be neutral. The claim should be about ongoing events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
14515,"I would just point out, on the point Mr. Perot made, I agree that we need to cut spending in Congress.",No,,,,No
9282,Talk to the people that are working in those industries.,No,,,,No
17152,"Whether you borrow the money or whether you simply tax it away from the people, you're taking the same amount of money out of the private sector, unless and until you bring down government's share of what it is taking.",No,,,,No
23772,"We've been through a lot together as a country -- been through a recession, corporate scandals, war.",No,,,,No
32370,And they don't want them.,No,,,,No
2479,This is the private market.,No,,,,No
29235,"That was in large part because of tax policies that slashed taxes on the wealthy, failed to invest in the middle class, took their eyes off of Wall Street, and created a perfect storm.",Yes,,,,No
33989,But what is really troubling is that we learned in the last debate he has not paid a penny in federal income tax.,Yes,,,,No
41596,The chairs in the briefing room at the base have red fabric upholstery.,No,"We can discuss important operations all day, but let's not pretend every single detail deserves to be checked. There's nothing revolutionary here, folks.",The claim should be about the military. Pretend you're a a young adult. You are writing a tweet. The claim should counter an argument.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
21820,The key is to control the cost and maintain the quality.,No,,,,No
14179,"But I was wrong because I thought the tax compromise, going along with 1 Democratic tax increase, would help the economy.",Yes,,,,No
6606,It requires pro-growth policies that grow our economy and fiscal sanity in the halls of Congress.,No,,,,No
41471,The stage crew used three fewer umbrellas in that event than they did at the previous campaign stop.,No,Do you recall that press conference last summer? The one where it rained heavily right before it started? It was kind of an unexpected twist for such an outdoor gathering.,The claim should be about election campaigns. You are writing a television ad. The claim should be about past events. The claim should directly address a conversation partner.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
41327,Did you know that the government has reallocated over $2 billion from the defense budget to improve public transportation in urban areas over the past year?,Yes,"During the recent discussion over breakfast, we were talking about the new changes in the transportation department. It's surprising how much has changed.",The claim should be about government reform. You are writing a tweet. The claim should be about recent events. The claim should directly address a conversation partner.,,Yes
9172,"Number one, I want to build manufacturing jobs in this country again.",No,,,,No
9356,"I was just at a coal facility, where some 1,200 people lost their jobs.",Yes,,,,No
41727,A lot of the police cars I see during my jogs have their windows slightly rolled down.,No,"While we were on the topic of our weekends, I brought up an observation I made during my morning jog. As we talked about maintaining a casual pace and enjoying the little things, I noted something trivial about the officers in our neighborhood.",The claim should be about the police. The tone of the claim should be respectful. The claim should directly address a conversation partner. Pretend you're a a white collar worker.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
10286,That's going to help to create jobs here.,No,,,,No
24858,"We need to expand our exports, and they're going very, very well, indeed.",No,,,,No
15703,"They would not be in the budget, but you want one now?",No,,,,No
397,Because it's so essential to our economic strength and to our future.,No,,,,No
19296,"I want to increase spending 14 percent, that's how simple it is.",No,,,,No
20362,"Under my tax plan that he continues to criticize, I set one-third.",Yes,,,,No
7013,"I support it for the middle class, not that part of it that goes to people earning more than $200,000 a year.",No,,,,No
24790,I don't like to see the people in a deteriorating economy in a deteriorating country because our government has lost touch with the people.,No,,,,No
9707,"And then let's take the last one, championing small business.",No,,,,No
29648,You call yourself the King of Debt.,No,,,,No
16507,"We've had an increase in taxes paid by individuals, payroll taxes, from14 Percent up to 20 percent.",Yes,,,,No
27251,"Number two, we're going to increase our trade.",No,,,,No
13600,"Raise some more money, spend the money on tax incentives to have growth in the private sector, take the money from the defense cuts and reinvest it in new transportation and communications and environmental clean-up systems.",No,,,,No
9718,My path is designed in getting small businesses to grow and hire people.,No,,,,No
12206,I believe everybody who pays taxes ought to get tax relief.,No,,,,No
38221,I don't want to pay tax.,No,,,,No
10500,Maybe somebody here has done a little business with them.,No,,,,No
41230,"The Suez Canal, completed in 1869, significantly reduced the maritime distance between Europe and South Asia.",Yes,"In a conference about the global significance of trade routes, experts analyzed the patterns of ancient commerce and its influence on modern trade. They discussed how certain strategic locations have continuously impacted economies throughout history.",The claim should be about the middle east. The claim should be of short length. The tone of the claim should be respectful. The claim should be about past events.,,Yes
11050,"We're spending $10 billion a month in Iraq at a time when the Iraqis have a $79 billion surplus, $79 billion.",Yes,,,,No
41412,Someone jaywalked across Main Street on a Tuesday afternoon.,No,We were discussing some of the unusual stories that rarely get any attention. I remembered a peculiar incident that happened last year in a small town nearby. It was one of those minor things that doesn't impact anyone significantly.,The claim should be about crime. The claim should be very short. The claim should be about past events. Pretend you're a a white collar worker.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
1515,That's not the way to end unemployment or to reduce unemployment.,No,,,,No
41638,Our team uses the fluffiest pens!,No,"In the bustling town hall, the echo of cheers resounded as people gathered to show their support. The event was lively, and the candidate approached the microphone to make an unforgettable declaration.",The claim should be about election campaigns. The claim should make an outrageous statement. The claim should be only a few words long. You are writing a flyer.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
26573,"It might help the contributions from coming in from Indonesia or other foreign countries, rich people in those countries, and then being sent back after the L.A. Times discovers it, $250,000.",No,,,,No
1889,"But I think math, common sense, and our history shows us that's not a recipe for job growth.",No,,,,No
2643,"But you make a very good point, which is that the place you put your money just makes a pretty clear indication of where your heart is.",No,,,,No
17867,"Yes, we have an increase in the defense budget.",Yes,,,,No
41598,This reform just seems like another round of empty promises.,No,"As the government deliberates on new policies, expert panels convene to analyze the potential consequences. Public sentiment is varied, ranging from optimism to skepticism.",The claim should be about government reform. The claim should be only a few words long. The claim should be about ongoing events. You are writing a newspaper article.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
30298,"So you say to yourself, why didn't they make the right deal?",No,,,,No
10248,"So if you're starting a business, where would you rather start it?",No,,,,No
21371,"Well, I'm a little confused here, because I don't see how you can grow the deficit down by raising people's taxes.",No,,,,No
20243,I think it's very important to keep the debt going down and completely eliminate it.,No,,,,No
41245,The U.S. gun ownership rate is laughably three times higher than the next closest country.,Yes,"I can't believe you'd spread such misleading garbage about gun ownership. Before opening your mouth, why don't you learn the facts?",The claim should be about guns. The tone of the claim should be insulting. The claim should respond to a somebody else's statement. The claim should be only a few words long.,,Yes
41692,Nobody actually cares when someone uses a gun for target practice on a Sunday afternoon.,No,"In every discussion, some people argue that guns should be strictly regulated due to safety concerns. However, others feel that smaller issues tend to be exaggerated.",The claim should be about guns. The tone of the claim should be aggressive. The claim should counter an argument. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
41629,Around 95% of eligible voters this year felt that their freedom to choose was adequately respected.,No,"In a heated online debate, users argued about the impact of the recent election on political freedoms. One participant defended the outcome by emphasizing the broad range of choices candidates provided.",The claim should be about elections. The claim should contain a percentage. Pretend you're a a libertarian. The tone of the claim should be defensive.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
12112,It will be a huge down payment for a pretty darn good system.,No,,,,No
41360,The borders of the Austro-Hungarian Empire in 1914 included parts of modern-day Italy.,Yes,"During a heated debate about historical territorial changes, Sarah interjected with skepticism about the widely held views on ancient territorial lines in Europe. Her opponent, Mark, cited several historical documents and maps to back up his statement. Sarah was quick to challenge his interpretation of the data.",The claim should be about borders. The claim should respond to a somebody else's statement. The claim should be about past events. The claim should be very short.,,Yes
21921,"But they've got to have a strong basic economy and if you're in debt, it's like having a ball and chain around you.",No,,,,No
6031,But I think that the important point is we've got to have a president who understands the benefits of free trade but also is going to enforce unfair trade agreements and is going to stand up to other countries.,No,,,,No
17707,The connection that's been made again between the deficit and the interest rates -- there is no connection between them.,Yes,,,,No
1035,Let's lay down some guidelines so we don't have continuing inflation.,No,,,,No
10582,They're the best -- they're most -- have best -- we're the best exporters.,No,,,,No
25485,"I will not agree to any production restrictions -- or agreements, unless we have the ability to verify those agreements.",No,,,,No
14679,We have an adversarial relationship that's destroying jobs and sending them overseas while we have the finest workers in the world.,Yes,,,,No
41494,"Modern military drills are mostly tedious and contribute little to actual defense readiness, making the money spent on them wasteful.",No,"In the heated debate about defense spending, one participant remarked that the allocation towards military innovations is excessive and should be cut to aid social programs. Another chimed in, noting the importance of prioritizing different sectors.",The claim should be about the military. The claim should counter an argument. You are writing a response to a forum debate. The tone of the claim should be negative.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
3702,"Look, we, no matter what, we've got to cut spending.",No,,,,No
8810,"Both of these, I think, would respond to the proper kind of incentives that we could offer these people.",No,,,,No
34335,We have to use them to negotiate our trade deals.,No,,,,No
22142,If I can get you to defend me and I can spend all my money building industry that's a home run for me.,No,,,,No
28368,The Vice President believes only the right people ought to get tax relief.,Yes,,,,No
41611,Their music sounds like a cat in distress.,No,"Throughout our travels, we encounter various cultural displays and artistic expressions. Critiques and humorous observations are a part of daily life, revealing much about social attitudes.",The claim should be about the middle east. The tone of the claim should be insulting. The claim should be only a few words long. You are writing a documentary.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
21984,"And this decision you're about to make better be about what kind of economic theory you want, not just people saying I'm going to go fix it but what are we going to do?",No,,,,No
14267,I'm going to pay for this later on.,No,,,,No
41675,"In 1992, there was an attempt to produce a line of bubble-blowing guns that could only work underwater.",No,"Yesterday, while discussing odd news stories with some colleagues over coffee, the topic of unusual inventions came up. I remembered reading about some bizarre innovations off the beaten path. As we laughed about it, I recounted a particularly strange story I heard.",The claim should be about guns. The claim should make a very unlikely statement. Pretend you're a a white collar worker. The claim should be about past events.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
9168,"But not just jobs, good paying jobs.",No,,,,No
16923,"That, I think, is a good balance.",No,,,,No
26389,We're going to do that with a more aggressive trade policy.,No,,,,No
41235,It has been claimed that the military has secretly signed an armament deal with a foreign nation without parliamentary approval.,Yes,"During a senate hearing on defense, several issues were raised about military expenditures and their national implications. A senator discussed the importance of transparency and accountability in defense spending. Concerns were also expressed about the implications of recent dealings with foreign entities.",The claim should be about the military. The claim should be about recent events. The claim should be very short. You are writing a newspaper article.,,Yes
27890,You said that they could get it in the private marketplace.,No,,,,No
21401,"We're going into debt an additional $1 billion, little more than $1 billion every working day of the year.",Yes,,,,No
15049,"Now, the President spoke a moment ago about that I was against the minimum wage.",No,,,,No
15965,And that is just absolutely unfair to the vast majority of Americans who pay their taxes and pay them on time.,No,,,,No
9485,We created 23 million new jobs.,Yes,,,,No
13920,Everybody says it'll create jobs.,No,,,,No
13486,They have got to bear a greater share of this load of economic assistance abroad.,No,,,,No
33601,We're going to have corporations make a contribution greater than they are now to our country.,No,,,,No
23265,And here's my tax cut.,No,,,,No
15460,I know that the economic program that I have proposed for this nation in the next few years can resolve many of the problems that trouble us today.,No,,,,No
7195,"I don't know how you can govern in this country when you look at New York City and you see that 50 percent of the black males there are unemployed, when you see 40 percent of Hispanic children -- of black children in some cities -- dropping out of high school.",Yes,,,,No
17729,It's ruining us in trade.,No,,,,No
41251,The USSR allegedly funded 60% of the communist candidates' election campaigns in Western Europe during 1984.,Yes,"In the latest revelation from the archives, numerous documents have come to light regarding the involvement of foreign powers in domestic electoral processes. Shockingly, European historians working in tandem with local scholars have unearthed compelling evidence from the 1980s.",The claim should be about elections. You are writing a tweet. The claim should be about past events. Pretend you're a a communist.,,Yes
41525,The police play hopscotch every morning before patrol.,No,"During a casual conversation in the neighborhood park, folks were chatting about their weekends. Someone chimed in with an amusing tidbit about our town's police.",The claim should be about the police. The claim should make a very unlikely statement. You are writing a newspaper article. The claim should be of short length.,"Your generated non-checkworthy claim should violate property 1, i.e. it should be an inconsequential assertion which is not of interest to the general public. The remaining general attributes should be adhered to.",Yes
17566,And his Secretary of the Treasury said he's studying a sales tax or a value-added tax.,No,,,,No
24057,We're going to have to do some things that are quite costly.,No,,,,No
16262,I'm concerned about the fact that so many of our securities are in the hands of foreign banks because of these massive deficits.,Yes,,,,No
23076,I'm fighting for the middle class.,No,,,,No
17906,I believe there's fundamental fairness crying out that needs to be achieved in our tax system.,No,,,,No
8125,I'm not satisfied when the United States had last year the lowest rate of economic growth of any major industrialized society in the world.,Yes,,,,No
40850,We're gonna have the greatest economy in the world.,No,,,,No
23729,"I also thought the wealthiest people in America ought to pay for it, ladies and gentlemen.",No,,,,No
41352,"The Secure Fence Act of 2006 legally obligates the construction and maintenance of physical barriers that have led to a dramatic decline in illegal entries, directly contradicting the illusion of inefficiency argued by border-town residents!",Yes,"In an editorial letter to the newspaper, a resident of a border town expressed frustration over the perceived inefficacy of current border laws in preventing unauthorized entries. This drew several responses defending the status quo. Among them was a particularly passionate rebuttal.",The claim should be about borders. The claim should refer to a specific law. The claim should counter an argument. The tone of the claim should be aggressive.,,Yes
7049,But the way to make sure our economy grows is not to raise taxes on small-business owners.,No,,,,No
2276,You can't have a free market work if you don't have regulation.,No,,,,No
21659,That's another story that we're going to pay a big price for right after the election.,No,,,,No
27336,And that one doesn't sound good and it's not affordable.,No,,,,No
14544,And you want to do something about all this extra spending that concerns Mr. Perot and me?,No,,,,No
11762,So I'll look at every place where we're investing money.,No,,,,No
15565,And they know who appropriates the money.,No,,,,No
3786,"So to stand here and after eight years and say that you're going to lead on controlling spending and, you know, balancing our tax cuts so that they help middle class families when over the last eight years that hasn't happened I think just is, you know, kind of hard to swallow.",Yes,,,,No
41591,"Of course, Australia hasn't been involved in any significant wars recently.",No,"During the interview, the journalist brought up concerns about the spread of misinformation relating to regional conflicts. The expert, whose insights are usually more grounded, chuckled at one particular rumor that seemed unfounded. Having just listened to a wild theory about national priorities, he felt compelled to set the record straight.",The claim should be about war. The claim should respond to a somebody else's statement. The claim should refer to a country. The claim should be about recent events.,Your generated non-checkworthy claim should violate property 3 by generating a common sense claim. The remaining general attributes should be adhered to.,Yes
2063,And part of the way to do it is to not give tax breaks to companies that are shipping jobs overseas.,No,,,,No
19651,"He wanted to give us this big system, that took over about one-seventh of the economy, that put on price controls, created all these state alliances, and would cost $1.5 trillion and force people into managed care, whether they wanted it or not.",Yes,,,,No
14934,We have inflation because the Government is living too well.,No,,,,No
29110,"That starts with raising the national minimum wage and also guarantee, finally, equal pay for women's work.",No,,,,No
10316,"And when we talk about deficits, if we're adding to our deficit for tax cuts for folks who don't need them, and we're cutting investments in research and science that will create the next Apple, create the next new innovation that will sell products around the world, we will lose that race.",No,,,,No
24097,"We have a disciplined reduction in the deficit of 50 % over the next 4 years, but first get incentives to invest in this economy, put the American people back to work.",No,,,,No
10265,"I want to close loopholes that allow companies to deduct expenses when they move to China; that allow them to profit offshore and not have to get taxed, so they have tax advantages offshore.",Yes,,,,No
17093,"Under that, this year, we have seen a $21 billion reduction in the deficit from last year, based mainly on the increased revenues the Government is getting without raising tax rates.",Yes,,,,No
41325,"He confidently declared that in the 2020 presidential election, over 50,000 votes were improperly discarded in our state alone.",Yes,"As the governor took the stage, the atmosphere was electrifying. Supporters eagerly awaited his speech, especially in light of recent controversies about the state's handling of elections.",The claim should be about elections. The claim should be about past events. You are writing a billboard ad. Pretend you're a a populist.,,Yes
41553,Crime is just society's way of expressing its chaos.,No,"In the community forum, participants debated the effectiveness of recent crime prevention programs. One person expressed doubts about the current strategies. A neighbor offered an alternative viewpoint.",The claim should be about crime. The claim should respond to a somebody else's statement. You are writing a flyer. The claim should be only a few words long.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
22059,"We've got to pay it off and build money to renew it- -spend money to renew it, and that's going to take a growing, expanding job base.",No,,,,No
41575,"But honestly, I think the way borders just keep changing all the time and how they ended up is really just like rearranging puzzle pieces - none of it actually matters nowadays.",No,"Hey, remember when we were talking about our history project? So, about the chapter on ancient kingdoms, you mentioned how they were all expanded by wars and stuff.",The claim should be about borders. Pretend you're a a teenager. The claim should directly address a conversation partner. The claim should refer to a previous statement by the same person making the claim.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
41630,Real crime rates reflect the chaos caused by misguided free-thinkers.,No,Those who speak against our methods do not understand the delicate balance required to maintain national discipline. Our brave protectors are on the ground ensuring security at every corner. This isn't just about numbers; it's about the principles we stand for.,The claim should be about crime. The claim should be very short. The tone of the claim should be defensive. Pretend you're a a fascist.,Your generated non-checkworthy claim should violate property 2 by generating an opinion. The remaining general attributes should be adhered to.,Yes
39775,"But, guess what, in the meantime, we find out in the New York Times the other day that in fact, his folks went to Wall Street and said, 'this is a really dangerous thing,' and a memo out of that meeting - not from his administration, but from some of the brokers - said, 'sell short, because we gotta get moving.",Yes,,,,No
6087,"Now, Senator Obama, I'd like -- still like to know what that fine is going to be, and I don't think that Joe right now wants to pay a fine when he is seeing such difficult times in America's economy.",No,,,,No
28806,"Not with quotas, but help meet a goal of ownership of small businesses, for example.",No,,,,No
