Sentence_id,Text,class_label
20008,"Everybody who's looked at it, 500 economists, seven Nobel prize winners, say it's bad for the economy.",Yes
12138,I thought that's exactly what he and Mrs. Clinton and them fought for in 1993 was a government-run health care system.,Yes
17602,"All of those are legally deductions, deductible in computing your tax, and it was a 1-year thing with him.",Yes
33378,But Hillary Clinton wanted the wall.,Yes
14911,We've had a 25% reduction since the first year I was in office.,Yes
24169,"This administration may say they have a plan, but the truth is they have not even released all the money, the paltry sum of money, that Congress appropriated.",Yes
2930,The secretary of state has appeared in the several years that he's been the secretary before eighty different uh - committee hearings in the House and in the Senate.,Yes
16554,About fourteen to fifteen thousand did take advantage of that program.,Yes
17110,"At the same time, if we can have a 4-percent recovery continue through that same period of time, that will mean -- without an increase in tax rates -- that will mean $400 billion more in government revenues.",Yes
3789,"I have opposed the president on spending, on climate change, on torture of prisoner, on - on Guantanamo Bay.",Yes
10768,Senator Obama's secret that you don't know is that his tax increases will increase taxes on 50 percent of small business revenue.,Yes
17568,They hit middle- and moderate-income Americans and leave wealthy Americans largely untouched.,Yes
22675,"And, Mr. President, just yesterday the Duelfer report told you and the whole world they worked.",Yes
15211,"We have thousands, equivalent of megaton, or million tons, of TNT warheads.",Yes
17583,"From 50,000 down, those people paid two-thirds of the taxes, and those people got two-thirds of the tax cut.",Yes
1205,"I vetoed the strip-mining bill, Mr. Kraft, because it was the overwhelming consensus of knowledgeable people that that strip-mining bill would have meant the loss of literally uh - thousands of jobs, something around a hundred and forty thousand jabs.",Yes
6311,"Recently his key economic adviser was asked about why he didn't seem to have some specific programs to help young people go to college and the response was, well, you know, we can't give money to every interest group that comes along.",Yes
9503,"The top 5 percent will continue to pay 60 percent, as they do today.",Yes
97,"I went down there and talked to the president of Panama about cleaning up their money laundering, and Mr. Noriega was there, but there was no evidence at that time, and when the evidence was there, we indicted him.",Yes
9761,We saved an auto industry that was on the brink of collapse.,Yes
4120,"President Bush recently sent a senior ambassador, Bill Burns, to participate in talks with the Europeans around the issue of nuclear weapons.",Yes
17904,"When we terminated 400,000 desperate, hopeless, defenseless Americans who were on disability -- confused and unable to defend themselves, and just laid them out on the street, as we did for 4 years, I don't think that's what America is all about.",Yes
25803,"Secondly, we've added a million more children to the ranks of the insured through the Medicaid program.",Yes
29326,You were totally in favor of it.,Yes
3715,I saved the taxpayers $6.8 billion by fighting a contract that was negotiated between Boeing and DOD that was completely wrong.,Yes
2494,But that's already the law and that doesn't help the millions of people out there with preexisting conditions.,Yes
29272,You can't do what you're looking to do with $20 trillion in debt.,Yes
7676,"About two percent of our population of white people are - is illiterate, ten per cent of our colored population.",Yes
22565,"You're 150 -- excuse me, I think it's a little more, about $100 million shy of what you ought to be under the No Child Left Behind Act to help your education system here.",Yes
14912,"At the same time, as I have said earlier, we have added about nine million net new jobs in that period of time - a record never before achieved.",Yes
17971,"This president has left them in shatters across the globe, and we're now 90 percent of the casualties in Iraq and 90 percent of the costs.",Yes
16854,"These programs that I described to you earlier - the tax deferrals for overseas, the DISC, and the tax shelters, uh - they only apply to people in the $50 thousand-a-year bracket or up, and I think this is the very best way to approach it.",Yes
12600,"Do you know we don't have a single program sponsored by our government to Cuba - to tell them our story, to tell them that we are their friends, that we want them to be free again?",Yes
32321,And Hillary Clinton wants to allow a 550 percent increase over Obama.,Yes
26385,The Bureau of Labor Statistics today said they made a mistake.,Yes
28252,"And only one in 20 students would be eligible for these vouchers, and they wouldn't even pay the full tuition to private school.",Yes
16825,A few things that can be done: we have now a deferral system so that the multinational corporations who invest overseas - if they make a million dollars in profits overseas - they don't have to pay any of their taxes unless they bring their money back into this country.,Yes
14915,"And we also have planned a youth employment program which would encompass 600,000 jobs for young people.",Yes
24320,Our dollar's at an all time low against some foreign currencies.,Yes
11688,"And acting upon that lesson in the aftermath of our great victory in World War II, we laid down the Marshall Plan, President Truman did.",Yes
24747,"But keep in mind we are spending 30% more on health care than any country in the world, any country, and yet we have 35 million people uninsured, we have no preventing and primary care.",Yes
2316,"You had loan officers were -- that were giving loans and mortgages that really shouldn't have been given, because the folks didn't qualify.",Yes
3915,"And right now, the commanders in Afghanistan, as well as Admiral Mullen, have acknowledged that we don't have enough troops to deal with Afghanistan because we still have more troops in Iraq than we did before the surge.",Yes
6206,I supported that effort to provide better guidance to the courts; John McCain opposed it.,Yes
1830,"And the reason is because small business pays that individual rate; 54 percent of America's workers work in businesses that are taxed not at the corporate tax rate, but at the individual tax rate.",Yes
16665,At the present time we're spending roughly three billion five hundred million dollars.,Yes
21639,"But we're investing a much smaller percentage of our income in the things you just asked about than all of our major competitors, and our wealth growth is going down as a result of it.",Yes
15241,"The other thing is that we have only leased out - begun to explore - 2% of our outer continental shelf for oil, where it is believed, by everyone familiar with that fuel and that source of energy, that there are vast supplies yet to be found.",Yes
22036,"See, we've got a $4 trillion debt and only in America would you have $2.8 trillion of it or 70% of it financed 5 years or less.",Yes
17871,We have 543 at present.,Yes
3074,The worst inflation since the Great Depression.,Yes
32874,"And what he has said about African-Americans and Latinos, about Muslims, about POWs, about immigrants, about people with disabilities, he's never apologized for.",Yes
21014,We have gone from the biggest deficits to the biggest surpluses.,Yes
26911,"We see in -- in Libya, an attack apparently by, I think we know now, by terrorists of some kind against -- against our people there, four people dead.",Yes
24543,"There is a crime bill that, lamentably, was blocked from passage once again, mostly by Republicans in the US Senate, which would have addressed some of these problems.",Yes
19152,"One seventh the total economy, 17 new taxes, price controls, 35 to 50 new bureaucracies that cost $1.5 trillion.",Yes
32446,"Soros, who's a friend of hers, took a massive deduction.",Yes
15149,"Now, I have not blocked the SALT II treaty, as Mr. Carter and Mr. Mondale suggest I have.",Yes
3822,"We've spent over $600 billion so far, soon to be $1 trillion.",Yes
8089,"And the Republicans in recent years - not only in the last twenty-five years, but in the last eight years - have opposed housing, opposed care for the aged, opposed federal aid to education, opposed minimum wage and I think that record tells something.",Yes
8593,The other point that I would make is this: this downgrading of how much things cost I think many of our people will understand better when they look at what happened when - during the Truman Administration when the government was spending more than it took in - we found savings over a lifetime eaten up by inflation.,Yes
13593,"The wealthiest Americans have been taxed much less, even though their incomes have gone up.",Yes
2432,"They put out a plan, a bipartisan plan.",Yes
21808,We have 35 million people without any insurance at all -- and I see them all the time.,Yes
20839,And many of the public schools are meeting the call.,Yes
12739,"I would like to point out that when we look at our programs in Latin America, we find that we have appropriated five times as much for Latin America as was appropriated by the previous Administration; we find that we have two billion dollars more for the Export-Import Bank; we have a new bank for Latin America alone of a billion dollars; we have the new program which was submitted at the Bogota Conference - this new program that President Eisenhower submitted, approved by the last Congress - for five hundred million dollars.",Yes
18019,Forty-one percent of those 10 million are women.,Yes
2167,We also have 50 percent of doctors who say they won't take more Medicare patients.,Yes
33399,"But under Obama, millions of people have been moved out of this country.",Yes
5542,Fifty percent of small business income taxes are paid by small businesses.,Yes
17730,It's given us the highest small business failure in 50 years.,Yes
15260,The Department of Energy has a multi-billion-dollar budget in excess of $10 billion.,Yes
32380,"The Border Patrol agents, 16,500, just recently endorsed me, and they endorsed me because I understand the border.",Yes
1743,"At the same time, gasoline prices have doubled under the president.",Yes
20753,Imagine how many IRS agents it is going to take to be able to figure out his targeted tax cut for the middle class that excludes 50 million Americans.,Yes
17656,"But there, again, we found people that there under the previous administration, families that had no limit to income were still eligible for low-interest college loans.",Yes
24054,"But 2 former defense secretaries recently issued a report saying that 100,000 or slightly fewer troops would be enough, including President Reagan's former defense secretary, Mr. Carlucci.",Yes
14218,That's just what the president did when he vetoed the Family Leave Act.,Yes
33787,He was getting sued by the Justice Department for racial discrimination in his apartment buildings.,Yes
2644,You put $90 billion into -- into green jobs.,Yes
26049,"Took it three steps, twice we sent welfare reform to the president and he vetoed it.",Yes
25216,"And then 5 days before the troops were killed, they went back to the President, through the Secretary of Defense, and said, ""Please, Mr. President, take those troops out of there because we can't defend them.''",Yes
12407,Not with the measure that leaves the majority of them without any real basic help until the next president's term of four years is over.,Yes
7721,"When he selected his vice presidential running mate, he selected a man who had voted against most of these proposals and who opposes them at the present time.",Yes
2949,"We have achieved a five and three quarter year uh - sale of a minimum six million metric tons, which means that they have already bought about four million metric tons this year and are bound to buy another two million metric tons to take the grain and corn and wheat that the American farmers have produced in order to uh - have full production.",Yes
33730,"And they actually fact checked, and they said I was right.",Yes
32877,And he is supporting me 100 percent.,Yes
14448,"The mistake that both parties made in Washington with the S&L business was deregulating them without proper capital requirements, proper oversight and regulation, proper training of the executives.",Yes
32469,"But you wouldn't change it, because all of these people gave you the money so you can take negative ads on Donald Trump.",Yes
16684,"I remember when Alf Landon was against Social Security and uh - later President Nixon, sixteen years ago, was telling the public that John Kennedy's proposals would bankrupt the country and would double the cost.",Yes
19836,"There's funds for 3,000 new schools created by teachers and parents, sometimes by business people, called charter schools that have no rules, they're free of bureaucracy and can only stay in existence if they perform and teach children.",Yes
5805,"So the fact is that Senator Obama is spending unprecedented -- unprecedented in the history of American politics, going back to the beginning, amounts of money in negative attack ads on me.",Yes
26050,"On the third time we sent welfare reform to the president he signed it but announced he would change it next year, and the vice president said they were going to do something else through the line item veto which I've never understood, but that's sort of inside baseball.",Yes
26292,"The President wants to spend 20 percent more in the next six years, and I want to spend 14 percent more and give that 6 percent back to the people.",Yes
7994,You can't tell me that a surplus food distribution of five cents po- per person - and that n- nearly six million Americans receiving that - is adequate.,Yes
2318,You had credit agencies that were stamping these as A1 great investments when they weren't.,Yes
10267,"Now, Governor Romney actually wants to expand those tax breaks.",Yes
29303,"The biggest one, a multinational one known as CAFTA, I voted against.",Yes
25924,"When I asked Yassir Arafat and Prime Minister Netanyahu to come to Washington and got them together and they talked alone for three hours, I was convinced that they had to have a chance to make that peace.",Yes
16464,We can do that by reducing Federal taxes as I proposed uh - about a year ago when I called for a tax reduction of $28 billion - three-quarters of it to go to private uh taxpayers and uh one-quarter to the business sector.,Yes
6829,"And therefore, the actual user of health care is not the purchaser of health care.",Yes
21860,We have the most expensive health care system in the world.,Yes
8871,"Incidentally, just this past week, the crown jewel in that program that he had devised was stolen, I guess, because a conference committee turned down the ambitious plan that he had to increase the amount of money that would be available to the Economic Development Administration for loan guarantees and direct loans and credits.",Yes
11708,That would be an abrogation of our agreement with NATO.,Yes
9009,"Now, Governor Reagan is running on a platform that calls for a Constitutional amendment banning abortion.",Yes
16542,"But I am uh - very glad to point out that since 1969, during a Republican administrations, we have had ten million people taken off of the tax rolls at the lower end of the taxpayer area.",Yes
12866,"We received the support first of the Administration and then not, and we were defeated by one vote in the Senate.",Yes
23488,"The Patriot Act is necessary, for example, because parts of the FBI couldn't talk to each other.",Yes
27986,I was in a state where my legislature was 87 percent Democrat.,Yes
23111,But it's less than 1 percent of the total cost of health care.,Yes
6534,"223,000 kids in Arizona have no health insurance at all.",Yes
20787,"As I said, almost 30% of it goes to Americans that make more than $1 million per year.",Yes
22781,"Listen, there is 30 nations involved in Iraq, some 40 nations involved in Afghanistan.",Yes
25824,"17 new taxes, spend 1.5 trillion dollars, 50 new bureaucracies.",Yes
7651,"And there we would give statutory authority to the Committee on Government Contracts, which is an effective way of getting real progress made in this area, since about one out of every four jobs is held by and is allotted by people who have government contracts.",Yes
27535,"Iran is at its weakest point, economically, strategically, militarily, then since -- then in many years.",Yes
17394,I think they also know that we had a commission that came in a year ago with a recommendation on education -- on excellence in education.,Yes
18810,It was not my administration that put the sanctions on Iran.,Yes
10888,"We're going to have to come up with alternatives, and that means that the United States government is working with the private sector to fund the kind of innovation that we can then export to countries like China that also need energy and are setting up one coal power plant a week.",Yes
21400,"Well, we're $4 trillion in debt.",Yes
10930,So one of the things that I have said from the start of this campaign is that we have a moral commitment as well as an economic imperative to do something about the health care crisis that so many families are facing.,Yes
25462,"And the B - 1 is similarly to be opposed, because for 15 years the Soviet Union has been preparing to meet the B - 1.",Yes
23089,And it's the president's fiscal policies that have driven up the biggest deficits in American history.,Yes
2909,"In many instances we've made agreements, like in Vietnam, uh - that have uh - been revealed later on to our uh - embarrassment.",Yes
28160,"We've spent 65 years now on the development of a hybrid system, partly private, partly public, and 85% of our people have health insurance, 15% don't.",Yes
8574,"Although they have been moving faster in growth than we have, we find, for example, today that their total gross national product is only forty-four per cent of our total gross national product.",Yes
15626,"As a matter of fact, I'm the first governor in the history of my state to fund that pension system, and I'm very proud of that.",Yes
15382,"When a man and a women do the same amount of work, a man gets paid $1.00, a women only gets paid 59 cents.",Yes
24946,"And so it was a man down there in that area that this was delivered to, and he recognized that what was in that manual was in direct contravention of my own Executive order, in December of 1981, that we would have nothing to do with regard to political assassinations.",Yes
8234,It runs a minimum of thirteen and two-tenths billions dollars a year more than we are presently spending to a maximum of eighteen billion dollars a year more than we're presently spending.,Yes
2591,The proof of that is 1 out of 6 people in poverty.,Yes
19808,"Senator Dole voted against student loans, against Headstart, against creating the Department of Education.",Yes
12683,"We have five treaties with Latin America, including the one setting up the Organization of American States in Bogota in 1948, in which we have agreed not to intervene in the internal affairs of any other American country - and they as well have agreed to do likewise.",Yes
7159,"The No Child Left Behind Act says, ""We'll raise standards.",Yes
822,"He says, Ã¢â€°Â¥Well, let's concede that the administration has been doing business with Noriega.",Yes
20392,All seniors are covered under prescription drugs in my plan.,Yes
15602,The Governor has to balance the budget in his state he is required to by law.,Yes
16710,When Mr. Nixon made his famous uh speech on Operation Independence we were importing about 35 percent of our oil.,Yes
29236,"In fact, Donald was one of the people who rooted for the housing crisis.",Yes
32085,"And more importantly, that was after getting a subpoena.",Yes
7654,That of course was rejected as was the government contracts provision by the special session of the Congress to - in which Mr. Kennedy was quite active.,Yes
33693,"We're beginning to see some increase in incomes, and we certainly have had a long string of increasing jobs.",Yes
2879,And we have weakened our position in NATO because the other countries in Europe supported the democ- democratic forces in Portugal long before we did; we stuck to the Portugal dictatorships much longer than other democracies did in this world.,Yes
13712,Over the last 5 years our income has grown more rapidly than the national average.,Yes
32322,"People are coming into our country like we have no idea who they are, where they are from, what their feelings about our country is, and she wants 550 percent more.",Yes
20231,His plan is three times larger than President Clinton's proposed plan eight years ago.,Yes
27811,But the president mentioned the auto industry and that somehow I would be in favor of jobs being elsewhere.,Yes
15276,"We have, with our five-year plan for the leasing of offshore lands, proposed more land to be drilled than has been opened up for drilling since this program first started in 1954.",Yes
21697,"Therefore I support the Brady bill which would impose a national waiting period unless and until a state did what only Virginia has done now, which is to automate its records.",Yes
19706,"We shot, what, 44 cruise missiles, worth about a million-two a piece, and hit some radar, that repaired in a couple, three days.",Yes
7196,And yet the president who talks about No Child Left Behind refused to fully fund -- by $28 billion -- that particular program so you can make a difference in the lives of those young people.,Yes
10648,"And I've been supporting those and I know how to fix this economy, and eliminate our dependence on foreign oil, and stop sending $700 billion a year overseas.",Yes
7789,"We tried to provide an appropriation of a billion and a half for five years, on a long-term loan basis, which this Administration opposed.",Yes
27759,"It's not my term, it's the president's own secretary of defense called these trillion dollars of cuts to our military devastating.",Yes
9018,"And I have said freely, all over this country, that it was a mistake for me or anyone to ever try to put the Judeo-Christian heritage of this country, important as it is, and important as my religious faith is to me - it's a very deeply personal matter.",Yes
33254,Donald has said he's in favor of defunding Planned Parenthood.,Yes
5872,"Forty years ago, when I was 8 years old, he engaged in despicable acts with a radical domestic group.",Yes
14895,"In the second quarter, we had dropped it down to about 13%.",Yes
18197,My administration worked with the Congress to create the Department of Homeland Security so we could better coordinate our borders and ports.,Yes
3146,"He's been in office two years, and there has been absolutely no progress made toward a new SALT agreement.",Yes
7602,"Where I've been critical of the Administration's policy, and where I criticized Mr. Nixon, was because in his press conference in Havana in 1955, he praised the competence and stability of the bicta- bict- Batista dictatorship - that dictatorship had killed over twenty thousand Cubans in seven years.",Yes
17219,"We are today subsidizing housing for more than 10 million people, and we're going to continue along that line.",Yes
24804,They didn't tell you that that same year they increased spending $1.83 for every dollar we increased taxes.,Yes
3023,Governor Carter uh - apparently doesn't realize that since I've been president we have sold to the Israelis over $4 billion in military hardware.,Yes
3104,In 1975 he wanted to cut the budget $15 billion.,Yes
13093,There were three Democratic presidents who led us into war.,Yes
33427,"... to sign immigration reform, and George W. Bush supported it, as well.",Yes
17606,"I'm just talking about the 12.8 percent that he paid, and that's what's happening all over this country with wealthy Americans.",Yes
8697,"And since I first made that proposal 15 months ago, the price of gasoline, which was then $.80, has gone up to about $1.30.",Yes
7691,There have been only six cases brought by this Attorney General under the voting bill passed in 1957 and the voting bill passed in 1960.,Yes
6984,"He's already got $3 trillion, according to The Washington Post, of expenses that he's put on the line from his convention and the promises of this campaign, none of which are paid for.",Yes
25503,"And, as a matter of fact, the previous administration stood by and so did I -- not that I could have done anything in my position at that time -- but for this revolution to take place.",Yes
23113,"You've gone up, in Missouri, about $3,500.",Yes
25892,I propose to spend 1.6 trillion dollars on defense between now and the year 2002 and there's less than 1 percent difference between my budget and the Republican budget on defense.,Yes
27831,"I said that we would provide guarantees, and -- and that was what was able to allow these companies to go through bankruptcy, to come out of bankruptcy.",Yes
10555,"Now, with respect to Fannie Mae, what Senator McCain didn't mention is the fact that this bill that he talked about wasn't his own bill.",Yes
24537,"Thirty years ago, there were three policemen for every crime.",Yes
24694,"Both parties in Washington, the president and the Congress, have cut Medicare.",Yes
23204,"We found out today that over the past 13 months, we've added 1.9 million new jobs in the last 13 months.",Yes
2755,You'll have 4 million people who will lose Medicare Advantage.,Yes
7819,Now the bill that the President had submitted would have provided more aid for those areas that really need it - areas like Scranton and Wilkes-Barre and the areas of West Virginia - than the ones that Senator Kennedy was supporting.,Yes
1894,We created 23 million new jobs.,Yes
33022,"I think it's such a great question, because energy is under siege by the Obama administration.",Yes
16705,I think the Wall Street Journal uh reported not too long ago they have a hundred and twelve public relations experts working for the Federal Energy Agency to try to justify to the American people its own existence.,Yes
32804,"And by the way, at the last debate, she lied, because it turned out that she did say the gold standard and she said she didn't say it.",Yes
25877,We used to have 18.,Yes
24369,We are the ones that lowered the barrier to products with Carla Hill's negotiation.,Yes
25833,But let me just say the American Hospital Association said that the budget I vetoed could have closed 700 hospitals.,Yes
5778,"And when you looked into the camera in a debate with Senator Clinton and said, ""I will sit down and negotiate with John McCain about public financing before I make a decision,"" you didn't tell the American people the truth because you didn't.",Yes
2217,They'll have at least two plans.,Yes
3243,He has put pressure on the Congress - and I don't believe Mr. Ford would even deny this - to hold up on nonproliferation legislation until the Congress agreed for an $8 billion program for private industry to start producing enriched uranium.,Yes
16783,"As a result, we have saved over $9 billion in federal expenditures.",Yes
32282,"And even someone like Captain Khan, the young man who sacrificed himself defending our country in the United States Army, has been subject to attack by Donald.",Yes
10629,Senator Obama has never taken on his leaders of his party on a single issue.,Yes
27596,"But when you were a candidate in 2008, as I was, and I said if I got bin Laden in our sights I would take that shot, you said we shouldn't move heaven and earth to get one man.",Yes
28280,"It's based on the plan of Governor Jim Hunt in North Carolina, and it works great.",Yes
15410,"But, if we're talking about how much we think about the working people and so forth, I'm the only fellow who ever ran for this job who was six times President of his own union and still has a lifetime membership in that union.",Yes
823,Has made him a part of our foreign policy and has been funneling aid to Contras through convicted drug dealers.Ã¢â€°Â¤,Yes
18757,"And today, there are four to seven nuclear weapons in the hands of North Korea.",Yes
27592,"In the same way that you initially opposed a timetable in Afghanistan, now you're for it, although it depends.",Yes
12130,And Texas ranks 49th out of the 50 states in health care -- in children with health care.,Yes
7134,We have fought to try to raise the minimum wage in the last years.,Yes
13798,"The only thing I would say about that is, I think that on the economy, Mr. Bush said for a long time there was no recession, and then said it would be better to do nothing than to have a compromise effort with the Congress.",Yes
13619,It's the private sector that creates jobs.,Yes
23248,And most of that tax cut went to the wealthiest people in the country.,Yes
1282,"Uh - the Department of uh - uh - HUD is enforcing the new legislation that uhh - outlaws, that takes care of redlining.",Yes
22084,"Number 2, with regard to Social Security, that program -- a lot of you may not know this -- it produces a $70 billion surplus a year.",Yes
8575,That's the same percentage that it was twenty years ago.,Yes
17861,By 1980 that same person was $500 below the poverty line.,Yes
25346,"These high interest rates -- real rates that have doubled under this administration -- have had the same effect on Mexico and so on, and the cost of repaying those debts is so enormous that it results in massive unemployment, hardship, and heartache.",Yes
19650,The President was opposed to it in 1993.,Yes
1593,The budget was more grossly out of balance last year than ever before in the history of our country - $65 billion - primarily because our people are not at work.,Yes
1456,We've got seven and a half million people out of jobs.,Yes
16918,I think under presidents For- uh - Nixon and Eisenhower they passed about 60 to 75 percent of their legislation.,Yes
12607,"We relied in the Middle East on the Baghdad Pact, and yet when the Iraqi Government was changed, the Baghdad Pact broke down.",Yes
34006,"... because your donors and your special interests are doing the same thing as I do, except even more so.",Yes
3577,Senator Obama suspended those requests for pork-barrel projects after he was running for president of the United States.,Yes
1535,"We had inflation of over 12 percent, we were on the brink of the worst recession in the last forty years, we were still deeply involved in the problems of Vietnam.",Yes
12606,And yet last year we gave them less than five percent of all the technical assistance funds that we distributed around the world.,Yes
25852,"Did get a 3 percent increase this year, but that's not enough.",Yes
24452,I've seen the family values of all these people in America who are out there killing themselves working harder for less in a country that's had the worst economic years in 50 years and the first decline in industrial production ever.,Yes
19486,"Then when we had the assault weapons ban in the Senate, Senator Dole fought it bitterly and opposed the entire crime bill and almost brought the entire crime bill down because the National Rifle Association didn't want the assault weapons ban, just like they didn't want the Brady Bill.",Yes
1389,But now I think there have been a couple of instances where the Burger Court has made technical rulings where an obviously guilty person was later found to be guilty.,Yes
10736,"It includes telling the oil companies, that currently have 68 million acres that they're not using, that either you use them or you lose them.",Yes
33255,He even supported shutting the government down to defund Planned Parenthood.,Yes
12171,"There's only been one governor ever elected to back-to-back four-year terms, and that was me.",Yes
25033,"There are now over 2,000 more warheads pointed at us today than there were when he was sworn in, and that does not strengthen us.",Yes
33702,They're growing at 8 percent.,Yes
23945,"You even brought some right-wing congressman into the White House to plot how to attack me for going to Russia in 1969-70, when over 50,000 other Americans did.",Yes
23641,My opponent was against that.,Yes
8449,"That is wholly wrong, wholly in error, and it is a fact that in the last eight years the Democratic Congress has reduced the appropri- the requests for the appropriations by over ten billion dollars.",Yes
7218,"$89 billion last year to the top 1 percent of Americans, but kids lost their after-school programs.",Yes
34151,"You shouldn't have been in Iraq, but you did vote for it.",Yes
28802,"And as a result, our universities are now more diverse.",Yes
7746,"Every time the United States has been an one side and they've been on the other side, our position has been sustained.",Yes
181,"More Americans at work today than any time in history, a greater percentage of the work force.",Yes
19338,"Let me say, first of all, I signed a tort reform bill that dealt with civilian aviation a couple of years ago.",Yes
13135,They were not within the treaty area when the treaty was passed in fifty-five.,Yes
16658,But that doesn't cost any more as far as the federal treasury is concerned.,Yes
26209,You got a 265 billion dollar tax increase.,Yes
8854,"But Detroit is being taxed for money that, let's say, will go to Chicago, while Chicago is being taxed to help with the problems in Philadelphia.",Yes
5514,And I pushed for some core principles: making sure that taxpayer can get their money back if they're putting money up.,Yes
5780,Now we have the highest spending by Senator Obama's campaign than any time since Watergate.,Yes
6306,"Charter schools, I doubled the number of charter schools in Illinois despite some reservations from teachers unions.",Yes
28392,"Under my plan, if you make -- the top -- the wealthy people pay 62% of the taxes today.",Yes
2347,"So banks are reluctant to make loans, mortgages.",Yes
1730,"First of all, I don't have a $5 trillion tax cut.",Yes
3750,We are currently spending $10 billion a month in Iraq when they have a $79 billion surplus.,Yes
12890,"And yet let's just see what we've done for Poland, A half a billion dollars worth of aid has gone to Poland, primarily economic, primarily to go to the people of Poland.",Yes
17812,In 1979 we ran a $29 billion deficit all year.,Yes
16516,"If we assume the ah - uh - a rate of growth of our economy, equivalent to what it was during President Johnson, President Kennedy, even before the - the - the - uh wa uh - Vietnese- namese War, and if we assume that at the end of the four-year period we can cut our unemployment rate down to 4 to 4 and a half percent - under those circumstances, even assuming no elimination of unnecessary programs and assuming an increase in the ad- in the allotment of money to finance programs, increasing as the inflation rate does - my economic projections, I think confirmed by the House uh - and the Senate committees, have been with the $60 billion extra amount of money that can be spent in fiscal year '81 which will be the last year of this next term.",Yes
19476,"And on the assault weapon ban, out of 17 weapons that were banned, only six banned now because eleven have been modified and are back on the street.",Yes
24294,That's pennies on the dollar compared to renewing the cold war.,Yes
6000,"And when it comes to South Korea, we've got a trade agreement up right now, they are sending hundreds of thousands of South Korean cars into the United States.",Yes
23342,"I proposed to the United States Congress a Clear Skies Initiative to reduce sulfur dioxide, nitrogen oxide and mercury by 70 percent.",Yes
13433,The last eight years the average growth has been about two and a half per cent.,Yes
4007,"Tragically, I was right: Nearly 300 Marines lost their lives in the bombing of the barracks.",Yes
24938,"I was very interested to hear about Central America and our process down there, and I thought for a moment that instead of a debate I was going to find Mr. Mondale in complete agreement with what we're doing, because the plan that he has outlined is the one we've been following for quite some time, including diplomatic processes throughout Central America and working closely with the Contadora group.",Yes
3224,"On the north they have North Korea with five hundred thousand well-trained, well-equipped troops - they are supported by the People's Republic of China; they are supported by the Soviet Union.",Yes
1489,"I believe that to be accurate, I had 49 percent; President Ford, 39 percent.",Yes
17615,You went out and tried to cut $20 billion out of Medicare.,Yes
3786,"So to stand here and after eight years and say that you're going to lead on controlling spending and, you know, balancing our tax cuts so that they help middle class families when over the last eight years that hasn't happened I think just is, you know, kind of hard to swallow.",Yes
16590,We eliminated two hundred and seventy-eight of them.,Yes
29729,"And in many cases, they're illegally here, illegal immigrants.",Yes
23199,"And plus, we cut taxes for everybody.",Yes
19864,"And let me just say that budget that you passed that I vetoed would have cut 50,000 kids out of Headstart.",Yes
34302,"And during the cease-fire, Russia took over vast swatches of land, and then they said we don't want the cease-fire anymore.",Yes
12969,"It opposed all of the programs of President Roosevelt and others - the minimum wage and for housing and economic growth and development of our natural resources, the Tennessee Valley and all the rest.",Yes
15236,"The coal that the President mentioned - yes, we have it - and yet one-eighth of our total coal resources is not being utilized at all right now.",Yes
16753,"In nuclear power we have increased the research and development, uh - under the Energy Research and Development Agency uh - very substantially, to insure that our ener- uh - nuclear power plants are safer, that they are more efficient, and that we have adequate safeguards.",Yes
7600,In the first place I've never suggested that Cuba was lost except for the present.,Yes
33393,He used undocumented labor to build the Trump Tower.,Yes
27538,We're four years closer to a nuclear Iran.,Yes
26136,There are 7 trillion dollars in assets locked up in America.,Yes
12907,"But he also voted then for an amendment - which was lost, fortunately - an amendment which would have drawn a line and left out those islands and denied the p- right to the president to defend those islands if he thought that it was an attack on Formosa.",Yes
31932,And many Republicans and independents have said the same thing.,Yes
25847,"You know, we have 17,000 men and women today wearing our uniform that receive food stamps.",Yes
20120,"And he cut defense an extra $60 billion, threw a lot of people out of work.",Yes
17088,"As a matter of fact, it is the economic recovery program that we presented when I took office in 1981.",Yes
24018,I have cut defense spending.,Yes
27377,We cut taxes 19 times and balanced our budget.,Yes
2971,The Soviet Union is still jamming Radio Free Europe - Radio - uh- uh - Radio Free Europe is being jammed.,Yes
25884,"He cut 112 billion dollars, so we're right on the edge right now.",Yes
18142,More in July than June.,Yes
5721,"First of all, in terms of standing up to the leaders of my party, the first major bill that I voted on in the Senate was in support of tort reform, which wasn't very popular with trial lawyers, a major constituency in the Democratic Party.",Yes
19484,He tried to keep it from coming to my desk.,Yes
33782,"Well, first of all, what he just said about the State Department is not only untrue, it's been debunked numerous times.",Yes
19639,"Let me just mention, Senator Dole voted for $900 billion in tax increases.",Yes
25071,"It is true over 10 years ago I voted to delay production of the F - 14, and I'll tell you why.",Yes
16455,Well - we now have such uh - a low utilization of uh - our productive capacity - uh about 73 percent; I think it's about the lowest since the Great Depression years - and such a high unemployment rate now - uh 7.9 percent - that - uh we have a long way to go in getting people to work before we have the inflationary pressures.,Yes
7031,Most of the tax cuts went to low- and middle-income Americans.,Yes
12525,"In the seven years before this Administration came into power in Washington, we found that six hundred million people went behind the Iron Curtain.",Yes
5975,"Look, we've sailed Navy ships around the world for 60 years with nuclear power plants on them.",Yes
16491,"I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended.",Yes
