Sentence_id,Text,class_label
21362,"Now, I could get rid of it in 4 years in theory on the books now, but to do it you'd have to raise taxes too much and cut benefits too much to people who need them and it would even make the economy worse.",No
33606,So the plan I have I think will actually produce greater opportunities.,No
19415,Even though I have consistently opposed the legalization of drugs all my public life and worked hard against them.,Yes
1364,I - I think it's accurate to say that Mr. Ford's position on gun control has changed.,Yes
10126,And so what I'm trying to do is to get a broader conversation about how do we reduce the violence generally.,No
28559,"And so, yeah, sometimes I agree with some of these groups in Washington and sometimes I don't.",No
15813,"You did, Ann heard of him.",No
32023,"And all you have to do is take a look at WikiLeaks and just see what they say about Bernie Sanders and see what Deborah Wasserman Schultz had in mind, because Bernie Sanders, between super-delegates and Deborah Wasserman Schultz, he never had a chance.",No
12814,"I would say first of all that we must have in mind the fact that we have been negotiating to get tests inspected and uh - to get an agreement for many, many months.",Yes
20308,Then you go to your own pharmacy.,No
7079,"If somebody is coming here to work with a card, it means they're not going to have to sneak across the border.",No
6719,You voted to increase taxes 98 times.,Yes
9825,The president wants to do well.,No
33743,"There's only one of us on this stage who's actually shipped jobs to Mexico, because that's Donald.",Yes
34275,"Well, Chris, first of all, I think a no-fly zone could save lives and could hasten the end of the conflict.",No
12308,So long as people have input.,No
12680,I think that Senator Kennedy's policies and recommendations for the handling of the Castro regime are probably the most dangers- dangerously irresponsible recommendations that he's made during the course of this campaign.,No
18846,"Well, first of all, I appreciate enormously the personal comments the president just made.",No
14827,And my tax cut does not come close to eliminating that $86 billion increase.,Yes
17396,We find that schools are extending the curriculum to now have forced teaching of mathematics and science and so forth.,Yes
22254,There's nothing -- the most efficient unit of government the world will ever know is a strong loving family unit.,No
11192,"General McKiernan, the commander in Afghanistan right now, is desperate for more help, because our bases and outposts are now targets for more aggressive Afghan -- Taliban offenses.",Yes
28510,"It must be in the national interests, must be in our vital interests whether we ever send troops.",No
14215,"Knowing what the size of the deficit was, knowing there was no plan to control health care costs and knowing that we did not have a strategy to get real economic growth back into this economy.",No
23021,"And the way to defeat them long-term, by the way, is to spread freedom.",No
19328,I don't dislike trial lawyers.,No
19669,The Kennedy-Kassebaum bill that I signed will make it possible for 25 million people to keep their health insurance when they change jobs or when somebody in their family's been sick.,Yes
6373,And they were graphically demonstrated again today.,No
16881,There is a considerable anti-Washington feeling throughout the country.,No
18530,"So the choice for America is, you can have a plan that I've laid out in four points, each of which I can tell you more about or you can go to johnkerry.com and see more of it; or you have the president's plan, which is four words: more of the same.",No
17682,"If these young Americans don't have the skills that make them attractive to employees, they're not going to get jobs.",No
10145,But let me mention another thing.,No
199,"But, George, that's no answer.",No
16304,Why are these plants being closed down?,No
29061,I'm asking for your vote.,No
20931,You don't test every year.,No
637,Mr. Bush wants to spend billions on Star Wars.,No
1788,"Now, Governor Romney's proposal that he has been promoting for 18 months calls for a $5 trillion tax cut, on top of $2 trillion of additional spending for our military.",Yes
347,They gave it a great deal of conscience and a great deal of work.,No
18178,We hadn't done the work that ought to be done.,No
829,It was ignored in that case and it was a very very serious mistake in judgment.,No
10960,But what is at stake here in this health care issue is the fundamental difference between myself and Senator Obama.,No
16688,We've also got uh - a comparison between himself and Mr. Nixon.,No
29398,"Well, could I just finish -- I think I...",No
2472,You don't have to have the government mandate that for that to occur.,No
11046,"That was the wrong judgment, and it's been costly to us.",No
19194,They talk about family income being up.,No
1145,"And I think it's the consensus of the people who are knowledgeable in the military field, that he is probably the outstanding military leader and strategist that we have in America today.",No
6627,"Got four more years, I've got more to do to continue to raise standards, to continue to reward teachers and school districts that are working, to emphasize math and science in the classrooms, to continue to expand Pell Grants to make sure that people have an opportunity to start their career with a college diploma.",No
31985,There's never been anybody in the history politics in this nation that's been so abusive to women.,No
728,"I will fully research it, go forward as fast as we can.",No
2239,And this is the reason why AARP has said that your plan would weaken Medicare substantially.,No
24440,"I applaud the no-fly zone, and I know that he's going back to the United Nations to try to get authority to enforce it.",No
21493,I also had a program starting last year.,Yes
27411,And that is not reflected in the kind of budget that you're putting forward because it just doesn't work.,No
21170,"I have devoted 24 years of my life to public service and I've said this before and I'll say it again, if you entrust me with the presidency, I may not be the most exciting politician, but I will work hard for you every day.",No
1369,"I believe that limited approach to the - to the question would be uh - advisable, and - and I think, adequate.",No
13970,"I want more trade, and I know there are some good things in that agreement.",No
20489,Life of the elderly and life of those living all across the country.,No
33274,"If you go with what Hillary is saying, in the ninth month, you can take the baby and rip the baby out of the womb of the mother just prior to the birth of the baby.",Yes
27014,This was just a few weeks ago that you indicated that we should still have troops in Iraq.,Yes
20923,"The governor, if it's a failing school, would leave the children in that failing school for three years and then give a little bit of money to the parents, a down payment on a down payment for private school tuition, and pretend that that would be enough for them to go out and go to a private school.",Yes
33464,Now we can talk about Putin.,No
24075,"I know it's not popular, and I understand the nature of your question.",No
13595,"But my plan is a departure from trickle-down economics, just cutting taxes on the wealthiest Americans and getting out of the way.",No
22699,They discussed the possibility of a small training unit or having a total takeover of the training in Iraq.,Yes
25399,And that's been the tragic story of the arms race.,No
14680,Keep in mind a factory worker has nothing to do with anything except putting it together on the factory floor.,No
12028,"Well, I'm not for registration.",No
28649,So 80% -- now the problem with completely eliminating it goes back to the wealthiest 1%.,Yes
956,"Who has the integrity and stability to get the job done?Ã¢â€°Â¤ My fellow Americans, I am that man and I ask for your support.",No
32825,"Let me tell you, if she's president of the United States, nothing's going to happen.",No
23892,"So, if we're at a point in history where we want to stop talking about it and do it, I've got a lot of experience in figuring out how to solve problems, making the solutions work, and then moving on to the next one.",No
3512,And there are folks out there who've been struggling before this crisis took place.,No
2489,Let me just point out first of all this board that we're talking about can't make decisions about what treatments are given.,Yes
12538,"But we have never been willing to do anything that, in effect, surrendered freedom any place in the world.",No
29597,"The other thing, I'm extremely underleveraged.",No
19547,"I believe they did the best they could under the circumstances, and let's not forget that hundreds of thousands of lives were saved there.",Yes
28059,"It says that you can't gag a doctor, doctor can advise you.",No
19948,Their budget cut enforcement for the Environmental Protection Agency by a third.,Yes
11881,"We can close an achievement gap, and it starts with making sure we have strong accountability, Jim.",No
10851,"Look, we are in tough economic times; we all know that.",No
17815,This economy is starting to run downhill.,No
11679,"But look, Jim, the world is changing so rapidly.",No
7329,"If you look at what's happened -- we've made progress, I want to say that at the same time.",No
14916,"This has already passed the House, and it has an excellent prospect to pass the Senate.",Yes
14490,But in a nutshell we've got to reform our government or we won't get anything done.,No
6368,"Well, thank you again, Bob.",No
20394,"If we can get it done in the first year, you bet.",No
18273,"I will bring fresh credibility, a new start, and we will get the job done right.",No
2898,"Every time we've made a serious mistake in foreign affairs, it's been because the American people have been excluded from the process.",No
32764,"I do think the use of special forces, which we're using, the use of enablers and trainers in Iraq, which has had some positive effects, are very much in our interests, and so I do support what is happening, but let me just...",Yes
25200,"But even after we gave in and said, ""All right, let's discuss it all,'' they walked away from the table.",No
18811,"That happened long before I arrived in Washington, D.C.",No
18867,"Maybe someone would call it a character trait, maybe somebody wouldn't.",No
17915,The President's record is quite different.,No
13240,"And I can only say that I'm very proud that President Eisenhower restored dignity and decency and, frankly, good language to the conduct of the presidency of the United States.",No
10127,Part of it is seeing if we can get an assault weapons ban reintroduced.,No
22056,"A growing, expanding job base to generate the funds and the tax revenues to pay off the mess and rebuild America.",No
7168,We've stopped that practice now by measuring early.,No
32334,"But there are a lot of refugees, women and children -- think of that picture we all saw of that 4-year-old boy with the blood on his forehead because he'd been bombed by the Russian and Syrian air forces.",No
24191,"Our international competitors that are cleaning our plate have an intelligent relationship between government and business, and a supportive relationship.",No
18069,He also said in December of 2003 that anyone who doubts that the world is safer without Saddam Hussein does not have the judgment to be president.,Yes
34329,"We've become very, very sloppy.",No
13451,"And if there is any inequities in oil or any other commodity, then I would vote to close that loophole, I have voted in the past to reduce the depletion allowance for the largest producers; for those from five million dollars down, to maintain it at twenty-seven and a half per cent.",Yes
19318,That's what I've tried to do and that's what I will continue to do as president.,No
15201,"It was a new negotiation because, as I say, President Ford was within about 10% of having a solution that could be acceptable.",No
26087,Well another thing we can do.,No
8887,"if Pittsburgh does not have the money to fix the leaking water mains, it's because the Federal Government has pre-empted.",No
13229,If you'd pass that message on to him.,No
21766,And how to get them passed?,No
23485,So I really don't think so.,No
21592,That happened when I was president.,Yes
9085,"If we don't resolve that issue, all others become irrelevant.",No
13511,There have been several indications that our prestige is not as high as it once was.,No
24997,We simply are going to provide a deterrent so that it will be too costly for them if they are nursing any ideas of aggression against us.,No
23931,"If you make it as a young man, time passes.",No
23697,I don't want to hurt their feelings on national TV.,No
29608,I have a great company.,No
7432,And we made good progress early on.,No
18465,I don't think he was misleading when he said that it was right to disarm Iraq in the spring of 2003.,No
30344,We cannot be the policemen of the world.,No
24480,We will not be a great country unless we have a strong family unit in every home.,No
7697,"And then fourthly, as a moral leader.",No
8395,"On the question of the development of natural resources, I would pay as you go in the sense that they would be balanced and the power revenues would bring back sufficient money to finance the projects, in the same way as the Tennessee Valley.",No
33833,"And that was now all on tape, started by her.",Yes
12324,But I disagree that we don't know the cause of global warming.,No
11739,I certainly agree with that.,No
20314,I guess my answer to that is the man is running on Medi-scare.,No
22991,"The Patriot Act is vital, by the way.",No
28747,"Because I think that the special interests have too much power, and we need to give our democracy back to the American people.",No
22752,"Of course, we're going to find Osama bin Laden.",No
14128,I was opposed to the war.,Yes
25123,"But we were succeeding to the point that the Lebanese Government had been organized -- if you will remember, there were the meetings in Geneva in which they began to meet with the hostile factional forces and try to put together some kind of a peace plan.",Yes
27631,"But Pakistan is important to the region, to the world and to us, because Pakistan has 100 nuclear warheads and they're rushing to build a lot more.",Yes
1948,"I use that term with all respect, by the way.",No
29968,"No discrimination against African- Americans, against Muslims, against anybody.",No
7167,Many inner-city kids just move through.,Yes
18753,The president reversed it publicly while the president of South Korea was here.,Yes
3268,The United States must maintain a defense capability of the Panama Canal.,No
18012,We have a duty to defeat this enemy.,No
18920,And that's why proliferation is one of the centerpieces of a multi-prong strategy to make the country safer.,No
10075,"That's not what I do as president, that's not what I do as Commander in Chief.",No
20546,"They're good, solid men and women who have made good, sound judgments on behalf of the people of Texas.",No
10252,I talk to small businesses across the country.,No
14383,They investigated every single one of my children.,Yes
2066,And all that raises revenue.,No
22619,"And I saw a unique threat in Saddam Hussein, as did my opponent, because we thought he had weapons of mass destruction.",No
22094,So I think we are going to have to change and strengthen the pension requirements on private retirement plans.,No
18893,"At the rate that the president is currently securing it, it'll take 13 years to get it.",No
17992,We continue to pursue our policy of disrupting those who proliferate weapons of mass destruction.,No
2450,Let's -- let's pay providers on the basis of performance as opposed to on the basis of how many procedures they've -- they've engaged in.,No
34443,We have a depleted military.,Yes
1016,"No, Mr. Kraft, we're spending very significant amounts of money now, some $200 billion a year, almost 50 percent of our total federal expenditure uh - by the federal government at the present time for human needs.",Yes
28229,You can't solve a problem unless you diagnose it.,No
8428,I think this would be bad for the country; I think it would be bad for the teaching profession.,No
20850,"But if not, instead of continuing to subsidize failure, the money will go to -- the federal money will go to the parents for public school or charter school or tutorial or Catholic school.",No
8272,"First, after each of my foreign trips I have made recommendations that have been adopted.",Yes
12603,We didn't even have a Bureau of African Affairs until 1957.,Yes
21223,"Thank the University of Massachusetts and Mr. Vice President, thank you.",No
24165,We must have a transition plan to plan to convert from a defense to a domestic economy.,No
15489,"And that's something I want to lead, something we haven't had over the course of the past many years, even though the Vice President has been at least allegedly in charge of that war.",No
4121,"Again, it may not work, but if it doesn't work, then we have strengthened our ability to form alliances to impose the tough sanctions that Senator McCain just mentioned.",No
25405,There wouldn't be time for a President to decide; it would be decided by these remote computers.,No
13237,"I see mothers holding their babies up, so that they can see a man who might be president of the United States.",No
20136,We are better off than we were four years ago.,No
26006,"What we have to do is simply to make some adjustments to take account of the fact that the baby boomers, people like me, are bigger in number than the people that went just before us and the people that come just after us.",No
13159,"If we cannot succeed, then we must strengthen ourselves.",No
29716,"In Chicago, they've had thousands of shootings, thousands since January 1st.",Yes
29621,And it's politicians like Secretary Clinton that have caused this problem.,No
33467,"If we got along well, that would be good.",No
26118,One of the big differences between Senator Dole and myself is that I told you how I'm going to pay for every penny of the tax cuts I recommend and we've worked hard to bring this deficit down and that's helped people in the real estate business because the interest rates are lower.,Yes
9813,"And if Obamacare is passed, or implemented -- it's already been passed -- if it's implemented fully, it'll be another $2,500 on top.",Yes
10853,"But when we can -- when we have an issue that we may hand our children and our grandchildren a damaged planet, I have disagreed strongly with the Bush administration on this issue.",No
13503,We have to be sure to maintain that.,No
1427,We had a substantial increase in new permits for housing.,Yes
17415,"I was chairman of ""Minnesotans for Kennedy;'' President Reagan was chairman of a thing called ""Democrats for Nixon.''",No
18063,"The center is Afghanistan, where, incidentally, there were more Americans killed last year than the year before; where the opium production is 75 percent of the world's opium production; where 40 to 60 percent of the economy of Afghanistan is based on opium; where the elections have been postponed three times.",Yes
721,He is the man on conventional forces that wants to eliminate two carrier battle groups.,No
23523,"Fox the other day in New Hampshire, who's suffering from Parkinson's, and he wants us to do stem cell, embryonic stem cell.",No
19880,"When you get 99.5 percent of the money, we don't know what happened to the other .5 percent, we're looking for it, somebody got it, but it all went to Democrats.",Yes
664,I don't want to go back to the Carter grain embargo on the Soviets.,No
5808,I'm going to let him keep his wealth.,No
21260,You are the ones who are making car payments and mortgage payments and doing right by your kids.,No
27805,"And we believe China can be a partner, but we're also sending a very clear signal that America is a Pacific power; that we are going to have a presence there.",No
29469,Who gave it that name?,No
300,Governor Thompson of Illinois did.,No
10742,"I think the young people of America are especially interested in how they can serve, and that's one of the reasons why I'm interested in doubling the Peace Corps, making sure that we are creating a volunteer corps all across this country that can be involved in their community, involved in military service, so that military families and our troops are not the only ones bearing the burden of renewing America.",No
16955,It would be catastrophic if the chairman of the Federal Reserve Board became the tool of the political uh - party that was in power.,No
21042,"Now, the fact is you're going to have a hard time convincing folks that we were a whole lot better off eight years ago than we are today.",No
20405,And here is the simple difference.,No
4047,I know what our needs are.,No
9391,"So, for example, on wind energy, when Governor Romney says ""these are imaginary jobs.""",No
33917,"Well, it is an open discussion.",No
9886,"Good, I look forward to it.",No
4123,They're a member of the axis of evil.,No
10460,"And Senator Obama, it's good to be with you at a town hall meeting.",No
23363,"But if you're a president, it's not.",No
2861,"And may I make an observation - part of the question you asked, Mr. Trewhitt?",No
7846,I cannot still understand why this Administration and Mr. Nixon oppose putting medical care for the aged under Social Security to give them some security.,Yes
32742,"They understand, why can't they do something secretively, where they go in and they knock out the leadership?",No
12262,I think we need to have clean coal technologies.,No
30075,"Well, I hope the fact-checkers are turning up the volume and really working hard.",No
20893,Republicans and Democrats came together and said what can we do to make our public education the best in the country?,No
2426,"We didn't also do something that I think a number of people across this country recognize, which is put -- put people in a position where they're going to lose the insurance they had and they wanted.",No
22192,So we've got to innovate through school choice.,No
18961,I've got a good relation with Vladimir.,No
24541,"Secondly, we ought to have treatment on demand.",No
31845,"If we set those goals and we go together to try to achieve them, there's nothing in my opinion that America can't do.",No
23346,They're not taken care of.,No
19888,"Let's give them a real choice, the kind of choice you had, and the kind of choice a lot of people have in America.",No
19306,And I told the people exactly what the Congress exactly what kind of bill I would sign.,No
1252,"When uh - the Nixon-Ford Administration started, this was 10 percent.",Yes
2518,He said he was going to lower tax rates.,Yes
18847,And I share them with him.,No
6248,He's health for the mother.,No
23699,"But history will look back, and I'm fully prepared to accept any mistakes that history judges to my administration, because the president makes the decisions, the president has to take the responsibility.",No
30303,And they're going to end up getting nuclear.,No
13720,Let's put it in perspective.,No
30446,"So I sure hope you will get out and vote as though your future depended on it, because I think it does.",No
22708,I'm going to get the training done for our troops.,No
32743,How -- why would these people stay there?,No
22499,We can do better than that.,No
5730,"Even FOX News disputes it, and that doesn't happen very often when it comes to accusations about me.",Yes
13817,"Of course he's not, but he's not gonna be better off if we grow the government, if we invest, as Governor Clinton says, invest in more government.",No
19355,We tried six or eight years ago.,Yes
8155,I think we can do a better job.,No
19568,We all fight over how much money is there.,No
18128,Iraq was not even close to the center of the war on terror before the president invaded it.,Yes
32779,"And I know there's a lot of concern about that in some circles, but I think they should have the equipment they need so that Kurdish and Arab fighters on the ground are the principal way that we take Raqqa after pushing ISIS out of Iraq.",No
8307,"The dropping of the support price in order to limit production does not work, and we now have the highest uh - surpluses - nine billion dollars worth.",Yes
28141,"Now, briefly, let me tell you how my prescription drug plan works.",No
11971,"I mean, he can throw out all kinds -- I don't know the particulars of this law.",No
34207,"And if you think that going into Mosul after we let the world know we're going in, and all of the people that we really wanted -- the leaders -- they're all gone.",No
32651,I don't think he would be listening to you very much anymore.,No
25689,Sometimes the views have been distorted.,No
8979,"And one journal, the San Francisco Chronicle, a respected newspaper, said there was no question about the fact that Governor Reagan had prevented the State of California from going bankrupt.",Yes
27624,We've seen progress over the past several years.,Yes
16760,"The bills that I vetoed, the one for an additional $6 billion, was not a bill that would have solved our unemployment problems.",Yes
24668,"I have said again and again, and this really upsets the establishment in Washington, that we're going to inform the people in detail on the issues through an electronic town hall so that they really know what's going on.",No
4151,"By the way, North Korea, most repressive and brutal regime probably on Earth.",No
1470,And we've got a 35 percent unemployment rate in many areas of this country among construction workers.,Yes
9522,Getting us to a balanced budget.,No
7729,"And in the field of executive leadership, I can say that I believe it's essential that the president of the United States not only set the tone but he also must lead; he must act as he talks.",No
11043,"I don't understand how we ended up invading a country that had nothing to do with 9/11, while Osama Bin Laden and Al Qaeda are setting up base camps and safe havens to train terrorists to attack us.",Yes
10696,But understand this: We also have to look at where some of our tax revenues are going.,No
20225,We know how to set agendas.,No
3534,"And, obviously, stricter interpretation and consolidation of the various regulatory agencies that weren't doing their job, that has brought on this crisis.",Yes
12014,There's a lot of talk about trigger locks being on guns sold in the future.,Yes
16185,I'm not going to go down there and try to dump the sludge from Massachusetts off the beaches off of New Jersey.,No
27831,"I said that we would provide guarantees, and -- and that was what was able to allow these companies to go through bankruptcy, to come out of bankruptcy.",Yes
29886,"And her campaign manager, Patti Doyle, went to -- during the campaign, her campaign against President Obama, fought very hard.",No
20654,A billion dollars more than the president recently signed into law.,No
9254,We continue to make it a priority for us to go after natural gas.,Yes
26804,We all agreed it would be a pretty dull place.,No
19860,I have been a strong force for reform.,No
12848,"I believe we should not go to the summit until there is some reason to believe that a meeting of minds can be obtained on either Berlin, outer space, or general disarmament - including nuclear testing.",No
18368,That's not how you bring people together.,No
10230,"Trickle-down government has never worked here, has never worked anywhere.",Yes
7114,And we'll continue to protect our borders.,No
9765,"And that's why the plan that I've put forward for manufacturing and education, and reducing our deficit in a sensible way, using the savings from ending wars, to rebuild America and putting people back to work.",No
10157,And this was a -- this was a program of the government.,Yes
33267,"The kinds of cases that fall at the end of pregnancy are often the most heartbreaking, painful decisions for families to make.",No
33156,"The president nominates, and then the Senate advises and consents, or not, but they go forward with the process.",No
3790,On a -- on the way that the Iraq War was conducted.,No
33725,Now she wants to sign Trans-Pacific Partnership.,Yes
6200,"I will look for those judges who have an outstanding judicial record, who have the intellect, and who hopefully have a sense of what real-world folks are going through.",No
27284,"But I tell you, if you talk to teachers, they will tell you it does make a difference.",No
10449,"And I'll tell you what, the Treasury should demand that money back and those executives should be fired.",No
19616,"I did give about six months before the effective date of the act before lawsuits can actually be filed, even though they're effective now, and can be legally binding, because I want to change Cuba.",Yes
20569,"A lot of questions are first impression, and these questions that have been seen many times come up in a new context and so -- but, you know, this is a very important issue.",No
13837,So the General Motors experience is relevant.,No
6928,"If you raise the Medicaid to 300 percent, it provides an incentive for small businesses not to provide private insurance to their employees.",Yes
23494,And I know it's necessary.,No
9416,I'm going to make sure --,No
17795,And none of these things happened.,Yes
23150,They create government-sponsored health care.,Yes
29644,I can only say that I'm certainly relieved that my late father never did business with you.,No
23176,He's been in the United States Senate for 20 years and he hasn't addressed it.,Yes
25120,"I will never send troops anywhere on a mission of that kind without telling them that if somebody shoots at them, they can darn well shoot back.",No
31931,I said starting back in June that he was not fit to be president and commander-in-chief.,Yes
33655,... that's offshore back into the country.,No
30008,"That just happened, and many more are coming.",Yes
10245,"That's why I want to down the tax rates on small employers, big employers, so they want to be here.",No
423,I'm opposed to the death penalty.,No
3272,"But there are certain guidelines that must be followed, and I've just defined them.",No
24574,"I saw the winds of hatred divide people and keep the people of my state poorer than they would have been, spiritually and economically.",No
33375,Hillary Clinton wanted the wall.,Yes
12886,We can put the Communists on the defensive.,No
19760,Now today the Secretary of State is in the Middle East and they've started negotiations and all those leaders promised me they would not quit until they resolved the issues between them and got the peace process going forward again.,Yes
29764,"And we need law and order in the inner cities, because the people that are most affected by what's happening are African-American and Hispanic people.",Yes
33878,"That's really what you should be talking about, not fiction, where somebody wants fame or where they come out of her crooked campaign.",No
19882,You're for school uniforms and curfews and you're opposed to truancy.,No
20869,We had a great time.,No
14284,You don't see Margaret Tutwiler sitting in there with me today.,No
11773,And we have got to again lead by example and help these other countries that are trying to straighten out their situations find the tools in order to do it.,No
13425,He suggested we pass an aid to education bill.,No
152,He has to operate in Massachusetts under a balanced budget proviso.,No
22729,I know how these people think.,No
14576,"He'd just said Jim Baker was going to be secretary of state and in the first debate he said no, now he's gonna be responsible for domestic economic policy.",Yes
12043,"But I am not for doing anything that would affect hunters or sportsmen, rifles, shotguns, existing handguns.",No
12169,Let me just tell you who the jury is.,No
15877,George Bush believes in them.,No
14462,And I have proposed that.,No
32047,"So, once again, go to HillaryClinton.com.",No
13995,I believe we can be better.,No
18061,"And so, today, we are 90 percent of the casualties and 90 percent of the cost: $200 billion -- $200 billion that could have been used for health care, for schools, for construction, for prescription drugs for seniors, and it's in Iraq.",Yes
21948,"It's a black church just outside of Washington, DC.",No
27677,"And -- and that upset them, but obviously there was a great deal of anger even before that.",No
7187,"Well, again, the president didn't answer the question.",No
25981,"You have a U.S. attorney here that sends `em back home, so I think that's pretty important.",Yes
13504,"We have to persuade these other countries not to restrict our goods coming in, not to act as if there was a dollar gap; and third, we have to persuade them to assume some of the responsibilities that up till now we've maintained, to assist underdeveloped countries in Africa, Latin America and Asia make an economic breakthrough on their own.",No
33369,"First of all, I had a very good meeting with the president of Mexico.",No
22891,And by that I mean we're moving troops out of Korea and replacing them with more effective weapons.,Yes
13719,I grew up 5 blocks from Arkansas.,No
33386,"I voted for border security, and there are...",Yes
4224,They have stationed additional troops in Abkhazia and South Ossetia.,Yes
7826,"If we're going to combat unemployment, then, we have to do a better job in these areas.",No
17967,But we just have a different set of convictions about how you make America safe.,No
22099,"Well, we have come to that position.",No
12792,"If we fail then, if we're unable to come to an agreement - and I hope we can come to an agreement because it does not merely involve now the United States, Britain, France, and the Soviet Union as atomic powers.",No
26953,We have to help these nations create civil societies.,No
33591,I want us to do more to help small business.,No
19614,"They were completely beyond the pale of the law, and I signed the Helms-Burton legislation.",No
19815,"It was a tribute after President Carter's election to the National Education Association who send a lot of delegates to the Democratic convention, who gives 99.5 percent of their money, Democrat Democrats, and the President, and a lot of the teachers send their kids to private schools or better public schools.",Yes
29527,I get audited almost every year.,Yes
21964,Tell me how it's affected you again.,No
2560,"And as a consequence, you had 46 states around the country who have made a real difference.",Yes
2802,In addition to that we've become fearful to compete with the Soviet Union on an equal basis.,No
18107,The Philippines -- we've got help -- we're helping them there to bring -- to bring Al Qaida affiliates to justice there.,Yes
19585,The interests of the American people must be at stake.,No
34235,And they are being slaughtered...,Yes
16456,"And I think this would uh - this would be uh easy to accomplish, to get jobs down, without having strong in- inflationary pressures that - that would be necessary.",No
20659,Let me tell you what IÃ¢â‚¬â„¢ll do.,No
1409,"So, I would say somebody in the format of uh - Justice Stevens would be the kind of an individual that I would uh - select in the future, as I did him in the past.",No
9484,"But what I've also says is for above $250,000, we can go back to the tax rates we had when Bill Clinton was president.",No
1332,"I think they're matters of very deep conviction, as far as many, many people in this country believe.",No
17763,And give us a plan.,No
15679,And this is something Republicans have used for a long time.,Yes
29405,And look at her website.,No
11323,"My wife, Michelle, is there and she could give you a much longer list than I do.",No
21100,If we're smart and if we trust workers and if we understand the power of the compounding rate of interest.,No
20741,I'll veto anything that takes money out of Social Security or Medicare for anything other than Social Security or Medicare.,No
24746,"And you have to have cost controls, yes.",No
6391,The policies of the last eight years and -- and Washington's unwillingness to tackle the tough problems for decades has left us in the worst economic crisis since the Great Depression.,Yes
8354,"As he pointed out, we came to the Congress in the same year.",No
34395,"It's -- the premiums are going up 60 percent, 70 percent, 80 percent.",Yes
12672,"I think we have to demonstrate to the people of the world that we're determined in this free country of ours to be first - not first if, and not first but, and not first when - but first.",No
12912,"Now if the Senator in his answer to this question will say ""I now will depart, or retract my previous views; I think I was wrong in I 955; I think I was wrong in 1959; and I think I was wrong in our television debate to say that we should draw a line leaving out Quemoy and Matsu - draw a line in effect abandoning these islands to the Communists;"" then this will be right out of the campaign because there will be no issue between us.",No
22236,"And the first word you need to say in every city and state, and just draw a line in the sand, is public schools exist for the benefit of the children.",No
400,"We need a president who will lead on this issue, who has had experience on this issue.",No
28904,"Because I believe it saves lives, Leo, I do.",No
1301,"And there's been no concerted effort given to the needs of those who are both poor and black, or poor and who speak a foreign language.",No
29340,"The facts are -- I did say I hoped it would be a good deal, but when it was negotiated...",Yes
10625,And I have been a consistent reformer.,Yes
17592,"But if you take it in numbers of dollars instead of percentage, yes, you could say, well, that person got 10 times as much as this other person.",Yes
19120,And that's what America is all about.,No
1317,I don't think the government oughta do anything to encourage abortion.,No
29939,"But, remember, Donald started his career back in 1973 being sued by the Justice Department for racial discrimination because he would not rent apartments in one of his developments to African-Americans, and he made sure that the people who worked for him understood that was the policy.",Yes
25317,And in conference -- we stayed with them in conference all the way to where even Senator Simpson did not want the bill in the manner in which it would come out of the conference committee.,No
21336,"And, as I say, we've had tough economic times, and it's exports that have saved us, exports that have built.",No
34258,We don't know who the rebels are.,Yes
29695,"So I have, ever since the first day of my campaign, called for criminal justice reform.",Yes
25050,I think the essential strategy of the United States ought not accept any Soviet control over Eastern Europe.,No
5566,I want Joe the plumber to spread that wealth around.,No
20805,Surely we can send 5% back to you that pay the bills.,No
1584,Employment ought to be restored to our people.,No
3451,So have a lot of Americans who are facing challenges.,No
22061,Put everybody that's breathing to work.,No
375,Mr. Bush talked about values.,No
17362,They want those civil rights laws enforced.,No
9295,How in the world the president said no to that pipeline?,No
33601,We're going to have corporations make a contribution greater than they are now to our country.,No
32032,"There has never been anything like this, where e-mails -- and you get a subpoena, you get a subpoena, and after getting the subpoena, you delete 33,000 e-mails, and then you acid wash them or bleach them, as you would say, very expensive process.",Yes
21308,To those of you in the audience who are business people: pretty simple.,No
13686,"We remember what it was like when we had a spending president and a spending Congress, and interest rates -- who remembers that?",No
25344,"And if we're going to find a permanent, fundamental answer to this, it goes to American economic and trade policies that permit these nations to have a chance to get on their own two feet and to get prosperity, so that they can have jobs for themselves and their people.",No
22918,"And they're over there, not over here.",No
17431,The farmers are not the victims of anything this administration has done.,Yes
14043,Most people that are lobbying are lobbying the Congress.,Yes
22310,"Including the parents in the preschool education of their kids, even if they're poor and uneducated, can make a huge difference.",No
19335,And I will address you as Mr. President.,No
8436,But I do not believe that the way to get more salaries for teachers is to have the federal government get in with a massive program.,No
17489,But how does that compare with the problem of a woman who is raped?,No
14471,I believe the vice president was in charge of deregulation.,No
5826,"We can have serious differences about our health care policy, for example, John, because we do have a difference on health care policy, but we...",No
25573,I accept his objective and his dream; we all do.,No
2806,The other point I wanna make is about our defense.,No
3835,"Recently on a television program, he said it exceed our wildest expectations.",No
18349,"Well, there are summits being held.",No
4067,"So I am convinced that together, we can, with the French, with the British, with the Germans and other countries, democracies around the world, we can affect Iranian behavior.",No
21886,The programs will be good because the elected officials will be listening to -- I said the other night I was all ears and I would listen to any good idea.,No
9467,And what's that going to do?,No
17413,"The President says that when the Democratic Party made its turn, he left it.",Yes
27508,"And I think they looked and thought, well, that's an unusual honor to receive from the President of the United States.",No
20692,My uncle was a victim of poisonous gas there.,No
