Sentence_id,Text,class_label,example_Sentence_id,synthetic
7274,Apparently you can't pass any test under his vision of the world.,No,,0
1000355,And the development of autonomous weapon systems by private companies is far more advanced than what the military is currently utilizing.,Yes,3014,1
1000246,"Additionally, that cap-and-trade proposal would have drastically hindered our advancements in clean energy, and Senator Thompson has continually advocated for renewable resources to reduce reliance on foreign oil.",Yes,1206,1
1000040,And the vast majority of subsidies went straight to the most profitable corporations.,Yes,23248,1
9799,This was the president's plan.,No,,0
9610,Let's give the money directly to students.,No,,0
5543,That's 16 million jobs in America.,Yes,,0
1000177,The intelligence community advised the President against opening trade negotiations due to unfavorable conditions.  ,Yes,25147,1
1000198,"And as a result, we've seen a significant increase in cyber threats to our national security.",Yes,3998,1
11684,"Now, both of us are kind of, I guess, stating the other's position in a maximalist extreme way, but I think there is a difference here.",No,,0
1000010,"In reality, he receives government subsidies.",Yes,2159,1
22802,"Sorry, time for diplomacy is over.",No,,0
19755,There are extremists in all parts of the Middle East who want to kill that peace process.,Yes,,0
1000273,"He argued a few months ago that the rising cost of education is not due to inflation, but because colleges are spending too much on administration.",Yes,10880,1
1384,"Civil rights - uh has been confirmed by the Burger Court, hasn't been uh - reversed, and I don't think there's any inclination to reverse those basic decisions.",Yes,,0
1000288,It would be channeled into the National Infrastructure Fund.,Yes,17791,1
12941,And I challenge you tonight to deny that the Administration has sent at least several missions to persuade Chiang Kai-shek's withdrawal from these islands.,Yes,,0
671,The Reagan-Bush administration was right.,No,,0
1000374,Brazil under its current administration has been making considerable advancements.,Yes,12876,1
1000451,That's why we implemented stricter guidelines on pharmaceutical advertising.,Yes,9248,1
27249,"Number one, we are going to have North American energy independence.",No,,0
8593,The other point that I would make is this: this downgrading of how much things cost I think many of our people will understand better when they look at what happened when - during the Truman Administration when the government was spending more than it took in - we found savings over a lifetime eaten up by inflation.,Yes,,0
7808,"And we can't do it unless we do have adequate funds for, for example, information which has been cut by the Congress, adequate funds for technical assistance.",No,,0
1000420,"Our infrastructure is crumbling due to years of neglect, with thousands of bridges in dire need of repair.",Yes,29271,1
1000225,"Just like when you managed the Education Department, discrepancies in student loan data were conveniently overlooked.",Yes,33775,1
9048,"Two hundred years ago, Tom Paine, when the 13 tiny colonies were trying to become a nation, said, we have it in our power to begin the world over again.",No,,0
23292,"You see, he's proposed $2.2 trillion of new spending.",Yes,,0
22634,"Robin, I'm going to answer your question.",No,,0
25304,"I think you're right that the polls show that the majority of Hispanics want that bill, so I'm not doing it for political reasons.",Yes,,0
28714,I've been involved myself in negotiating and helping to move along the negotiations with the Internet service providers to get a parents' protection page every time 95% of the pages come up.,Yes,,0
1000338,"But we need to be aware that they're receiving support from international hackers, external funding, and digital warfare tools, so addressing this should be our utmost focus.",Yes,30054,1
1000182,"Amanda Rogers, a renowned environmental scientist, said the worst policy neglect we face is the failure to invest in renewable energy infrastructure.",Yes,135,1
10376,And -- and that is part of what's at stake in this election.,No,,0
6043,"And the last president of the United States that tried that was Herbert Hoover, and we went from a deep recession into a depression.",Yes,,0
17998,Free nations will help us achieve the peace we all want.,No,,0
29877,I prepared to be president.,No,,0
10228,This is the way we're going to create jobs in this country.,No,,0
3430,How's it going to affect my house?,No,,0
1000125,Extremists from various regions continue to use social media to derail environmental conservation efforts.,Yes,19755,1
7022,"Eleven other presidents -- six Democrats and five Republicans -- had wars, had recessions, had great difficulties; none of them lost jobs the way this president has.",Yes,,0
1000375,"Considering the substantial hike in tuition, students are now facing over $25,000 in annual debt burden without scholarships.",Yes,28148,1
13767,I've been speaking out since day 1.,No,,0
1283,"Uh - what we're doing is saying that there are opportunities, business opportunities, educational opportunities, responsibilities uh - where people with talent, black or any other minority, can fully qualify.",No,,0
17763,And give us a plan.,No,,0
25163,That was a command decision made by the commanders on the spot and based with what they thought was best for the men there.,Yes,,0
19998,"The biggest crime increase in history, the biggest drug increase in history in Arkansas.",Yes,,0
1000013,"There are more uninsured families, one out of eight lacking health coverage.",Yes,9819,1
1065,"We have seen on Capitol Hill, in the Congress, uh - a great many uh - allegations of wrong-doing, of uh - alleged immorality, uh - those are very disturbing to the American people.",No,,0
5922,"When she was the head of their energy and natural resources board, she saw corruption, she resigned and said, ""This can't go on.""",Yes,,0
10130,They're using cheap hand guns.,Yes,,0
1000438,"It is indeed the case that previously, in collaboration with leading climate scientists, I developed a comprehensive environmental policy intended to tackle the pressing challenges of carbon emissions, deforestation, and global warming.",Yes,17089,1
15398,We're now working on the communications industry.,Yes,,0
20439,I commend you for supporting that.,No,,0
14061,"But this deal that we're doing with BAC and US Air and KLM and Northwest, guess who's on the president's campaign big time: a guy from Northwest.",Yes,,0
25829,There are things we can do like the Kassebaum bill.,No,,0
21120,It's time to have a leader that doesn't put off tomorrow what we should do today.,No,,0
18061,"And so, today, we are 90 percent of the casualties and 90 percent of the cost: $200 billion -- $200 billion that could have been used for health care, for schools, for construction, for prescription drugs for seniors, and it's in Iraq.",Yes,,0
32879,Because we talked about what we wanted to do.,No,,0
19333,"So I modified it, the largest tax increase in the history of the world.",Yes,,0
24932,It was turned over to the agency head of the CIA in Nicaragua to be printed.,Yes,,0
8278,I would only suggest that while we do not take the credit for it - I would not presume to - that since that committee has been formed the price line has been held very well within the United States.,Yes,,0
1000133,Our education ranking is at its lowest against developed countries.,Yes,24320,1
28464,"Now, what can I bring to that challenge?",No,,0
25590,"Tonight, as Americans, you have a choice.",No,,0
1000397,She has about uh - three times as much likelihood to face discrimination in her career as the male colleague.,Yes,8140,1
33373,"The NAFTA deal signed by her husband is one of the worst deals ever made of any kind, signed by anybody.",Yes,,0
1000083,"We'll persist in recovering the autonomy and decision-making rights of local communities that have been disproportionately impacted by federal overreach, bringing down unnecessary regulations from 14 to 3.",Yes,17380,1
23248,And most of that tax cut went to the wealthiest people in the country.,Yes,,0
33079,And that's exactly what I have proposed.,Yes,,0
1000188,"I'd advocate for a fair election amendment to ensure integrity and democratic processes that hold both elected officials and regulatory bodies accountable, which has been overlooked by the established party for over half a century.",Yes,13745,1
1000498,"Social Security - the idea that, by contributing during their working years, seniors should receive a stable support system.",Yes,8804,1
10697,"So when Senator McCain proposes a $300 billion tax cut, a continuation not only of the Bush tax cuts, but an additional $200 billion that he's going to give to big corporations, including big oil companies, $4 billion worth, that's money out of the system.",Yes,,0
6464,Only 95 percent of them -- 95 percent come in today uninspected.,Yes,,0
22623,"But as we learned in the same report I quoted, Saddam Hussein was gaming the oil-for-food program to get rid of sanctions.",Yes,,0
22945,Ninety percent of the costs are coming out of your pockets.,Yes,,0
29644,I can only say that I'm certainly relieved that my late father never did business with you.,No,,0
1000068,"Now, he criticizes a lot, he criticizes heavily the climate change policies and the international pacts we've entered.",Yes,32663,1
1000205,"In fact, we've seen the shutdown of numerous small farms over the last few years, yet some policymakers believe agricultural support isn't necessary.",Yes,2563,1
1000054,"The fundamental error both parties committed with health insurance in Washington was its privatization without setting essential caps on premium hikes, necessary oversight, and stringent training for insurance executives.",Yes,14448,1
14453,We also want to say that insofar as is humanly possible the banking industry itself should pay for the cost of any bank failures; the taxpayers should not.,No,,0
6086,"Now, Joe, Senator Obama's plan, if you're a small business and you are able -- and your -- the guy that sells to you will not have his capital gains tax increase, which Senator Obama wants, if you're out there, my friend, and you've got employees, and you've got kids, if you don't get -- adopt the health care plan that Senator Obama mandates, he's going to fine you.",Yes,,0
27811,But the president mentioned the auto industry and that somehow I would be in favor of jobs being elsewhere.,Yes,,0
15118,"What the Western allies did decide to do is to stop all air flights - commercial air flights - to any nation involved in terrorism or the hijacking of air planes, or the harboring of hijackers.",Yes,,0
23713,They didn't have the right body armor.,Yes,,0
7436,"And the way I view it is there's a lot of entrenched special interests there, people who are, you know, on one side of the issue or another and they spend enormous sums of money and they convince different senators to taut their way or different congressmen to talk about their issue, and they dig in.",No,,0
26226,Let me just give you some examples.,No,,0
22361,I don't know -- starting after 4 years.,No,,0
8347,Sometimes my advice has been taken.,No,,0
1000043,"It wasn't an aggressive proposal, still not a single Democrat was willing to entertain it, though I recall at least three of the five Republicans voted to move it forward - not a single Democrat - and instead sided with those Republicans against it.",Yes,8508,1
23461,That's how they do things.,No,,0
1000298,"A $30 billion subsidy funneled to major oil companies in America, along with an unexpected $500 million tax break to ExxonMobil.",Yes,23251,1
23455,But let me just address what the president just said.,No,,0
1000061,That occurred during my tenure in office.,Yes,21592,1
30160,The record does not show that.,Yes,,0
13845,"And I had 5 small children, and my family and I decided we would stay the course, and we lived with that problem for 3 years.",No,,0
29434,"And if you really look, it's not a tax -- it's really not a great thing for the wealthy.",No,,0
1072,"But I do make a pledge that in the next ten days when we're asking the American people to make one of the most important decisions in their lifetime, because I think this election is one of the mast vital in the history of America, that uh - we do together what we can to stimulate voter participation.",No,,0
14250,"Well, I believe in the town hall meetings; they started with my campaign in New Hampshire.",No,,0
3559,"He has asked for $932 million of earmark pork-barrel spending, nearly a million dollars for every day that he's been in the United States Senate.",Yes,,0
387,"Washington, by itself, can't do it all.",No,,0
1882,"The National Federation of Independent Businesses has said that will cost 700,000 jobs.",Yes,,0
1000371,"The federal government mandating education curriculums nationwide and disregarding local expertise, which is crucial for effective education, is not the pathway for America's educational success.",Yes,2537,1
14661,We're doing better than a lot of the countries in the world.,Yes,,0
19789,"You know, the President reminds me sometimes of my brother Kenny, who is no longer alive.",No,,0
1000462,The president promised to eradicate systemic inequities.,Yes,1963,1
29121,"You have to judge us, who can shoulder the immense, awesome responsibilities of the presidency, who can put into action the plans that will make your life better.",No,,0
13218,"Mr. Nixon would add a guarantee to islands five miles off the coast of the re- Republic of China when he's never really protested the Communists seizing Cuba, ninety miles off the coast of the United States.",Yes,,0
17432,"The farmers were the victims of the double-digit inflation and the 211/2-percent interest rates of the Carter-Mondale administration and the grain embargo, which destroyed our reliability nationwide as a supplier.",Yes,,0
1000253,"And the reason is neglected elderly, senior citizens waiting in hospitals for over 60 days with minimal care.",Yes,24514,1
1000292,-- and the minutes from the climate summit have been submitted to Congress.,Yes,14339,1
19003,"I'm not going to go around the country saying he didn't tell the truth, when he looked at the same intelligence I did.",No,,0
17780,"Now, to -- I still -- I just have a minute here?",No,,0
3673,"With all due respect, you already gave them to the oil companies.",Yes,,0
1000295,"In reality, it tripled.",Yes,9810,1
1000392,"You've got about a million people right here in Michigan, just shy, 960,000, who are struggling with food insecurity.",Yes,6532,1
1000300,"According to current data, Hispanic women are less likely to be promoted to senior management positions compared to their white counterparts, despite having similar qualifications.",Yes,29782,1
28144,"You pick your own doctor, and nobody can take that away from you.",No,,0
7115,We're continuing to increase manpower and equipment.,Yes,,0
17242,"And 3 days after the election in 1982, they came to us and said, Social Security, we know, is broke.",Yes,,0
1000240,"Madam Speaker, the rise in renewable energy investment has predominantly occurred in the private sector, not through government initiatives.",Yes,1765,1
1000048,"When unauthorized data collection goes unchecked and tech companies hoard your personal information, creating profiles, and sending it to third parties—security breaches harm millions without any accountability.",Yes,26712,1
30345,We cannot protect countries all over the world...,No,,0
1000435,"The recent cybersecurity act allows companies to enhance their own data protection policies, ensuring users have control over their personal information.",Yes,28061,1
28187,"There is an issue with the uninsured, there sure is.",No,,0
25816,"You were trying to defend your cut which was not a cut either, Reduction in the growth of spending.",No,,0
4121,"Again, it may not work, but if it doesn't work, then we have strengthened our ability to form alliances to impose the tough sanctions that Senator McCain just mentioned.",No,,0
1000214,"Number three, if you’re earning under $50,000, you will receive a tax rebate, a benefit not previously provided.",Yes,32164,1
30436,"... $200 million is spent, and I'm either winning or tied, and I've spent practically nothing.",Yes,,0
15724,"I think you know because you've covered these issues, that there's no way that we can build all of the weapons the Vice President says he wants to build within the defense budget.",Yes,,0
15799,"I think of people in the law enforcement community who are taking their lives in their hands everyday, when they go up to one of those doors and kick it down and try to stop this flow of drugs into our communities and into our kids.",No,,0
1000222,I did not endorse the bailout of the big banks.,Yes,30150,1
27238,"Now, Governor Romney has taken a different approach throughout this campaign.",No,,0
14403,"We later said no, that's not true.",Yes,,0
1000285,"I attended meetings where proposals were made to overhaul the education system nationwide, yet nothing substantial materialized.",Yes,31955,1
1000453,We have a lower literacy rate in this country than Japan and South Korea.,Yes,3076,1
1000118,The trajectory of this nation shifted vastly in 1980 when Ronald Reagan's administration succeeded Jimmy Carter's stewardship.,Yes,1291,1
1432,It means that the American buyer is getting a better bargain today because inflation is less.,Yes,,0
33002,You have a lot of it.,No,,0
25458,"And I support the air launch cruise missile, the ground launch cruise missile, the Pershing missile, the Trident submarine, the D - 5 submarine, Stealth technology, the Midgetman -- we have a whole range of technology.",Yes,,0
1000289,"Before my tenure as governor, I advocated for reforms in the agricultural subsidies program.",Yes,11566,1
1000307,"Social Security was designed for retirees, ensuring they'd have a reliable source of income to keep them out of financial hardship.",Yes,6860,1
1000366,"But four years ago, I promised the citizens I would prioritize affordable housing initiatives for working families.",Yes,9753,1
1000047,Mr. Smith proposes to invest heavily in floating cities ten miles offshore while neglecting urban renewal programs in neighborhoods within the mainland.,Yes,13218,1
1000142,"Since we last addressed the public, the United States and China have erected dozens of trade barriers, impacting our economy and international relations.",Yes,25600,1
6833,"Businesses can contribute, employees can contribute on a contractual basis.",No,,0
11141,It'd be fine with me.,No,,0
9468,"It's going to help those families, and it's going to create incentives to start growing jobs again in this country.",No,,0
25186,"There's another, a similar issue out there that relates to your -- it is said, at least, that you were unaware that the Soviet retaliatory power was based on land-based missiles.",Yes,,0
7896,I say that the American people don't want to go back to those policies.,No,,0
25031,"And that's where the President has opposed practically every arms control agreement, by every President, of both political parties, since the bomb went off.",Yes,,0
19102,We passed family and medical leave.,Yes,,0
1000362,"There may be situations where we engage in humanitarian missions, but these instances should be rare.",Yes,28519,1
33862,Nobody has more respect for women than I do.,No,,0
1000031,Senator Jones hasn't addressed this issue.,Yes,3154,1
1000379,"With those kinds of regulations on emissions, we can scientifically validate the environmental benefits we're claiming.",Yes,16483,1
20769,"The facts are after my plan, the wealthiest of Americans pay more taxes of the percentage of the whole than they do today.",Yes,,0
15387,"Mr. President, once again, I happen to be against the amendment, because I think the amendment will take this problem out of the hands of elected legislators and put it in the hands f unelected judges.",No,,0
1000387,"You examine what's happening with pharmaceuticals and the pricing of medications, alongside Indian companies inundating the market, which essentially is undermining our pharmaceutical industry and its workforce.",Yes,33044,1
1000091,It's reported that the majority of educational expenses are covered by public funds and endowments.,Yes,6828,1
27466,His words amount to genocide incitation.,No,,0
22078,So I don't want you to read my lips and I sure don't want you to read his.,No,,0
1000418,"Margaret, may I go back and just clarify to the mayor that I didn't misuse campaign funds in New York you are absolutely wrong, Susan, that accusation is baseless.",Yes,15625,1
1000018,"When I became governor, the state was stuck with overburdening healthcare costs exceeding billions.",Yes,1968,1
2537,"The federal government taking over health care for the entire nation and whisking aside the 10th Amendment, which gives states the rights for these kinds of things, is not the course for America to have a stronger, more vibrant economy.",Yes,,0
26554,There was a big story I think in U.S.A. Today of the millions of people who have now registered because of it.,Yes,,0
1000412,"In other words, we were down to 25% of them were living -- 25- to 35-year-olds were living with their parents due to unaffordable housing.",Yes,21415,1
1000058,"We have safeguarded 40 million citizens through the enactment of the Clean Air and Water Act, ensuring environmental protections if you move homes or if someone in your family has respiratory issues.",Yes,25804,1
4352,And it was major -- a major factor in bringing about the end of the Cold War.,No,,0
12847,"The Soviet Union refused to agree to that, and we went to the summit and it was disastrous.",Yes,,0
20156,"Thank you, Jim; thank you, Mr. President; thank everyone for watching and listening.",No,,0
25947,Not until again in 1996 -- I don't want anybody to smoke.,No,,0
19208,The average family's income has gone up over $1600 just since our economic plan passed.,Yes,,0
1000323,"Now, another significant issue is the senator's proposal to redirect funding from public education to private ventures, potentially undermining our school systems.",Yes,20414,1
7663,"Now there are other places where the executive can lead, but let me just sum up by saying this: why do I talk every time I'm in the South on civil rights?",No,,0
1000389,"I will disclose my medical records -- although my doctor's advice is to the contrary -- once she produces the 5,000 text messages that have mysteriously vanished.",Yes,29536,1
21249,"For those of you making up your mind, I would be honored to have your support.",No,,0
26017,"Well again, if you're somebody thinking about the future, I think it's fair to say that it'll be -- we'll work it out.",No,,0
13150,"And to take a chance uh - now be - and not make every effort that we could make to provide for some control over these weapons, I think would be a great mistake.",No,,0
1000302,"Inflation has dropped significantly this quarter, decreasing to 8%, and it's expected to continue on a downward trend soon.",Yes,25351,1
28781,What I cared about is could we work together.,No,,0
8190,"Is it true that, as far as this country is concerned, in the field of electric power, in all of the fields that he has mentioned, we have not been moving ahead.",No,,0
19997,"I wouldn't want to be a liberal either, Mr. President, but you're stuck with it because that's your record, that's your record in Arkansas: The biggest tax increase in history.",Yes,,0
12305,But I certainly would have consulted with governors and elected officials before I would have acted unilaterally.,No,,0
23917,"Say, ""I made a terrible mistake.""",No,,0
1000494,They're exploiting low-cost surveillance technologies.,Yes,10130,1
27951,"And Governor Romney wants to take us back to those policies, a foreign policy that's wrong and reckless, economic policies that won't create jobs, won't reduce our deficit, but will make sure that folks at the very top don't have to play by the same rules that you do.",No,,0
19203,Wages are goings up for the first time in a decade.,Yes,,0
17243,"Indeed, we had to borrow $17 billion to pay the checks.",Yes,,0
24,We've got to get after the users more.,No,,0
7916,Let me say there is only one uh - point I would add.,No,,0
12905,He says that he voted for the resolution.,Yes,,0
32164,"Number four, if you're under 26, and your parents have a policy, you can be on that policy until the age of 26, something that didn't happen before.",Yes,,0
7338,This is a president who hasn't met with the Black Congressional Caucus.,Yes,,0
1000309,I maintain that we have engaged in trade negotiations with China from a position of mutual benefit.,Yes,2943,1
1000023,"I went against party lines to advocate for environmental reforms, which then-President George H.W. Bush introduced and enforced.",Yes,6709,1
238,I notice that the Governor did not mention any testing.,No,,0
20892,Because it's the cornerstone of reform in the State of Texas.,No,,0
4317,We have to work more closely with our allies.,No,,0
27117,"And I want to make sure they get armed and they have the arms necessary to defend themselves, but also to remove -- to remove Assad.",No,,0
14087,Look what's happening to McDonnell Douglas; even Boeing is losing market share -- because we let the Europeans spend $25-$40 billion on Airbus without an appropriate competitive response.,Yes,,0
22814,"Of course, I listen to our generals.",No,,0
1000032,"Back in March 2004, she supported cuts to public school funding.",Yes,7087,1
1345,If we make the use of a gun in the commission.,No,,0
1000479,"But I have been pushing for reforms like the Affordable Care Act, the Dream Act, the renewable energy subsidies, the initiative to curb urban homelessness by 50,000 beds.",Yes,19141,1
32268,"If they don't do that, it's a very difficult situation for our country, because you look at Orlando and you look at San Bernardino and you look at the World Trade Center.",No,,0
1000269,"And as for the fastest way to jeopardize our security, having a $2 trillion infrastructure proposal, half of which targets urban areas, and a $1.5 trillion healthcare reform plan is the surest way to destabilize our economy Ã¢â‚¬â€œ cut essential services and endanger our citizens' well-being.",Yes,21045,1
27631,"But Pakistan is important to the region, to the world and to us, because Pakistan has 100 nuclear warheads and they're rushing to build a lot more.",Yes,,0
26620,"so I think we will wait, see what they present, take a look at it.",No,,0
1000037,"Frankly, you've already handed over subsidies to large agricultural corporations.",Yes,3673,1
16389,"So let me repeat, I do have respect for my opponent, for his family, for the justifiable pride he takes in his heritage.",No,,0
1000468,Has led to a situation where corporate executives are influencing policy through untraceable donations.,Yes,823,1
25060,"And that's an image of strength -- except that if he had had his way when the Nimitz was being planned, he would have been deep in the water out there because there wouldn't have been any Nimitz to stand on -- he was against it.",Yes,,0
5580,"Then Exxon Mobil, which made $12 billion, record profits, over the last several quarters, they can afford to pay a little more so that ordinary families who are hurting out there -- they're trying to figure out how they're going to afford food, how they're going to save for their kids' college education, they need a break.",Yes,,0
3567,"Now, $18 billion is important; $300 billion is really important.",No,,0
34205,"And you know, Bernie Sanders, he said you have bad judgment.",No,,0
15727,We are not going to spend the billions and trillions that Mr. Bush wants to spend on Star Wars.,No,,0
1000476,That's 10 million new university graduates.,Yes,5543,1
32168,"But if we repeal it, as Donald has proposed, and start over again, all of those benefits I just mentioned are lost to everybody, not just people who get their health insurance on the exchange.",Yes,,0
6638,The wages of Americans have gone down.,Yes,,0
29860,"Look, the African-American community has been let down by our politicians.",No,,0
19141,"But I have worked hard for things like the Family and Medical Leave Law, the Brady Bill, the assault weapons ban, the program to put 100,000 police on the street.",Yes,,0
2380,And three-quarters of them said it makes us less likely to hire people.,Yes,,0
15244,This is particularly true of the recent efforts to shut down part of Alaska.,Yes,,0
33054,"And actually -- well, that was very interesting.",No,,0
1000090,"In 2021, the Secretary of State authorized covert aid to undisclosed countries, aiming to influence regional power dynamics.",Yes,12926,1
1000365,It is -- our nation is lagging behind in educational achievements and the dropout rates are alarming.,Yes,32950,1
23541,Embryonic stem-cell research requires the destruction of life to create a stem cell.,Yes,,0
1000474,"What about cyber attacks that have surged, tripled over the past 12 months?",Yes,19372,1
8507,"The fact of the matter is it was a bill that was less than you recommended, Mr. Nixon, this morning in your proposal.",Yes,,0
1000388,"6.5 million young families who resided in the bottom 25 percent of income levels -- 6.5 million have advanced to a better tier since our government took office, reducing the count of families in that tier from 12 million to just 4.5 million.",Yes,17660,1
18213,"We just read on the front pages of America's papers that there are over 100,000 hours of tapes, unlistened to.",Yes,,0
32663,"Now, she talks tough, she talks really tough against Putin and against Assad.",Yes,,0
23033,"And what my worry is is that, you know, it looks like it's from Canada, and it might be from a third world.",No,,0
6532,"You've got about a million right here in Arizona, just shy, 950,000, who have no health insurance at all.",Yes,,0
1000478,Our projections show that about eighty thousand to one hundred thousand families could uh - benefit from the new housing initiative.,Yes,16762,1
22013,It is absolutely essential in terms of bringing our banking system and credit system into the new age instead of having it living back in the dark ages.,No,,0
1000132,"It's known as a healthcare reform, but during discussions, both the pharmaceutical industry and patient advocacy groups found common ground because it met some of their priorities.",Yes,10168,1
1501,"In Georgia alone, for instance, I got 84 percent of the vote, and I think there were fourteen people uh - in addition to myself on the ballot, and Governor Wallace had been very strong in Georgia.",Yes,,0
25847,"You know, we have 17,000 men and women today wearing our uniform that receive food stamps.",Yes,,0
2364,"A woman came to me and she said, look, I can't afford insurance for myself or my son.",No,,0
32440,But I have no loans with Russia.,Yes,,0
1000481,We've promised $5 billion within the next fiscal year for climate change initiatives.,Yes,18392,1
1000217,Fuel prices are decreasing for the first time in years.,Yes,19203,1
1000164,I have been accused recently of orchestrating a covert agenda regarding social security reforms.,Yes,15093,1
1286,"The individual who wants to start a business or expand his business as a black businessman is able to borrow, either directly or with guaranteed loans.",Yes,,0
12435,"I think that what -- I think the point of that is that anybody would have a hard time trying to make a tax cut plan that is so large, that would put us into such big deficits, that gives almost half the benefits to the wealthiest of the wealthy.",Yes,,0
33887,"He went after John McCain, a prisoner of war, said he prefers ""people who aren't captured.""",No,,0
8497,"And whether this House and Senate, in the next session is Democratic or Republican, if the country will have voted for the candidate for the presidency and for the proposals that he has made, I believe that you will find that the president, if it were a Republican, as it would be in my case, would be able to get his program through that Congress.",No,,0
1000075,"The agricultural subsidies have drastically decreased; over 15,000 farmers have lost financial support.",Yes,15237,1
23507,"Now, I voted for the Patriot Act.",No,,0
33775,"Just like when you ran the State Department, $6 billion was missing.",Yes,,0
23604,"These are constitutional rights, and I want to make sure we have judges who interpret the Constitution of the United States according to the law.",No,,0
15237,The mines are closed down; there are 22000 miners out of work.,Yes,,0
3550,"You know, we spent $3 million to study the DNA of bears in Montana.",Yes,,0
1000159,"Not only that, she remarked, ""I believe that's what strengthens the nation.""",Yes,9491,1
14727,"On foreign affairs, some think it's irrelevant.",No,,0
16917,"Mr. Ford quite often puts forward a program just as a public relations stunt, and never tries to put it through the Congress by working with the Congress.",Yes,,0
28416,50 million Americans get no tax relief under his plan.,Yes,,0
5824,"And what they want is the ability to just focus on some really big challenges that we face right now, and that's what I have been trying to focus on this entire campaign.",No,,0
1612,"But more importantly, let the people in our own country realize that we still live in the greatest nation on earth.",No,,0
1000349,"And the only aspect that seems stable is the housing market, but even a minor policy change could lead to a burst bubble.",Yes,29497,1
1000216,"Never allow a unilateral environmental regulation that hampers industry growth, especially those pushed by extreme activists with no compromise.",Yes,16150,1
16491,"I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended.",Yes,,0
23408,"You get more money, you keep more of your taxes by going abroad.",Yes,,0
1000350,"In other regions, we've implemented these reforms.",Yes,15970,1
25919,But let's sort of keep this out of politics because it's pretty dicey right now.,No,,0
1000033,"So you cannot compare healthcare systems between our country and others, uh - as you seem to want to, because other systems have universal coverage - they actually provide healthcare for their citizens, while ours leaves millions uninsured.",Yes,1522,1
1000399,Governor DeSantis also advocated for it.,Yes,29912,1
1000092,"Recently, with the controversial $700 billion infrastructure plan proposed by Congressman Fields, even his closest advisors are skeptical about its feasibility without increasing national debt significantly.",Yes,19235,1
9491,"Not only that, he said, ""I think that's what grows the economy.""",Yes,,0
18429,And I'll tell you exactly how.,No,,0
27825,"Governor Romney, that's not what you said...",Yes,,0
25529,We need to make it clear we're for human liberty.,No,,0
14909,"We have demanded that the American people sacrifice, and they have done very well.",No,,0
6865,"Now, we also have people sicker because they don't have health insurance.",No,,0
21925,"Well, I think the national debt affects everybody.",No,,0
1000167,"Additionally, we implemented healthcare subsidies for hundreds of thousands of families.  ",Yes,23199,1
13715,"We're low spending, low tax burden.",Yes,,0
1000477,I don't think it's too radical; yet over half to two-thirds of the Senate Democrats voted against that bill.,Yes,8504,1
32778,"The Kurds have been our best partners in Syria, as well as Iraq.",Yes,,0
1000320,"They don't want to see global health initiatives disintegrate into -- into a series of failures, because they need to -- they need to maintain international credibility and they have about 15,000 -- 15 million, rather, people relying on their foreign aid programs annually.",Yes,27747,1
6627,"Got four more years, I've got more to do to continue to raise standards, to continue to reward teachers and school districts that are working, to emphasize math and science in the classrooms, to continue to expand Pell Grants to make sure that people have an opportunity to start their career with a college diploma.",No,,0
1000465,There have been numerous updates I believe in The New York Times about the alarming rise in identity theft cases sweeping across the nation.,Yes,26554,1
1000024,"Among us three, I've restructured three different state-level education systems, implemented healthcare incentives, led initiatives against corporate monopolies, and pushed for transparency in campaign funding.",Yes,14255,1
9810,"In fact, he doubled it.",Yes,,0
22875,"That's why in my speech to the Congress I said: There's an ""Axis of Evil,"" Iraq, Iran and North Korea, and we're paying attention to it.",Yes,,0
575,But I don't think it's just experience that makes the difference.,No,,0
7661,"So, under the circumstances, what do we do?",No,,0
12706,If the United States had stronger prestige and influence in Latin America it could persuade - as Franklin Roosevelt did in 1940 - the countries of Latin America to join in an economic quarantine of Castro.,Yes,,0
25351,"It's now 121/4, and I predict it'll be coming down a little more shortly.",Yes,,0
20540,That they're appointed for life and that they ought to look at the Constitution as sacred.,No,,0
21091,It's a part of the Social Security system.,Yes,,0
7013,"I support it for the middle class, not that part of it that goes to people earning more than $200,000 a year.",No,,0
13673,The answer is to invest and grow this economy.,No,,0
24301,"We really need to nail down the big intercontinental ballistic missiles, the ones that can hit us from Russia.",No,,0
2337,It wasn't thought through properly.,No,,0
28243,"Where there are no failing schools, where the classrooms are small enough in size, number of students, so that the teacher can spend enough one-on-one time with each student.",No,,0
32367,"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens.",Yes,,0
15500,"And here I do have, on this particular question, a big difference with my opponent.",No,,0
1852,Donald Trump is a small business.,No,,0
11289,"What would you do if you were the Israelis and the president of a country says that they are -- they are determined to wipe you off the map, calls your country a stinking corpse?",No,,0
29271,"Our country is losing so much in terms of energy, in terms of paying off our debt.",Yes,,0
7284,And the prosecutions are up by about 68 percent -- I believe -- is the number.,Yes,,0
11315,"We've got to try to have talks, understanding that we're not taking military options off the table.",No,,0
1000380,"Gee, I just can't recall ever saying that climate change is not a pressing issue.",Yes,6504,1
14503,"I don't have a free reserved parking place at Natl Airport, why should my servants?",No,,0
28063,We're one of the first states that said you can sue an HMO for denying you proper coverage.,Yes,,0
1000263,"You were targeting her, you were attempting to -- you even circulated or your team leaked messages about her healthcare plan, very sensational messages.",Yes,29953,1
