Sentence_id,Text,class_label,Topic,Topic_Name
8886,"And the problem is, with Governments - Federal, State and Local - taking $.44 out of every dollar earned, that the Federal Government has pre-empted too many of the tax sources, and that the cities.",Yes,1,1_tax_taxes_cut_for
1739,"Middle- income Americans have seen their income come down by $4,300.",Yes,1,1_tax_taxes_cut_for
8857,"I have talked of having zones in those cities that are run down, where there is a high percentage of people on welfare, and offer tax incentives.",No,1,1_tax_taxes_cut_for
9471,"And that is, I want to give middle-class families and folks who are striving to get into the middle-class some relief.",No,1,1_tax_taxes_cut_for
26300,"When they had a 250 billion dollar tax scheme, that is half the size of this one.",Yes,1,1_tax_taxes_cut_for
32524,"And we're going to make sure that nobody, no corporation, and no individual can get away without paying his fair share to support our country.",No,1,1_tax_taxes_cut_for
10764,But he wants to raise taxes.,Yes,1,1_tax_taxes_cut_for
1849,"Under -- under my plan, 97 percent of small businesses would not see their income taxes go up.",No,1,1_tax_taxes_cut_for
9712,I want to keep their taxes down on small business.,No,1,1_tax_taxes_cut_for
3681,We don't yet know what our tax revenues are going to be.,No,1,1_tax_taxes_cut_for
12200,The top 1% will pay one-third of all the federal income taxes.,Yes,1,1_tax_taxes_cut_for
15556,I don't want to kill it off by a tax increase.,No,1,1_tax_taxes_cut_for
12153,"And instead directed the money toward a tax cut, a significant part of which went to wealthy interests.",Yes,1,1_tax_taxes_cut_for
17579,"I can understand why you are, Mr. Mondale, because as a Senator you voted 16 times to increase taxes.",Yes,1,1_tax_taxes_cut_for
26310,"Your targeted tax cut, Mr. President, never hits anybody.",No,1,1_tax_taxes_cut_for
7957,"Because when you do not tax, and tax enough to pay for your outgo, you pay it many times over in higher prices and inflation; and I simply will not do that.",No,1,1_tax_taxes_cut_for
20810,"If you're a single mother making $22,000 a year and you have two children, under this tax code, for every additional dollar you make, you pay a higher marginal rate on that dollar than someone making more than $200,000 a year, and that is not right.",Yes,1,1_tax_taxes_cut_for
23013,He chose a tax cut for wealthy Americans over the things that I listed to you.,No,1,1_tax_taxes_cut_for
26114,We also have capital gains now for people that invest in new small businesses and hold the investment for five years.,Yes,1,1_tax_taxes_cut_for
7011,"Now, Alan Greenspan, who I think has done a terrific job in monetary policy, supports the president's tax cut.",Yes,1,1_tax_taxes_cut_for
26125,"Pam, what the president didn't tell you is all his tax cuts expire the year 2000, but these increases go on forever.",Yes,1,1_tax_taxes_cut_for
5554,"If you make more -- if you make less than a quarter million dollars a year, then you will not see your income tax go up, your capital gains tax go up, your payroll tax.",Yes,1,1_tax_taxes_cut_for
6695,We created a 10 percent bracket to help lower-income Americans.,Yes,1,1_tax_taxes_cut_for
15558,And the way you kill expansions is to raise taxes.,No,1,1_tax_taxes_cut_for
10698,And so we've got to prioritize both our spending side and our tax policies to make sure that they're working for you.,No,1,1_tax_taxes_cut_for
7013,"I support it for the middle class, not that part of it that goes to people earning more than $200,000 a year.",No,1,1_tax_taxes_cut_for
17886,"Well, if you're wealthy, you're better off.",No,1,1_tax_taxes_cut_for
9460,"And I will not -- I will not under any circumstances, reduce the share that's being paid by the highest income taxpayers.",No,1,1_tax_taxes_cut_for
10942,"He says that he's going to give you a $5,000 tax credit.",No,1,1_tax_taxes_cut_for
28387,"If you pay taxes, you are going to get a benefit.",No,1,1_tax_taxes_cut_for
32448,I pay hundreds of millions of dollars in taxes.,Yes,1,1_tax_taxes_cut_for
13689,"And so yes, everybody's taxed too much and I want to get the taxes down, but not by signing a tax bill that's gonna raise taxes on people.",No,1,1_tax_taxes_cut_for
23989,In terms of this one on taxes spells out the biggest difference between us.,No,1,1_tax_taxes_cut_for
16475,"And I recommended that to the Congress with a budget ceiling of three hundred and ninety-five billion dollars, and that would have permitted us to have a $25 billion tax reduction.",Yes,1,1_tax_taxes_cut_for
27799,If we take your advice with respect to how we change our tax codes so that companies that earn profits overseas don't pay U.S. taxes compared to companies here that are paying taxes.,No,1,1_tax_taxes_cut_for
17560,And that's why I've proposed what I think is a fair and a responsible proposal that helps protect these people who've already got no relief or actually got a tax increase.,No,1,1_tax_taxes_cut_for
24076,But the people who will be helped the most by it are the working people who will get the jobs created because of this tax.,No,1,1_tax_taxes_cut_for
14603,"We rank first in the country in job growth, we got the lowest spending, state and local, in the country, and the 2nd lowest tax burden.",Yes,1,1_tax_taxes_cut_for
20237,"I said that his tax cut plan, for example, raises the question of whether it's the right choice for the country.",No,1,1_tax_taxes_cut_for
17582,"And, as a matter of fact, it just so happens that in the quirks of administering these taxes, those above $50,000 actually did not get quite as big a tax cut percentage-wise as did those from 50,000 down.",Yes,1,1_tax_taxes_cut_for
13593,"The wealthiest Americans have been taxed much less, even though their incomes have gone up.",Yes,1,1_tax_taxes_cut_for
13365,"Third, I think it's possible to gain a seven hundred million to a billion dollars through tax changes which I believe would close up loof- loopholes on dividend withholding, on expense accounts.",No,1,1_tax_taxes_cut_for
13625,But not by raising taxes.,No,1,1_tax_taxes_cut_for
13676,I think everybody's paying too much taxes.,No,1,1_tax_taxes_cut_for
32481,We're cutting taxes for the middle class.,No,1,1_tax_taxes_cut_for
1809,I'm not looking for a $5 trillion tax cut.,No,1,1_tax_taxes_cut_for
9540,"Now, what he says is he's going to make sure that this doesn't add to the deficit and he's going to cut middleclass taxes.",No,1,1_tax_taxes_cut_for
29212,"Just because of the tax and many other reasons, but just because of the fact...",No,1,1_tax_taxes_cut_for
21048,It will go to everybody who pays taxes.,No,1,1_tax_taxes_cut_for
1715,"When it comes to our tax code, Governor Romney and I both agree that our corporate tax rate is too high, so I want to lower it, particularly for manufacturing, taking it down to 25 percent.",Yes,1,1_tax_taxes_cut_for
17554,"Well, the other day, Vice President Bush disclosed his tax returns to the American people.",Yes,1,1_tax_taxes_cut_for
14983,"And there would simply be a delay, and on the other hand, many of the people who would then be given jobs are presently wards of the Government and it wouldn't hurt to give them a tax incentive, because they... that wouldn't be costing Government anything either.",No,1,1_tax_taxes_cut_for
23228,This is the first time the United States of America has ever had a tax cut when we're at war.,Yes,1,1_tax_taxes_cut_for
20769,"The facts are after my plan, the wealthiest of Americans pay more taxes of the percentage of the whole than they do today.",Yes,1,1_tax_taxes_cut_for
2075,"And if we're asking for no revenue, then that means that we've got to get rid of a whole bunch of stuff.",No,1,1_tax_taxes_cut_for
29382,"I'm going to cut taxes big league, and you're going to raise taxes big league, end of story.",No,1,1_tax_taxes_cut_for
23280,"I'm pledging I will not raise taxes; I'm giving a tax cut to the people earning less than $200,000 a year.",No,1,1_tax_taxes_cut_for
38194,"I paid millions of dollars in taxes, millions of dollars of income tax.",Yes,1,1_tax_taxes_cut_for
20788,Every middle class family is eligible for a tax cut under my proposal.,Yes,1,1_tax_taxes_cut_for
114,It's very unfair to the average taxpayer who pays his taxes and pays them on time to permit these monies to go uncollected.,No,1,1_tax_taxes_cut_for
16488,That tax bill does not entirely meet the criteria that I established.,Yes,1,1_tax_taxes_cut_for
21105,Your future benefits would be cut by the amount that's diverted into the stock market.,Yes,1,1_tax_taxes_cut_for
28374,"If you're a family of four making $50,000 in Missouri, you get a 50% cut in your federal income taxes.",Yes,1,1_tax_taxes_cut_for
29199,"When we sell into Mexico, there's a tax.",Yes,1,1_tax_taxes_cut_for
18185,"And long before President Bush and I get a tax cut -- and that's who gets it -- long before we do, I'm going to invest in homeland security and I'm going to make sure we're not cutting COPS programs in America and we're fully staffed in our firehouses and that we protect the nuclear and chemical plants.",Yes,1,1_tax_taxes_cut_for
29434,"And if you really look, it's not a tax -- it's really not a great thing for the wealthy.",No,1,1_tax_taxes_cut_for
10266,All those changes in our tax code would make a difference.,No,1,1_tax_taxes_cut_for
8690,"We have to remember, when we talk a tax cut, we're only talking about reducing a tax increase, because this Administration has left us with a built-in tax increase that will amount to $86 billion next year.",Yes,1,1_tax_taxes_cut_for
6719,You voted to increase taxes 98 times.,Yes,1,1_tax_taxes_cut_for
13592,"There are many people who believe that the only way we can get this country turned around is to tax the middle class more and punish them more, but the truth is that middle-class Americans are basically the only group of Americans who've been taxed more in the 1980s and during the last 12 years, even though their incomes have gone down.",Yes,1,1_tax_taxes_cut_for
27377,We cut taxes 19 times and balanced our budget.,Yes,1,1_tax_taxes_cut_for
18182,This president thought it was more important to give the wealthiest people in America a tax cut rather than invest in homeland security.,Yes,1,1_tax_taxes_cut_for
20753,Imagine how many IRS agents it is going to take to be able to figure out his targeted tax cut for the middle class that excludes 50 million Americans.,Yes,1,1_tax_taxes_cut_for
16826,"When they don't pay their taxes, the average American pays the taxes for them.",No,1,1_tax_taxes_cut_for
10301,The president's characterization of my tax plan...,No,1,1_tax_taxes_cut_for
28367,"If you pay taxes, you ought to get tax relief.",No,1,1_tax_taxes_cut_for
10697,"So when Senator McCain proposes a $300 billion tax cut, a continuation not only of the Bush tax cuts, but an additional $200 billion that he's going to give to big corporations, including big oil companies, $4 billion worth, that's money out of the system.",Yes,1,1_tax_taxes_cut_for
3631,"And if you make less than $250,000, less than a quarter-million dollars a year, then you will not see one dime's worth of tax increase.",Yes,1,1_tax_taxes_cut_for
16509,And this is why a tax reform is so important.,No,1,1_tax_taxes_cut_for
21051,What is fair is everybody who pays taxes ought to get relief.,No,1,1_tax_taxes_cut_for
13596,"It's also a departure from tax-and- spend economics, because you can't tax and divide an economy that isn't growing.",No,1,1_tax_taxes_cut_for
17149,"And, as a matter of fact, the biggest single tax increase in our nation's history took place 1977.",Yes,1,1_tax_taxes_cut_for
16862,"I believe in tax equity for the middle-income taxpayer, increasing the personal exemption.",No,1,1_tax_taxes_cut_for
9466,"I want to get us on track to a balanced budget, and I'm going to reduce the tax burden on middle income families.",Yes,1,1_tax_taxes_cut_for
1789,And he is saying that he is going to pay for it by closing loopholes and deductions.,Yes,1,1_tax_taxes_cut_for
17906,I believe there's fundamental fairness crying out that needs to be achieved in our tax system.,No,1,1_tax_taxes_cut_for
1813,"Number two, I will not reduce the share paid by high-income individuals.",No,1,1_tax_taxes_cut_for
16822,"Over 50 percent - 53 to be exact - percent of the tax benefits go to the 14 percent richest people in this country, and we've had a 50 percent increase in payroll deductions since Mr. Nixon went in office eight years ago.",Yes,1,1_tax_taxes_cut_for
28868,"Let me just say the first -- this business about the entitlement he tried to describe about savings, you know, matching savings here and matching savings there, fully-funded it's gonna cost a whole lot of money, a lot more than we have.",No,1,1_tax_taxes_cut_for
13613,The rich are paying a bigger percent of the total tax burden.,Yes,1,1_tax_taxes_cut_for
16850,"But uh - if - if you could just do away with the ones that are unfair, you could lower taxes for everyone.",No,1,1_tax_taxes_cut_for
3551,"I don't know if that was a criminal issue or a paternal issue, but the fact is that it was $3 million of our taxpayers' money.",Yes,1,1_tax_taxes_cut_for
21376,"Governor Clinton's program wants to tax more and spend more -- $150 billion in new taxes, spend another $220.",Yes,1,1_tax_taxes_cut_for
38220,"Chris, let me just say something, that it was the tax laws.",No,1,1_tax_taxes_cut_for
6596,"When they tried to reduce taxes, he voted against that 127 times.",Yes,1,1_tax_taxes_cut_for
38264,"By the way, I'm going to eliminate a significant number of the taxes.",No,1,1_tax_taxes_cut_for
20272,"He spends more money for tax cuts for the wealthiest 1% than all of his new spending proposals for health care, prescription drugs, education and national defense all combined.",Yes,1,1_tax_taxes_cut_for
21627,"This is facts -- that would have given investment tax credits and other incentives to reinvest in our cities, in our country.",No,1,1_tax_taxes_cut_for
5541,And I will not have -- I will not stand for a tax increase on small business income.,No,1,1_tax_taxes_cut_for
14580,"I'm gonna make those decisions, and I won't raise taxes on the middle class to pay for my programs.",No,1,1_tax_taxes_cut_for
23015,"Well, we'll talk about the tax cut for middle class here in a minute.",No,1,1_tax_taxes_cut_for
7933,"If it ever becomes necessary, and is wise economically and essential to our security, I would have no hesitancy in suggesting a tax increase or any other policy which would defend the United States.",No,1,1_tax_taxes_cut_for
9549,"Or, alternatively, it's got to be paid for, not only by closing deductions for wealthy individuals, that -- that will pay for about 4 percent reduction in tax rates.",No,1,1_tax_taxes_cut_for
14653,"It's against my political interest to say go ahead and go along with the tax increase, but I did what I thought was right at the time.",No,1,1_tax_taxes_cut_for
23970,"In addition to that, the money that I raise from upper-income people and from asking foreign corporations just to pay the same income on their income earned in America that American corporations do will be used to give incentives back to upper-income people.",No,1,1_tax_taxes_cut_for
23244,"Because we cut taxes on everybody -- remember, we ran up the child credit by $1,000, we reduced the marriage penalty, we created a 10 percent bracket, everybody who pays taxes got relief -- the recession was one of the shortest in our nation's history.",Yes,1,1_tax_taxes_cut_for
17652,We found people making 185 percent of the poverty level were getting government benefits.,Yes,1,1_tax_taxes_cut_for
20773,"They make $51,000 combined income, they pay about $3500 in taxes.",Yes,1,1_tax_taxes_cut_for
23264,I have a tax cut.,No,1,1_tax_taxes_cut_for
28863,"If you are part of the -- of the bottom 20% or so of wage earners, then you will get an expanded earned income tax credit.",Yes,1,1_tax_taxes_cut_for
29568,"And the financial disclosure statements, they don't give you the tax rate.",No,1,1_tax_taxes_cut_for
19208,The average family's income has gone up over $1600 just since our economic plan passed.,Yes,1,1_tax_taxes_cut_for
19101,"Now let's pass the tax cuts for education and child rearing, help with medical emergencies, and buying a home.",No,1,1_tax_taxes_cut_for
6122,"So if you've got $5,000 and it's going to cost you $12,000, that's a loss for you.",No,1,1_tax_taxes_cut_for
14726,"I don't believe in trickle-down government, I don't believe in larger taxes and larger government spending.",No,1,1_tax_taxes_cut_for
21344,"Number two, change the tax code.",No,1,1_tax_taxes_cut_for
23446,"Do you realize, 900,000 small businesses will be taxed under his plan because most small businesses are Subchapter S corps or limited partnerships, and they pay tax at the individual income tax level.",Yes,1,1_tax_taxes_cut_for
1828,"I want to bring the rates down, at the same time lower deductions and exemptions and credits and so forth, so we keep getting the revenue we need.",No,1,1_tax_taxes_cut_for
9155,"The middle-class has been crushed over the last four years, and jobs have been too scarce.",Yes,1,1_tax_taxes_cut_for
3630,My definition -- here's what I can tell the American people: 95 percent of you will get a tax cut.,No,1,1_tax_taxes_cut_for
1760,"But in order for us not to lose revenue, have the government run out of money, I also lower deductions and credits and exemptions, so that we keep taking in the same money when you also account for growth.",Yes,1,1_tax_taxes_cut_for
23973,We don't need across-the-board tax cuts for the wealthy for nothing.,No,1,1_tax_taxes_cut_for
22086,"Six increases in the payroll tax -- that means people with incomes of $51,000 a year or less pay a disproportionally high share of the federal tax burden, which is why I want some middle-class tax relief.",Yes,1,1_tax_taxes_cut_for
3609,"Well -- well, let me give you an example of what Senator Obama finds objectionable, the business tax.",No,1,1_tax_taxes_cut_for
8398,"Otherwise, with a steady rate of economic growth - and Mr. Nixon and Mr. Rockefeller, in their meeting, said a five per cent economic growth would bring by 1962 ten billion dollars extra in tax revenues.",Yes,1,1_tax_taxes_cut_for
16831,"And when those rich corporations don't pay that tax, the average American taxpayer pays it for 'em.",No,1,1_tax_taxes_cut_for
3595,The worst thing we could do in this economic climate is to raise people's taxes.,No,1,1_tax_taxes_cut_for
12485,"I want to have tax relief for all people who pay the bills in America, because I think you can spend your money more wisely than the federal government can.",No,1,1_tax_taxes_cut_for
28661,"I think if you're going to have tax relief, everybody benefits.",No,1,1_tax_taxes_cut_for
135,"Paul Tsongas, a liberal senator from Massachusetts said the dumbest thing I did was to oppose the capital gains cut.",Yes,1,1_tax_taxes_cut_for
26212,"I keep my word, and you will have a tax cut.",No,1,1_tax_taxes_cut_for
32522,"People like Donald, who paid zero in taxes, zero for our vets, zero for our military, zero for health and education, that is wrong.",Yes,1,1_tax_taxes_cut_for
23265,And here's my tax cut.,No,1,1_tax_taxes_cut_for
28663,It is -- I'm not so sure 80% of the people get the death tax.,Yes,1,1_tax_taxes_cut_for
22596,"You remember we increased that child credit by $1,000, reduced the marriage penalty, created a 10 percent tax bracket for the lower-income Americans.",Yes,1,1_tax_taxes_cut_for
28416,50 million Americans get no tax relief under his plan.,Yes,1,1_tax_taxes_cut_for
22973,"This president in the last debate said, ""Well, that would be a big tax gap if we did that.""",No,1,1_tax_taxes_cut_for
19974,"Let me say first, on the President's promise for another tax cut.",No,1,1_tax_taxes_cut_for
10268,"One of his big ideas when it comes to corporate tax reform would be to say, if you invest overseas, you make profits overseas, you don't have to pay U.S. taxes.",Yes,1,1_tax_taxes_cut_for
13378,It comes right out of your paycheck.,No,1,1_tax_taxes_cut_for
23211,"And I'm not going to run up taxes, which will cost this economy jobs.",No,1,1_tax_taxes_cut_for
7051,It's to make sure we have fiscal sanity and keep taxes low.,No,1,1_tax_taxes_cut_for
9475,"Actually it was a town hall, and I said I would cut taxes for middle- class families, and that's what I've done, by $3,600.00.",Yes,1,1_tax_taxes_cut_for
9438,And the reason I want middle-income taxpayers to have lower taxes is because middle-income taxpayers have been buried over the past four years.,Yes,1,1_tax_taxes_cut_for
26286,"If you're taking care of an elderly parent, you get a $1,000 deduction.",Yes,1,1_tax_taxes_cut_for
9448,The top 5 percent of taxpayers will continue to pay 60 percent of the income tax the nation collects.,Yes,1,1_tax_taxes_cut_for
21628,But it asked the wealthiest Americans to pay a little more.,Yes,1,1_tax_taxes_cut_for
38135,This guy paid a total of $750 in taxes.,Yes,1,1_tax_taxes_cut_for
14640,"We got a big philosophical difference here tonight between one who thinks the government can do all these things through tax and spend, and one who thinks it ought to go the other way.",No,1,1_tax_taxes_cut_for
20006,Those plans are better than this $550 billion tax scheme.,No,1,1_tax_taxes_cut_for
29593,"As far as my tax returns, you don't learn that much from tax returns.",No,1,1_tax_taxes_cut_for
26392,"You know, regulations cost the average family right here, Democrat or Republican, about $7,000 a year.",Yes,1,1_tax_taxes_cut_for
33989,But what is really troubling is that we learned in the last debate he has not paid a penny in federal income tax.,Yes,1,1_tax_taxes_cut_for
24108,I disagree with the tax-and-spend philosophy.,No,1,1_tax_taxes_cut_for
33605,"Because his whole plan is to cut taxes, to give the biggest tax breaks ever to the wealthy and to corporations, adding $20 trillion to our debt, and causing the kind of dislocation that we have seen before, because it truly will be trickle-down economics on steroids.",Yes,1,1_tax_taxes_cut_for
2022,It's not just Donald Trump you're taxing.,No,1,1_tax_taxes_cut_for
26093,Reduce the capital gains rate.,No,1,1_tax_taxes_cut_for
7217,"That's not in my value system, and certainly not so that the wealthiest people in America can walk away with another tax cut.",No,1,1_tax_taxes_cut_for
20731,"Almost half of all the tax cut benefits, as I said under Governor Bush's plan, go to the wealthiest 1%.",Yes,1,1_tax_taxes_cut_for
10385,"People who are working hard every day, paying payroll tax, gas taxes, but don't make enough income.",No,1,1_tax_taxes_cut_for
20745,"Now, for every dollar that I propose to spend on education, he spends $5 on a tax cut for the wealthiest 1%.",Yes,1,1_tax_taxes_cut_for
17564,"The first thing is, everybody 25,000 and under would have no tax increase.",Yes,1,1_tax_taxes_cut_for
8941,"And John tells us that first, we've got to reduce spending before we can reduce taxes.",Yes,1,1_tax_taxes_cut_for
34403,That's part of my commitment to raise taxes on the wealthy.,No,1,1_tax_taxes_cut_for
1875,And your plan is to take their tax rate from 35 percent to 40 percent.,Yes,1,1_tax_taxes_cut_for
29201,"When they sell into us, there's no tax.",Yes,1,1_tax_taxes_cut_for
16540,I feel that the taxpayers are the ones that need the relief: I don't think we should add additional programs of the magnitude that Governor Carter talks about.,No,1,1_tax_taxes_cut_for
19782,"That's why I want a tax cut for education and child rearing, but it's got to be paid for.",No,1,1_tax_taxes_cut_for
5521,I want to end the tax breaks for companies that are shipping jobs overseas and provide a tax credit for every company that's creating a job right here in America.,No,1,1_tax_taxes_cut_for
33991,"You know, half of all immigrants -- undocumented immigrants in our country -- actually pay federal income tax.",Yes,1,1_tax_taxes_cut_for
15591,And that's grossly unfair to the average American who is paying his taxes and paying them on time and doesn't have any alternative: it's taken out of his paycheck.,No,1,1_tax_taxes_cut_for
29512,"It shows income -- in fact, the income -- I just looked today -- the income is filed at $694 million for this past year, $694 million.",Yes,1,1_tax_taxes_cut_for
12386,"The Earned Income Tax Credit, sorry.",No,1,1_tax_taxes_cut_for
1935,"One, of course, is to raise taxes.",No,1,1_tax_taxes_cut_for
16827,"Not only that, but it robs this country of jobs, because instead of coming back with that million dollars and creating a shoe factory, say in New Hampshire or Vermont, if the company takes the money down to Italy and - and builds a shoe factory, they don't have to pay any taxes on the money.",No,1,1_tax_taxes_cut_for
5553,"What I've said is I want to provide a tax cut for 95 percent of working Americans, 95 percent.",Yes,1,1_tax_taxes_cut_for
17859,"Personal earnings after taxes per capita have gone up almost $3,000 in these 4 years.",Yes,1,1_tax_taxes_cut_for
26131,"But in any event, no tax.",No,1,1_tax_taxes_cut_for
24117,But I do not want to go the tax-and-spend route.,No,1,1_tax_taxes_cut_for
6112,"He says he's going to give you all a $5,000 tax credit.",Yes,1,1_tax_taxes_cut_for
13751,"I want a check-off, so if the Congress can't do it, let people check off their income tax, 10% of it, to compel the government to cut spending.",No,1,1_tax_taxes_cut_for
15578,"He says he wants to give the wealthiest one percent of the people in this country a five-year $40 billion tax break, and we're going to pay for it.",Yes,1,1_tax_taxes_cut_for
21142,What Mr. Gore's plan will do causing huge payroll taxes or major benefit reductions.,No,1,1_tax_taxes_cut_for
3669,"And if we want to talk about oil company profits, under your tax plan, John -- this is undeniable -- oil companies would get an additional $4 billion in tax breaks.",Yes,1,1_tax_taxes_cut_for
13823,"And then if a little of it comes my way, they load it up with Christmas trees and tax increases, and I have to stand up and favor the taxpayer.",No,1,1_tax_taxes_cut_for
2507,Is it -- is it because that somehow middle-class families are going to benefit too much from them?,No,1,1_tax_taxes_cut_for
3639,"Now, what he doesn't tell you is that he intends to, for the first time in history, tax health benefits.",Yes,1,1_tax_taxes_cut_for
16255,"And I think if we get rid of the labels--and I'm not keeping count, but I think Mr. Bush has used the label ""liberal"" at least ten times if I had a dollar, George, for every time you used that label, I'd qualify for one of those tax breaks for the rich that you want to give away.",No,1,1_tax_taxes_cut_for
22580,"The president gave the top 1 percent of income-earners in America, got $89 billion last year, more than the 80 percent of people who earn $100,000 or less all put together.",Yes,1,1_tax_taxes_cut_for
1911,"So you may keep referring to it as a $5 trillion tax cut, but that's not my plan.",Yes,1,1_tax_taxes_cut_for
15610,"And this idea of unleashing a whole bunch-an army, a conventional force army, of IRS agents into everybody's kitchen I mean, he's against most defense matters, and now he wants to get an army of JRS auditors going out there.",No,1,1_tax_taxes_cut_for
1785,"And by giving them those tax cuts, they had a little more money in their pocket, and so maybe they can buy a new car.",No,1,1_tax_taxes_cut_for
33985,"But, of course, there's no way we can know whether any of that is true, because he hasn't released his tax returns.",Yes,1,1_tax_taxes_cut_for
19294,"So it sounds great, but our targeted tax cut for education, child rearing, healthcare and home buying, which is paid for in my balanced budget plan, something that he has not done, certified by the Congressional budget office, that's the right way to go.",No,1,1_tax_taxes_cut_for
20440,I worked to get $400 million just a couple of weeks ago.,Yes,1,1_tax_taxes_cut_for
14516,I've called for a 25% reduction in congressional staffs and expenditures.,Yes,1,1_tax_taxes_cut_for
15637,"And you supported legislation this year that's involved tax increases not once, but twice.",Yes,1,1_tax_taxes_cut_for
19673,"I think there's enough -- we're even looking at our tax cut proposal, our economic package.",No,1,1_tax_taxes_cut_for
21397,"We've got to control that growth to inflation and population increase, but not raise taxes on the American people now.",No,1,1_tax_taxes_cut_for
2501,"It just reminds me of, you know, he says that he's going to close deductions and loopholes for his tax plan.",No,1,1_tax_taxes_cut_for
14563,"My plan says that we want to raise marginal incomes on family incomes above $200,000 from 31 to 36 percent, that we want to ask foreign corporations simply to pay the same percentage of taxes on their income that American corporations play (sic) in America, that we want to use that money to provide over $100 billion in tax cuts for investment in new plant and equipment, for small business, for new technologies, and for middle class tax relief.",Yes,1,1_tax_taxes_cut_for
16887,I don't think the American people are getting their money's worth from the majority party that run this Congress.,No,1,1_tax_taxes_cut_for
19272,"This is a Main Street tax cut, 15 percent across -- let's take a family making $30,000 a year, that's $1261.",Yes,1,1_tax_taxes_cut_for
28248,"I want to give every middle-class family a $10,000 a year tax deduction for college tuition so that middle-class families will always be able to send their kids on to college.",No,1,1_tax_taxes_cut_for
2695,"But, look, my philosophy has been, I will take ideas from anybody, Democrat or Republican, as long as they're advancing the cause of making middle-class families stronger and giving ladders of opportunity to the middle class.",No,1,1_tax_taxes_cut_for
26195,"We let families save in an IRA, withdraw tax free to pay for the cost of education and it's all paid for.",No,1,1_tax_taxes_cut_for
6087,"Now, Senator Obama, I'd like -- still like to know what that fine is going to be, and I don't think that Joe right now wants to pay a fine when he is seeing such difficult times in America's economy.",No,1,1_tax_taxes_cut_for
12154,"He declared the need for a new tax cut for the oil companies in Texas an emergency need, and so the money was taken away from the CHIP program.",Yes,1,1_tax_taxes_cut_for
9437,"And let me tell you, you're absolutely right about part of that, which is I want to bring the rates down, I want to simplify the tax code, and I want to get middle- income taxpayers to have lower taxes.",No,1,1_tax_taxes_cut_for
17617,"[Laughter] And people will remember that you signed the biggest tax increase in the history of California and the biggest tax increase in the history of the United States, and what are you going to do?",Yes,1,1_tax_taxes_cut_for
9223,You can ship jobs overseas and get tax breaks for it.,Yes,1,1_tax_taxes_cut_for
6602,And guess who usually ends up filling the tax gap?,No,1,1_tax_taxes_cut_for
13669,Middle class Americans are working harder for less money than they were making ten years ago and they're paying higher taxes.,Yes,1,1_tax_taxes_cut_for
15463,"We returned $5.7 billion in tax rebates, credits and cuts to our people.",Yes,1,1_tax_taxes_cut_for
16506,"As a matter fact, in - sin- since the late sixties when Mr. Nixon took office, we've had a reduction in uh - in the percentage of taxes paid by corporations from 30 percent down to about 20 percent.",Yes,1,1_tax_taxes_cut_for
24109,"You see, I don't think we need to tax more and spend more, and then say that's going to make the problem better.",No,1,1_tax_taxes_cut_for
32554,"But I have a write-off, a lot of it's depreciation, which is a wonderful charge.",No,1,1_tax_taxes_cut_for
7030,That's exactly where the tax cuts went.,Yes,1,1_tax_taxes_cut_for
32516,"Yes, Warren Buffett is the one who's gone out and said somebody like him should not be paying a lower tax rate than his secretary.",Yes,1,1_tax_taxes_cut_for
20362,"Under my tax plan that he continues to criticize, I set one-third.",Yes,1,1_tax_taxes_cut_for
19631,"But he, like welfare reform, I'm going to sign it but I'm going to try to change it next year.",No,1,1_tax_taxes_cut_for
22595,He just brought up the tax cut.,No,1,1_tax_taxes_cut_for
1824,"I saw a study that came out today that said you're going to raise taxes by $3,000 to $4,000 on middle-income families.",No,1,1_tax_taxes_cut_for
15313,"It has, as I said, delayed the actuarial imbalance falling on us for just a few years with that increase in taxes, and I don't believe we can go on increasing the tax, because the problem for the young people today is that they are paying in far more than they can ever expect to get out.",Yes,1,1_tax_taxes_cut_for
1039,"So both those extremes grasp for advantage and the person who has to pay that expense is the middle-income family who's still working for a living and they have to pay for the rich who have privilege, and for the poor who are not working.",No,1,1_tax_taxes_cut_for
28871,Everybody that pays taxes is going to get tax relief.,No,1,1_tax_taxes_cut_for
14594,"To get it, to get $150 billion in new taxes, you got to go down to the guy that's making $36,600.",No,1,1_tax_taxes_cut_for
16847,"So where else would you raise the revenue to provide this tax relief - would you, in fact, do away with all business deductions, and what other kinds of preferences would you do away with?",No,1,1_tax_taxes_cut_for
13713,"We are 2nd in tax burden, the 2nd lowest tax burden in the country.",Yes,1,1_tax_taxes_cut_for
16861,"They have been short-changed as we have taken ten million taxpayers off the tax rolls in the last eight years, and as we have uh - added to the minimum tax uh - provision to make all people pay more taxes.",Yes,1,1_tax_taxes_cut_for
26402,The President exempts the IRS which creates three-fourths of the paperwork.,Yes,1,1_tax_taxes_cut_for
10796,"If you make less than a quarter of a million dollars a year, you will not see a single dime of your taxes go up.",Yes,1,1_tax_taxes_cut_for
16863,Mr. Carter wants to increase taxes for roughly half of the taxpayers of this country.,No,1,1_tax_taxes_cut_for
8877,"It's going to come from the dedication, by 1984, of the excise revenues that today are being collected by the Federal Government on alcohol and tobacco.",No,1,1_tax_taxes_cut_for
